"observer","trial","x","y","dur","onset","offset","n","aoi","aoi2"
"2",60,-259.9,149,486,1450,1011018,3,"4","target"
"2",61,0.399999999999977,-7.10000000000002,330,0,1014914,1,"c","centre"
"2",61,34.7,9.60000000000002,134,344,1015062,2,"c","centre"
"2",61,13.2,-11.3,770,488,1015842,3,"c","centre"
"2",61,-159.2,192.8,108,1300,1015992,4,"d3","distracter"
"2",61,-242.6,133.2,592,1434,1016610,5,"4","target"
"2",62,14.3,-3.89999999999998,58,0,1020142,1,"c","centre"
"2",62,167.5,95.7,66,298,1020448,2,"2","blank"
"2",62,6.89999999999998,-0.799999999999955,1000,384,1021468,3,"c","centre"
"2",62,-98.4,224.6,112,1418,1021614,4,"d3","distracter"
"2",62,-3.60000000000002,251.3,836,1554,1022474,5,"3","target"
"2",63,27.8,9,1340,0,1027676,1,"c","centre"
"2",63,6.5,235.2,128,1380,1027844,2,"3","target"
"2",63,7.39999999999998,265.4,364,1520,1028220,3,"3","target"
"2",64,4,-19.6,1268,0,1035220,1,"c","centre"
"2",64,-247.6,-34.5,58,1306,1035316,2,"d4","distracter"
"2",64,247.3,-160.7,922,1412,1036286,3,"1","target"
"2",65,6.5,-7.29999999999995,1274,0,1048060,1,"c","centre"
"2",65,-252.1,-176.3,550,1312,1048648,2,"5","target"
"2",66,10.7,-8.60000000000002,1230,0,1052684,1,"c","centre"
"2",66,254.4,107.6,196,1268,1052918,2,"2","target"
"2",66,249.5,128.1,372,1476,1053302,3,"2","target"
"2",67,12.3,-9.79999999999995,52,0,1057174,1,"c","centre"
"2",67,9.79999999999995,7.39999999999998,1170,64,1058356,2,"c","centre"
"2",67,117.5,-175.6,64,1266,1058452,3,"d6","distracter"
"2",67,-219.7,-173.1,142,1370,1058634,4,"5","target"
"2",67,-243.4,-143.3,676,1528,1059326,5,"5","target"
"2",68,16.4,-0.100000000000023,1288,0,1065278,1,"c","centre"
"2",68,187.8,21.2,44,1318,1065352,2,"d1","distracter"
"2",68,-12.4,247.3,154,1400,1065544,3,"3","target"
"2",68,-9.70000000000005,270.4,322,1564,1065876,4,"3","target"
"2",69,-0.600000000000023,-13,1264,0,1069808,1,"c","centre"
"2",69,-260.7,104.5,160,1304,1070008,2,"4","target"
"2",69,-262,125,378,1474,1070396,3,"4","target"
"2",70,10.1,-10.6,1238,0,1075012,1,"c","centre"
"2",70,-111.3,207.1,130,1278,1075182,2,"d3","centre"
"2",70,-133.1,230.1,270,1420,1075464,3,"d3","centre"
"2",70,266.5,106.3,186,1734,1075694,4,"2","centre"
"2",70,259.3,109.6,618,1930,1076322,5,"2","centre"
"2",71,1.60000000000002,-15.5,324,0,1079614,1,"c","centre"
"2",71,1,0.399999999999977,1052,338,1080680,2,"c","centre"
"2",71,-7.10000000000002,224.7,168,1426,1080884,3,"3","target"
"2",71,-19.9,257.2,604,1606,1081500,4,"3","target"
"2",72,14.1,2.20000000000005,350,0,1085608,1,"c","centre"
"2",72,6.20000000000005,0.399999999999977,876,360,1086494,2,"c","centre"
"2",72,128.3,167.3,118,1276,1086652,3,"d2","distracter"
"2",72,-5,-231.1,126,1438,1086822,4,"6","target"
"2",72,-16.8,-278.4,738,1580,1087576,5,"6","target"
"2",73,15.5,-3.5,1258,0,1093616,1,"c","centre"
"2",73,1.39999999999998,236.4,226,1296,1093880,2,"3","target"
"2",73,-7.70000000000005,248,236,1530,1094124,3,"3","target"
"2",74,-0.200000000000045,-7.10000000000002,346,0,1097856,1,"c","centre"
"2",74,1.20000000000005,2.39999999999998,878,358,1098746,2,"c","centre"
"2",74,-150.1,-249.8,152,1284,1098946,3,"d5","distracter"
"2",74,-32.6,-284.8,604,1462,1099576,4,"6","target"
"2",75,1.10000000000002,-26.3,1250,0,1103860,1,"c","centre"
"2",75,229.8,78.2,202,1288,1104100,2,"2","target"
"2",75,234,99.7,340,1498,1104448,3,"2","target"
"2",76,4.39999999999998,-15.6,62,0,1108222,1,"c","centre"
"2",76,7,-5.89999999999998,972,304,1109436,2,"c","centre"
"2",76,46.8,109.3,64,1302,1109526,3,"0","blank"
"2",76,-267.5,131.1,570,1404,1110134,4,"4","target"
"2",77,7.39999999999998,-12.4,1260,0,1116638,1,"c","centre"
"2",77,4.20000000000005,228.4,146,1298,1116822,2,"3","target"
"2",77,-15.6,255.8,372,1460,1117210,3,"3","target"
"2",78,2.5,-13.7,276,0,1121156,1,"c","centre"
"2",78,12,59,136,300,1121316,2,"c","centre"
"2",78,8.60000000000002,-16.8,894,454,1122228,3,"c","centre"
"2",78,281.3,93.2,146,1386,1122412,4,"2","target"
"2",78,263.1,124.7,482,1544,1122906,5,"2","target"
"2",79,1,-21.5,1268,0,1126694,1,"c","centre"
"2",79,233.2,105.2,396,1306,1127128,2,"2","target"
"2",79,256.9,115.1,280,1710,1127416,3,"2","target"
"2",80,4.79999999999995,-9.10000000000002,322,0,1130452,1,"c","centre"
"2",80,20.6,15.5,210,338,1130678,2,"c","centre"
"2",80,4.70000000000005,-3.60000000000002,708,558,1131396,3,"c","centre"
"2",80,-12,-229.2,152,1298,1131580,4,"6","target"
"2",80,-15.1,-268.7,492,1464,1132086,5,"6","target"
"2",81,14.4,-29.4,1244,0,1136074,1,"c","centre"
"2",81,-260.4,-151.1,182,1290,1136302,2,"5","target"
"2",81,-234.6,-153.7,356,1480,1136666,3,"5","target"
"2",82,13.2,-18.3,1198,0,1141494,1,"c","centre"
"2",82,171.4,203.3,122,1238,1141656,2,"d2","distracter"
"2",82,7.20000000000005,249.1,202,1392,1141890,3,"3","target"
"2",82,-16,259.6,560,1604,1142460,4,"3","target"
"2",83,16.4,-16.5,302,0,1146066,1,"c","centre"
"2",83,93.8,26,160,324,1146248,2,"c","centre"
"2",83,29.7,-4.60000000000002,734,504,1147002,3,"c","centre"
"2",83,10.6,256.9,696,1274,1147734,4,"3","target"
"2",84,10.4,24.1,70,0,1151602,1,"c","centre"
"2",84,27.5,-11.9,1168,82,1152782,2,"c","centre"
"2",84,-126.8,224,144,1292,1152968,3,"d3","distracter"
"2",84,-15,-257.1,150,1490,1153172,4,"6","target"
"2",84,-26.3,-308.3,336,1656,1153524,5,"6","target"
"2",84,-92.4,59.7,122,2040,1153694,6,"0","blank"
"2",84,0.200000000000045,-268.2,436,2212,1154180,7,"6","target"
"2",85,8,-9.39999999999998,1280,0,1158628,1,"c","centre"
"2",85,19.2,231.8,162,1322,1158832,2,"3","target"
"2",85,-5.60000000000002,262.7,378,1496,1159222,3,"3","target"
"2",86,5.20000000000005,-15,1304,0,1163886,1,"c","centre"
"2",86,-241.9,89.6,152,1342,1164076,2,"4","target"
"2",86,-257.2,120.3,414,1508,1164504,3,"4","target"
"2",87,14.3,-18.2,280,0,1167962,1,"c","centre"
"2",87,6.29999999999995,-0.799999999999955,1086,292,1169060,2,"c","centre"
"2",87,5.10000000000002,232.5,152,1414,1169248,3,"3","target"
"2",87,-12,263.1,576,1582,1169840,4,"3","target"
"2",88,-4.20000000000005,7.60000000000002,278,0,1173632,1,"c","centre"
"2",88,17.7,-10.9,970,288,1174612,2,"c","centre"
"2",88,244,-125.8,408,1292,1175054,3,"1","target"
"2",89,11.8,-6.60000000000002,1220,0,1179988,1,"c","centre"
"2",89,235.9,-149.5,478,1254,1180500,2,"1","target"
"2",90,9.89999999999998,-5.70000000000005,1244,0,1184546,1,"c","centre"
"2",90,-219.6,-119.8,168,1282,1184752,2,"5","target"
"2",90,-249.2,-135.2,404,1460,1185166,3,"5","target"
"2",91,3.10000000000002,-10.3,1256,0,1189090,1,"c","centre"
"2",91,-10.7,-254.6,140,1290,1189264,2,"6","target"
"2",91,-15.7,-298,674,1442,1189950,3,"6","target"
"2",92,-4.5,-16.8,1222,0,1194342,1,"c","centre"
"2",92,-22.9,220.4,128,1260,1194508,2,"3","target"
"2",92,-11.2,252.9,406,1404,1194930,3,"3","target"
"2",93,15.1,-13.2,1232,0,1198718,1,"c","centre"
"2",93,-244,129.3,518,1272,1199276,2,"4","target"
"2",94,15.1,-23.9,1250,0,1203302,1,"c","centre"
"2",94,-218.2,-157.2,328,1288,1203668,2,"5","target"
"2",94,-240.3,-153.2,240,1626,1203918,3,"5","target"
"2",95,14.2,-16.5,1254,0,1208456,1,"c","centre"
"2",95,-242.9,129.4,512,1292,1209006,2,"4","target"
"2",96,37.9,5.70000000000005,262,0,1212818,1,"c","centre"
"2",96,8,-6,960,272,1213788,2,"c","centre"
"2",96,308.5,-7.5,96,1270,1213922,3,"d1","distracter"
"2",96,-206.2,123,114,1418,1214088,4,"4","target"
"2",96,-256.1,140.4,628,1552,1214736,5,"4","target"
"2",97,10.6,-0.600000000000023,278,0,1218216,1,"c","centre"
"2",97,4.79999999999995,11.5,972,288,1219198,2,"c","centre"
"2",97,-11.7,266.7,358,1296,1219592,3,"3","target"
"2",97,-22.3,285.4,202,1662,1219802,4,"3","target"
"2",98,-3.70000000000005,27.8,58,0,1223730,1,"c","centre"
"2",98,-15.4,28.3,132,300,1224104,2,"c","centre"
"2",98,-3.20000000000005,-7.10000000000002,868,444,1224984,3,"c","centre"
"2",98,-244.9,-150.4,720,1348,1225740,4,"5","target"
"2",99,2.10000000000002,-16,1264,0,1230604,1,"c","centre"
"2",99,-228.9,-132.4,280,1308,1230928,2,"5","target"
"2",99,-247.5,-134.4,372,1602,1231314,3,"5","target"
"2",100,6.29999999999995,-26.6,1246,0,1237588,1,"c","centre"
"2",100,248.7,120.8,564,1284,1238190,2,"2","target"
"2",100,105.6,83,370,1872,1238584,3,"0","blank"
"2",101,29.4,-6.5,1282,0,1255646,1,"c","centre"
"2",101,-242.9,124.9,548,1320,1256232,2,"4","target"
"2",102,190.8,61.4,8,0,1259012,1,"2","blank"
"2",102,184.8,145.7,38,36,1259078,2,"2","blank"
"2",102,6.79999999999995,-12.1,1108,94,1260206,3,"c","centre"
"2",102,-256.3,-181.7,442,1242,1260688,4,"5","target"
"2",103,10.4,-12.4,1234,0,1264960,1,"c","centre"
"2",103,-260.2,-165.7,454,1272,1265452,2,"5","target"
"2",104,-7.39999999999998,-26.7,1172,0,1270374,1,"c","centre"
"2",104,150.4,216.1,94,1212,1270508,2,"d2","distracter"
"2",104,-245.5,-203.7,166,1364,1270732,3,"5","target"
"2",104,-259.5,-184.7,318,1538,1271058,4,"5","target"
"2",104,-238.3,-163.4,278,1864,1271344,5,"5","target"
"2",105,5.20000000000005,-20.7,322,0,1275166,1,"c","centre"
"2",105,3.39999999999998,-21,906,330,1276080,2,"c","centre"
"2",105,254.7,104.1,346,1274,1276464,3,"2","target"
"2",105,262.2,116.7,294,1628,1276766,4,"2","target"
"2",106,-2.20000000000005,-13.7,1244,0,1280804,1,"c","centre"
"2",106,234.4,82.5,168,1284,1281012,2,"2","target"
"2",106,245.3,109.4,272,1462,1281294,3,"2","target"
"2",107,14.7,-7.70000000000005,1288,0,1285848,1,"c","centre"
"2",107,-87.9,150.4,118,1324,1286002,2,"d3","distracter"
"2",107,234,-159.4,768,1486,1286814,3,"1","target"
"2",108,17.9,-17,372,0,1290482,1,"c","centre"
"2",108,7.29999999999995,-6.89999999999998,902,382,1291394,2,"c","centre"
"2",108,222.7,94.8,134,1322,1291566,3,"2","target"
"2",108,251,121,306,1468,1291884,4,"2","target"
"2",109,16,-3.5,1270,0,1296400,1,"c","centre"
"2",109,-135.3,-235.4,390,1306,1296826,2,"d5","distracter"
"2",109,-220.3,124,316,1764,1297210,3,"4","target"
"2",109,-224,132.1,364,2088,1297582,4,"4","target"
"2",110,7,-20.4,1402,0,1302464,1,"c","centre"
"2",110,-253.2,123.2,740,1442,1303244,2,"4","target"
"2",111,209.6,122.6,38,0,1306230,1,"2","blank"
"2",111,8,-9.79999999999995,940,116,1307248,2,"c","centre"
"2",111,-253.8,-154.7,372,1094,1307658,3,"5","target"
"2",112,10.2,-27.4,1242,0,1312094,1,"c","centre"
"2",112,-267.9,-31.1,134,1280,1312266,2,"d4","distracter"
"2",112,-5.89999999999998,246.9,918,1456,1313226,3,"3","target"
"2",113,21.4,-12.6,324,0,1318588,1,"c","centre"
"2",113,20.1,13.5,456,338,1319058,2,"c","centre"
"2",113,29.1,-13.2,174,1024,1319462,3,"c","centre"
"2",113,-266.1,-10.7,142,1236,1319642,4,"d4","distracter"
"2",113,-242,134.8,700,1408,1320372,5,"4","target"
"2",114,11.1,15.2,396,0,1325428,1,"c","centre"
"2",114,8.10000000000002,-6.20000000000005,902,404,1326338,2,"c","centre"
"2",114,20.8,-220.9,130,1342,1326504,3,"6","target"
"2",114,-23,-303.2,826,1492,1327350,4,"6","target"
"2",115,5.10000000000002,-25.6,336,0,1331356,1,"c","centre"
"2",115,1.20000000000005,-22.9,678,594,1332292,2,"c","centre"
"2",115,259.4,-79.5,118,1306,1332444,3,"1","target"
"2",115,245.7,-129.3,186,1438,1332644,4,"1","target"
"2",115,244.9,-155.7,364,1632,1333016,5,"1","target"
"2",116,10.1,-25.5,332,0,1336414,1,"c","centre"
"2",116,-0.600000000000023,-21.7,890,340,1337312,2,"c","centre"
"2",116,221.7,-150.5,426,1264,1337772,3,"1","target"
"2",116,54.7,-37.7,222,1728,1338032,4,"c","centre"
"2",117,-9.10000000000002,-24.4,282,0,1341232,1,"c","centre"
"2",117,-3.39999999999998,-12.9,982,294,1342226,2,"c","centre"
"2",117,-240.4,-150.5,458,1316,1342724,3,"5","target"
"2",118,95.8,20.7,6,0,1348420,1,"c","centre"
"2",118,-1.5,-29.7,1124,66,1349604,2,"c","centre"
"2",118,271.9,1.10000000000002,180,1226,1349820,3,"d1","distracter"
"2",118,241.7,114.7,770,1436,1350620,4,"2","target"
"2",119,9.39999999999998,-15.4,328,0,1353796,1,"c","centre"
"2",119,9.10000000000002,-15.2,912,342,1354722,2,"c","centre"
"2",119,233.5,75.6,162,1290,1354920,3,"2","target"
"2",119,244.4,98.7,494,1466,1355428,4,"2","target"
"2",120,181,92.2,22,0,1359210,1,"2","blank"
"2",120,12.9,-20.6,1040,44,1360272,2,"c","centre"
"2",120,-275.8,-9,428,1120,1360736,3,"d4","distracter"
"2",120,-21.4,-275.4,692,1592,1361472,4,"6","target"
"2",121,13.9,-10.7,326,0,1364976,1,"c","centre"
"2",121,16.2,1.29999999999995,926,338,1365914,2,"c","centre"
"2",121,-232.2,-150,436,1304,1366390,3,"5","target"
"2",122,-1.29999999999995,-12.5,1234,0,1372970,1,"c","centre"
"2",122,122.2,-264.1,234,1270,1373240,2,"d6","distracter"
"2",122,220.5,120.5,228,1550,1373514,3,"2","target"
"2",122,236.6,120.7,538,1784,1374058,4,"2","target"
"2",123,8.5,-9.10000000000002,376,0,1378112,1,"c","centre"
"2",123,14.2,-6.39999999999998,866,386,1378988,2,"c","centre"
"2",123,6.60000000000002,-259.9,584,1286,1379606,3,"6","target"
"2",124,15.9,-2.10000000000002,1226,0,1388514,1,"c","centre"
"2",124,-162,-232.6,130,1262,1388680,2,"d5","distracter"
"2",124,-5.10000000000002,-265.3,700,1420,1389408,3,"6","target"
"2",125,2.5,-21.7,358,0,1395612,1,"c","centre"
"2",125,-3.5,-10.3,884,366,1396504,2,"c","centre"
"2",125,-124.2,188.2,92,1288,1396634,3,"d3","distracter"
"2",125,-257.5,-157.4,542,1432,1397228,4,"5","target"
"2",126,7.10000000000002,-8.70000000000005,1254,0,1402642,1,"c","centre"
"2",126,-136.4,-232.8,78,1294,1402760,2,"d5","distracter"
"2",126,248.8,140.2,580,1428,1403396,3,"2","target"
"2",127,-3.60000000000002,-22.6,284,0,1406958,1,"c","centre"
"2",127,70.0999999999999,20.8,114,304,1407092,2,"c","centre"
"2",127,-1.60000000000002,-9.20000000000005,826,436,1407936,3,"c","centre"
"2",127,-253.3,121,262,1302,1408238,4,"4","target"
"2",127,-263.1,137.6,282,1572,1408528,5,"4","target"
"2",127,7.20000000000005,72.5,266,1894,1408834,6,"c","centre"
"2",128,-1.70000000000005,-11.8,324,0,1412262,1,"c","centre"
"2",128,-9.20000000000005,-10.7,948,336,1413222,2,"c","centre"
"2",128,-15.1,227.4,178,1320,1413436,3,"3","target"
"2",128,-27.3,254.7,298,1510,1413746,4,"3","target"
"2",129,122.2,80.6,6,0,1417808,1,"0","blank"
"2",129,-1.20000000000005,-1.39999999999998,1218,52,1419072,2,"c","centre"
"2",129,-25.1,262.3,722,1310,1419834,3,"3","target"
"2",130,7.20000000000005,9.10000000000002,292,0,1423334,1,"c","centre"
"2",130,1.10000000000002,-14.8,656,658,1424356,2,"c","centre"
"2",130,199.7,-135.8,122,1346,1424510,3,"1","target"
"2",130,240.6,-155.7,762,1480,1425284,4,"1","target"
"2",131,18.8,-16.3,1262,0,1429304,1,"c","centre"
"2",131,246.8,-152.1,476,1298,1429816,2,"1","target"
"2",132,13.9,-24.5,1242,0,1434000,1,"c","centre"
"2",132,-3.29999999999995,203.6,134,1276,1434168,2,"3","target"
"2",132,-9.89999999999998,251.4,464,1432,1434654,3,"3","target"
"2",132,105.1,-36.2,492,1936,1435186,4,"0","blank"
"2",133,15.8,-21.6,1212,0,1438956,1,"c","centre"
"2",133,268.5,78.9,120,1250,1439114,2,"2","target"
"2",133,245.8,117.7,364,1388,1439496,3,"2","target"
"2",134,16.8,0.600000000000023,300,0,1442776,1,"c","centre"
"2",134,16.3,4.89999999999998,910,316,1443702,2,"c","centre"
"2",134,254.1,-144.6,502,1262,1444240,3,"1","target"
"2",135,-8.10000000000002,-17.5,342,0,1447470,1,"c","centre"
"2",135,55.1,10.2,116,360,1447604,2,"c","centre"
"2",135,-2,-14.1,772,492,1448392,3,"c","centre"
"2",135,-31.8,-320.4,404,1302,1448834,4,"6","target"
"2",135,-63,-145.6,30,1738,1448896,5,"0","blank"
"2",136,-3.20000000000005,-25.6,1234,0,1456746,1,"c","centre"
"2",136,286.6,-16.9,240,1268,1457020,2,"d1","distracter"
"2",136,-1.60000000000002,-295.7,168,1560,1457240,3,"6","target"
"2",136,-24.1,-315.1,598,1744,1457854,4,"6","target"
"2",137,8.79999999999995,-19.4,1234,0,1462180,1,"c","centre"
"2",137,225.5,123.7,394,1268,1462608,2,"2","target"
"2",137,249.9,124.6,174,1672,1462792,3,"2","target"
"2",138,6.89999999999998,-20,310,0,1468514,1,"c","centre"
"2",138,9.70000000000005,-11.7,914,320,1469438,2,"c","centre"
"2",138,-117.2,-235.8,100,1270,1469574,3,"d5","distracter"
"2",138,-11.8,-283,548,1396,1470148,4,"6","target"
"2",138,44.8,-10.5,558,1984,1470746,5,"c","centre"
"2",139,32.9,-28.1,366,0,1476378,1,"c","centre"
"2",139,38.7,-14.3,828,374,1477214,2,"c","centre"
"2",139,162.2,190.1,144,1238,1477394,3,"d2","distracter"
"2",139,262.2,125,884,1408,1478304,4,"2","target"
"2",140,15.2,-24.3,1260,0,1482608,1,"c","centre"
"2",140,0.399999999999977,212.2,150,1294,1482792,2,"3","target"
"2",140,6.5,243.1,312,1462,1483122,3,"3","target"
"2",140,98.3,15.3,428,1814,1483590,4,"c","centre"
"2",141,18.5,5.39999999999998,384,0,1487398,1,"c","centre"
"2",141,-13,23.4,162,396,1487572,2,"c","centre"
"2",141,8.29999999999995,17.4,416,566,1487996,3,"c","centre"
"2",141,23.6,39.5,204,994,1488212,4,"c","centre"
"2",141,303.1,23.9,138,1232,1488384,5,"d1","distracter"
"2",141,15.3,269.1,274,1414,1488702,6,"3","target"
"2",141,-7.29999999999995,273.2,276,1696,1488986,7,"3","target"
"2",142,20.8,-0.100000000000023,354,0,1496106,1,"c","centre"
"2",142,22.6,24,132,370,1496254,2,"c","centre"
"2",142,18.9,-0.5,714,510,1496976,3,"c","centre"
"2",142,264.7,-153,500,1262,1497514,4,"1","target"
"2",143,8.10000000000002,-6.10000000000002,854,0,1501836,1,"c","centre"
"2",143,-239.3,-156.8,710,892,1502584,2,"5","target"
"2",144,2.70000000000005,-12.5,1242,0,1507308,1,"c","centre"
"2",144,-230.1,-9.70000000000005,110,1278,1507454,2,"d4","distracter"
"2",144,-14.1,265,972,1430,1508468,3,"3","target"
"2",145,2.89999999999998,-14.6,372,0,1513522,1,"c","centre"
"2",145,-9.39999999999998,19.6,144,386,1513680,2,"c","centre"
"2",145,14,-12.2,826,540,1514516,3,"c","centre"
"2",145,-231,-158.7,648,1404,1515202,4,"5","target"
"2",146,20.3,-19.5,1238,0,1519706,1,"c","centre"
"2",146,130.4,-189.2,64,1274,1519806,2,"d6","distracter"
"2",146,-26,252.3,226,1386,1520080,3,"3","target"
"2",146,-13,262.4,642,1620,1520730,4,"3","target"
"2",147,11,-13.3,1236,0,1526288,1,"c","centre"
"2",147,222.7,52.6,44,1270,1526366,2,"d1","distracter"
"2",147,-23.7,219.8,120,1352,1526524,3,"3","target"
"2",147,-22.6,255.2,574,1492,1527118,4,"3","target"
"2",148,7.20000000000005,-5,1036,0,1531854,1,"c","centre"
"2",148,260.1,151,506,1074,1532398,2,"2","target"
"2",149,6.60000000000002,-13.2,1252,0,1536548,1,"c","centre"
"2",149,-232.8,118.1,508,1294,1537098,2,"4","target"
"2",150,-1.5,-14,324,0,1540578,1,"c","centre"
"2",150,1.5,-15,888,332,1541474,2,"c","centre"
"2",150,-287.4,143,154,1264,1541672,3,"4","target"
"2",150,-260.3,132.2,236,1426,1541916,4,"4","target"
"2",151,37.4,38.3,240,0,1566496,1,"c","centre"
"2",151,34.6,142.2,122,264,1566642,2,"0","blank"
"2",151,59,14.1,856,408,1567520,3,"c","centre"
"2",151,52.6,282.7,298,1302,1567856,4,"3","target"
"2",151,15.4,268.7,174,1608,1568038,5,"3","target"
"2",152,47.1,-16.3,1194,0,1572466,1,"c","centre"
"2",152,275.6,-162.9,392,1232,1572896,2,"1","target"
"2",153,21.1,-8.89999999999998,1102,0,1577772,1,"c","centre"
"2",153,166.1,213.2,124,1138,1577932,2,"d2","distracter"
"2",153,270.5,-182.2,206,1304,1578180,3,"1","target"
"2",153,269.5,-156.3,404,1520,1578594,4,"1","target"
"2",154,61.2,11.8,358,0,1581666,1,"c","centre"
"2",154,33.4,-4,626,634,1582568,2,"c","centre"
"2",154,-237.5,107.3,136,1300,1582744,3,"4","target"
"2",154,-235,130.6,270,1448,1583026,4,"4","target"
"2",155,246.2,36.7,144,0,1586910,1,"d1","blank"
"2",155,166.6,124.2,80,164,1587010,2,"2","blank"
"2",155,23.7,-11.1,830,278,1587874,3,"c","centre"
"2",155,147.7,-242.6,312,1144,1588222,4,"d6","distracter"
"2",155,-22.4,261.2,640,1506,1588912,5,"3","target"
"2",156,29.7,-7.39999999999998,1316,0,1595690,1,"c","centre"
"2",156,11.3,-273.8,708,1350,1596432,2,"6","target"
"2",156,-0.899999999999977,-47.7,256,2094,1596724,3,"c","centre"
"2",157,27.4,-17.1,1290,0,1600966,1,"c","centre"
"2",157,13.3,245.3,410,1330,1601416,2,"3","target"
"2",157,95.5999999999999,17.7,348,1782,1601806,3,"c","centre"
"2",158,23.7,-11.2,324,0,1605200,1,"c","centre"
"2",158,24.6,2.70000000000005,932,334,1606142,2,"c","centre"
"2",158,277.3,-125.3,160,1302,1606338,3,"1","target"
"2",158,259.5,-148.6,376,1470,1606722,4,"1","target"
"2",159,22.5,-23.1,1232,0,1611206,1,"c","centre"
"2",159,139,161.6,144,1268,1611386,2,"d2","distracter"
"2",159,265.6,-153.4,648,1454,1612076,3,"1","target"
"2",160,20.2,-19.7,1228,0,1616388,1,"c","centre"
"2",160,-225,-157.9,552,1264,1616976,2,"5","target"
"2",161,21.2,-7.20000000000005,1230,0,1621642,1,"c","centre"
"2",161,-247.3,-34.6,144,1266,1621822,2,"d4","distracter"
"2",161,-218,-125.1,744,1432,1622588,3,"5","target"
"2",162,26.9,-17.5,1202,0,1627502,1,"c","centre"
"2",162,-154.3,-191.8,198,1240,1627738,2,"d5","distracter"
"2",162,-221.8,-158.8,448,1456,1628204,3,"5","target"
"2",163,14.7,-4.79999999999995,1234,0,1633112,1,"c","centre"
"2",163,-216,-160.4,444,1272,1633594,2,"5","target"
"2",164,24.3,-18.6,1250,0,1638230,1,"c","centre"
"2",164,-285.6,-28.1,116,1290,1638386,2,"d4","distracter"
"2",164,-225.5,-155.9,286,1432,1638698,3,"5","target"
"2",164,-232.4,-166.7,280,1726,1638986,4,"5","target"
"2",165,12.5,-14.2,1224,0,1642988,1,"c","centre"
"2",165,12.9,-277,156,1258,1643178,2,"6","target"
"2",165,-8.29999999999995,-296,512,1424,1643700,3,"6","target"
"2",166,21.8,-9,302,0,1648632,1,"c","centre"
"2",166,-112.5,-51.2,108,326,1648764,2,"0","blank"
"2",166,-4.70000000000005,-39.5,160,456,1648946,3,"c","centre"
"2",166,10.4,-22.8,656,624,1649610,4,"c","centre"
"2",166,254.6,6.70000000000005,86,1314,1649730,5,"d1","distracter"
"2",166,233.8,109.9,620,1426,1650376,6,"2","target"
"2",167,12.4,-10.7,354,0,1653918,1,"c","centre"
"2",167,28,-9.10000000000002,858,362,1654784,2,"c","centre"
"2",167,115.5,229,132,1258,1654954,3,"d2","distracter"
"2",167,-5,256.8,558,1416,1655538,4,"3","target"
"2",168,15.8,-8.5,112,0,1658832,1,"c","centre"
"2",168,43.9,-13.8,26,122,1658868,2,"c","centre"
