observer,trial,x,y,dur,onset,offset,n
12,135,1163.1,693.8,647,1952,11562836,5
12,136,926.2,568.5,1259,0,11570562,1
12,136,1154,448.5,176,1297,11570776,2
12,136,1324.2,333.4,212,1499,11571014,3
12,136,1480.2,334.8,349,1746,11571398,4
12,136,1105.4,447.8,392,2144,11571839,5
12,137,925.8,569.4,1282,0,11578171,1
12,137,1043.2,405,145,1320,11578354,2
12,137,669.5,424.2,1100,1519,11579508,3
12,138,932,569.4,1237,0,11587692,1
12,138,763.8,730.6,250,1286,11587991,2
12,138,691.4,688.2,316,1555,11588326,3
12,138,600.5,700,375,1882,11588712,4
12,138,712.1,705.6,378,2280,11589113,5
12,139,929.9,566.2,1249,0,11596222,1
12,139,914,291,192,1288,11596453,2
12,139,977.6,158.2,123,1505,11596601,3
12,139,1021,119.9,363,1646,11596982,4
12,139,877.7,286,408,2051,11597432,5
12,140,921.1,562.8,1224,0,11607715,1
12,140,799.6,340.7,376,1262,11608129,2
12,140,660.2,704.2,904,1697,11609092,3
12,141,923.8,569.5,1255,0,11618630,1
12,141,1007.4,679.6,223,1286,11618884,2
12,141,920.6,846.7,1228,1541,11620144,3
12,142,923.2,571,746,0,11627222,1
12,142,937,572.1,794,752,11628022,2
12,142,1224.4,656.1,287,1589,11628352,3
12,142,1143.3,703.5,673,1896,11629045,4
12,143,928.7,564.9,381,0,11638726,1
12,143,924.1,344.4,442,420,11639207,2
12,143,949.8,597.8,275,917,11639537,3
12,143,782.4,297.1,151,1243,11639739,4
12,143,662.5,735.4,555,1453,11640353,5
12,143,692.2,704.3,452,2027,11640824,6
12,144,926.7,574.3,1235,0,11648030,1
12,144,971.4,735,134,1271,11648200,2
12,144,905.8,850.3,766,1431,11648992,3
12,145,932.1,568.8,1232,0,11656945,1
12,145,685.3,696.3,1022,1269,11658004,2
12,146,924,565.5,1425,0,11665339,1
12,146,904.7,850,1048,1467,11666429,2
12,147,930.2,568.4,1218,0,11672266,1
12,147,1038.8,356.7,215,1265,11672528,2
12,147,907.4,296.8,907,1503,11673458,3
12,148,934.6,566.1,1305,0,11681503,1
12,148,1154.5,642.9,148,1344,11681690,2
12,148,1186,666.9,172,1511,11681881,3
12,148,1544.4,693.3,184,1739,11682121,4
12,148,1101.2,688.9,351,1973,11682522,5
12,149,931.6,573,1324,0,11689040,1
12,149,1156,417.2,911,1363,11689990,2
12,150,934.9,573,497,0,11695431,1
12,150,908.4,505.2,92,519,11695545,2
12,150,929.9,572.4,584,631,11696149,3
12,150,785.9,359.7,142,1254,11696330,4
12,150,666.2,425.1,959,1425,11697318,5
12,151,932.9,564.7,1281,0,11751952,1
12,151,1175.6,683.2,845,1319,11752835,2
12,152,928.5,569,1257,0,11761497,1
12,152,786.3,792.9,116,1304,11761660,2
12,152,685,402.8,936,1468,11762644,3
12,153,922.9,570.9,1196,0,11769485,1
12,153,1174,680.4,820,1243,11770352,2
12,154,918.5,560.1,1193,0,11777850,1
12,154,671,713.9,946,1243,11778846,2
12,156,935.6,573.2,1216,0,11793343,1
12,156,669.8,695.5,1240,1255,11794622,2
12,157,928.9,574,1228,0,11802454,1
12,157,929.1,709.3,148,1258,11802632,2
12,157,915.6,801.5,971,1429,11803626,3
12,158,929.1,573,1230,0,11812024,1
12,158,825.6,346.8,374,1269,11812437,2
12,158,946.6,316.3,120,1666,11812580,3
12,158,922.2,877.1,501,1842,11813137,4
12,158,924.1,843,463,2355,11813612,5
12,159,930.5,568.7,1284,0,11820062,1
12,159,1162,656.2,197,1321,11820296,2
12,159,1173.1,692.6,718,1534,11821030,3
12,160,932.1,570.4,1198,0,11826795,1
12,160,636.7,599.3,118,1237,11826952,2
12,160,978.7,830.7,116,1398,11827111,3
12,160,917.1,842.2,740,1529,11827866,4
12,161,925.9,570.3,1222,0,11833835,1
12,161,764.7,748.6,106,1268,11833987,2
12,161,803.6,780.1,61,1395,11834069,3
12,161,1183.7,680.1,778,1496,11834887,4
12,162,926.7,567,1233,0,11840681,1
12,162,924.7,744.4,121,1276,11840845,2
12,162,915.9,820.9,1009,1421,11841878,3
12,163,927.6,566.1,1221,0,11848202,1
12,163,921.9,303.4,337,1272,11848590,2
12,163,990.7,221.7,415,1631,11849027,3
12,163,915.9,326.6,708,2069,11849758,4
12,164,926,565.3,1230,0,11856280,1
12,164,646.8,575.8,101,1268,11856419,2
12,164,1179.1,433.2,275,1427,11856752,3
12,164,1451.1,384.9,29,1733,11856812,4
12,164,1485.2,384.4,240,1764,11857054,5
12,164,1109.9,442,442,2046,11857538,6
12,165,925,565.4,1223,0,11864056,1
12,165,1198.9,575.4,149,1260,11864242,2
12,165,736.1,689.1,120,1457,11864410,3
12,165,673.8,700.7,1003,1595,11865431,4
12,166,929.4,567.1,1247,0,11871796,1
12,166,1153.1,462.9,257,1285,11872091,2
12,166,1347.3,374.9,494,1572,11872615,3
12,166,1124.1,450.6,357,2099,11873005,4
12,167,925.4,571.2,1194,0,11880612,1
12,167,1147.9,468.7,347,1230,11880995,2
12,167,1249.2,411.6,271,1844,11881533,3
12,167,1132.9,450,331,2138,11881887,4
12,168,921.1,566.5,1197,0,11890350,1
12,168,1052.3,324,209,1247,11890609,2
12,168,1203.7,772.4,149,1515,11890817,3
12,168,1161.6,707.5,664,1683,11891500,4
12,169,928.5,568.7,1204,0,11896890,1
12,169,1149.1,460.5,400,1240,11897326,2
12,169,1412,398.8,274,1678,11897638,3
12,169,1093.1,457.9,496,1993,11898175,4
12,170,924.9,565.9,1318,0,11905988,1
12,170,923,729.6,117,1351,11906138,2
12,170,914.6,842.8,819,1495,11906984,3
12,171,926.1,570.9,1230,0,11916119,1
12,171,1073.6,710.7,147,1262,11916298,2
12,171,1165.1,702.7,364,1429,11916682,3
12,171,1154,687.3,595,1993,11917477,4
12,172,936,555.9,1216,0,11927622,1
12,172,1072.2,375.7,158,1253,11927817,2
12,172,1127.5,583.8,98,1450,11927954,3
12,172,1154,689.9,759,1574,11928739,4
12,173,932.9,576.1,1196,0,11940270,1
12,173,688.5,737.5,185,1245,11940504,2
12,173,694.1,721.3,849,1443,11941366,3
12,174,921.8,565.3,1252,0,11952560,1
12,174,1159.6,669.9,336,1289,11952933,2
12,174,1510.5,681.5,218,1674,11953200,3
12,174,1145.3,693.8,490,1934,11953732,4
12,175,925.8,565.8,518,0,11958960,1
12,175,923.7,549.6,526,719,11959687,2
12,175,1040.6,340.6,97,1295,11959834,3
12,175,913.3,874.2,284,1452,11960178,4
12,175,909.8,846.6,809,1755,11961006,5
12,176,917,566.9,1242,0,11967318,1
12,176,931.6,329.9,237,1291,11967604,2
12,176,964.1,204.2,135,1550,11967761,3
12,176,1020.6,121.3,262,1705,11968043,4
12,176,862.4,306.7,479,2006,11968561,5
12,177,921.9,570.2,1226,0,11983154,1
12,177,688.2,728.7,1596,1265,11984789,2
12,178,925.9,560.7,1237,0,11992933,1
12,178,911.6,320.4,177,1274,11993147,2
12,178,969.5,126.2,122,1481,11993299,3
12,178,990.3,91.1,328,1616,11993640,4
12,178,892.1,269.1,189,1988,11993873,5
12,178,921.6,305.2,616,2190,11994502,6
12,179,925.7,567.2,1231,0,12001045,1
12,179,921.9,263.1,1180,1284,12002278,2
12,180,910.3,567.4,284,0,12006682,1
12,180,928.8,573.6,893,291,12007582,2
12,180,1222.8,580.9,207,1222,12007827,3
12,180,907.3,831.8,1234,1484,12009116,4
12,181,899.2,558.5,37,0,12014334,1
12,181,930.1,566.8,1221,58,12015576,2
12,181,1170.8,664.9,277,1315,12015889,3
12,181,1254.1,661.2,125,1613,12016035,4
12,181,1504.8,733,230,1773,12016300,5
12,181,1123.2,704.8,531,2045,12016873,6
12,182,928.3,565.3,1220,0,12022072,1
12,182,1159.7,469.1,401,1257,12022510,2
12,182,1274.6,396.1,343,1693,12022888,3
12,182,1130.4,456.9,373,2059,12023284,4
12,183,926.7,576.5,1186,0,12030952,1
12,183,1038.8,385.9,137,1225,12031128,2
12,183,654.3,454.9,1056,1414,12032236,3
12,184,933.1,573.6,598,0,12037088,1
12,184,923.6,581.2,613,604,12037707,2
12,184,936.5,307.9,243,1256,12037989,3
12,184,928.1,131.8,229,1527,12038246,4
12,184,910.8,187.9,162,1775,12038427,5
12,184,929,325.8,684,1960,12039134,6
12,185,926.8,577.5,1189,0,12046823,1
12,185,1165.9,456.6,1116,1226,12047976,2
12,186,931.7,575.6,1211,0,12056679,1
12,186,654.1,592.4,118,1250,12056836,2
12,186,920,307.6,1018,1412,12057898,3
12,187,923.1,576,1196,0,12064449,1
12,187,1176.9,561.2,166,1243,12064662,2
12,187,1150.4,440.7,973,1439,12065665,3
12,188,920.7,567,559,0,12074429,1
12,188,921.4,357.2,314,600,12074784,2
12,188,921.4,577.8,245,957,12075072,3
12,188,917.9,277.8,156,1254,12075280,4
12,188,925.2,302.1,1286,1419,12076575,5
12,189,932.1,569.2,1212,0,12083750,1
12,189,1201.7,585.5,124,1250,12083912,2
12,189,680.4,436.2,1220,1424,12085182,3
12,190,928.3,566.2,1187,0,12090093,1
12,190,683.7,442.6,1438,1227,12091571,2
12,191,925.6,577.9,1219,0,12098607,1
12,191,920.4,341.5,277,1268,12098933,2
12,191,975.2,113.8,379,1580,12099347,3
12,191,905.4,295.7,735,1999,12100122,4
12,192,928.5,572.1,1231,0,12106322,1
12,192,905,776.8,150,1275,12106516,2
12,192,926.4,834.4,1142,1597,12107830,3
12,193,926,573.3,1225,0,12114132,1
12,193,801.4,333.5,393,1265,12114565,2
12,193,1197.4,453.9,857,1720,12115484,3
12,194,925.7,574.1,1227,0,12121269,1
12,194,916.1,303.2,277,1277,12121596,2
12,194,1000.4,93.1,35,1592,12121669,3
12,194,1009.9,-13.7,84,1637,12121763,4
12,194,992.6,4.2,24,1732,12121798,5
12,194,958.3,86.8,58,1766,12121866,6
12,194,925,291.2,729,1834,12122605,7
12,195,927.8,576.8,1222,0,12128764,1
12,195,919.7,784.5,180,1264,12128986,2
12,195,903.9,845.5,1026,1459,12130027,3
12,196,927.1,578,1240,0,12134917,1
12,196,1139.1,455.4,269,1277,12135223,2
12,196,1937.6,204.6,239,1639,12135555,3
12,196,1171.1,455.7,576,1944,12136197,4
12,197,927.8,579.4,1234,0,12142095,1
12,197,1150.6,664.8,244,1271,12142376,2
12,197,1340.2,667.8,97,1562,12142520,3
12,197,2115.1,546.9,217,1753,12142831,4
12,197,1156.1,706.2,406,2044,12143311,5
12,198,928.3,560.9,892,0,12147736,1
12,198,712,519.1,325,920,12148089,2
12,198,1129,465.6,296,1290,12148430,3
12,198,1420.1,409.8,470,1630,12148944,4
12,198,1116.7,461.8,600,2139,12149583,5
12,199,933.2,577.3,1248,0,12158661,1
12,199,812.5,770.9,114,1284,12158811,2
12,199,677.1,454.7,1196,1435,12160044,3
12,200,920.5,561.4,286,0,12164898,1
12,200,891.3,438.9,363,320,12165295,2
12,200,925.3,543.5,555,714,12165881,3
12,200,1134.3,674,209,1307,12166128,4
12,200,1186.1,683.2,1183,1540,12167335,5
12,201,929.6,568.3,1207,0,12245149,1
12,201,709.1,831.9,177,1257,12245376,2
12,201,692.1,694.6,1017,1467,12246426,3
12,202,930.2,564.2,1233,0,12255872,1
12,202,661.9,415,608,1273,12256520,2
12,202,694.1,436.1,465,1901,12257005,3
12,203,921.7,569.5,1223,0,12264595,1
12,203,659.9,715.6,1317,1272,12265961,2
12,204,923.2,568.2,1211,0,12276001,1
12,204,937.8,754.8,149,1256,12276195,2
12,204,916.6,835,1157,1426,12277373,3
12,205,933,564.1,1175,0,12283867,1
12,205,1216.3,581.3,169,1223,12284084,2
12,205,669.4,692.7,501,1444,12284637,3
12,205,691.5,722.4,556,2108,12285356,4
12,206,926.9,565.1,1190,0,12292749,1
12,206,1163.8,446.1,1010,1229,12293798,2
12,207,929.4,569.5,1172,0,12303884,1
12,207,1194.9,565,173,1208,12304093,2
12,207,1141.1,441.8,835,1415,12304962,3
12,208,930.2,570.7,1197,0,12311807,1
12,208,911.2,296.5,282,1244,12312136,2
12,208,947.7,243.6,463,1541,12312614,3
12,209,923.1,567.8,1220,0,12320014,1
12,209,935.2,768,511,1265,12320570,2
12,209,896.8,830.4,461,1793,12321048,3
12,210,924.4,570.3,216,0,12326495,1
12,210,911.4,314.7,209,268,12326756,2
12,210,712.9,468.1,186,519,12326984,3
12,210,954.7,578.9,154,742,12327175,4
12,210,934,577,354,904,12327537,5
12,210,1045.1,332.8,126,1305,12327710,6
12,210,1144.2,701.7,319,1477,12328075,7
12,210,1171.3,699.2,915,1812,12329006,8
12,211,918.7,572.4,1183,0,12335663,1
12,211,727.1,378.7,231,1229,12335940,2
12,211,675.2,442.3,1021,1482,12336983,3
12,212,924.3,565.2,1236,0,12342184,1
12,212,1131.3,674,230,1272,12342450,2
12,212,2085.7,578.6,137,1632,12342717,3
12,212,1340.5,698.2,268,1836,12343052,4
12,212,1177.4,705.7,590,2130,12343668,5
12,213,932.2,567,1191,0,12349244,1
12,213,1158,439.7,248,1228,12349529,2
12,213,1475.7,369.6,23,1517,12349593,3
12,213,1494.8,368.3,353,1544,12349950,4
12,213,1124.1,449.1,590,1941,12350584,5
12,214,930.5,568.4,1214,0,12359747,1
12,214,1157.1,657.3,246,1248,12360027,2
12,214,1256.1,679.4,163,1514,12360210,3
12,214,1844.2,589,182,1756,12360471,4
12,214,1178.5,710.5,610,1995,12361138,5
12,215,915,569.5,309,0,12365841,1
12,215,932.4,574.4,897,317,12366746,2
12,215,657.3,597.1,159,1251,12366942,3
12,215,687.1,404.1,1222,1444,12368198,4
12,216,932.6,565,1214,0,12373882,1
12,216,685.6,417.4,1257,1253,12375178,2
12,217,930.5,559.8,1197,0,12381282,1
12,217,670.4,433.4,394,1236,12381715,2
12,217,1418.1,301.1,52,1712,12381849,3
12,217,682.7,361.8,148,1844,12382077,4
12,217,676.6,402.5,339,2008,12382432,5
12,218,936.8,571.6,157,0,12387019,1
12,218,947.2,545.3,143,333,12387338,2
12,218,936.4,569.6,750,484,12388096,3
12,218,919.6,289.4,1167,1283,12389312,4
12,219,927.1,573.5,1202,0,12399004,1
12,219,689.5,439,1246,1240,12400288,2
12,220,925.5,573.8,1200,0,12406176,1
12,220,1046.4,753.7,179,1236,12406391,2
12,220,902.3,848.7,62,1441,12406479,3
12,220,903.6,800.1,388,1709,12407073,4
12,220,921.9,838,556,2115,12407647,5
12,221,929.1,575.6,1176,0,12412390,1
12,221,919.3,302.9,255,1227,12412696,2
12,221,931.2,289.2,932,1489,12413635,3
12,222,930.5,570.8,1212,0,12420317,1
12,222,752.4,393,116,1250,12420471,2
12,222,692.6,425.3,758,1387,12421250,3
12,222,732.4,426.4,149,2161,12421415,4
12,222,694.1,447.1,427,2321,12421853,5
12,223,931,578.1,1198,0,12428553,1
12,223,789.6,344.4,115,1248,12428718,2
12,223,1145.9,688.5,411,1418,12429184,3
12,223,1291.3,706.3,321,1853,12429529,4
12,223,1143.6,688.3,505,2197,12430057,5
12,224,927.4,569.5,1190,0,12436779,1
12,224,1210.8,597.4,176,1229,12436994,2
12,224,1194.4,693.1,626,1431,12437646,3
12,225,926.1,571.7,762,0,12443636,1
12,225,930.1,569.8,488,768,12444130,2
12,225,1156.2,443.2,1258,1293,12445425,3
12,226,927,572.4,711,0,12451953,1
12,226,941,575.5,726,718,12452686,2
12,226,1159.4,682.8,758,1484,12453484,3
12,227,935.1,569.5,1199,0,12460275,1
12,227,1159.6,447.6,1025,1237,12461338,2
12,228,930.6,573,1189,0,12467382,1
12,228,1057.3,389.7,141,1228,12467562,2
12,228,672.8,724,920,1430,12468543,3
12,229,933.6,571.4,1232,0,12475609,1
12,229,918.7,294.8,1058,1281,12476716,2
12,230,930.8,562,674,0,12482001,1
12,230,912.1,565.6,538,681,12482546,2
12,230,674.2,423.8,1034,1258,12483619,3
12,231,926.9,570.6,1218,0,12490915,1
12,231,1007.5,353.7,166,1266,12491129,2
12,231,894.3,835.8,762,1488,12491947,3
12,231,917.6,839.6,368,2258,12492323,4
12,232,922,564.9,278,0,12497473,1
12,232,935,570.3,757,285,12498237,2
12,232,896.2,569.7,193,1054,12498442,3
12,232,702.9,694.5,313,1283,12498791,4
12,232,382.1,669.2,173,1641,12499009,5
12,232,636.9,694,142,1849,12499186,6
12,232,708.3,711.4,491,2013,12499699,7
12,233,933.9,558.8,1205,0,12508152,1
12,233,697.1,426.3,327,1243,12508517,2
12,233,1022,338.4,50,1608,12508605,3
12,233,702.1,424.4,1005,1768,12509720,4
12,234,931.8,573.7,1200,0,12515147,1
12,234,681.7,437.6,1525,1240,12516712,2
12,235,939.5,577.3,1206,0,12583143,1
12,235,685.3,453.6,1031,1246,12584214,2
12,236,941.7,566.1,178,0,12592584,1
12,236,714,478.4,240,216,12592862,2
12,236,938.3,570.7,703,497,12593606,3
12,236,1185,684.1,313,1248,12593967,4
12,236,1220,688.9,149,1574,12594129,5
12,236,1155.3,676.7,391,1919,12594716,6
12,237,933.1,566.2,1209,0,12599531,1
12,237,869.2,369.5,133,1245,12599700,2
12,237,1163.9,408.8,282,1416,12600020,3
12,237,1257.5,452.1,705,1720,12600747,4
12,238,928.1,567.8,1181,0,12608904,1
12,238,637.9,600.3,130,1221,12609074,2
12,238,1175,665.5,1017,1411,12610151,3
12,239,923.4,557.1,1219,0,12617611,1
12,239,692.7,449.7,1232,1255,12618879,2
12,240,935.4,569.3,1282,0,12626258,1
12,240,872.1,748.5,126,1326,12626428,2
12,240,927,821.1,1202,1472,12627650,3
12,241,928.8,565.5,1197,0,12632123,1
12,241,1135.7,456.2,189,1235,12632350,2
12,241,1278.6,382,703,1450,12633079,3
12,242,928.7,564.8,1195,0,12637954,1
12,242,685.2,729.9,846,1244,12638849,2
12,243,879.8,537.5,252,0,12643062,1
12,243,933.3,560.4,966,275,12644051,2
12,243,811.3,333.7,121,1289,12644220,3
12,243,697.9,756.3,260,1469,12644539,4
12,243,693.2,721.1,624,1745,12645179,5
12,244,933.6,570,1200,0,12649178,1
12,244,929,352.2,162,1237,12649377,2
12,244,915.7,282.2,797,1418,12650193,3
12,245,930.1,565,1198,0,12659760,1
12,245,631.1,554.9,126,1247,12659935,2
12,245,694,443,888,1403,12660853,3
12,246,925.7,562.7,805,0,12666667,1
12,246,1072.6,457.7,376,839,12667077,2
12,246,674.5,522.9,123,1261,12667246,3
12,246,690.2,415.4,1129,1411,12668402,4
12,247,926.8,561,1217,0,12673214,1
12,247,784,375.9,167,1259,12673423,2
12,247,698.1,737.8,941,1483,12674421,3
12,248,939.8,557.1,1190,0,12681484,1
12,248,1228.4,577.1,125,1229,12681648,2
12,248,653.6,437,441,1407,12682142,3
12,249,944.1,565.8,83,0,12686999,1
12,249,930.6,568.5,1120,89,12688125,2
12,249,681.3,743.2,772,1259,12688947,3
12,250,930.2,574.1,1209,0,12694560,1
12,250,921.9,315.3,742,1259,12695352,2
12,251,952.4,558.5,1352,0,13460359,1
12,251,703.9,426,695,1388,13461090,2
12,252,946.6,561.3,1200,0,13467291,1
12,252,649.3,586.9,198,1238,13467527,2
12,252,1182.1,704.2,1120,1486,13468697,3
12,253,951.6,564.1,208,0,13485734,1
12,253,836.9,447.2,144,242,13485912,2
12,253,930.5,548.5,557,412,13486495,3
12,253,953.2,545.9,192,984,13486702,4
12,253,801.9,280.4,132,1215,13486873,5
12,253,939.7,766.6,342,1400,13487268,6
12,253,924.2,800.7,404,1755,13487685,7
12,254,935,561.1,1193,0,13493571,1
12,254,704.4,442.3,807,1232,13494417,2
12,255,936.7,552.6,1221,0,13500283,1
12,255,716.2,442.9,772,1257,13501091,2
12,256,932.4,555.5,1239,0,13508169,1
12,256,706.4,434.8,843,1277,13509050,2
12,257,951.9,550.8,1220,0,13515683,1
12,257,820.7,739.3,131,1256,13515850,2
12,257,947.2,809,320,1448,13516231,3
12,257,911.3,797.2,426,1784,13516673,4
12,258,947.4,560.8,1216,0,13522764,1
12,258,1099,736.3,168,1252,13522968,2
12,258,1182.8,701.7,772,1439,13523759,3
12,259,943.2,553.6,1185,0,13529684,1
12,259,778.2,346.4,119,1223,13529841,2
12,259,704.5,436.1,625,1366,13530490,3
12,260,940.5,553.3,1207,0,13540689,1
12,260,848.1,313.9,151,1245,13540878,2
12,260,944.6,282.3,894,1417,13541793,3
12,261,938.2,558.3,1213,0,13550079,1
12,261,717.7,711.9,168,1251,13550285,2
12,261,681.7,703.6,897,1432,13551195,3
12,262,932.6,545.5,1184,0,13558919,1
12,262,1234.3,589.1,158,1225,13559118,2
12,262,926.7,780,147,1426,13559308,3
12,262,924.2,829.8,726,1734,13560195,4
12,263,935.8,547.6,1222,0,13567940,1
12,263,712,448.7,151,1260,13568129,2
12,263,713.8,416.7,927,1423,13569068,3
12,264,950.9,533,1197,0,13576248,1
12,264,1096.1,359,71,1233,13576355,2
12,264,936.7,809.7,293,1483,13576827,3
12,264,911.7,811.5,745,1784,13577580,4
12,265,936.7,542.6,1202,0,13584905,1
12,265,955.2,278.2,815,1241,13585759,2
12,266,933.8,545.6,1201,0,13591971,1
12,266,1157.7,465.3,879,1238,13592887,2
12,267,940,542.8,1205,0,13599043,1
12,267,1167,481.2,1567,1239,13600644,2
12,268,937.1,556.3,1227,0,13606183,1
12,268,1036.9,697.6,137,1260,13606353,2
12,268,1177.3,677.3,792,1421,13607169,3
12,269,929.8,552.8,1185,0,13614675,1
12,269,1210,571.5,164,1224,13614878,2
12,269,914.6,794.7,1008,1431,13615929,3
12,270,933.4,556.4,1200,0,13625524,1
12,270,1037.9,353.4,122,1238,13625684,2
12,270,660.7,455.1,133,1407,13625864,3
12,270,721.5,429.7,817,1560,13626701,4
12,271,930.8,559.9,1213,0,13631937,1
12,271,1177,464.1,185,1252,13632161,2
12,271,1152.3,455.7,816,1444,13632984,3
12,272,927.6,562.8,1081,0,13639647,1
12,272,663.9,706.3,821,1119,13640506,2
12,273,937.2,562.1,1193,0,13646820,1
12,273,925.1,297.5,873,1235,13647735,2
12,274,947,549.3,1226,0,13654769,1
12,274,686.1,664.9,299,1266,13655108,2
12,274,703.5,683.5,308,1573,13655424,3
12,275,934.8,546.8,1205,0,13661800,1
12,275,934.5,284.2,804,1246,13662645,2
12,276,935.2,557.1,1222,0,13668883,1
12,276,695.4,434.5,846,1260,13669767,2
12,277,934.9,550.3,1256,0,13676602,1
12,277,940,720.5,112,1290,13676748,2
12,277,920.3,815.5,836,1557,13677739,3
12,278,933.1,560.4,1188,0,13684292,1
12,278,696.7,437.5,1074,1227,13685405,2
12,279,939.4,557,1181,0,13692328,1
12,279,799.8,340.5,163,1223,13692533,2
12,279,912.8,706,95,1434,13692676,3
12,279,902.1,823.6,213,1553,13692913,4
12,279,921.4,821,412,1777,13693336,5
12,280,936.9,557.3,1284,0,13703432,1
12,280,934.1,286.8,364,1326,13703838,2
12,280,893.7,303.9,341,1698,13704187,3
12,281,937.2,562.7,1224,0,13712991,1
12,281,1174.1,688.2,601,1260,13713628,2
12,282,937.8,559.2,649,0,13720215,1
12,282,935.2,526.1,576,665,13720807,2
12,282,838.8,724.7,109,1276,13720951,3
12,282,783.4,775.3,96,1403,13721065,4
12,282,947.7,809.1,304,1527,13721397,5
12,282,914.9,817.3,405,1842,13721813,6
12,283,932.9,568.4,1193,0,13727061,1
12,283,631,595.8,132,1233,13727233,2
12,283,941.5,808.7,321,1408,13727597,3
12,283,914.4,837.8,464,1740,13728072,4
12,284,931.1,567.1,1196,0,13733631,1
12,284,833.1,330.2,145,1233,13733813,2
12,284,933.9,295.7,712,1402,13734549,3
12,285,926.1,573.7,799,0,13741418,1
12,285,1108.3,484.3,333,838,13741790,2
12,285,1142.2,461.4,764,1183,13742566,3
12,286,941.9,561.9,830,0,13749633,1
12,286,1141.8,473.6,362,866,13750031,2
12,286,900.9,305.7,679,1268,13750750,3
12,287,932.5,556.6,252,0,13755955,1
12,287,958.6,338.7,955,293,13756951,2
12,287,1146.5,677,931,1296,13757930,3
12,288,933.4,558,966,0,13765770,1
12,288,1160.2,464,309,1004,13766117,2
12,288,947.1,787.6,129,1357,13766290,3
12,288,907,818.7,382,1502,13766688,4
12,288,930.1,824.3,442,1895,13767141,5
12,289,925.2,560.6,1235,0,13773424,1
12,289,921.4,749.5,118,1269,13773576,2
12,289,909.1,817.7,661,1406,13774256,3
12,290,937.1,563.1,1192,0,13782365,1
12,290,1033.8,786.8,179,1229,13782581,2
12,290,921.9,826.6,487,1433,13783093,3
12,291,932.8,571.3,228,0,13790319,1
12,291,942.7,556.5,1006,235,13791332,2
12,291,939.4,775.8,193,1276,13791560,3
12,291,921.1,815.2,517,1481,13792089,4
12,292,939.4,562.3,1217,0,13799241,1
12,292,1059.1,346.5,125,1269,13799418,2
12,292,888.4,816.7,367,1445,13799836,3
12,292,913.7,811.4,280,1823,13800127,4
12,293,940.8,560.7,1238,0,13808247,1
12,293,1167.4,652.6,178,1273,13808460,2
12,293,1179.4,694.4,753,1468,13809230,3
12,294,946.2,560.8,1218,0,13816119,1
12,294,940.6,293.5,566,1257,13816724,2
12,295,943.2,562.7,391,0,13824769,1
12,295,1133.8,484.8,197,424,13824999,2
12,295,897.2,572.4,133,659,13825170,3
12,295,943.9,569.8,400,811,13825589,4
12,295,703.3,435,893,1251,13826522,5
12,296,939.5,561.7,1225,0,13833387,1
12,296,1138.3,683.4,740,1261,13834163,2
12,297,937.7,556.7,1179,0,13841058,1
12,297,1175,706.7,783,1218,13841880,2
12,298,936.3,568.9,1198,0,13847311,1
12,298,1155.4,472.1,1089,1235,13848437,2
12,299,927.9,563.1,1216,0,13855864,1
12,299,785.8,367.2,151,1255,13856054,2
12,299,662.6,754.6,145,1461,13856254,3
12,299,706.2,692.2,1087,1628,13857363,4
12,300,921.4,559.6,97,0,13863247,1
12,300,938.9,554.6,1105,113,13864368,2
12,300,923,287.2,907,1258,13865315,3
12,301,934.5,548.3,1222,0,13895372,1
12,301,920.9,285.6,530,1260,13895940,2
12,302,939.5,548.6,560,0,13904229,1
12,302,921.2,335.5,635,599,13904903,2
12,302,1151.1,413.5,231,1271,13905171,3
12,302,1163.5,444.4,679,1521,13905869,4
12,303,940.8,556.5,1235,0,13913672,1
12,303,684.2,675.3,922,1275,13914634,2
12,304,933.8,557.8,1229,0,13921766,1
12,304,890,738.6,85,1272,13921894,2
12,304,923,838.6,289,1540,13922366,3
12,304,896.7,816.8,407,1845,13922789,4
12,305,935.3,557,1210,0,13929365,1
12,305,1147,703.7,810,1248,13930213,2
12,306,936.9,554.1,1189,0,13938428,1
12,306,1032.5,350,118,1236,13938593,2
12,306,670.5,693.4,880,1399,13939518,3
12,307,929.6,553.9,1164,0,13945436,1
12,307,1165.8,461.5,1573,1203,13947048,2
12,308,925,553.5,1196,0,13953969,1
12,308,1156.4,557.3,65,1236,13954074,2
12,308,1122.5,425.1,1126,1330,13955229,3
12,309,934.6,560.1,1221,0,13963029,1
12,309,658.4,582.9,124,1269,13963201,2
12,309,923.7,322.4,893,1436,13964137,3
12,310,919.7,552.4,711,0,13970312,1
12,310,941.8,553.9,224,721,13970546,2
12,310,1128.5,453.9,293,981,13970875,3
12,310,634.7,677.4,143,1328,13971072,4
12,310,687.9,697.5,732,1489,13971822,5
12,311,933.8,559.2,746,0,13978771,1
12,311,1137.7,475.6,426,784,13979235,2
12,311,1198.7,689.4,117,1248,13979390,3
12,311,1145.6,690.6,636,1382,13980043,4
12,312,932.5,555,1207,0,13987551,1
12,312,935,320.4,776,1255,13988375,2
12,313,933.5,557.3,1225,0,13997853,1
12,313,812.4,330.3,159,1275,13998062,2
12,313,1149.9,690.9,990,1487,13999105,3
12,314,938.4,548.8,1175,0,14004586,1
12,314,1218.9,579.4,172,1215,14004798,2
12,314,927.6,811.7,352,1425,14005188,3
12,314,891.9,811.9,476,1788,14005675,4
