observer,trial,x,y,dur,onset,n
1,769,704.2,653.3,285,1259,4
1,770,946.9,542.7,1207,0,1
1,770,1158.7,427.5,403,444,2
1,771,960.7,541.1,1195,0,1
1,771,710.2,406,432,473,2
1,772,951.5,508.5,1211,0,1
1,772,1080.9,361.1,853,887,2
1,773,947,530.2,1218,0,1
1,773,1197,521.8,72,111,2
1,773,938.7,285.4,422,575,3
1,774,941.3,533.3,1195,0,1
1,774,1087.6,781.2,129,166,2
1,774,715.7,433,299,518,3
1,775,940.3,547.9,1206,0,1
1,775,716.5,421.1,383,420,2
1,776,941.2,547.8,1157,0,1
1,776,709.8,391.8,595,632,2
1,777,957.1,538.3,1198,0,1
1,777,1068,793.8,258,298,2
1,777,770.9,731.6,214,556,3
1,777,718.7,680.8,1099,1673,4
1,778,947.3,544.6,1216,0,1
1,778,1126.8,481.7,122,162,2
1,778,1167.4,413.6,358,542,3
1,779,951.3,543,1208,0,1
1,779,966.2,886.5,207,245,2
1,779,967.3,833.5,226,488,3
1,780,947,546.2,1201,0,1
1,780,1028.9,318.2,134,173,2
1,780,712.3,658.6,254,481,3
1,780,1013.2,327.3,231,768,4
1,781,931.3,529.2,1193,0,1
1,781,658.7,518.5,75,116,2
1,781,685.8,405,374,517,3
1,782,935.3,535.5,1192,0,1
1,782,695.2,410.7,380,421,2
1,783,922,546.1,281,0,1
1,783,927.2,527.1,887,903,2
1,783,942,337.1,99,1042,3
1,783,654.4,407.4,358,1440,4
1,784,911.2,548.4,1189,0,1
1,784,1126.5,420.4,346,384,2
1,785,909.5,540.8,1192,0,1
1,785,688.1,687.2,278,325,2
1,785,664.6,663.6,586,929,3
1,786,916.3,534.5,1188,0,1
1,786,795.8,331.5,147,183,2
1,786,675.2,409.4,737,947,3
1,787,938.1,531.1,1098,0,1
1,787,703.2,408.5,434,474,2
1,788,928.1,529,1199,0,1
1,788,1121.4,435.3,922,961,2
1,789,927.4,539.8,1201,0,1
1,789,874.7,683.2,93,120,2
1,789,694.7,654.8,253,403,3
1,790,926.3,543.5,1215,0,1
1,790,687.7,430.2,337,378,2
1,791,925.7,528.1,1181,0,1
1,791,681.9,687.7,259,297,2
1,791,683.4,636.3,90,407,3
1,792,922.1,539.9,1194,0,1
1,792,1193.6,538.3,173,213,2
1,792,958.5,837.4,557,812,3
1,793,924.7,546.6,1189,0,1
1,793,670.4,564.8,128,162,2
1,793,988.1,840.7,227,434,3
1,793,951.7,838.7,110,554,4
1,794,916.7,526.7,1181,0,1
1,794,680.8,652.8,435,473,2
1,795,923.2,532.2,1194,0,1
1,795,682.9,662.3,375,412,2
1,796,918,537,1208,0,1
1,796,947.6,863.5,896,933,2
1,797,927.9,544.3,1180,0,1
1,797,1050.3,355.1,137,176,2
1,797,1143.3,426.7,263,464,3
1,798,925.5,545,1193,0,1
1,798,686.8,432.3,263,303,2
1,798,667.6,405.3,736,1053,3
1,799,920.1,530.4,1197,0,1
1,799,807.7,321.4,130,171,2
1,799,692.4,683,280,495,3
1,799,730.2,437.9,502,1050,4
1,800,918.8,520.5,231,0,1
1,800,697.9,642.1,188,231,2
1,800,934.9,508.2,335,609,3
1,800,922,518.3,361,977,4
1,800,1080.6,702.8,93,1137,5
1,800,877.9,280.5,277,1480,6
1,800,906.1,270.2,129,1624,7
1,801,933.9,534.5,1206,0,1
1,801,723.6,702.4,158,367,2
1,801,723,673.9,72,459,3
1,802,933.8,538,1173,0,1
1,802,755.5,385.6,135,175,2
1,802,697.8,405,215,410,3
1,802,780,325.9,461,897,4
1,803,929.7,541.8,1231,0,1
1,803,808.6,753.3,104,141,2
1,803,1131.6,430.2,303,491,3
1,804,939.3,537.2,1200,0,1
1,804,969.5,853.5,474,515,2
1,805,942.4,527.9,1219,0,1
1,805,758.1,510,63,96,2
1,805,723.6,398.8,391,518,3
1,806,949.4,542.8,1171,0,1
1,806,801.2,332.6,160,200,2
1,806,697.3,649,401,647,3
2,1,1017.6,547.2,312,0,1
2,1,972.3,551.9,495,516,2
2,1,975.5,555.4,541,1071,3
2,1,1062.3,468.7,140,1241,4
2,1,967.4,837.1,457,1747,5
2,1,977.4,712.2,266,2702,6
2,2,978.1,551.8,1231,0,1
2,2,855.9,709.1,221,260,2
2,2,974.2,236.9,585,895,3
2,3,965.9,548.5,551,0,1
2,3,970.7,539.8,686,695,2
2,3,756,438.9,189,920,3
2,3,724.8,413.9,178,1112,4
2,4,957,546.3,453,0,1
2,4,961.3,546.2,213,235,2
2,4,947.2,529.5,522,763,3
2,4,700,584.1,191,995,4
2,4,680.4,565.6,110,1115,5
2,4,714.9,706.9,224,1369,6
2,4,707.5,591,80,1736,7
2,4,723.7,680.6,73,1917,8
2,5,979.2,562.4,532,0,1
2,5,1005.4,569.4,353,376,2
2,5,998.4,569.4,278,671,3
2,5,1106.3,770.5,172,887,4
2,5,749.9,401.9,222,1160,5
2,6,983,565.8,560,0,1
2,6,964.5,539.6,653,659,2
2,6,741,420.6,299,1003,3
2,6,929.7,583,467,1621,4
2,7,944.6,539.7,1247,0,1
2,7,777.2,743.2,163,200,2
2,7,800.8,762.9,42,262,3
2,7,727.9,706.3,461,746,4
2,8,951.5,546.4,1222,0,1
2,8,1198.6,709.6,363,408,2
2,9,976.9,541.3,1196,0,1
2,9,960.7,266.9,311,349,2
2,10,964.9,573.3,1248,0,1
2,10,1027.9,718.6,119,154,2
2,10,1201.5,702.6,232,416,3
2,11,966.9,570.4,1227,0,1
2,11,766.8,446.6,299,339,2
2,12,970,556.6,1223,0,1
2,12,792.5,445.1,199,243,2
2,12,758.4,417.2,222,485,3
2,13,969.9,569.5,52,0,1
2,13,977,550.7,445,462,2
2,13,981.3,548.7,717,1200,3
2,13,793.2,582,153,1403,4
2,13,1215.3,730.6,802,2264,5
2,14,960.9,563.8,457,0,1
2,14,993.2,572.2,313,335,2
2,14,955.8,564.5,394,754,3
2,14,1178.8,694,382,1180,4
2,14,1258.1,717.8,139,1345,5
2,15,952.5,555.7,459,0,1
2,15,1021.5,596.6,414,439,2
2,15,943.9,564.7,453,913,3
2,15,729.1,655.8,382,1337,4
2,16,948.2,560.1,596,0,1
2,16,945.5,543.7,642,649,2
2,16,946.4,792.7,429,1118,3
2,17,946.8,555.2,856,0,1
2,17,940.8,566.6,385,404,2
2,17,1145.3,438.3,91,541,3
2,17,1141.7,431.8,48,650,4
2,17,1233.5,447.5,62,746,5
2,18,967.7,569.3,447,0,1
2,18,934.4,531.8,776,788,2
2,18,1053.1,380.3,201,1025,3
2,18,1138.7,715.3,219,1290,4
2,18,1206.5,711,137,1455,5
2,19,943.6,549.1,106,0,1
2,19,940.7,540.3,798,806,2
2,19,926,550.3,411,1235,3
2,19,1079.2,661.4,133,1406,4
2,19,1186.6,708.7,198,1643,5
2,20,945.8,557.5,1252,0,1
2,20,1159,637,160,204,2
2,20,1164.7,693.3,390,617,3
2,21,952,572.4,49,0,1
2,21,969,563.2,400,422,2
2,21,940.2,549.9,271,700,3
2,21,959.9,554.3,459,1181,4
2,21,692.8,671.4,386,1613,5
2,22,942.9,560.8,533,0,1
2,22,941.3,555.8,301,320,2
2,22,956.6,558.3,369,708,3
2,22,913.5,378.1,38,889,4
2,22,1162.4,425.7,560,1514,5
2,23,949.5,558.7,163,0,1
2,23,947.3,556.5,303,324,2
2,23,951.5,549.8,729,1075,3
2,23,914.8,217.1,71,1180,4
2,23,911.7,205.7,45,1247,5
2,23,936.5,315.9,174,1499,6
2,23,935.9,288.7,58,1570,7
2,24,937.8,549.6,1237,0,1
2,24,807.2,337.8,81,197,2
2,24,1152.2,692.9,390,644,3
2,25,956.2,560.1,498,0,1
2,25,935.3,548.8,717,735,2
2,25,821.5,775.4,131,910,3
2,25,963.8,294.4,344,1306,4
2,26,961.4,549.2,498,0,1
2,26,930,527.2,732,746,2
2,26,1145.5,455.3,239,1016,3
2,26,1191.3,432.5,197,1238,4
2,27,944,563.4,474,0,1
2,27,953.7,538.1,335,353,2
2,27,926.7,548.6,215,588,3
2,27,938.2,541.4,200,806,4
2,27,1042.2,381.7,149,992,5
2,27,1156.4,708.5,312,1351,6
2,28,944.2,551.8,673,0,1
2,28,1172,576.6,242,279,2
2,28,918,845.1,786,1110,3
2,29,957.2,560.4,1235,0,1
2,29,1017.9,781.8,166,218,2
2,29,951.2,815.1,370,622,3
2,30,928.9,555.2,1000,0,1
2,30,934.2,548.6,220,237,2
2,30,941.6,812.2,532,821,3
2,30,946.2,797.6,235,1067,4
2,31,942.7,539.2,1249,0,1
2,31,843.8,741.3,108,153,2
2,31,1185.4,692.4,402,595,3
2,32,923.4,535.2,92,0,1
2,32,945.5,538.8,285,312,2
2,32,924.4,543.2,195,527,3
2,32,1071.7,382.7,161,734,4
2,32,1078.4,309.1,105,859,5
2,32,1172,409.4,454,1352,6
2,33,942.7,552.8,320,0,1
2,33,942.7,548.3,907,917,2
2,33,1155.3,441.1,327,1277,3
2,33,1069.9,472.9,331,1917,4
2,34,940.3,556.4,469,0,1
2,34,935.3,545.2,748,765,2
2,34,819.7,759.1,135,944,3
2,34,710.9,405.1,519,1539,4
2,35,956.4,548.8,197,0,1
2,35,960.3,545.7,98,119,2
2,35,934.3,533.7,967,1103,3
2,35,1115.8,294.2,84,1527,4
2,35,1106.6,288.3,24,1568,5
2,36,954,546.9,832,0,1
2,36,949.9,534.2,458,467,2
2,36,1173.7,406.7,31,734,3
2,36,1167.7,409.4,143,898,4
2,36,1169.4,409.3,46,962,5
2,37,887.6,423,8,0,1
2,37,917.8,524.2,48,152,2
2,37,949.2,531.2,485,661,3
2,37,1145.2,710.8,335,1042,4
2,37,1168.2,693.8,191,1249,5
2,38,959.7,564.3,657,0,1
2,38,931.8,549.6,357,379,2
2,38,969.6,546.5,200,610,3
2,38,757.1,427.6,456,1106,4
2,38,719.4,413.9,83,1211,5
2,39,935.1,567.8,1240,0,1
2,39,741.6,662.8,204,249,2
2,39,688.8,702.4,283,564,3
2,40,949.1,566.6,857,0,1
2,40,939.6,554.5,344,360,2
2,40,786.3,416.3,124,526,3
2,40,722,427.2,331,891,4
2,41,949.1,561.4,23,0,1
2,41,956.8,556.6,634,636,2
2,41,917.2,536.6,210,863,3
2,41,943.2,537.7,358,1243,4
2,41,903,686.4,102,1383,5
2,41,1181.7,691.3,366,1784,6
2,42,929.6,548.5,1220,0,1
2,42,680.9,552.1,175,227,2
2,42,923.5,836.8,376,667,3
2,43,945.1,562.2,477,0,1
2,43,942.4,545.3,727,745,2
2,43,739.3,425.2,499,1281,3
2,43,704.3,418.4,96,1396,4
2,44,951.4,554.2,18,0,1
2,44,941.8,541.8,1213,1229,2
2,44,1079.2,436.3,179,1452,3
2,44,1168.2,432.8,288,1777,4
2,45,945.2,564.6,681,0,1
2,45,943.8,556.8,539,545,2
2,45,735.4,687.1,470,1060,3
2,46,952.5,566,1202,0,1
2,46,724.5,690.6,331,390,2
2,47,948.9,582.3,41,0,1
2,47,968.9,574.3,253,279,2
2,47,936.2,555.3,904,1209,3
2,47,1159.2,551.7,135,1385,4
2,47,723.4,408.6,222,1666,5
2,48,932.7,550.6,57,0,1
2,48,916.5,548.9,242,251,2
2,48,926.1,546.8,908,1177,3
2,48,1169.1,577.1,190,1413,4
2,48,1165.4,666.2,380,1815,5
2,48,1177.6,688.2,135,1971,6
2,49,932.4,553.3,1223,0,1
2,49,745.7,702.8,167,212,2
2,49,788.4,802.2,114,352,3
2,49,692.9,689.3,265,643,4
2,50,924.5,553.9,1215,0,1
2,50,698,582.3,166,208,2
2,50,691.7,679.7,293,531,3
2,51,992.3,553.8,321,0,1
2,51,983.9,559.9,642,661,2
2,51,951.5,569.9,237,919,3
2,51,762.6,429.9,465,1418,4
2,52,952.8,563,101,0,1
2,52,952.2,475.7,40,344,2
2,52,958.9,541,188,619,3
2,52,945.8,527.4,514,1152,4
2,52,825.1,410.2,163,1344,5
2,52,718.9,676.8,1059,2451,6
2,53,946.7,548.3,1241,0,1
2,53,1165.4,446.1,473,511,2
2,54,954.9,551.7,585,0,1
2,54,969.7,524.1,639,662,2
2,54,954.7,290.4,413,1157,3
2,54,898.9,280.3,220,1397,4
2,55,938.9,547.9,1261,0,1
2,55,1176.2,548.9,146,181,2
2,55,1165.9,407.7,517,730,3
2,56,924,539.6,1261,0,1
2,56,715.4,431.7,340,379,2
2,56,688.7,422.7,530,920,3
2,57,944.2,546.1,1245,0,1
2,57,1147.5,683.7,347,387,2
2,57,1179.6,685.7,301,707,3
2,58,953.1,553.8,1149,0,1
2,58,945.5,558.1,188,204,2
2,58,1009.4,490.3,80,306,3
2,58,932.7,795,758,1110,4
2,58,926.5,824.4,217,1335,5
2,59,937.2,538.8,1227,0,1
2,59,726.8,674.1,468,524,2
2,59,680.8,669.5,411,957,3
2,60,952,554.1,431,0,1
2,60,939.2,535.7,824,832,2
2,60,816.7,400.8,171,1037,3
2,60,713.6,422.4,408,1471,4
2,61,976.3,556.9,1207,0,1
2,61,827,359.8,44,86,2
2,61,719.9,310.2,32,371,3
2,61,747.2,414.1,266,670,4
2,62,968,554.4,46,0,1
2,62,966.3,551.1,74,103,2
2,62,915.3,431.9,64,303,3
2,62,958.3,549.3,375,766,4
2,62,899.8,428,47,979,5
2,62,905.7,433.6,62,1131,6
2,62,909.6,432.3,25,1170,7
2,62,893.9,144.3,32,1586,8
2,62,886.7,140,28,1647,9
2,62,883.5,139.6,37,1706,10
2,62,886.1,138.6,37,1792,11
2,62,962.7,273.1,154,2106,12
2,63,966.9,551.1,842,0,1
2,63,951.7,543.1,369,388,2
2,63,938.7,200.6,50,484,3
2,63,963.2,289.8,76,646,4
2,63,964.6,276.1,264,932,5
2,64,952.3,550.9,510,0,1
2,64,927.5,547.6,184,202,2
2,64,936.9,554,561,783,3
2,64,705.9,546.7,95,917,4
2,64,1204.6,699.2,488,1461,5
2,64,1159.7,700.5,40,1523,6
2,65,941.6,544.7,1223,0,1
2,65,715.8,675.2,403,459,2
2,66,957,556.1,459,0,1
2,66,945.5,544.4,742,764,2
2,66,1153.7,422.6,402,1207,3
2,67,938.5,534.7,1230,0,1
2,67,672.4,641.8,344,768,2
2,67,714,669.5,172,968,3
2,68,953.5,552.9,1239,0,1
2,68,1185.9,464.1,30,66,2
2,68,1191,542.7,58,157,3
2,68,920.2,158.2,32,453,4
2,68,953.8,261.8,71,595,5
2,69,944.8,541.7,951,0,1
2,69,940.5,531.4,252,271,2
2,69,731.6,408.3,477,795,3
2,70,931.3,534.4,1220,0,1
2,70,842.3,340.6,124,164,2
2,70,1157.7,388.3,748,948,3
2,71,928.9,542.2,1238,0,1
2,71,912.7,191.2,69,106,2
2,71,946.9,294.6,200,336,3
2,71,946.8,279.1,308,652,4
2,72,963.9,538.3,630,0,1
2,72,938.7,548.8,783,801,2
2,72,912.7,809.9,441,1288,3
2,72,920.6,704,167,1817,4
2,73,910.6,435.7,15,0,1
2,73,930.8,540,153,210,2
2,73,930.1,435.6,112,885,3
2,73,923.5,535.9,253,1249,4
2,73,942.7,321.2,185,1506,5
2,73,937.5,290.9,328,1851,6
2,74,939.4,547.9,1256,0,1
2,74,844.1,753.8,176,215,2
2,74,924.3,809.4,373,623,3
2,74,923.4,719.2,154,1327,4
2,75,968,545.3,365,0,1
2,75,957.4,534.1,238,244,2
2,75,954.3,546.1,634,898,3
2,75,1142.6,417.5,174,1145,4
2,75,1185.4,407.2,364,1534,5
2,76,946.5,544.2,1242,0,1
2,76,957.3,278.6,111,137,2
2,76,735.7,413,358,565,3
2,77,961.9,539.5,297,0,1
2,77,935.9,521.4,925,935,2
2,77,921.2,168.3,48,1034,3
2,77,911.3,151.4,83,1152,4
2,77,943.4,256,232,1476,5
2,78,948,546.9,1231,0,1
2,78,1151.2,404.7,303,858,2
2,79,944.9,560.6,318,0,1
2,79,940.4,540,288,304,2
2,79,930,527.7,606,924,3
2,79,1129.9,432.8,198,1151,4
2,79,1149.1,416.3,99,1271,5
2,80,938.1,528.6,95,0,1
2,80,928.3,531.8,867,884,2
2,80,924.3,522.8,284,1176,3
2,80,935.2,793.6,539,1766,4
2,81,964.2,526,904,0,1
2,81,969.2,509.9,289,318,2
2,81,759.2,656.6,393,771,3
2,82,948.2,550.4,1234,0,1
2,82,1012.7,249.9,47,86,2
2,82,1029.1,328,33,137,3
2,82,1030.2,332.7,45,202,4
2,82,954.1,276.1,503,759,5
2,83,983.8,541.6,329,0,1
2,83,954.9,538,264,282,2
2,83,940.4,544.2,577,881,3
2,83,938,159.4,22,949,4
2,83,967.5,267.9,299,1267,5
2,84,942.3,558.9,1212,0,1
2,84,830.4,345.2,213,265,2
2,84,916,770.4,170,487,3
2,84,935.6,836.9,339,847,4
2,85,936,547.6,1228,0,1
2,85,948.5,295.6,299,336,2
2,85,928.7,287.2,129,479,3
2,86,963,540,516,0,1
2,86,926.3,536.1,177,195,2
2,86,939.9,535.3,520,739,3
2,86,743.3,440,261,1036,4
2,86,703.2,431.3,352,1408,5
2,87,951,550.1,1199,0,1
2,87,958.1,286.3,473,509,2
2,88,967.8,550.2,510,0,1
2,88,939.6,527.9,699,715,2
2,88,1170.5,691.1,99,862,3
2,89,955.1,555,1234,0,1
2,89,1171.5,679,372,431,2
2,90,949.4,550.3,559,0,1
2,90,928.6,542.4,641,663,2
2,90,725.5,662.1,102,813,3
2,90,654.6,569.6,53,1165,4
2,90,675.1,648.8,207,1478,5
2,91,954.7,542.5,597,0,1
2,91,928.2,542.2,143,166,2
2,91,959.7,542.9,478,666,3
2,91,957.2,801.6,584,1305,4
2,92,961.1,543.5,34,0,1
2,92,944.6,535.9,1195,1201,2
2,92,969.7,277.6,282,1527,3
2,92,947.2,267.3,237,1778,4
2,93,940,536.1,1214,0,1
2,93,722,440.7,465,502,2
2,94,974.8,558.8,214,0,1
2,94,966.5,552.1,174,191,2
2,94,951.9,537.2,798,1010,3
2,94,739,669,197,1251,4
2,94,698.1,692.3,211,1487,5
2,95,952,537.6,1226,0,1
2,95,747.1,431.7,225,261,2
2,95,708.6,408.7,124,409,3
2,96,946.3,541.7,1241,0,1
2,96,742.6,424,208,249,2
2,96,701.1,410.1,247,520,3
2,97,950.3,549.5,287,0,1
2,97,927.8,538.9,935,953,2
2,97,952.5,327.8,160,1149,3
2,97,943.2,276,414,1581,4
2,98,934.5,548.8,1267,0,1
2,98,784.3,638,130,171,2
2,98,709.8,683.9,176,381,3
2,99,939.8,556.1,254,0,1
2,99,938.2,536.5,964,984,2
2,99,751.9,621.1,140,1164,3
2,99,696.6,681.8,139,1334,4
2,100,937.9,540.8,1235,0,1
2,100,1153.5,432.7,336,371,2
2,101,953.6,532.6,1213,0,1
2,101,1128,515,148,189,2
2,101,715.6,390.6,718,975,3
2,102,953.9,531.5,1221,0,1
2,102,717.1,691.6,518,567,2
2,103,952.3,536.8,355,0,1
2,103,945.2,532.3,553,571,2
2,103,897.7,555.5,250,842,3
2,103,721.9,683.4,530,1402,4
2,104,931.8,544.9,1224,0,1
2,104,724.5,662.1,186,234,2
2,104,672.5,555.5,89,648,3
2,105,948.3,551.6,1287,0,1
2,105,1147.6,427.1,362,402,2
2,106,933.7,544.2,1236,0,1
2,106,1150.1,426.9,400,478,2
2,107,937.1,549.7,1347,0,1
2,107,834,408.8,112,148,2
2,107,1133.6,716.7,232,440,3
2,107,1169,703.1,32,501,4
2,108,950.6,549.9,1251,0,1
2,108,1143.8,424.4,312,351,2
2,108,1184.8,411,95,476,3
2,109,940.7,563.5,313,0,1
2,109,946,558.5,374,389,2
2,109,934.7,547.4,611,1016,3
2,109,823.8,772.9,104,1174,4
2,109,718.5,384.2,203,1422,5
2,110,937.8,540.6,1250,0,1
2,110,737.1,536,184,218,2
2,110,718,408.2,308,557,3
2,111,929,536.8,982,0,1
2,111,937.3,530,280,288,2
2,111,742.3,628.7,148,478,3
2,111,704.9,675.5,132,635,4
2,112,956.7,535.1,332,0,1
2,112,932.9,533.5,255,264,2
2,112,937,530.2,605,889,3
2,112,692.8,521.2,182,1117,4
2,112,956.8,266.7,671,1840,5
2,113,947.4,550.3,637,0,1
2,113,936.3,533.8,560,577,2
2,113,700.9,520.3,132,757,3
2,113,720.8,388,289,1077,4
2,114,968,539.8,1372,0,1
2,114,968.9,792.1,423,656,2
2,115,978.6,551.2,1217,0,1
2,115,1234.7,593,161,220,2
2,115,1228.3,672.4,261,508,3
2,116,975.9,568.2,292,0,1
2,116,970.4,553.8,888,913,2
2,116,1195.6,691.1,286,1247,3
2,117,955.7,556.2,320,0,1
2,117,943.5,548,905,919,2
2,117,704.3,668.3,553,1523,3
2,118,943.7,542.7,1220,0,1
2,118,1187.2,539.3,134,180,2
2,118,1164.2,392.4,339,550,3
2,119,940.4,538.6,1233,0,1
2,119,1145.1,432.5,303,336,2
2,120,961.5,538.8,593,0,1
2,120,959.8,542.6,609,615,2
2,120,687.5,540.4,191,856,3
2,120,938.2,838.4,563,1482,4
2,121,974.8,538.9,413,0,1
2,121,944.2,535.2,809,826,2
2,121,749.4,639.9,268,1138,3
2,121,728.7,673.4,166,1325,4
2,122,969.7,559.1,298,0,1
2,122,962.7,553.7,931,949,2
2,122,1070.9,752.8,129,1136,3
2,122,1139.4,404.1,147,1489,4
2,122,1161.7,413.3,357,1873,5
2,123,970,562.1,346,0,1
2,123,941.7,551.5,430,450,2
2,123,958.8,550.9,426,896,3
2,123,935.9,834.1,401,1339,4
2,124,969,573,218,0,1
2,124,955.8,562.4,184,203,2
2,124,951,553,774,996,3
2,124,905.6,827.1,229,1267,4
2,124,937.3,838.6,322,1617,5
2,125,957.1,565.7,264,0,1
2,125,954,557.7,938,952,2
2,125,747.6,665.8,375,1384,3
2,125,707.8,699.9,300,1702,4
2,126,960,547.8,592,0,1
2,126,915.8,549.7,165,185,2
2,126,947.2,548.2,529,743,3
2,126,1146.9,407,497,1282,4
2,127,997.5,535.7,433,0,1
2,127,982.7,508.7,287,308,2
2,127,978.7,538.5,481,802,3
2,127,799.3,411.8,264,1107,4
2,128,957.3,557.8,1235,0,1
2,128,955.3,311.9,223,260,2
2,128,949.2,288.8,365,634,3
2,129,961,557.9,1223,0,1
2,129,1130.9,519.7,81,130,2
2,129,957.5,274.5,218,388,3
2,130,955.3,541.1,637,0,1
2,130,939.2,548.3,278,290,2
2,130,950,547.6,298,611,3
2,130,1105.3,711.1,215,880,4
2,130,1093.6,750.2,71,970,5
2,130,1155.9,714.9,187,1186,6
2,131,949.3,550.4,396,0,1
2,131,954.3,536.8,369,390,2
2,131,924.6,536.5,417,823,3
2,131,1165.6,698,485,1366,4
2,132,943.5,539.7,1263,0,1
2,132,944.9,305,255,297,2
2,132,932.4,285.6,256,564,3
2,133,937.7,545.2,1252,0,1
2,133,1133.7,439.5,293,324,2
2,133,1153.7,421.2,130,468,3
2,134,951.3,552.3,316,0,1
2,134,931.8,546.6,195,217,2
2,134,933.2,545,707,943,3
2,134,1133.9,668.6,438,1425,4
2,135,948,533,565,0,1
2,135,939.2,532.6,653,660,2
2,135,941.8,834.7,353,1057,3
2,136,949.2,548.1,733,0,1
2,136,948.2,537.1,526,532,2
2,136,1173.9,535.2,167,736,3
2,136,944.6,796.2,197,981,4
2,136,923.4,828.2,181,1172,5
2,137,951.6,548.5,1219,0,1
2,137,1165.7,401.2,394,458,2
2,138,974.6,551.3,492,0,1
2,138,1015.5,523.6,220,243,2
2,138,955.4,553,481,746,3
2,138,860.3,777.9,121,908,4
2,138,956.8,818.4,278,1223,5
2,139,965.9,565.5,333,0,1
2,139,967.1,550.6,862,882,2
2,139,1143.8,410.8,121,1049,3
2,139,1101.3,303.2,97,1191,4
2,139,1181,407.6,143,1370,5
2,140,963.4,549.3,1222,0,1
2,140,971.2,286.3,332,409,2
2,141,960,547.7,1229,0,1
2,141,1152.2,526.3,155,200,2
2,141,974.9,279.7,197,535,3
2,142,952.3,533.7,464,0,1
2,142,960.9,541.8,737,762,2
2,142,1176.5,654,127,951,3
2,143,957.5,542.8,304,0,1
2,143,965.2,542,888,906,2
2,143,748.9,673.8,231,1190,3
2,144,944.6,545.3,1223,0,1
2,144,720.8,537,199,248,2
2,144,956.3,292.1,227,561,3
2,144,950.4,277.6,245,818,4
2,145,932.7,541.7,1393,0,1
2,145,708.2,655.3,182,227,2
2,146,988.8,536.8,1296,0,1
2,146,983,444.9,73,106,2
2,146,976.3,275.1,451,594,3
2,147,923.3,407,65,0,1
2,147,956,539.8,810,953,2
2,147,962,330,120,1127,3
2,147,961,273,287,1436,4
2,148,956.1,533.6,1352,0,1
2,148,1134,409.3,210,258,2
2,148,1163.4,399.1,177,456,3
2,149,981.8,544.1,299,0,1
2,149,959.7,534.4,301,322,2
2,149,962.2,532.4,573,922,3
2,149,754.6,431.7,201,1172,4
2,149,721.2,418.5,228,1424,5
2,150,964.2,549.6,1206,0,1
2,150,757.6,429,367,417,2
2,151,954.8,535.3,1241,0,1
2,151,961.5,301.5,249,288,2
2,151,949.1,283,168,467,3
2,152,961.8,543.1,555,0,1
2,152,959.9,535,640,654,2
2,152,1167.3,687.3,401,1101,3
2,153,920.3,431.4,72,0,1
2,153,895.3,404.1,91,136,2
2,153,948.7,535,58,225,3
2,153,953.2,529.6,291,540,4
2,153,933.1,539.5,543,1102,5
2,153,1047.1,536.7,210,1344,6
2,153,1141.4,650.4,257,1640,7
2,153,1165,672.2,157,1818,8
2,154,946.4,546.6,563,0,1
2,154,956.3,537.9,671,685,2
2,154,723.7,433.8,436,1159,3
2,155,957.5,540,1339,0,1
2,155,950.8,264.4,459,549,2
2,156,962.5,538.5,1249,0,1
2,156,1043.9,352.8,96,174,2
2,156,946.9,796.6,340,585,3
2,157,950.8,548.2,341,0,1
2,157,952.1,536.9,872,891,2
2,157,962,300.4,411,1341,3
2,158,942.1,540.7,1347,0,1
2,158,1129.3,665.1,126,172,2
2,158,1107,632.1,130,900,3
2,159,913.7,417.7,260,0,1
2,159,946.3,546.6,578,640,2
2,159,1157.6,693.4,647,1336,3
2,160,947.6,546.8,308,0,1
2,160,970.9,536.3,886,904,2
2,160,751.7,680.9,363,1308,3
2,161,886,398.9,12,0,1
2,161,887.7,409.8,22,163,2
2,161,971.2,559.4,745,1058,3
2,161,738.3,559,145,1269,4
2,162,965.8,555.6,554,0,1
2,162,960,556.3,654,669,2
2,162,818.8,744,144,856,3
2,162,727.9,696.9,278,1160,4
2,163,964.1,559.5,698,0,1
2,163,962.7,557.9,493,517,2
2,163,727.7,681.3,451,1015,3
2,164,947.8,548.8,1204,0,1
2,164,721.3,616.8,134,183,2
2,164,738.5,697.3,459,667,3
2,165,969.9,541.8,1219,0,1
2,165,987.7,793.1,206,257,2
2,166,975.9,547.7,1227,0,1
2,166,1213.5,531.9,131,178,2
2,166,1192.2,368.2,42,296,3
2,166,1190,395.3,324,711,4
2,167,958.9,538.1,529,0,1
2,167,988.8,533.4,197,227,2
2,167,953.8,545,471,718,3
2,167,848.6,129.4,141,1093,4
2,168,944.6,553.9,335,0,1
2,168,950.3,546,865,885,2
2,168,1087.3,431.2,141,1070,3
2,168,1168.9,424.6,215,1320,4
2,169,939.3,548.5,1259,0,1
2,169,863.7,683.3,75,115,2
2,169,954.3,258.5,31,262,3
2,169,949.3,271.8,292,592,4
2,170,937.4,545.5,828,0,1
2,170,932.3,546.5,405,411,2
2,170,707,662.3,542,998,3
2,171,948.8,543.5,298,0,1
2,171,961.1,539.7,300,322,2
2,171,942.2,542.1,593,935,3
2,171,954.7,790.6,371,1346,4
2,172,950.1,405.8,4,0,1
2,172,923.9,384.1,41,56,2
2,172,976,530.2,379,548,3
2,172,945.3,536.8,577,1143,4
2,172,781.6,615.5,127,1310,5
2,172,718.8,668,393,1727,6
2,173,951.2,552.4,290,0,1
2,173,949.2,543.8,907,927,2
2,173,726.2,546.4,147,1121,3
