"observer","trial","x","y","dur","onset","n","aoi","aoi2"
"4",260,-46.9,-24.8,1686,0,1,"c","centre"
"4",260,179,-145.9,469,508,2,"1","target"
"4",261,-31.5,-20.1,1275,0,1,"c","centre"
"4",261,-156.9,-286.3,172,223,2,"d5","distracter"
"4",261,-254.8,105.1,314,585,3,"4","target"
"4",261,-287,108,758,1354,4,"4","target"
"4",262,-37.3,-14.2,1320,0,1,"c","centre"
"4",262,-47.7,-269.8,318,372,2,"6","target"
"4",262,-17.6,-287.1,379,766,3,"6","target"
"4",263,-32.8,-17.6,1374,0,1,"c","centre"
"4",263,169.3,98.4,317,351,2,"2","target"
"4",263,192.8,102.4,328,694,3,"2","target"
"4",264,-9.60000000000002,-7.10000000000002,1241,0,1,"c","centre"
"4",264,5.79999999999995,-297.3,322,376,2,"6","target"
"4",264,-19.6,-292.2,189,577,3,"6","target"
"4",265,-40,-18.2,1362,0,1,"c","centre"
"4",265,-42.8,220.1,648,697,2,"3","target"
"4",266,-25.4,-13.7,1238,0,1,"c","centre"
"4",266,-235.5,90.7,385,427,2,"4","target"
"4",266,-256.4,97.3,116,553,3,"4","target"
"4",267,-21,-20.4,1421,0,1,"c","centre"
"4",267,172.4,95.6,437,481,2,"2","target"
"4",268,-8.60000000000002,-18.4,1224,0,1,"c","centre"
"4",268,-225.1,105.3,453,498,2,"4","target"
"4",269,-6,-22.1,1303,0,1,"c","centre"
"4",269,139.6,-234.5,113,167,2,"d6","distracter"
"4",269,197.4,-154.8,454,648,3,"1","target"
"4",270,-5,-45,443,0,1,"c","centre"
"4",270,-31.5,-11.5,899,914,2,"c","centre"
"4",270,-244.2,-196.6,356,1325,3,"5","target"
"4",270,-262.1,-160.6,335,1675,4,"5","target"
"4",271,-28.6,-17.5,1559,0,1,"c","centre"
"4",271,185.7,-156,323,362,2,"1","target"
"4",272,-19.6,-35,1233,0,1,"c","centre"
"4",272,219.9,-17.2,126,174,2,"d1","distracter"
"4",272,-233.9,84.3,322,564,3,"4","target"
"4",272,-263.5,99.9,161,745,4,"4","target"
"4",273,-12.8,-27.6,1454,0,1,"c","centre"
"4",273,195.5,-189.8,372,425,2,"1","target"
"4",273,206.9,-165.6,78,518,3,"1","target"
"4",274,-31.5,-19.8,1298,0,1,"c","centre"
"4",274,-31.7,198.4,546,601,2,"3","target"
"4",275,-22.8,-17.9,436,0,1,"c","centre"
"4",275,-40.2,-8.10000000000002,993,1009,2,"c","centre"
"4",275,-45.3,-357.7,88,1162,3,"0","blank"
"4",275,-33.7,-303.9,421,1612,4,"6","target"
"4",276,-33.5,-25.6,1237,0,1,"c","centre"
"4",276,169.5,72.9,270,304,2,"2","target"
"4",276,196.2,82.7,234,561,3,"2","target"
"4",277,-28.9,-8.5,350,0,1,"c","centre"
"4",277,-20.3,-32.7,484,506,2,"c","centre"
"4",277,-42.2,-15.9,364,884,3,"c","centre"
"4",277,183.2,-162.4,496,1430,4,"1","target"
"4",278,-17.8,-29.5,1320,0,1,"c","centre"
"4",278,210.9,-46.5,87,137,2,"d1","distracter"
"4",278,-26.6,-294.2,447,651,3,"6","target"
"4",278,-62.9,-285.9,387,1059,4,"6","target"
"4",279,-23.7,-23.7,1204,0,1,"c","centre"
"4",279,100.8,-261.9,154,214,2,"d6","distracter"
"4",279,198.9,-161.1,596,861,3,"1","target"
"4",280,-18.8,-47.3,1256,0,1,"c","centre"
"4",281,-37.2,-17.6,384,0,1,"c","centre"
"4",281,-23.5,-19.5,854,864,2,"c","centre"
"4",281,-47.3,177.5,179,1073,3,"3","target"
"4",281,-37.7,205.1,294,1379,4,"3","target"
"4",282,-4.29999999999995,-36.1,337,0,1,"c","centre"
"4",282,-24,180.7,855,891,2,"3","blank"
"4",282,-256.1,-83.7,97,1057,3,"5","blank"
"4",282,-44.9,-311.5,242,1366,4,"6","target"
"4",282,-22.2,-295.1,218,1610,5,"6","target"
"4",283,-19.9,-34.3,579,0,1,"c","centre"
"4",283,-22.8,-11.3,655,669,2,"c","centre"
"4",283,-140.3,182.9,157,871,3,"d3","distracter"
"4",283,-240.6,99.9,434,1350,4,"4","target"
"4",284,-35.6,-17.4,1282,0,1,"c","centre"
"4",284,177,74.8,442,482,2,"2","target"
"4",285,-36.5,-21.9,1441,0,1,"c","centre"
"4",285,-17.6,150.2,137,167,2,"0","blank"
"4",285,-23.2,221.9,464,656,3,"3","target"
"4",286,-35.4,-27.7,1225,0,1,"c","centre"
"4",286,-261.9,73,566,608,2,"4","target"
"4",287,-28.7,-29.1,381,0,1,"c","centre"
"4",287,-32.8,106.2,578,620,2,"0","blank"
"4",287,-25.4,-58.1,176,848,3,"c","centre"
"4",287,-105.3,169.9,153,1058,4,"d3","distracter"
"4",287,-53.5,211.7,444,1530,5,"3","target"
"4",288,-23.6,-35.7,427,0,1,"c","centre"
"4",288,-32.1,-8.20000000000005,886,903,2,"c","centre"
"4",288,-38.6,202.3,628,1565,3,"3","target"
"4",289,-33.1,-17.1,339,0,1,"c","centre"
"4",289,-34.8,158.9,603,658,2,"0","blank"
"4",289,-48,132.5,241,911,3,"0","blank"
"4",289,-174.7,174.6,148,1089,4,"4","blank"
"4",289,-271.3,-183.5,312,1470,5,"5","target"
"4",289,-289.2,-174.1,472,1963,6,"5","target"
"4",290,-2.60000000000002,-29.3,528,0,1,"c","centre"
"4",290,-11.3,-42.5,561,738,2,"c","centre"
"4",290,-267.7,-43,124,917,3,"d4","distracter"
"4",290,-11.7,212.5,294,1272,4,"3","target"
"4",290,-34.2,224.9,380,1663,5,"3","target"
"4",291,-17.4,-34.9,448,0,1,"c","centre"
"4",291,-36.1,-11.1,563,786,2,"c","centre"
"4",291,-245.7,68.5,363,1190,3,"4","target"
"4",291,-272.4,78.2,181,1383,4,"4","target"
"4",292,-42,-39.8,425,0,1,"c","centre"
"4",292,-45.1,108.5,841,869,2,"0","blank"
"4",292,51.5,155.9,113,1009,3,"0","blank"
"4",292,-262.1,-191.6,1195,2281,4,"5","target"
"4",293,-19.1,-58.5,1000,0,1,"c","centre"
"4",293,-17.1,-41.7,329,338,2,"c","centre"
"4",293,103.6,-92.7,174,540,3,"0","blank"
"4",293,195.9,-162,146,712,4,"1","target"
"4",293,228.8,-167.2,191,920,5,"1","target"
"4",293,240.8,-151.8,82,1011,6,"1","target"
"4",294,-34.7,-30.7,1329,0,1,"c","centre"
"4",294,-258.3,-175.4,317,374,2,"5","target"
"4",294,-285.7,-164.3,557,951,3,"5","target"
"4",295,-14.2,-39,648,0,1,"c","centre"
"4",295,-40.9,-35.8,340,352,2,"c","centre"
"4",295,-27.5,-36.1,248,610,3,"c","centre"
"4",295,38.1,119.9,156,819,4,"0","blank"
"4",295,-12.2,207.6,706,1553,5,"3","target"
"4",296,-28,-12.8,429,0,1,"c","centre"
"4",296,-21.7,84.8,241,277,2,"c","centre"
"4",296,-20.7,-33.8,637,956,3,"c","centre"
"4",296,217.4,-171.8,287,1294,4,"1","target"
"4",296,222.2,-160,378,1685,5,"1","target"
"4",297,-25.9,-26.5,1414,0,1,"c","centre"
"4",297,186.2,-168.1,676,716,2,"1","target"
"4",298,-22.8,-44.1,401,0,1,"c","centre"
"4",298,-38.4,-26.4,1148,1159,2,"c","centre"
"4",298,-275.7,-170.2,248,1448,3,"5","target"
"4",298,-293.1,-178.4,694,2158,4,"5","target"
"4",299,-41.5,-25.7,1318,0,1,"c","centre"
"4",299,194.5,-167.3,449,492,2,"1","target"
"4",299,212.9,-145.9,230,732,3,"1","target"
"4",300,-43.7,-24.3,1454,0,1,"c","centre"
"4",300,-302.1,-181.8,427,482,2,"5","centre"
"4",300,-287.5,-170.5,890,1386,3,"5","centre"
"4",301,-22.1,-10.1,1416,0,1,"c","centre"
"4",301,-285.2,121.2,610,654,2,"4","target"
"4",302,-35.6,-13.4,427,0,1,"c","centre"
"4",302,-11.2,-9.60000000000002,838,851,2,"c","centre"
"4",302,-38.2,230,251,1136,3,"3","target"
"4",302,-37.5,248.9,469,1614,4,"3","target"
"4",303,-36,-1.5,1297,0,1,"c","centre"
"4",303,234,-23.4,164,205,2,"d1","distracter"
"4",303,201.6,-135,545,777,3,"1","target"
"4",303,213.1,-114.9,210,1002,4,"1","target"
"4",304,-27.4,-4.39999999999998,1277,0,1,"c","centre"
"4",304,-284.9,-174.9,201,244,2,"5","target"
"4",304,-271.4,-150.9,810,1068,3,"5","target"
"4",305,-39.4,-4.29999999999995,1349,0,1,"c","centre"
"4",305,-40.9,217,774,819,2,"3","target"
"4",306,-34.6,-3.79999999999995,1261,0,1,"c","centre"
"4",306,-1,-278.4,737,791,2,"6","target"
"4",307,-26.8,-18.2,1285,0,1,"c","centre"
"4",307,-25.4,164.2,152,186,2,"3","target"
"4",307,-23.7,212.8,512,718,3,"3","target"
"4",308,-31.1,-16.7,544,0,1,"c","centre"
"4",308,-32.7,35.1,674,695,2,"c","centre"
"4",308,-133.3,180.6,145,870,3,"d3","distracter"
"4",308,185,107.3,803,1717,4,"2","target"
"4",309,-25,-9.10000000000002,569,0,1,"c","centre"
"4",309,-45,62.6,691,712,2,"c","centre"
"4",309,-262.8,-183.7,679,1445,3,"5","target"
"4",310,-31.8,-14.3,1269,0,1,"c","centre"
"4",310,165.8,82.7,230,262,2,"2","target"
"4",310,194.6,88.1,419,695,3,"2","target"
"4",311,-30,-15.8,1281,0,1,"c","centre"
"4",311,78.3,122.6,141,170,2,"0","blank"
"4",311,211.4,-238.7,142,358,3,"d6","blank"
"4",311,203.4,-190.6,184,560,4,"1","target"
"4",311,207.2,-153.6,410,985,5,"1","target"
"4",312,-35,-7.5,1247,0,1,"c","centre"
"4",312,161.6,70.7,208,238,2,"2","target"
"4",312,189,89.3,551,804,3,"2","target"
"4",313,-12.4,-32,556,0,1,"c","centre"
"4",313,-15.4,-9.10000000000002,704,717,2,"c","centre"
"4",313,-7.60000000000002,-311,523,1294,3,"6","target"
"4",314,-11.6,-28.9,1258,0,1,"c","centre"
"4",314,209.7,-160.7,517,554,2,"1","target"
"4",315,-0.899999999999977,-37.5,446,0,1,"c","centre"
"4",315,-15.9,-14.5,867,876,2,"c","centre"
"4",315,-39.8,177.8,161,1073,3,"3","target"
"4",315,-33.9,214.9,664,1756,4,"3","target"
"4",316,-28.1,-10.2,1309,0,1,"c","centre"
"4",316,140.7,75.2,1241,1272,2,"2","centre"
"4",317,-33.9,-16.1,438,0,1,"c","centre"
"4",317,53.6,25.1,197,220,2,"c","centre"
"4",317,7.10000000000002,18.5,569,804,3,"c","centre"
"4",317,-295.6,-43.9,217,1062,4,"d4","distracter"
"4",317,-284.3,-155.4,999,2091,5,"5","target"
"4",318,-53.2,-14,411,0,1,"c","centre"
"4",318,-46.3,-11.8,1007,1021,2,"c","centre"
"4",318,-38.2,-275.6,699,1758,3,"6","target"
"4",319,-32.3,-21.7,1364,0,1,"c","centre"
"4",319,-27.3,161.7,129,165,2,"3","target"
"4",319,-28.5,223.8,472,663,3,"3","target"
"4",320,-28.7,-21.3,1242,0,1,"c","centre"
"4",320,-238.2,-158,294,349,2,"5","target"
"4",320,-267.9,-152.1,293,656,3,"5","target"
"4",321,-22.1,-28.6,1309,0,1,"c","centre"
"4",321,89.8,20.8,44,73,2,"c","centre"
"4",321,-8.20000000000005,201.7,366,469,3,"3","target"
"4",321,-21.8,228.7,355,839,4,"3","target"
"4",322,-19.1,-21.7,1276,0,1,"c","centre"
"4",322,124.2,-256.6,123,165,2,"d6","distracter"
"4",322,186.7,-164.1,617,807,3,"1","target"
"4",323,-10.7,-36.2,751,0,1,"c","centre"
"4",323,-22.7,-16.7,586,600,2,"c","centre"
"4",323,-257.2,90.5,567,1211,3,"4","target"
"4",324,-14.8,-23.5,1421,0,1,"c","centre"
"4",324,208.9,-185.8,667,717,2,"1","target"
"4",325,-24.5,-35.8,1270,0,1,"c","centre"
"4",325,-29.6,201.8,1002,1037,2,"3","target"
"4",326,-9.5,-15.3,1229,0,1,"c","centre"
"4",326,-218.3,85,735,776,2,"4","target"
"4",327,-12.1,-14.1,479,0,1,"c","centre"
"4",327,-5.89999999999998,-15.7,743,752,2,"c","centre"
"4",327,90,-259.6,121,927,3,"d6","distracter"
"4",327,-6.29999999999995,-294.9,779,1732,4,"6","target"
"4",328,-20.3,-21.1,506,0,1,"c","centre"
"4",328,-39.1,-18.3,833,844,2,"c","centre"
"4",328,-12.9,-342.9,120,1024,3,"6","target"
"4",328,-26.3,-315.1,735,1772,4,"6","target"
"4",329,-29.2,-16.7,1407,0,1,"c","centre"
"4",329,147.6,55,153,181,2,"0","blank"
"4",329,179,83.9,255,457,3,"2","target"
"4",329,203.2,88.6,222,692,4,"2","target"
"4",330,-26.3,-12.6,1243,0,1,"c","centre"
"4",330,-157.3,173,149,194,2,"d3","distracter"
"4",330,-248.8,114,467,707,3,"4","target"
"4",331,-19.3,-11.8,1239,0,1,"c","centre"
"4",331,183.1,-156.5,610,655,2,"1","target"
"4",332,-19.7,-18.5,1381,0,1,"c","centre"
"4",332,-29.2,187.3,158,193,2,"3","target"
"4",332,-24.2,221.5,397,604,3,"3","target"
"4",333,-26,-21.9,1219,0,1,"c","centre"
"4",333,201.9,-147,488,537,2,"1","target"
"4",334,-19.8,-17.9,1327,0,1,"c","centre"
"4",334,-5.10000000000002,-305.9,170,231,2,"6","target"
"4",334,-17.2,-287.1,523,774,3,"6","target"
"4",335,-11.3,-16.2,541,0,1,"c","centre"
"4",335,-23.4,-3.5,730,741,2,"c","centre"
"4",335,-221.3,92.4,212,998,3,"4","target"
"4",335,-251.8,97.3,343,1362,4,"4","target"
"4",336,-15,-29.4,1274,0,1,"c","centre"
"4",336,-243.5,104.7,583,626,2,"4","target"
"4",337,-10.9,-32.4,403,0,1,"c","centre"
"4",337,-32.2,-6.39999999999998,804,817,2,"c","centre"
"4",337,-223.6,66,477,1326,3,"4","centre"
"4",337,-251,67.1,665,2001,4,"d4","centre"
"4",338,-32.5,-12.5,360,0,1,"c","centre"
"4",338,-24,-16.3,880,888,2,"c","centre"
"4",338,189.3,-161.5,327,1254,3,"1","target"
"4",338,216.3,-157.4,420,1687,4,"1","target"
"4",339,-44.6,-19.9,392,0,1,"c","centre"
"4",339,-27.7,-24.5,523,535,2,"c","centre"
"4",339,-49,-17.2,328,873,3,"c","centre"
"4",339,-40.1,189.5,157,1069,4,"3","target"
"4",339,-33.4,218.1,424,1507,5,"3","target"
"4",340,-26.2,-10.5,358,0,1,"c","centre"
"4",340,-43,19.3,412,431,2,"c","centre"
"4",340,-33,26.5,553,993,3,"c","centre"
"4",340,-265.5,-150.5,308,1354,4,"5","target"
"4",340,-284.2,-146.9,1237,2602,5,"5","target"
"4",341,-31,-22.5,1318,0,1,"c","centre"
"4",341,-24.6,195.2,234,297,2,"3","target"
"4",341,-27.4,215,457,768,3,"3","target"
"4",342,-25.3,-18,390,0,1,"c","centre"
"4",342,-47,119.6,370,407,2,"0","blank"
"4",342,-47.7,-20.5,367,822,3,"c","centre"
"4",342,-246.4,98.8,634,1498,4,"4","target"
"4",343,-35.5,-6.60000000000002,519,0,1,"c","centre"
"4",343,-69.1,14.8,693,709,2,"c","centre"
"4",343,-268.2,13.7,133,878,3,"d4","distracter"
"4",343,-278.5,93.8,647,1552,4,"4","target"
"4",344,-31.7,-28.5,590,0,1,"c","centre"
"4",344,-204.8,50.3,624,661,2,"d4","blank"
"4",344,-276.8,-147.7,503,1212,3,"5","target"
"4",345,-38.5,-18.1,1325,0,1,"c","centre"
"4",345,176.4,-144.8,547,580,2,"1","target"
"4",346,-3.29999999999995,-29.7,461,0,1,"c","centre"
"4",346,-9.20000000000005,-12.6,759,775,2,"c","centre"
"4",346,-105,183,137,965,3,"d3","distracter"
"4",346,-37.3,218.7,737,1728,4,"3","target"
"4",347,-14.2,-41.8,1237,0,1,"c","centre"
"4",347,-2.79999999999995,-313.8,1151,1210,2,"6","centre"
"4",348,-31.9,-31.2,1203,0,1,"c","centre"
"4",348,35.7,-276.2,201,265,2,"6","target"
"4",348,-26.6,-313.9,592,879,3,"6","target"
"4",349,-26.6,-20.5,399,0,1,"c","centre"
"4",349,-25.5,-23.3,246,545,2,"c","centre"
"4",349,-42.6,-25.8,368,934,3,"c","centre"
"4",349,159.7,91.4,317,1295,4,"2","target"
"4",349,180.9,95.8,182,1488,5,"2","target"
"4",350,-37.6,-26.8,1296,0,1,"c","centre"
"4",350,-49.1,169.6,127,183,2,"d3","blank"
"4",350,-41.2,208.1,437,642,3,"3","target"
"4",351,-26.4,29.5,1312,0,1,"c","centre"
"4",351,-34,271.1,560,603,2,"3","target"
"4",352,-30.9,27.6,415,0,1,"c","centre"
"4",352,-17.6,31.3,1024,1032,2,"c","centre"
"4",352,-13.9,-261.6,317,1392,3,"6","target"
"4",352,-35.1,-253.5,339,1739,4,"6","target"
"4",353,-12.1,-8.70000000000005,1280,0,1,"c","centre"
"4",353,9.79999999999995,-275.9,316,369,2,"6","target"
"4",353,-19,-271.8,564,942,3,"6","target"
"4",354,-13.9,7.89999999999998,1237,0,1,"c","centre"
"4",354,-221.9,-106,718,758,2,"5","target"
"4",355,-18.7,-19.3,365,0,1,"c","centre"
"4",355,-10.9,-5.10000000000002,651,666,2,"c","centre"
"4",355,-11,-13.4,440,1113,3,"c","centre"
"4",356,-17.6,9.89999999999998,1266,0,1,"c","centre"
"4",356,20.7,-286,169,212,2,"6","target"
"4",356,-21.1,-276.6,965,1192,3,"6","target"
"4",357,-20.8,21.2,1305,0,1,"c","centre"
"4",357,103.2,185.4,148,180,2,"d2","distracter"
"4",357,207,-196.8,133,381,3,"1","target"
"4",357,205.6,-155.7,576,979,4,"1","target"
"4",358,-38.4,4.10000000000002,1509,0,1,"c","centre"
"4",358,158,123.7,229,277,2,"2","target"
"4",358,190.3,120.6,332,624,3,"2","target"
"4",359,-19.7,-1.29999999999995,427,0,1,"c","centre"
"4",359,-6.29999999999995,-0.5,930,938,2,"c","centre"
"4",359,191.5,-164.5,658,1633,3,"1","target"
"4",360,-7.60000000000002,-23.2,492,0,1,"c","centre"
"4",360,-8.29999999999995,-0.5,832,840,2,"c","centre"
"4",360,-255.6,106.3,740,1625,3,"4","target"
"4",361,-12,-11.7,1243,0,1,"c","centre"
"4",361,-0.700000000000045,-283.5,692,745,2,"6","target"
"4",362,23.1,-36.7,459,0,1,"c","centre"
"4",362,-2.20000000000005,1,792,801,2,"c","centre"
"4",362,-240.1,88.8,517,1356,3,"4","target"
"4",363,1.20000000000005,-9,1335,0,1,"c","centre"
"4",363,16.8,-325.2,406,447,2,"6","target"
"4",363,-17.4,-276.9,188,654,3,"6","target"
"4",364,24.4,-31.7,1530,0,1,"c","centre"
"4",364,-236.4,-140.5,344,396,2,"5","target"
"4",365,15.7,-25.1,1435,0,1,"c","centre"
"4",365,-241.7,-162.6,389,437,2,"5","target"
"4",366,23.4,-38.9,1595,0,1,"c","centre"
"4",366,250.4,-164.3,695,732,2,"1","target"
"4",367,1.29999999999995,-10.8,1332,0,1,"c","centre"
"4",367,-258.8,-147.4,551,602,2,"5","target"
"4",367,-242.7,-138.7,90,704,3,"5","target"
"4",368,-7.29999999999995,-6.39999999999998,1335,0,1,"c","centre"
"4",368,-32.8,226.9,261,305,2,"3","target"
"4",368,-10.3,242.8,398,723,3,"3","target"
"4",369,1.89999999999998,-7.70000000000005,798,0,1,"c","centre"
"4",369,-20.5,3.60000000000002,521,529,2,"c","centre"
"4",369,-10.2,-289.2,575,1145,3,"6","target"
"4",370,-7.89999999999998,-4.60000000000002,1209,0,1,"c","centre"
"4",370,130,-231.6,117,166,2,"d6","distracter"
"4",370,218,-132.9,567,762,3,"1","target"
"4",371,-6.70000000000005,-13,1272,0,1,"c","centre"
"4",371,-5,211.5,318,352,2,"3","target"
"4",371,1.70000000000005,238.6,210,582,3,"3","target"
"4",372,-1.60000000000002,-16.7,1193,0,1,"c","centre"
"4",372,-263.6,-25.5,141,194,2,"d4","distracter"
"4",372,-248.1,-148.9,592,832,3,"5","target"
"4",373,-29.6,-15.3,755,0,1,"c","centre"
"4",373,-35.5,-5.60000000000002,547,556,2,"c","centre"
"4",373,104.8,221,163,760,3,"d2","distracter"
"4",373,199,124.8,722,1526,4,"2","target"
"4",374,-19.1,-2.70000000000005,1225,0,1,"c","centre"
"4",374,-251.8,-140.4,454,505,2,"5","target"
"4",375,-24.7,-24.4,1208,0,1,"c","centre"
"4",375,-248.3,-158.1,323,375,2,"5","target"
"4",375,-273.7,-169.3,164,549,3,"5","target"
"4",376,-32.5,-4.89999999999998,1264,0,1,"c","centre"
"4",376,215.5,8,114,155,2,"d1","distracter"
"4",376,211,111.7,432,617,3,"2","target"
"4",377,-16.5,-7.20000000000005,1239,0,1,"c","centre"
"4",377,198.7,99.8,626,664,2,"2","target"
"4",378,-29,2.89999999999998,1244,0,1,"c","centre"
"4",378,200.9,-136.2,281,332,2,"1","target"
"4",378,210.3,-148,214,554,3,"1","target"
"4",378,239.6,-137.3,206,773,4,"1","target"
"4",379,-35.1,-8.89999999999998,1219,0,1,"c","centre"
"4",379,-245.2,88.5,216,258,2,"4","target"
"4",379,-272.1,103.4,384,656,3,"4","target"
"4",380,-15.5,-2.5,1276,0,1,"c","centre"
"4",380,168,-19.6,69,103,2,"d1","distracter"
"4",380,-280.3,-131.5,972,1139,3,"5","target"
"4",381,-24.5,-6.29999999999995,634,0,1,"c","centre"
"4",381,-24.3,0.100000000000023,722,734,2,"c","centre"
"4",381,216.8,-137.3,323,1097,3,"1","target"
"4",381,183.6,-134.9,120,1228,4,"1","target"
"4",382,-14.2,15.1,593,0,1,"c","centre"
"4",382,-12.1,8.70000000000005,670,680,2,"c","centre"
"4",382,212.3,127.8,623,1334,3,"2","target"
"4",383,-6.89999999999998,-19.8,568,0,1,"c","centre"
"4",383,-18.7,7.70000000000005,752,761,2,"c","centre"
"4",383,-257.9,-185.6,160,977,3,"5","target"
"4",383,-250.8,-149.1,468,1461,4,"5","target"
"4",384,-3.89999999999998,-20,1233,0,1,"c","centre"
"4",384,67.5999999999999,-240.6,127,161,2,"d6","distracter"
"4",384,-27.2,-285.8,579,767,3,"6","target"
"4",385,6.79999999999995,-7,94,0,1,"c","centre"
"4",385,-5.79999999999995,-14.5,1197,1205,2,"c","centre"
"4",385,15.1,103.2,56,1287,3,"0","blank"
"4",385,-233.1,86.9,246,1583,4,"4","target"
"4",385,-259.3,94.9,233,1830,5,"4","target"
"4",386,-7,-0.399999999999977,398,0,1,"c","centre"
"4",386,-21.4,6,832,851,2,"c","centre"
"4",386,180.5,84.8,213,1094,3,"2","target"
"4",386,206.3,102.7,427,1539,4,"2","target"
"4",387,-1.89999999999998,0.700000000000045,542,0,1,"c","centre"
"4",387,-29.6,19.9,676,686,2,"c","centre"
"4",387,56,190.4,144,864,3,"d2","distracter"
"4",387,-13.9,242.2,472,1361,4,"3","target"
"4",388,-24.5,-12.9,1228,0,1,"c","centre"
"4",388,179.6,92.9,193,238,2,"2","target"
"4",388,203.6,96.1,353,605,3,"2","target"
"4",389,-28.8,-4,488,0,1,"c","centre"
"4",389,10.4,26.5,746,771,2,"c","centre"
"4",389,99.2,-243.7,71,902,3,"d6","distracter"
"4",389,-268.6,-135.5,853,1818,4,"5","target"
"4",390,-5.60000000000002,-6.20000000000005,470,0,1,"c","centre"
"4",390,-12.5,-14.3,832,839,2,"c","centre"
"4",390,-17.1,201.2,680,1550,3,"3","target"
"4",391,-5.29999999999995,-12.6,349,0,1,"c","centre"
"4",391,-26.7,56.7,421,442,2,"c","centre"
"4",391,-15.9,-16.8,382,855,3,"c","centre"
"4",391,202.7,-145,350,1254,4,"1","target"
"4",392,-2.89999999999998,-14.8,1230,0,1,"c","centre"
"4",392,-221.5,-145.5,394,446,2,"5","target"
"4",393,-37.4,1.20000000000005,1238,0,1,"c","centre"
"4",393,-285.8,-31.7,188,242,2,"d4","distracter"
"4",393,-252.5,-167.3,241,531,3,"5","target"
"4",393,-264.1,-154,289,828,4,"5","target"
"4",394,-30.8,-9.10000000000002,1276,0,1,"c","centre"
"4",394,-102.6,124.9,102,142,2,"0","blank"
"4",394,233.5,-175.3,125,335,3,"1","target"
"4",394,211.4,-143.5,301,651,4,"1","target"
"4",395,-40.1,2.79999999999995,801,0,1,"c","centre"
"4",395,-12.1,20.6,508,525,2,"c","centre"
"4",395,-21.5,211.3,182,738,3,"3","target"
"4",395,-20.1,245,243,1001,4,"3","target"
"4",396,-18.8,-7.89999999999998,447,0,1,"c","centre"
"4",396,-15.8,3.5,790,802,2,"c","centre"
"4",396,-227.3,-134.1,502,1358,3,"5","target"
"4",397,-33.7,-4.20000000000005,1353,0,1,"c","centre"
"4",397,-271.2,111.8,606,655,2,"4","target"
"4",398,-26,-21.5,1246,0,1,"c","centre"
"4",398,201.9,-153.4,385,438,2,"1","target"
"4",399,-14.1,-22.7,515,0,1,"c","centre"
"4",399,-35.9,50.3,753,773,2,"c","centre"
"4",399,222.8,-125.3,448,1262,3,"1","target"
"4",400,-6.20000000000005,-17,425,0,1,"c","centre"
"4",400,-11,8.20000000000005,888,897,2,"c","centre"
"4",400,-2.5,-303.5,483,1436,3,"6","target"
"4",401,-19.3,10.9,415,0,1,"c","centre"
"4",401,-19.6,-16.6,770,945,2,"c","centre"
"4",401,218.2,-161.8,307,1290,3,"1","target"
"4",401,220.8,-141.3,216,1516,4,"1","target"
"4",402,-9.79999999999995,-11.4,265,0,1,"c","centre"
"4",402,184.4,-89.5,160,207,2,"1","centre"
"4",402,-9.70000000000005,-24,785,1031,3,"c","centre"
"4",402,-303.9,109.7,534,1613,4,"4","centre"
"4",402,-283.7,118.5,703,2329,5,"4","centre"
"4",403,-14.3,-18.8,416,0,1,"c","centre"
"4",403,3.29999999999995,-5.5,269,279,2,"c","centre"
"4",403,-27.4,-0.399999999999977,579,866,3,"c","centre"
"4",403,164.7,107.1,194,1103,4,"2","target"
"4",403,198.8,106.4,452,1569,5,"2","target"
"4",404,-38.4,-1.29999999999995,1332,0,1,"c","centre"
"4",404,245.5,-171.1,238,279,2,"1","target"
"4",404,221,-161.8,610,900,3,"1","target"
"4",405,-11,-6.60000000000002,1237,0,1,"c","centre"
"4",405,13,-290.6,306,361,2,"6","target"
"4",405,-8.79999999999995,-266.9,424,798,3,"6","target"
"4",406,-19.4,-32.8,1241,0,1,"c","centre"
"4",406,190,-150.9,451,489,2,"1","target"
"4",406,215.4,-152.4,110,609,3,"1","target"
"4",407,-8.79999999999995,-10.5,1336,0,1,"c","centre"
"4",407,2.5,-278.3,677,732,2,"6","target"
"4",408,-24.1,-29,1264,0,1,"c","centre"
"4",408,38,180.6,157,194,2,"3","target"
"4",408,-27.3,225,635,852,3,"3","target"
"4",409,-41.5,-5.39999999999998,1289,0,1,"c","centre"
"4",409,-39.4,228.6,614,646,2,"3","target"
"4",409,-23.6,243.6,128,785,3,"3","target"
"4",410,-24.1,-15.9,1357,0,1,"c","centre"
"4",410,-268.9,104.1,595,641,2,"4","target"
"4",411,-2.39999999999998,-31.7,563,0,1,"c","centre"
"4",411,-23.1,-0.299999999999955,750,764,2,"c","centre"
"4",411,-242.8,115.5,577,1379,3,"4","target"
"4",412,-4.79999999999995,-31.3,379,0,1,"c","centre"
"4",412,-30.1,64.4,859,891,2,"c","centre"
"4",412,69.3,182.7,184,1100,3,"d2","distracter"
"4",412,191.7,-216.3,133,1278,4,"d6","blank"
"4",412,203.6,-175.1,391,1694,5,"1","target"
"4",413,-11,-25.8,1244,0,1,"c","centre"
"4",413,-235.3,-162.5,722,759,2,"5","target"
"4",414,3.5,-32.1,486,0,1,"c","centre"
"4",414,-11.9,-4.39999999999998,777,787,2,"c","centre"
"4",414,-0.899999999999977,-278.2,561,1402,3,"6","target"
"4",415,2.20000000000005,-18,372,0,1,"c","centre"
