observer,trial,x,y,dur,n
20,60,1068.9,297.2,148,4
20,60,962.3,266.9,376,5
20,61,944.8,520.8,244,1
20,61,949.5,503,404,2
20,61,952.3,520.3,316,3
20,61,1191.4,494.1,40,4
20,61,903.7,281.8,212,5
20,62,951.9,507.4,544,1
20,62,957.3,508.5,608,2
20,62,1211.7,527.5,96,3
20,62,1177.4,653.7,328,4
20,63,960.7,505.5,1176,1
20,63,1065.3,770.5,152,2
20,64,952.3,517.1,1208,1
20,64,1177.1,669.9,252,2
20,64,1205.3,668.1,508,3
20,65,970.5,493.4,176,1
20,65,963.1,512.5,1060,2
20,65,958.9,798.8,756,3
20,66,953,495.5,568,1
20,66,963.3,483.9,636,2
20,66,972.1,281.4,152,3
20,66,959.1,259.6,608,4
20,67,956.5,490.6,868,1
20,67,978.5,489.9,316,2
20,67,737.9,386.4,208,3
20,67,704.7,390.3,564,4
20,68,986.4,494.4,176,1
20,68,961.3,490.5,1016,2
20,68,699.6,692.7,92,3
20,68,701,659.4,592,4
20,69,937.6,480,300,1
20,69,961.5,497.4,840,2
20,69,810,766.1,120,3
20,69,959.3,269.2,552,4
20,70,957.7,507,712,1
20,70,960.9,498,508,2
20,70,729.8,644.5,204,3
20,70,701.4,654.1,468,4
20,71,952,505.7,348,1
20,71,959.4,494.6,832,2
20,71,696.5,648,576,3
20,72,963,493.3,1188,1
20,72,1198.5,376.8,732,2
20,73,971.8,524.9,360,1
20,73,958.7,515.6,576,2
20,73,959.4,540.3,336,3
20,73,740.1,407.3,216,4
20,74,945,509.1,408,1
20,74,957.4,519.4,732,2
20,74,851.9,308.3,124,3
20,74,963.9,290.3,644,4
20,75,954.1,518.6,1200,1
20,75,967.3,269,716,2
20,76,959.2,534.8,412,1
20,76,953.1,523.7,716,2
20,76,719.8,401.9,720,3
20,77,954.2,544.2,36,1
20,77,937.3,519.8,352,2
20,77,941.9,483.6,212,3
20,77,949.9,525.4,540,4
20,77,817.3,357.1,92,5
20,77,720.9,722.8,88,6
20,78,953.6,533,684,1
20,78,954.8,515.6,452,2
20,78,688.9,518,44,3
20,78,972.6,308.3,208,4
20,78,967.5,286.2,508,5
20,79,971.2,524.3,360,1
20,79,953.4,524.7,780,2
20,79,1067.7,321.3,116,3
20,79,715.9,678.9,272,4
20,80,955,531.4,532,1
20,80,945.7,541.3,548,2
20,80,987.7,313.5,148,3
20,80,961.3,288.1,420,4
20,81,949.5,546.3,424,1
20,81,954.7,528.3,716,2
20,81,1191.7,547.8,64,3
20,81,676.6,688.8,152,4
20,82,945.9,536,248,1
20,82,948.9,521.7,976,2
20,82,980.7,670.3,128,3
20,82,956.1,811.6,616,4
20,83,940.9,521.8,372,1
20,83,945.4,519.2,360,2
20,83,958.8,526.3,420,3
20,83,969.1,279.8,740,4
20,84,934.2,513.4,356,1
20,84,952.4,522.8,828,2
20,84,716.2,715.1,80,3
20,84,704.6,682.3,508,4
20,85,953.4,519.5,644,1
20,85,970.7,518.7,528,2
20,85,732.2,394.5,276,3
20,85,703.6,402.7,284,4
20,86,950,535,780,1
20,86,947.9,520,416,2
20,86,1173.6,702.9,132,3
20,86,1198.7,680.5,644,4
20,87,945,540.5,308,1
20,87,956.4,514.5,872,2
20,87,843.2,315.9,88,3
20,87,739.7,750.2,72,4
20,87,708.7,684.7,504,5
20,88,946.8,530.7,272,1
20,88,956.6,532.4,912,2
20,88,1015.9,301.8,128,3
20,88,970.6,277,628,4
20,89,950.7,525.2,1188,1
20,89,1208.3,552.2,132,2
20,89,1188.2,665.1,632,3
20,90,957.7,517.1,212,1
20,90,948.6,509,956,2
20,90,1189.7,404.4,296,3
20,91,949.2,546,500,1
20,91,951.7,516.9,328,2
20,91,965,538.2,304,3
20,91,983.1,278.6,272,4
20,91,966.7,279.8,476,5
20,92,964.8,527.4,1200,1
20,92,975,275.3,748,2
20,93,966.4,512.1,324,1
20,93,956.3,532,860,2
20,93,1020,743.3,120,3
20,93,959,795,592,4
20,94,949.9,519,388,1
20,94,954.2,530.3,388,2
20,94,954,518.8,396,3
20,94,714.2,667.3,392,4
20,94,701.4,667.6,300,5
20,95,963.8,536.9,28,1
20,95,956.8,515.2,404,2
20,95,958.1,534.9,568,3
20,95,1194.4,408.8,364,4
20,96,960.8,521.7,1204,1
20,96,723.3,401.5,600,2
20,97,949.8,530.2,492,1
20,97,960.8,513.3,656,2
20,97,701.3,532.8,152,3
20,97,714.9,675.7,328,4
20,97,719,669.5,280,5
20,98,951.4,518.7,1196,1
20,98,1232.5,507.5,24,2
20,98,1162.9,392.1,236,3
20,98,1186.9,400.1,436,4
20,99,953.1,534,436,1
20,99,956,520.8,716,2
20,99,997.8,303.5,112,3
20,99,964.2,280,648,4
20,100,959,522,404,1
20,100,962.4,521.6,720,2
20,100,1074.1,334.3,84,3
20,100,1174.4,708.9,112,4
20,100,1199.8,677.5,548,5
20,101,952.9,526.5,1192,1
20,101,1195.9,710.7,120,2
20,102,951,524.5,1184,1
20,102,717.3,398.2,548,2
20,102,975.3,469.7,224,3
20,103,960,541,452,1
20,103,958.9,517,736,2
20,103,716.3,695.5,284,3
20,103,698.5,669.7,336,4
20,104,948.2,525.1,1188,1
20,104,1062.2,795.2,160,2
20,104,966.4,807.2,604,3
20,105,950,548.5,356,1
20,105,954.1,528.3,828,2
20,105,1096.3,333.4,160,3
20,105,979.9,807.8,464,4
20,106,944.1,534.2,240,1
20,106,952.5,521.7,948,2
20,106,725.9,430.7,156,3
20,106,708.7,405.8,380,4
20,107,955.9,516.5,572,1
20,107,955.8,523.9,608,2
20,107,1094.8,764.5,80,3
20,107,1178.2,386.8,200,4
20,107,1183.8,406.6,364,5
20,108,955.5,526.2,560,1
20,108,957.8,531.1,604,2
20,108,846,737.4,100,3
20,108,1170.4,402.1,228,4
20,109,950.2,520.4,684,1
20,109,949.8,520.6,228,2
20,109,958.4,507.9,276,3
20,109,963.9,301.5,168,4
20,109,960.3,278.6,424,5
20,110,942.7,512.6,180,1
20,110,949.7,543.1,304,2
20,110,951.9,524,336,3
20,110,946.1,529.3,320,4
20,110,1222.4,522.9,92,5
20,110,699.6,400.5,224,6
20,110,708.8,411.5,320,7
20,111,965.1,533.4,400,1
20,111,967.7,545,812,2
20,111,1057.9,804.9,112,3
20,112,953,546.7,288,1
20,112,956.8,528.7,908,2
20,112,1168.7,660.3,144,3
20,112,1190.2,697,520,4
20,113,963.7,530.7,636,1
20,113,958.3,517.8,312,2
20,113,971.9,519.6,212,3
20,113,1068.9,780,100,4
20,114,954.5,522.5,60,1
20,114,957.6,525.9,1108,2
20,114,819.5,315.1,112,3
20,115,950.6,530.1,272,1
20,115,955.2,513.9,324,2
20,115,951.4,511.4,536,3
20,115,1073.5,377.5,100,4
20,115,1186,673.7,248,5
20,115,1203.5,671,324,6
20,116,953.6,512.6,472,1
20,116,962.6,527.7,720,2
20,116,963.7,808.3,740,3
20,117,942.3,536.9,120,1
20,117,948.4,533.2,372,2
20,117,956.1,520.9,664,3
20,117,1171.1,379.9,152,4
20,117,1197.9,401.5,444,5
20,118,969.4,532,1188,1
20,118,947.7,834.1,168,2
20,118,957.5,815.8,592,3
20,119,979.7,543.4,272,1
20,119,950.9,549.2,488,2
20,119,954.7,542.6,424,3
20,119,723.8,424.3,752,4
20,120,962.6,534.9,164,1
20,120,958.3,561.4,332,2
20,120,963.6,540.7,660,3
20,120,838.1,765,132,4
20,120,716.3,685.1,584,5
20,121,985.6,523.8,176,1
20,121,967,546.8,436,2
20,121,967.5,534.5,560,3
20,121,962,318,176,4
20,121,966.3,296.7,604,5
20,122,962.2,507.7,248,1
20,122,966.4,308.5,168,2
20,122,953.9,558.3,120,3
20,122,960.3,529.4,536,4
20,122,686.9,543.1,124,5
20,123,959.5,528.1,520,1
20,123,960.2,512.1,668,2
20,123,976.4,841.1,132,3
20,123,960.8,816.4,596,4
20,124,969.7,526,80,1
20,124,940.3,529.8,220,2
20,124,956.8,523,856,3
20,124,699.3,513.4,88,4
20,124,988.8,275.7,212,5
20,124,961.1,274.5,280,6
20,125,952.9,533.2,504,1
20,125,955.5,526.4,644,2
20,125,1045.6,361.3,48,3
20,125,715.3,651.2,244,4
20,126,968.6,521.7,1204,1
20,126,1119.5,688.3,44,2
20,126,1177.9,374.7,168,3
20,127,953.1,524.4,392,1
20,127,982.1,512.9,280,2
20,127,965.6,511.6,472,3
20,127,707.7,510.6,44,4
20,127,996.3,278.5,152,5
20,128,955,509.5,452,1
20,128,962.3,529.6,696,2
20,128,861.3,310.8,100,3
20,128,1192.2,705.7,172,4
20,129,964.7,548.4,520,1
20,129,955.3,518.2,568,2
20,129,968.9,526.2,116,3
20,129,1183.4,691.4,192,4
20,129,1212.2,682.1,516,5
20,130,952,530.7,440,1
20,130,953.7,529.8,700,2
20,130,1092.5,785.5,96,3
20,130,735,413.8,252,4
20,130,709.4,409,416,5
20,131,973.5,534.4,1216,1
20,131,746.1,402.6,216,2
20,131,722.3,407.8,324,3
20,132,956,526.5,548,1
20,132,954.5,533.7,612,2
20,132,1134.5,543.9,28,3
20,132,762.8,659.5,128,4
20,132,706.2,680.4,464,5
20,132,649.9,1573.3,44,6
20,133,957.5,528.7,420,1
20,133,962.4,530.7,732,2
20,133,712.4,529.6,44,3
20,133,1227.2,414.8,224,4
20,134,957.8,523.3,688,1
20,134,954.7,526.7,480,2
20,134,1147.2,640.9,152,3
20,134,1201.4,677.4,564,4
20,135,976,519.7,344,1
20,135,963.6,540.9,796,2
20,135,872.5,313.3,140,3
20,136,971.3,527.8,1208,1
20,136,1203,409.1,280,2
20,136,1212.3,404.6,492,3
20,137,963.1,539,212,1
20,137,966.6,532.8,540,2
20,137,965.5,533.8,288,3
20,137,974.6,280.3,676,4
20,138,957,548.1,216,1
20,138,963.1,528.5,968,2
20,138,1210.8,695.8,152,3
20,138,1206.6,675,524,4
20,139,959.3,530.3,316,1
20,139,963.1,530.7,856,2
20,139,846.1,321.2,136,3
20,139,714.6,707.5,68,4
20,139,718.1,672.7,296,5
20,139,645.8,2056.7,24,6
20,140,971.5,526.6,1208,1
20,140,1205.1,705,92,2
20,141,965.7,517.5,1144,1
20,141,727.1,395.2,524,2
20,141,955.2,488.3,232,3
20,142,969,529.3,300,1
20,142,969.5,513.9,880,2
20,142,1207.1,668.8,496,3
20,142,647.7,1911.1,144,4
20,143,950.2,547.1,224,1
20,143,960.8,525.3,404,2
20,143,964.6,533.6,420,3
20,143,1099.3,464.7,112,4
20,143,1125.6,683.1,44,5
20,143,952.5,846.4,148,6
20,144,963.6,537.7,1208,1
20,144,708.7,587.7,112,2
20,144,728.5,665.5,236,3
20,144,719.1,683.1,408,4
20,145,964.5,533.7,48,1
20,145,953.3,540.8,260,2
20,145,955,526.3,260,3
20,145,962.8,530.5,400,4
20,145,1112.9,760,88,5
20,145,1206.6,651.1,292,6
20,146,962.4,541.1,40,1
20,146,949.5,541.5,200,2
20,146,962,541.7,756,3
20,146,719.2,408.2,676,4
20,147,959.2,536.4,240,1
20,147,977,531.6,944,2
20,147,693,554.5,100,3
20,147,722.5,655.3,252,4
20,148,951.7,538,96,1
20,148,975.4,536.6,256,2
20,148,965.3,531.4,788,3
20,148,817.7,774.7,120,4
20,148,733.5,417.6,224,5
20,149,971.5,521.4,800,1
20,149,960.4,524.4,352,2
20,149,819.1,332.4,116,3
20,150,970.3,529.6,576,1
20,150,708.6,675.6,736,2
20,151,953.2,515.6,272,1
20,151,980.9,527.5,248,2
20,151,977.6,528.2,496,3
20,151,941.6,833.5,136,4
20,151,964.7,794.2,480,5
20,152,967.7,523.7,544,1
20,152,971.9,518.5,620,2
20,152,1204.1,531.5,120,3
20,152,728.9,407.4,464,4
20,153,948.7,530,92,1
20,153,985.8,530.1,228,2
20,153,961.6,528.8,860,3
20,153,939,670.6,108,4
20,153,1207.1,659.4,628,5
20,154,979.5,544.6,244,1
20,154,958.7,530.3,488,2
20,154,967.7,519.8,412,3
20,154,858,773.9,140,4
20,155,958.8,536,268,1
20,155,959.8,507.9,900,2
20,155,1219.5,668.7,788,3
20,156,953.3,509.3,76,1
20,156,974.7,519.3,1108,2
20,156,1208.6,414.7,744,3
20,157,975.5,509.8,228,1
20,157,968.2,523.6,916,2
20,157,1123,351.2,144,3
20,157,1202.5,400.7,516,4
20,158,969,528.6,1204,1
20,158,1217.5,676.7,196,2
20,158,1230.7,655.6,536,3
20,159,968.1,512.5,1208,1
20,159,723.6,680.2,776,2
20,160,952.4,538.4,192,1
20,160,961.8,513.8,356,2
20,160,964.6,523.7,608,3
20,160,1109.6,769.8,88,4
20,160,964,267.5,360,5
20,161,959.6,498.6,344,1
20,161,954.3,513.3,828,2
20,161,964.2,288.8,192,3
20,161,961.5,277.5,584,4
20,162,959.1,525.6,356,1
20,162,962.2,518.9,832,2
20,162,1242.8,519.2,200,3
20,162,968.7,287.3,464,4
20,163,968.2,517.8,660,1
20,163,960,522,544,2
20,163,958.6,306.7,232,3
20,163,964.1,278.7,508,4
20,164,964,522.2,184,1
20,164,954.6,518.4,584,2
20,164,967.5,523.1,392,3
20,164,1187.2,415.2,296,4
20,164,1200.1,414.6,480,5
20,165,955.5,526.1,336,1
20,165,961.6,522.6,856,2
20,165,1075.7,753.3,120,3
20,165,967.5,790.6,596,4
20,166,944.8,520.3,236,1
20,166,959.7,521.7,504,2
20,166,965.1,524.2,424,3
20,166,720.3,684.4,780,4
20,167,971.7,521.8,368,1
20,167,974.7,515.4,812,2
20,168,958.1,535.2,220,1
20,168,966.3,518.2,972,2
20,168,1207.4,421,764,3
20,169,968.8,519.6,1192,1
20,169,810.7,750.9,184,2
20,169,723.5,661.8,548,3
20,170,964.7,529.4,1188,1
20,170,1248.1,552.7,300,2
20,170,987.1,791.9,268,3
20,171,964.4,525.4,1192,1
20,171,689.1,542.7,124,2
20,172,963.1,514.5,1180,1
20,172,842.3,324.5,152,2
20,173,962.7,518.5,1168,1
20,173,984.3,787,260,2
20,173,972.3,806.6,400,3
20,174,962,536.1,1188,1
20,174,716.5,693.4,160,2
20,174,711,670.4,580,3
20,175,954.5,542.8,56,1
20,175,958.1,534.2,676,2
20,175,974.4,527.1,256,3
20,175,702.4,690.5,252,4
20,175,714,680.7,484,5
20,176,967.4,504.8,288,1
20,176,963.5,519.2,856,2
20,176,1081.3,761.2,124,3
20,176,729.3,400.4,220,4
20,176,1091.1,738.1,212,5
20,177,962.5,514.9,604,1
20,177,970.6,520.3,592,2
20,178,967.8,525.6,1196,1
20,178,852.5,327.5,172,2
20,178,940.9,724.2,208,3
20,178,960.6,789.8,144,4
20,179,966.1,512.7,1204,1
20,179,961.3,805.7,584,2
20,180,961.6,524.9,60,1
20,180,943.1,531.5,216,2
20,180,955.8,522.2,908,3
20,180,971.4,289,724,4
20,181,941.9,531.7,300,1
20,181,954.3,538.2,796,2
20,182,942.1,535.4,252,1
20,182,954.3,523.6,932,2
20,182,979.9,829.8,152,3
20,182,958.7,812.1,452,4
20,183,936.2,547.3,364,1
20,183,964.9,531.4,316,2
20,183,947.2,536.5,484,3
20,184,950.7,527,824,1
20,184,952,539.5,356,2
20,184,961.7,334.9,84,3
20,184,1186.6,423.4,624,4
20,185,929,530.3,44,1
20,185,954.6,538.7,400,2
20,185,950.1,534,736,3
20,185,957.1,298,784,4
20,186,941.8,525.9,300,1
20,186,956.8,519.4,872,2
20,186,946.3,257.1,220,3
20,186,954.5,284,456,4
20,187,957,531,1196,1
20,187,1080.4,786.7,256,2
20,187,961.1,815.3,468,3
20,188,932.8,530.8,344,1
20,188,940.8,519.1,832,2
20,188,1184,418.8,744,3
20,189,952.8,523.9,540,1
20,189,955,536.3,628,2
20,189,1180,437,204,3
20,189,1182.6,417.8,572,4
20,190,955.5,522.8,504,1
20,190,938.8,542.1,240,2
20,190,963,530.5,376,3
20,190,959.1,304.7,800,4
20,191,952.7,527.4,256,1
20,191,974.3,516.8,928,2
20,191,1207.2,693.9,152,3
20,192,952.8,533.2,332,1
20,192,945,524.9,732,2
20,192,1178.5,711.5,140,3
20,193,954.7,525.2,356,1
20,193,952.9,519.6,476,2
20,193,968.6,527.5,316,3
20,193,852.2,797.4,116,4
20,193,969.1,811.2,628,5
20,194,927.8,527.5,288,1
20,194,941.5,534,872,2
20,194,1095.6,771.8,68,3
20,194,1171.2,407.3,304,4
20,194,1181.5,431.1,308,5
20,195,954.3,532.3,1180,1
20,195,1196.5,682.7,344,2
20,196,945.7,528.4,260,1
20,196,964.7,504.7,476,2
20,196,959.6,538.6,416,3
20,196,1202.5,727.1,128,4
20,196,1199.7,687.5,512,5
20,197,957.7,538.9,288,1
20,197,958.1,510.4,484,2
20,197,956.8,538.1,400,3
20,197,1050.2,384.8,116,4
20,197,1182.9,419,624,5
20,198,948.8,520.8,292,1
20,198,972,496.7,300,2
20,198,947.9,519.5,560,3
20,198,1205.7,677.5,508,4
20,199,955.3,521.7,1196,1
20,199,1042.6,333,412,2
20,199,749.3,397.6,328,3
20,200,954.8,528.7,1204,1
20,201,951.4,523.8,236,1
20,201,972,491.1,276,2
20,201,947.8,522.6,284,3
20,201,959,514.7,336,4
20,201,778.9,760.9,84,5
20,202,963.4,517.1,332,1
20,202,963.9,488.6,276,2
20,202,956.7,518.5,528,3
20,202,677.7,690,196,4
20,202,698.5,686.5,520,5
20,203,939.3,520.3,76,1
20,203,965.4,538.2,320,2
20,203,959.4,510.7,756,3
20,204,950,539.1,236,1
20,204,959.2,507,428,2
20,204,959.5,524.4,496,3
20,204,831.9,779.5,120,4
20,204,954,806.8,628,5
20,205,960.1,541.8,224,1
20,205,964.6,513.3,488,2
20,205,953.6,533.5,432,3
20,205,960.1,803.3,724,4
20,206,955.5,515.7,228,1
20,206,955.7,535.3,960,2
20,207,948,533.6,308,1
20,207,957.8,524,856,2
20,207,1046.2,321.9,168,3
20,208,966.3,532.1,316,1
20,208,961,522.4,852,2
20,208,1029.5,338.6,104,3
20,208,960.6,294.5,664,4
20,209,950.1,525.7,1188,1
20,209,1228.6,519,48,2
20,209,1174.9,430.6,196,3
20,209,1188.1,416,544,4
20,210,949,542.7,1212,1
20,210,690.2,540.1,156,2
20,210,710,410.8,564,3
20,211,956.1,535.9,1208,1
20,211,1114.1,799.9,132,2
20,212,953.2,539,320,1
20,212,957,533.5,888,2
20,212,1031.4,786.4,108,3
20,212,721.7,681.2,228,4
20,212,692.2,678.7,312,5
20,213,943.3,521.9,268,1
20,213,962.7,527.8,416,2
20,213,956.6,531.6,492,3
20,213,674.1,725.5,88,4
20,213,697.5,689.2,448,5
20,213,903.2,589.5,196,6
20,214,951.9,536.4,764,1
20,214,954.4,545.9,424,2
20,214,727.6,425,324,3
20,214,707.3,430.6,304,4
20,215,957,541.5,304,1
20,215,955.5,535.2,852,2
20,215,827.2,333.4,148,3
20,215,948.8,795.4,372,4
20,216,939.6,540.6,52,1
20,216,976.9,535.3,120,2
20,216,942.5,527.4,244,3
20,216,955,535.1,712,4
20,216,703.2,710.6,144,5
20,216,697.4,686.3,436,6
21,1,950.7,550.6,1360,1
21,2,939.9,548.5,1368,1
21,2,1077.8,344.2,612,2
21,3,943,553.6,1316,1
21,3,1165,667.5,336,2
21,4,947.6,564.6,1264,1
21,4,937.5,324.2,288,2
21,5,954.4,558.8,1284,1
21,5,675.9,564.8,224,2
21,5,958.2,339.6,176,3
21,6,946.2,551.4,1316,1
21,6,958.1,788,280,2
21,7,944.6,551.4,1280,1
21,7,1215.4,695.1,136,2
21,8,941.2,553.2,1256,1
21,8,1213,561.4,136,2
21,9,944.7,551.1,1340,1
21,9,826,339.8,112,2
21,10,946.2,553.5,1268,1
21,11,940.5,549.2,1256,1
21,11,1194.3,697,172,2
21,12,944.5,552.3,1256,1
21,12,816,368.2,400,2
21,13,947.8,540.3,1228,1
21,13,1215.1,541.9,324,2
21,14,943.3,558.4,1340,1
21,14,804.6,786.5,116,2
21,14,1165.4,664.6,304,3
21,15,944.7,548.6,1256,1
21,15,1213.3,548.9,140,2
21,16,950.4,547,1372,1
21,16,882.7,358.5,112,2
21,16,939.8,320.6,136,3
21,17,954.7,543.7,1256,1
21,18,949.9,550.9,1256,1
21,19,952.2,554.5,1252,1
21,19,828.2,350.8,292,2
21,19,930.4,802.5,156,3
21,19,958.6,810.7,208,4
21,20,952,554.8,1264,1
21,21,931.2,547.6,1268,1
21,21,756.9,635.8,136,2
21,22,949.6,556.9,1284,1
21,22,809.1,396.3,140,2
21,22,953.1,850.4,112,3
21,23,959.3,545.9,1248,1
21,23,1071.6,780,136,2
21,24,950.6,554.5,1260,1
21,24,951.9,848.7,104,2
21,25,952,554.4,1296,1
21,25,677.9,545.3,56,2
21,25,756.1,414.2,132,3
21,26,955.4,546.6,1264,1
21,27,950.7,561.1,1284,1
21,28,952,547.9,1256,1
21,28,956,853.2,68,2
21,29,949.2,548.7,1236,1
21,29,943.4,861.4,64,2
21,29,949.5,822.5,136,3
21,30,949.3,549.7,1216,1
21,30,827.9,762.5,128,2
21,31,952.2,545.6,1232,1
21,31,1219,541.6,124,2
21,31,956.1,334.2,252,3
21,31,959.4,310.4,212,4
21,32,953.6,553.4,1256,1
21,33,951.2,545.3,1216,1
21,33,679.4,569.1,520,2
21,34,954.9,548.6,1224,1
21,34,734.5,723.1,116,2
21,35,941.1,540.2,1236,1
21,35,957.6,309.2,148,2
21,36,948.8,538.8,1204,1
21,37,959.7,526.8,1260,1
21,37,694.6,532,148,2
21,37,1178.4,652,128,3
21,37,1205,664.3,396,4
21,38,971,538.1,28,1
21,38,971.9,544.3,1032,2
21,39,970.4,535.7,1244,1
21,39,875.9,715.8,140,2
21,40,966.3,539.2,1264,1
21,40,714.3,549.4,156,2
21,40,976.7,775.3,244,3
21,41,965,535.8,1236,1
21,41,1075,333.4,428,2
21,41,1181.8,639.5,152,3
21,42,969.9,540.7,1280,1
21,43,968.3,534.7,1244,1
21,43,935.1,258.3,124,2
21,44,964.4,543.5,1248,1
21,45,970.6,548,1212,1
21,45,1118.2,371.4,164,2
21,46,972.1,546.4,1292,1
21,46,948.3,303.1,144,2
21,47,968.3,536.4,1220,1
21,47,1071.2,339.3,220,2
21,47,1183.8,681,136,3
21,47,1211,675.2,344,4
21,48,972.6,545.1,1232,1
21,48,825.5,355.8,120,2
21,49,970.2,543.9,1236,1
21,49,1077.6,324.3,124,2
21,49,737.7,726.5,96,3
21,50,965.5,541.7,1320,1
21,51,967.7,540.3,1288,1
21,51,971.6,759.6,156,2
21,52,963.3,535.6,1248,1
21,52,1210.6,458.1,80,2
21,53,968.1,540.3,1232,1
21,53,1227.1,543.4,160,2
21,53,1197.8,629.3,280,3
21,54,970.5,541.5,1216,1
21,54,1054.7,338.1,160,2
21,54,959.3,786,380,3
21,55,969.2,539.2,1232,1
21,55,1088.3,327.2,144,2
21,56,968.1,537.8,1248,1
21,57,968.1,548.9,1360,1
21,57,1177.4,435.7,176,2
21,58,970.1,535.1,1296,1
21,58,1196.8,476.4,108,2
21,59,969,541.4,1232,1
21,59,1121.5,777.6,116,2
21,60,973.8,543.4,1224,1
21,60,727.1,581.1,252,2
21,61,970.6,541.4,1240,1
21,61,1200.3,423.5,688,2
21,62,974.1,543.8,580,1
21,62,977.2,544.9,676,2
21,63,977.1,537.8,380,1
21,63,978.5,493.4,144,2
21,63,977,539.9,676,3
21,63,745.4,674,744,4
21,64,965.3,534.4,1240,1
21,64,1224.9,699.3,96,2
21,65,978.5,538.1,1232,1
21,66,973.8,544.7,1228,1
21,66,1227.9,548.4,148,2
21,66,1199.9,649.3,300,3
21,67,975.6,544.2,1228,1
21,68,980,542.5,1264,1
21,68,754.4,540.7,60,2
21,68,1186.7,425.1,176,3
21,69,977.3,553.4,1248,1
21,69,767.3,663,172,2
21,69,739.4,689.1,540,3
21,70,978.9,541.9,1280,1
21,70,1240.2,728.7,72,2
21,70,1223.1,683.1,148,3
21,71,968.4,546.5,1228,1
21,72,979.2,553.3,1216,1
21,72,1253,558.9,92,2
21,72,934.9,286.1,152,3
21,73,973.8,538.3,1292,1
21,73,902.2,607,144,2
21,74,983.6,540.8,1240,1
21,74,853.7,325.2,92,2
21,75,976.3,529,1236,1
21,75,718,533.3,140,2
21,76,978.1,543.3,1220,1
21,76,843,325.9,156,2
21,76,750.1,723.6,84,3
21,76,748.4,673,304,4
21,77,973.5,539.8,1236,1
21,77,1229.1,696.6,104,2
21,78,972.8,548.7,1252,1
21,78,1211,455.3,128,2
21,78,1201.6,432.6,580,3
21,79,980.5,535,1220,1
21,79,1194.5,414.6,216,2
21,80,967.6,538.7,1264,1
21,81,973.1,545.2,1244,1
21,81,746.1,650.9,220,2
21,81,749,676.7,512,3
21,82,972,537.5,1228,1
21,82,1216.5,686,120,2
21,83,969.8,540.4,1252,1
21,83,968.9,828.9,128,2
21,84,974.4,543.5,1296,1
21,84,1188,657.8,144,2
21,85,972.1,535.7,1232,1
21,86,971.8,536.9,1224,1
21,86,1118.3,722.3,96,2
21,87,975.5,541.3,1244,1
21,87,839.4,331.3,80,2
21,88,976.3,534.6,1224,1
21,89,969.6,534,1248,1
21,90,968.5,530.7,1208,1
21,90,1231.1,535.8,68,2
21,90,711.9,698.8,124,3
21,91,966.3,542,1356,1
21,92,966.6,536,1336,1
21,93,970.9,529.8,1196,1
21,93,687.9,541.6,92,2
21,93,1183.1,407,300,3
21,94,962.6,538.6,1236,1
21,95,970,540,1256,1
21,95,844.8,783.2,80,2
21,95,978.4,308.2,168,3
21,95,954,285,384,4
21,96,975.2,542.5,1240,1
21,96,845.8,324.9,120,2
21,96,745.9,742.2,84,3
21,96,746.5,689.3,132,4
21,97,967.5,535.2,1248,1
21,97,769.8,674.3,156,2
21,98,969.8,542.2,1236,1
21,99,966.6,529.1,1184,1
21,100,967.5,539.2,1256,1
21,100,966.4,817,80,2
21,101,968.6,526.9,1212,1
21,101,693.6,526.2,72,2
21,101,987.5,310.6,152,3
21,102,971.4,541.3,1232,1
21,102,1212,532,112,2
21,102,959.2,799.9,204,3
21,103,972.1,549.9,1264,1
21,104,966.8,536.3,1240,1
21,105,967.5,542.4,1276,1
21,105,981.8,822.1,100,2
21,106,967.2,536.8,1256,1
21,106,770.2,416.9,144,2
21,107,967.1,546.2,1228,1
21,108,972.7,542.9,1240,1
21,108,1216.8,435.8,156,2
21,109,968.7,542.7,1384,1
21,109,1196.4,649.8,160,2
21,110,964.5,537.7,1268,1
21,111,966.5,529,1236,1
21,112,976.4,529.6,1236,1
21,113,980.6,544.9,1208,1
21,113,1226.3,535.8,148,2
21,113,965.8,839.7,92,3
21,113,980.4,810.5,456,4
21,114,973.4,541.1,1284,1
21,114,945.3,314.2,152,2
21,115,972.7,540.9,1216,1
21,116,965.9,544.3,1228,1
21,116,1203.1,458.7,116,2
21,117,974.4,544.3,1232,1
21,117,1217.9,694.9,120,2
21,118,970.8,536.7,1224,1
21,119,974.3,541.2,1228,1
21,119,963.2,285,772,2
21,120,971.8,537.9,1260,1
21,121,970.9,539.4,1220,1
21,121,856.6,775.5,92,2
21,122,964.1,530.5,1220,1
21,123,974.6,545.9,1184,1
21,123,1103,333.7,108,2
21,123,733.5,454,128,3
21,123,738.5,434.5,504,4
21,124,971.8,535.1,1188,1
21,124,716.7,556.1,104,2
21,124,1215.1,685.2,140,3
21,124,1213,667.6,496,4
21,125,981,541.2,1228,1
21,125,745.8,719.9,88,2
21,125,742.7,690.7,132,3
21,126,967.3,540.3,1208,1
21,126,1100.9,357.1,72,2
21,126,710.7,760.3,84,3
21,127,977,547.9,1196,1
21,127,1099.5,354.6,72,2
21,127,709,742.5,88,3
21,128,970.5,541.2,1224,1
21,128,865.8,748.1,44,2
21,129,970.9,546.1,1248,1
21,129,858.1,748.8,24,2
21,129,960.9,265.4,236,3
21,130,976,540.7,1248,1
21,130,1058.2,324.9,104,2
