observer,trial,x,y,dur,n
2,86,952.9,547.1,295,1
2,86,951.7,549.2,894,2
2,86,1167.7,704.5,74,3
2,86,1183,670.2,524,4
2,87,946.3,547.1,1227,1
2,87,709.1,672.9,488,2
2,88,947.5,547.5,1221,1
2,88,1173.9,438.8,418,2
2,89,944.5,546.7,1244,1
2,89,710.6,669.5,574,2
2,90,947.8,547.9,1225,1
2,90,727.5,476,132,2
2,90,734,449.9,416,3
2,91,942.1,546.7,1191,1
2,91,1171.5,443.2,379,2
2,91,963.5,511.7,356,3
2,92,949.4,541.1,1222,1
2,92,1178.4,447.3,170,2
2,92,1168.1,438.4,549,3
2,93,952.4,541.5,1228,1
2,93,948.2,794.4,190,2
2,93,960.1,810.4,271,3
2,94,951.3,552.3,1237,1
2,94,726.8,462.8,159,2
2,94,730.7,448.7,563,3
2,95,955.7,545.6,1226,1
2,95,1187.7,677.5,454,2
2,96,945.8,548.4,1241,1
2,96,964,334.1,171,2
2,96,946.7,315.5,406,3
2,97,950.1,543.9,1222,1
2,97,724,450.3,557,2
2,98,947.1,544.9,1211,1
2,98,1097.5,724.3,111,2
2,98,1174.8,441.2,553,3
2,99,947.6,537.4,284,1
2,99,948.6,544.4,921,2
2,99,1173.2,432.9,490,3
2,100,954,540.5,31,1
2,100,956.8,534.5,160,2
2,100,946.4,552.7,992,3
2,100,1184.7,664,392,4
2,101,949,540.2,1245,1
2,101,1192.8,666.9,455,2
2,102,947.1,546.7,1224,1
2,102,734.5,443,545,2
2,102,1055.3,506.7,154,3
2,103,948.2,544.2,1232,1
2,103,979.4,803.7,143,2
2,103,957.7,798.8,308,3
2,103,978.3,498.7,196,4
2,104,946.8,548.2,1199,1
2,104,717.9,521.7,138,2
2,104,739.9,454.9,182,3
2,104,726.9,439.5,384,4
2,105,947.2,544.8,1204,1
2,105,967.1,331.4,129,2
2,105,946.8,322.7,306,3
2,106,946.4,542.3,1222,1
2,106,1170.4,429.9,695,2
2,107,945.2,550.8,1223,1
2,107,873.2,351.4,79,2
2,107,947.3,328.5,659,3
2,108,951.6,554.6,1317,1
2,108,958.3,335.3,316,2
2,108,951.9,319.1,200,3
2,109,948.2,541.1,1222,1
2,109,976.3,794.8,140,2
2,109,951.6,792.2,274,3
2,110,946.4,550.2,1221,1
2,110,727.5,453.2,565,2
2,111,948.6,545.7,1269,1
2,111,951.1,321.1,575,2
2,112,945.8,547.1,1221,1
2,112,734.4,443.2,509,2
2,113,952.3,551.9,1220,1
2,113,1166.5,435.2,470,2
2,114,947.9,537.7,1214,1
2,114,1186.4,437.9,149,2
2,114,1162.9,428.1,252,3
2,115,943.9,543.7,1216,1
2,115,732,444.9,471,2
2,115,1018,523.1,156,3
2,116,949.7,543.2,1239,1
2,116,720.6,672.4,676,2
2,117,942.4,546.7,1234,1
2,117,954.4,314.1,456,2
2,117,968.7,491.4,210,3
2,118,946,549.8,1300,1
2,118,962.6,816.1,352,2
2,118,951,811.1,179,3
2,119,949,549.5,373,1
2,119,944.7,552.2,984,2
2,119,940.1,322.8,518,3
2,120,948.3,551.1,1198,1
2,120,1176.5,442.5,480,2
2,120,973.9,531.1,253,3
2,121,956.7,542.1,249,1
2,121,945.6,547,978,2
2,121,721.3,666.6,193,3
2,121,713.3,680,284,4
2,122,946.3,551.4,247,1
2,122,951.3,550.3,979,2
2,122,964.8,304.4,119,3
2,122,941,315.9,273,4
2,122,985.2,526.4,138,5
2,123,950.5,546.9,1205,1
2,123,1184.2,440.5,164,2
2,123,1170.5,439.1,223,3
2,124,947.6,546.4,34,1
2,124,952.3,545.7,641,2
2,124,949,548.7,520,3
2,124,976.6,808.1,130,4
2,124,947.9,807.2,273,5
2,124,996.6,530.5,262,6
2,125,938.7,557.8,1231,1
2,125,943.1,324.9,518,2
2,125,1023.4,589.2,181,3
2,126,943.3,551.8,1186,1
2,126,1121.8,742.4,42,2
2,126,1173.3,647.7,132,3
2,126,1184.8,664.7,285,4
2,127,946.4,548.3,1209,1
2,127,711.7,686.6,395,2
2,128,944.4,546.8,1231,1
2,128,733.3,448,463,2
2,128,1041.3,540.9,179,3
2,129,941.2,547.8,1240,1
2,129,948.7,345.6,141,2
2,129,946.2,324.4,311,3
2,130,945.2,545.4,1214,1
2,130,728.5,673.4,139,2
2,130,710.6,682.7,271,3
2,131,940.2,547.6,1200,1
2,131,773.8,704.2,75,2
2,131,723.9,658.4,292,3
2,132,947.3,548.8,1211,1
2,132,951.9,803.4,607,2
2,133,941,554.6,1218,1
2,133,1204.5,677.2,132,2
2,133,1175.7,676.1,326,3
2,133,953.9,539.6,229,4
2,134,947.4,543.7,663,1
2,134,944.6,544.5,542,2
2,134,1170.6,438.5,497,3
2,134,1051.2,525.1,122,4
2,135,938.5,551.1,1227,1
2,135,953.3,813.4,231,2
2,135,939.5,810.5,166,3
2,136,946.6,546.3,1186,1
2,136,1087.6,728.8,30,2
2,136,727.2,443,681,3
2,137,946.9,551.5,1199,1
2,137,726.6,668.5,137,2
2,138,947.5,545.5,1202,1
2,138,721.5,439.7,457,2
2,138,957.3,534.7,139,3
2,139,947.8,552.8,1220,1
2,139,1182,698.1,162,2
2,139,1183.6,680.1,463,3
2,140,952.8,546.8,1234,1
2,140,1184.2,673.8,599,2
2,141,945.3,553.9,1218,1
2,141,1047.2,346.2,125,2
2,141,730.2,462.9,191,3
2,141,721.3,452.6,259,4
2,141,972.7,558.8,108,5
2,142,947.1,550.9,1196,1
2,142,721.1,447.6,565,2
2,142,1017.4,537.4,174,3
2,143,946.1,549.4,1234,1
2,143,968,338.7,135,2
2,143,950.4,325,310,3
2,143,970.1,503.7,210,4
2,144,943.1,554.5,1218,1
2,144,948.7,813.4,511,2
2,145,946.1,547.7,1206,1
2,145,694.3,527,124,2
2,145,740.4,439.1,254,3
2,145,725.4,435.9,343,4
2,146,947.5,546.4,1217,1
2,146,1169.5,441.7,608,2
2,147,943.9,552.7,1223,1
2,147,1179.1,682.1,514,2
2,148,945.1,549.9,1237,1
2,148,1165.7,461.5,147,2
2,148,1166.8,443.6,417,3
2,149,947.2,544.9,1236,1
2,149,1173,664.1,456,2
2,149,978.4,549.8,279,3
2,150,953.1,539,1211,1
2,150,1094.2,761.1,164,2
2,150,728.2,434.5,485,3
2,151,943.2,550.6,1212,1
2,151,1092.6,792.1,329,2
2,151,740.3,667.5,137,3
2,152,949.6,546.6,1232,1
2,152,810.1,710.7,104,2
2,152,984,295.6,121,3
2,152,956.1,309,403,4
2,153,952,553.1,1214,1
2,153,953.6,772.9,133,2
2,153,954.6,800.9,569,3
2,154,947.3,559.2,1221,1
2,154,946.5,310.6,506,2
2,155,947.8,554.2,1209,1
2,155,1195,686.8,149,2
2,155,1182.2,669,310,3
2,156,944.4,560.7,1219,1
2,156,1169.2,436.3,498,2
2,157,945.3,554.1,1236,1
2,157,953.2,326.5,473,2
2,157,1030.1,543.7,185,3
2,158,948.4,545.9,1220,1
2,158,707.5,674.3,411,2
2,159,946.9,551.1,1204,1
2,159,1191.6,669.7,455,2
2,160,948.2,548.2,1220,1
2,160,1157.6,434.2,159,2
2,160,1170.3,436.5,280,3
2,161,944.2,552.4,1220,1
2,161,953.4,788.8,386,2
2,162,948.2,550.8,1246,1
2,162,735.2,672.2,137,2
2,162,715.2,674.5,223,3
2,162,1015.9,500.4,190,4
2,163,944.5,551.1,1261,1
2,163,729.8,441.9,501,2
2,163,1015.2,521,177,3
2,164,943.4,544.9,1255,1
2,164,717.6,667.7,493,2
2,164,1038.9,556.1,166,3
2,165,944.5,558.2,1198,1
2,165,1180,667.6,519,2
2,165,924.3,581.8,181,3
2,166,937.4,551.8,1250,1
2,166,964.9,349.6,148,2
2,166,947.5,333.1,433,3
2,167,935.8,535.5,1350,1
2,167,722.1,436.7,618,2
2,168,940.6,542,1196,1
2,168,1176.2,691,131,2
2,168,1178.1,674,272,3
2,169,947.8,548.7,1222,1
2,169,1153.5,417.4,121,2
2,169,1166.2,444.2,481,3
2,170,944.6,550.3,1209,1
2,170,1182.3,673.3,376,2
2,170,908.7,542.1,179,3
2,171,942.6,548.1,1223,1
2,171,724.5,454.2,638,2
2,172,944.5,552.3,1214,1
2,172,711.1,538.3,108,2
2,172,974.4,334.4,143,3
2,172,945.8,327.9,242,4
2,173,941.4,556.4,1227,1
2,173,951.5,812.1,417,2
2,173,1009.3,526.9,256,3
2,174,943.7,559.4,1225,1
2,174,806.7,365.1,111,2
2,174,718.4,456.2,145,3
2,175,946,550,1220,1
2,175,1083,782.1,222,2
2,175,974.3,315.4,141,3
2,175,950.1,321.1,236,4
2,176,944.3,554,1273,1
2,176,823.6,764.6,197,2
2,176,960,341.4,114,3
2,176,953.1,323.4,268,4
2,177,948.7,549.7,1222,1
2,177,942.3,322,498,2
2,177,1035.5,571.9,199,3
2,178,941.3,552,328,1
2,178,945.2,551.8,662,2
2,178,1169.8,446.1,466,3
2,178,971.8,526.3,218,4
2,179,945.6,548.6,1212,1
2,179,728.5,453.1,167,2
2,179,726.7,437.3,437,3
2,180,947.5,538.2,261,1
2,180,951,552.5,970,2
2,180,1211.3,575.7,119,3
2,180,1177.3,671.2,517,4
2,181,950.6,559.8,1241,1
2,181,967.9,320,147,2
2,181,948.1,312.9,518,3
2,182,946.8,543.7,1238,1
2,182,1185,666.4,459,2
2,183,951.4,549.8,1233,1
2,183,959.1,788.7,407,2
2,183,1002.6,511.5,252,3
2,184,941.4,553.1,1273,1
2,184,940.4,817.1,125,2
2,184,947.1,805.7,431,3
2,184,999.6,582,76,4
2,185,945.3,557.4,1223,1
2,185,724.4,445.4,588,2
2,186,951.9,529.4,287,1
2,186,954.3,539.3,928,2
2,186,1196.3,693.1,126,3
2,186,1190.8,668.8,246,4
2,187,947.1,546.8,1215,1
2,187,956.2,823.2,112,2
2,187,946.3,805.1,302,3
2,188,948.1,546.5,1210,1
2,188,957.3,800.4,368,2
2,188,1013.8,512,205,3
2,189,951.5,551.6,1215,1
2,189,1098.7,372.8,114,2
2,189,1183.9,464.1,106,3
2,189,1178.4,451.4,403,4
2,190,946.8,551.9,1220,1
2,190,721.5,452.9,584,2
2,191,945.4,550.9,1232,1
2,191,726.7,677.3,191,2
2,191,714.4,681.9,296,3
2,192,948.3,561.8,1215,1
2,192,1178.2,443.5,653,2
2,193,940.9,556.4,1246,1
2,193,728.2,448.4,626,2
2,193,1012.1,522.5,83,3
2,194,938.8,555.6,1228,1
2,194,914.4,750.9,61,2
2,194,951.8,799.9,620,3
2,195,948.9,551.9,1230,1
2,195,927.1,341.6,98,2
2,195,947.1,323,427,3
2,196,944.8,549.8,73,1
2,196,969.8,542,117,2
2,196,945.4,556.3,992,3
2,196,960.7,788.2,147,4
2,196,946.3,803.8,379,5
2,196,993.8,546.2,188,6
2,197,943.2,561.1,1190,1
2,197,1167.2,447,489,2
2,198,942.2,551.3,1231,1
2,198,929.5,812.6,135,2
2,198,948.1,804.5,307,3
2,199,941.6,563.4,1254,1
2,199,1115.7,426.6,102,2
2,199,951.3,326.6,577,3
2,200,945.2,556.7,1217,1
2,200,702.6,522.8,84,2
2,200,742.4,447.8,145,3
2,200,722.8,450,377,4
2,201,945.1,560.1,1249,1
2,201,734.4,456.7,496,2
2,201,1016,552.6,166,3
2,202,949.7,556.6,280,1
2,202,950.5,560.2,946,2
2,202,806.6,740.7,106,3
2,202,728,693.6,247,4
2,202,711.3,678.3,362,5
2,204,948.8,544.4,1213,1
2,204,723,656.8,162,2
2,204,714.6,681.5,320,3
2,205,945.4,564.1,1227,1
2,205,948.8,803,476,2
2,206,949.3,553.5,1214,1
2,206,740.4,453.1,327,2
2,206,728.5,452.8,196,3
2,207,941.5,560.3,1224,1
2,207,1068,779,120,2
2,208,951.3,549.8,1342,1
2,208,1152.2,449.2,143,2
2,208,1173.4,437.3,455,3
2,209,946.5,554.3,1250,1
2,209,723.1,668,198,2
2,209,708.8,673.3,261,3
2,210,949.9,556.5,1214,1
2,210,1051.6,345.1,94,2
2,211,950.3,547.6,1234,1
2,211,717.2,445.9,524,2
2,212,948.6,552.8,1307,1
2,212,726.2,684.4,482,2
2,212,1012.7,548.6,160,3
2,213,947.3,558.3,1212,1
2,213,1178.7,450,475,2
2,214,946.8,545.5,1272,1
2,214,964.9,810.3,134,2
2,214,952.7,801.8,364,3
2,215,948.4,544.3,63,1
2,215,947.6,547.9,160,2
2,215,956.4,552.7,355,3
2,215,951.9,555,632,4
2,215,966,838,87,5
2,215,949.4,806.4,338,6
2,216,951.4,552.3,1261,1
2,216,746.2,676.1,128,2
2,216,720,676.1,537,3
