observer,trial,x,y,dur,onset,offset,n
6,203,983.2,537,48,-44,1835326,1
6,203,989.6,530.3,1216,24,1836562,2
6,204,978.8,538.8,1252,-1018,1841666,1
6,204,772.1,458.8,136,274,1841842,2
6,205,987.8,539.2,1300,-1027,1846906,1
6,205,999.8,330.9,136,313,1847082,2
6,206,974.1,534.7,1216,-1021,1852246,1
6,206,1102.6,759.4,132,227,1852410,2
6,207,981.5,546.1,1200,-1016,1857318,1
6,207,732.6,553,112,232,1857478,2
6,207,1199.9,690,160,404,1857698,3
6,207,1218.2,697.1,248,572,1857954,4
6,208,982.9,538,1216,-1018,1863066,1
6,208,1099.8,746.7,152,230,1863250,2
6,208,792.8,426,128,442,1863438,3
6,209,977,537,1216,-1017,1868550,1
6,209,759.8,444.5,776,231,1869358,2
6,210,976.9,510.7,1220,-1017,1873638,1
6,210,1089.6,740.2,108,239,1873782,2
6,211,982.1,538.4,1248,-1014,1878586,1
6,211,855.1,705.2,104,270,1878726,2
6,212,983,528.3,1232,-1021,1884034,1
6,212,785.2,445.9,136,243,1884202,2
6,212,754.4,435.7,280,391,1884494,3
6,213,967.6,525.2,1212,-1016,1889350,1
6,213,1108.6,740.4,112,236,1889502,2
6,213,1215.8,695.1,604,376,1890134,3
6,214,969.4,539.6,1280,-1021,1894498,1
6,214,973.6,780.7,736,299,1895274,2
6,215,981.6,529.7,1228,-1023,1899726,1
6,215,1223.7,491,92,253,1899866,2
6,216,980.3,529.3,1336,-1025,1904486,1
7,1,970.5,552.1,1264,-1023,7775298,1
7,1,954.1,294.3,732,281,7776070,2
7,2,969,559.9,1212,-1019,7783846,1
7,2,860.7,282.9,144,233,7784030,2
7,2,962.5,853.7,116,433,7784202,3
7,3,970.5,563.8,1232,-1025,7789378,1
7,3,1018.8,766.5,72,243,7789486,2
7,4,974.5,552,1352,-1019,7796338,1
7,4,922.3,666.8,28,357,7796390,2
7,4,1199.9,401.6,604,429,7797038,3
7,5,972,553,1248,-1023,7802646,1
7,5,1212.1,696.3,124,265,7802810,2
7,5,1196.1,693.4,624,397,7803442,3
7,6,974.9,560.8,1208,-1021,7809278,1
7,6,788,341.2,112,223,7809426,2
7,6,747.3,409.3,648,355,7810094,3
7,7,976,558,1220,-1021,7815522,1
7,7,1214.2,698.4,128,235,7815686,2
7,7,1200.6,692.5,636,371,7816330,3
7,8,965.3,568.2,1220,-1018,7822026,1
7,8,695.3,701.9,156,246,7822226,2
7,8,728.4,699.8,608,410,7822842,3
7,9,972.5,556.1,1248,-1021,7827638,1
7,9,964.9,801.2,740,267,7828418,2
7,10,982,554.9,1220,-1022,7833406,1
7,10,1216.3,417.9,764,234,7834206,2
7,11,982,559.5,1212,-1016,7839306,1
7,11,1186.6,410.4,152,236,7839498,2
7,11,1215.6,415.8,572,396,7840078,3
7,12,976.4,552.5,1220,-1023,7844490,1
7,12,1038.5,798.5,116,237,7844646,2
7,12,978.5,814.2,652,369,7845314,3
7,13,976.1,541.2,1232,-1019,7850306,1
7,13,970.9,815.6,748,249,7851090,2
7,14,971,541,1224,-1021,7855298,1
7,14,726,642.1,56,239,7855390,2
7,14,747.8,702.1,680,311,7856086,3
7,15,975.1,546.4,1216,-1020,7860290,1
7,15,1163.4,759.1,100,236,7860430,2
7,15,1207.7,694.5,548,356,7860998,3
7,15,1026.6,579.7,52,952,7861098,4
7,16,983.9,547.3,1236,-1021,7865478,1
7,16,1217.4,556.4,144,247,7865654,2
7,16,990.9,288.8,560,439,7866262,3
7,17,969.5,556.1,1240,-1021,7873498,1
7,18,964.5,552,1208,-1018,7880302,1
7,18,732.7,689.7,712,230,7881054,2
7,19,966.7,553.3,1236,-1019,7885230,1
7,19,742.5,536.3,124,249,7885386,2
7,20,968.9,557.1,1216,-1021,7892442,1
7,20,744.2,432.7,740,235,7893222,2
7,21,970.2,555.4,1216,-1022,7897646,1
7,21,1166.7,612.5,52,226,7897730,2
7,22,971.5,553.8,1248,-1021,7903226,1
7,22,954.4,303.8,608,263,7903870,2
7,23,980.4,550.3,1208,-1023,7908270,1
7,23,721.2,695,132,225,7908442,2
7,23,749.7,680.8,664,365,7909114,3
7,24,974.3,555.7,1240,-1022,7913302,1
7,24,1192.9,411.5,716,278,7914078,2
7,25,990.3,545.9,1212,-1021,7918110,1
7,25,987.9,812.5,624,227,7918770,2
7,25,1001,734.1,156,875,7918950,3
7,26,992.1,541.9,1188,-1018,7922786,1
7,26,830.9,783.6,108,210,7922934,2
7,27,978.8,556.7,1204,-1022,7928266,1
7,27,747.7,702,668,222,7928974,2
7,28,981.3,549.6,1220,-1018,7933454,1
7,28,786.8,413.6,124,238,7933614,2
7,29,988.3,548.4,1212,-1023,7938574,1
7,30,978.6,551.1,1208,-1020,7943574,1
7,30,767.1,411.3,136,228,7943750,2
7,30,742.6,411.1,444,376,7944206,3
7,31,981.2,548,1204,-1021,7949238,1
7,32,977.6,544.5,1216,-1024,7953862,1
7,32,966.4,805.2,596,232,7954498,2
7,33,968.2,553.7,1240,-1017,7959310,1
7,33,1215.9,412.5,740,259,7960086,2
7,34,974.9,542.3,1120,60,7964926,1
7,34,1248.6,684.3,112,1220,7965078,2
7,34,1208.3,677.5,480,1344,7965570,3
7,35,982.5,542.8,1212,-1024,7970026,1
7,36,972.6,537.7,1232,-1015,7975606,1
7,36,955,799,736,297,7976422,2
7,37,970.9,563.9,1200,-1019,7984238,1
7,37,741.4,696.7,788,221,7985066,2
7,38,977.5,560.4,1224,-1021,7989494,1
7,39,981.2,547.4,1220,-1021,7994890,1
7,39,1087.4,339.9,92,275,7995058,2
7,39,1210.8,739.2,68,423,7995182,3
7,39,1198.1,683,504,515,7995710,4
7,40,983.2,557.4,1200,-1023,7999602,1
7,40,901.1,774.9,144,213,7999782,2
7,40,1204.2,688.3,636,397,8000458,3
7,41,979.2,538.9,1228,-1023,8004446,1
7,41,1044,320.1,92,253,8004586,2
7,42,980.7,545.7,1208,-1023,8009410,1
7,43,976.1,548.9,1228,-1019,8014902,1
7,43,746.6,684.1,764,245,8015702,2
7,44,979.6,539.7,1228,-1021,8020086,1
7,44,782.1,666,128,247,8020254,2
7,45,981,548.2,1224,-1017,8025934,1
7,45,1031.6,334.1,92,243,8026062,2
7,45,981.5,299.6,616,355,8026698,3
7,46,985.1,543.7,1188,-1021,8030662,1
7,46,1245.4,703.8,100,207,8030802,2
7,46,1216.6,689.6,604,319,8031418,3
7,47,978.9,545,1216,-1016,8036078,1
7,47,858.4,787.7,44,240,8036162,2
7,47,1002.8,805.3,120,308,8036306,3
7,47,976.7,800.9,576,436,8036890,4
7,48,982.3,542,1196,-1021,8040754,1
7,48,1200.8,692.3,624,211,8041414,2
7,49,981,544.6,1212,-1022,8045386,1
7,49,1016.7,834.8,80,246,8045522,2
7,49,976.9,824.6,560,342,8046098,3
7,50,982.2,541.3,1228,-1024,8050534,1
7,51,982.8,546.5,1212,-1020,8055506,1
7,51,934.3,786.3,140,228,8055682,2
7,51,971.9,805.1,508,380,8056202,3
7,52,989.7,542.1,216,-212,8059946,1
7,52,986,545.6,852,164,8060958,2
7,52,1216,690.3,752,1052,8061746,3
7,53,978.7,541.7,1196,-1017,8065994,1
7,53,741.9,420.7,756,219,8066790,2
7,54,979.7,532.9,1200,-1018,8070814,1
7,54,736.4,665.3,800,218,8071650,2
7,56,979.4,548.1,1248,-1019,8080362,1
7,56,972.8,307.1,656,277,8081066,2
7,57,983.9,556,1208,-1020,8085338,1
7,58,988,547,1200,-1016,8090334,1
7,59,979.7,552.4,1204,-1022,8095570,1
7,59,1192.9,708.5,144,222,8095754,2
7,59,1217.3,692.7,640,378,8096406,3
7,60,985.7,538.6,1216,-1018,8100566,1
7,60,1215.7,676.8,596,238,8101202,2
7,62,975.8,544.9,1216,-1023,8111546,1
7,62,1205.3,680.6,556,233,8112142,2
7,63,988.4,550.5,1260,-1021,8116978,1
7,63,978.7,293.4,632,283,8117654,2
7,64,989,549.1,1212,-1021,8122278,1
7,64,735.1,412.8,748,231,8123066,2
7,65,977.5,543.8,1212,-1019,8127230,1
7,65,750.5,415.6,724,233,8127994,2
7,66,982.2,545.6,1220,-1021,8132154,1
7,66,756.1,432.1,156,239,8132350,2
7,66,734.7,415.6,600,407,8132962,3
7,67,984.3,556.5,1220,-1015,8137610,1
7,67,1216.1,702,584,245,8138234,2
7,68,985.1,542,1208,-1021,8143162,1
7,68,1206.2,421.9,584,223,8143782,2
7,69,978.7,549.2,1252,-1019,8148506,1
7,69,1081.5,742.7,140,269,8148682,2
7,69,972,817.3,588,429,8149290,3
7,70,970.8,556.2,1232,-1021,8154134,1
7,70,1119.5,746.2,140,251,8154314,2
7,70,968.5,295.7,156,455,8154534,3
7,70,979.5,265.9,392,627,8154942,4
7,71,982.4,555.9,1240,-1025,8159422,1
7,71,862.9,374.6,76,255,8159538,2
7,71,1233.2,737.2,72,395,8159674,3
7,71,1211.1,704.4,120,483,8159810,4
7,71,1198.5,689.1,404,615,8160226,5
7,72,986.2,556.8,1204,-1021,8164674,1
7,72,1204.2,680.9,580,223,8165294,2
7,73,953.5,543.8,1220,-1022,8221698,1
7,73,1195.6,396.9,592,234,8222326,2
7,74,956.6,530.8,1212,-1022,8227374,1
7,74,962.7,258.8,768,226,8228178,2
7,75,953.5,545.2,1196,-1018,8232526,1
7,75,1212.9,562,56,218,8232622,2
7,75,924.6,267.6,156,322,8232826,3
7,75,957,261.3,504,490,8233342,4
7,76,948.4,541.7,1204,-1022,8237466,1
7,76,829.8,292.9,36,222,8237542,2
7,76,1209.8,380.9,156,314,8237754,3
7,76,1201,393.1,508,478,8238270,4
7,77,958,539.9,1232,-1018,8242662,1
7,77,1140.3,518.5,28,246,8242722,2
7,77,954.8,298.1,116,310,8242874,3
7,78,964.2,553.2,1204,-1022,8247850,1
7,78,1188.1,687.6,532,218,8248418,2
7,79,952.8,547.1,1188,-1016,8253122,1
7,79,1189.1,684.5,764,212,8253926,2
7,80,963.6,549.1,1228,-1020,8258658,1
7,80,723,400.5,740,248,8259438,2
7,81,962.8,528,1212,-1019,8263494,1
7,81,952.4,779.7,768,233,8264302,2
7,82,966.6,528.9,1188,-1019,8268670,1
7,82,1028.2,767.8,76,205,8268782,2
7,82,967.7,795.8,176,301,8268978,3
7,82,952.9,793.3,528,485,8269514,4
7,83,962.2,541.6,1208,-1022,8274406,1
7,83,1209.8,458,76,222,8274518,2
7,83,1193.5,402.5,704,318,8275242,3
7,84,960.4,541,1184,-1018,8279802,1
7,84,1200.7,689.5,116,202,8279954,2
7,84,1187.3,682.3,464,326,8280426,3
7,85,960,533.9,1212,-1021,8285446,1
7,85,740.7,419.2,116,235,8285606,2
7,85,728.5,383.3,576,367,8286198,3
7,86,972.4,544.1,1232,-1018,8290618,1
7,86,1038.2,284.3,104,294,8290802,2
7,86,992.6,270.7,128,414,8290946,3
7,86,977,251.3,460,550,8291414,4
7,87,968.6,539.6,1228,-1016,8295866,1
7,87,761.8,562.5,28,244,8295926,2
7,87,935.7,719.7,52,308,8296014,3
7,87,997.5,797.3,88,396,8296138,4
7,88,969.4,545.6,1224,-1024,8301338,1
7,88,762.8,561.4,56,232,8301426,2
7,88,952.7,726,120,324,8301582,3
7,88,966.9,793,544,464,8302146,4
7,89,970,531.5,1220,-1019,8306090,1
7,89,1097.2,730.5,120,237,8306246,2
7,89,1185.9,369.2,276,409,8306574,3
7,89,1209.3,377.2,316,693,8306898,4
7,90,971.4,532.2,1220,-1028,8310898,1
7,90,961.3,773.2,176,224,8311106,2
7,90,959.5,797.7,572,408,8311686,3
7,91,968.8,524.5,1228,-1019,8315898,1
7,91,952.4,309,100,249,8316038,2
7,91,965.6,253.7,640,369,8316698,3
7,92,969.6,523.7,1248,-1023,8320498,1
7,92,937.8,300.4,112,269,8320654,2
7,92,965.2,269.2,600,397,8321270,3
7,93,969.1,530.9,1228,-1022,8325446,1
7,93,921,608.6,32,230,8325502,2
7,93,767.4,412.3,92,302,8325634,3
7,93,737.6,388,128,418,8325786,4
7,93,719.5,381.5,476,554,8326270,5
7,94,970,527.2,1244,-1018,8330750,1
7,94,1181.5,662.2,624,266,8331414,2
7,95,969.2,525.3,1220,-1021,8335690,1
7,95,740.6,386.9,148,235,8335874,2
7,95,720.2,380.9,600,391,8336482,3
7,96,972.9,540.8,1240,-1022,8340494,1
7,96,946.6,292.3,96,258,8340630,2
7,96,972.9,247.1,628,374,8341278,3
7,97,971.5,529.8,1224,-1018,8345398,1
7,97,985.2,743.4,120,238,8345550,2
7,97,967.3,787.8,596,374,8346162,3
7,98,970.9,518.3,1260,-1023,8350130,1
7,98,738,379.3,744,277,8350914,2
7,99,969.8,518.6,1232,-1021,8354854,1
7,99,1156.4,420.7,120,247,8355010,2
7,99,1194.6,391.3,588,379,8355610,3
7,100,977,521.2,1232,-1019,8359790,1
7,100,745.5,672.3,752,249,8360578,2
7,101,973.5,521.5,1224,-1021,8364898,1
7,101,1177.6,425.6,120,235,8365050,2
7,101,1204.8,396.5,528,367,8365590,3
7,103,971.7,528,1220,-1017,8375414,1
7,103,1165.7,463.3,72,231,8375514,2
7,103,1180.6,411.8,576,319,8376106,3
7,104,968.1,518.7,1292,-1030,8380758,1
7,104,1180.1,429.1,336,298,8381130,2
7,105,967.5,519.9,1232,-1021,8386058,1
7,105,747.3,647.7,748,243,8386838,2
7,106,977,521.3,1232,-1016,8391230,1
7,106,1105.9,413.6,60,248,8391322,2
7,106,1163.4,719.8,92,360,8391466,3
7,106,1194.2,672.4,552,468,8392034,4
7,107,972.4,514.7,1232,-1021,8396026,1
7,107,974.2,762.1,184,243,8396242,2
7,107,960.6,785.5,564,435,8396814,3
7,108,968.9,516,1216,-1022,8400894,1
7,108,1105.7,324.1,108,234,8401042,2
7,108,1198.2,644.6,588,402,8401690,3
7,109,979.1,545.2,1196,-1018,8409160,1
7,109,1131.4,305.4,84,214,8409280,2
7,109,1210,421.7,128,330,8409440,3
7,109,1207.3,407.1,556,466,8410004,4
7,110,973.1,542.7,1220,-1021,8414200,1
7,110,1186.3,557,188,231,8414420,2
7,111,973,539.7,1204,-1021,8419216,1
7,111,746.2,648.3,124,223,8419380,2
7,112,972.9,523,1204,-1021,8424336,1
7,112,750.6,373.9,744,223,8425120,2
7,113,973.2,516.8,1276,-1019,8429424,1
7,114,980.4,521.8,1220,-1021,8435000,1
7,114,1206,635,140,239,8435180,2
7,114,1198.8,655.7,588,387,8435776,3
7,115,971.7,517.3,1208,-1018,8440092,1
7,115,770,574.2,60,226,8440188,2
7,115,752.7,652.4,648,322,8440872,3
7,116,974.9,527.8,1232,-1023,8445228,1
7,116,977.8,731.3,80,245,8445344,2
7,116,971.9,794.6,640,349,8446008,3
7,117,978,516.8,1280,-1019,8450064,1
7,117,1188,389.3,716,301,8450820,2
7,118,979.2,517.4,1216,-1018,8455068,1
7,118,1171.5,651.1,548,234,8455652,2
7,119,974.3,519,1208,-1016,8459996,1
7,119,729,656.9,736,236,8460776,2
7,120,969.2,512.7,1204,-1022,8465104,1
7,120,766.3,621.7,104,222,8465248,2
7,120,742.3,652.3,612,346,8465880,3
7,121,968.9,515.5,1228,-1015,8469984,1
7,121,953,277.5,116,265,8470152,2
7,121,975.4,254.6,596,393,8470760,3
7,122,965.8,535.8,1220,-1021,8474804,1
7,122,771.2,661.1,160,235,8475000,2
7,122,743.1,660.5,532,407,8475544,3
7,123,974.2,523.3,1216,-1022,8479700,1
7,123,963.2,783,776,230,8480512,2
7,124,969.6,523.2,1208,-1020,8484744,1
7,124,736.5,364.2,740,232,8485528,2
7,125,968.9,515.2,1208,-1021,8489444,1
7,125,1190.7,389.8,664,235,8490156,2
7,126,966,532.2,1212,-1017,8494452,1
7,126,1209.5,650,528,243,8495028,2
7,127,973.7,528.9,1220,-1020,8499708,1
7,127,739.2,356.6,732,244,8500484,2
7,128,973.1,524.6,1220,-1017,8504944,1
7,128,765.4,644.6,152,239,8505132,2
7,128,726.6,659.7,612,407,8505760,3
7,129,981.1,513.1,1220,-1021,8510076,1
7,129,747.3,652.7,744,239,8510860,2
7,130,968,525,1204,-1021,8515876,1
7,130,763.1,371.4,120,219,8516032,2
7,130,717.2,365,652,359,8516704,3
7,131,969.8,523.7,1260,-1021,8520932,1
7,131,983.3,807.8,100,295,8521088,2
7,132,968.9,520.9,1236,-1015,8525948,1
7,132,740.2,377.8,736,265,8526728,2
7,133,961.7,515.6,1272,-1019,8530864,1
7,133,957.4,323.2,72,293,8530976,2
7,133,966.5,270.5,596,385,8531592,3
7,134,963.9,516.5,1256,-1021,8535816,1
7,134,955.9,320.2,72,275,8535928,2
7,134,976.1,258.3,632,367,8536580,3
7,135,958.1,522,1336,-1018,8540880,1
7,135,1180.7,396,648,354,8541564,2
7,136,967.7,521.7,1364,4,8546240,1
7,136,970.1,270.4,128,1408,8546408,2
7,136,974.3,245.5,420,1548,8546840,3
7,137,971.6,525.2,1216,-1020,8551192,1
7,137,759.9,634.8,120,232,8551348,2
7,137,731,664.5,560,368,8551924,3
7,138,968.4,525.5,1244,-1020,8556204,1
7,138,970.4,757.1,120,264,8556364,2
7,138,966.2,796.4,596,400,8556976,3
7,139,979.7,526.9,1200,-1017,8561080,1
7,139,845.4,305.3,116,223,8561236,2
7,139,974.9,788.4,612,387,8561896,3
7,140,966.2,512.1,1220,-1019,8565948,1
7,140,1198.2,646.5,728,241,8566716,2
7,141,966.3,522.8,1220,-1019,8570932,1
7,141,876.7,311.3,32,253,8571016,2
7,141,1002.3,288.9,104,313,8571148,3
7,141,974.6,250.5,548,433,8571712,4
7,142,973,519,1268,-1021,8576112,1
7,142,1014.1,548.6,36,267,8576168,2
7,142,969.2,310.7,72,355,8576292,3
7,143,970,518.5,1236,-1019,8581416,1
7,143,754.3,406.6,108,261,8581568,2
7,143,721.9,358.4,384,389,8581972,3
7,143,710.7,349.1,248,781,8582228,4
7,144,961,523.4,1276,-1021,8586872,1
7,144,1073.3,707.6,80,303,8587000,2
7,145,957.1,544.8,1268,-1018,8599184,1
7,145,729.1,667.6,732,294,8599960,2
7,146,966.5,532,1208,-1018,8604992,1
7,146,1195.4,417.9,92,226,8605120,2
7,146,1197,387.9,516,334,8605652,3
7,147,962.9,535,1248,-1016,8609884,1
7,147,965.2,314,112,272,8610036,2
7,147,981.6,264.2,616,400,8610668,3
7,148,972.4,529.6,1220,-1016,8615140,1
7,148,1178.2,496.7,68,240,8615244,2
7,148,1201.1,406.2,672,332,8615940,3
7,149,974.8,523.8,1228,-1021,8620044,1
7,149,1047.2,291.9,64,247,8620148,2
7,149,980.2,262.5,664,335,8620836,3
7,150,976.9,517.7,1224,-1022,8624824,1
7,150,737.5,497.5,44,242,8624908,2
7,150,755.8,397.5,92,314,8625028,3
7,150,733.6,371.6,584,430,8625636,4
7,151,975.7,537.9,1232,-1019,8631800,1
7,151,1193,394.2,516,253,8632356,2
7,152,973.6,533.9,1208,-1022,8636828,1
7,152,1047.1,706,88,226,8636956,2
7,152,747.7,667.9,632,358,8637632,3
7,153,968.2,527.7,1248,-1019,8642884,1
7,153,957.3,302.5,108,265,8643028,2
7,153,971,249.7,624,393,8643672,3
7,154,970.4,533.8,1224,-1017,8648396,1
7,154,785.5,631.2,112,247,8648548,2
7,154,736.6,667.2,624,379,8649192,3
7,155,972.6,522.3,1220,-1022,8653956,1
7,155,1225.9,665.1,104,254,8654116,2
7,155,1198.3,668.7,528,378,8654664,3
7,156,972.9,522.9,1200,-1017,8659140,1
7,156,1203.4,405.5,548,219,8659724,2
7,156,1027.8,495.8,204,799,8659960,3
7,157,976.8,515.1,1248,-1018,8664020,1
7,157,971.6,305.2,96,270,8664156,2
7,157,986.6,257.2,604,390,8664784,3
7,158,969.8,506,1212,-1025,8669028,1
7,158,754.8,620.8,128,223,8669192,2
7,158,736.8,651.7,656,363,8669860,3
7,159,967.9,510.9,1220,-1019,8674076,1
7,159,770.8,622.1,120,241,8674236,2
7,159,747.3,646.4,640,373,8674888,3
7,160,969.8,521,1216,-1021,8679004,1
7,160,1190.8,388.6,672,235,8679716,2
7,161,969.5,524.2,1232,-1021,8684004,1
7,161,905.2,320.2,32,251,8684076,2
7,161,1013,285.8,108,311,8684212,3
7,161,984,239.1,576,439,8684808,4
7,162,977.1,514.9,1216,-1026,8688716,1
7,162,1192,635.4,676,230,8689432,2
7,163,972.8,514.5,1248,-1021,8694088,1
7,163,988.7,246.9,224,271,8694356,2
7,163,974.4,238.6,520,503,8694884,3
7,164,976.8,522.3,180,-176,8698056,1
7,164,973.3,519.1,848,200,8699100,2
7,164,794.9,615.2,112,1080,8699244,3
7,164,748.9,651.3,656,1208,8699916,4
7,165,975,523,1196,-1021,8704136,1
7,165,1204.8,648.9,608,223,8704792,2
7,166,973.3,509,1212,-1021,8708836,1
7,166,823.4,320.4,92,231,8708968,2
7,166,740.5,375,668,347,8709660,3
7,167,967.5,511.3,1192,-1018,8713936,1
7,167,738.7,644.4,792,214,8714768,2
7,168,977.2,512.1,1220,-1018,8718848,1
7,168,1189.4,627.3,604,242,8719492,2
7,169,974.2,509.3,1216,-1018,8723944,1
7,169,788.8,600.8,112,234,8724092,2
7,169,748.9,637.2,660,362,8724768,3
7,170,976,517.6,1240,-1021,8730016,1
7,170,968.1,723.4,100,255,8730152,2
7,170,965.4,770.5,620,375,8730792,3
7,171,977.3,517.2,1212,-1020,8734556,1
7,171,978.1,746.9,132,224,8734720,2
7,172,970.5,521.3,1196,-1021,8739640,1
7,172,1199.1,655.2,520,215,8740200,2
7,173,975.5,522.8,1224,-1018,8745788,1
7,173,735.3,516.6,120,246,8745948,2
7,173,735.2,367.7,600,410,8746592,3
7,174,968.5,516.8,1216,-1021,8750780,1
7,174,1188.7,377.9,644,247,8751476,2
7,175,976.6,519.9,1240,-1016,8755824,1
7,175,964.4,283.6,116,260,8755976,2
7,175,977.8,254.8,636,392,8756628,3
7,176,972.3,524,1328,-1020,8761392,1
7,176,949.2,282,260,364,8761708,2
7,177,969.7,521.6,1424,-1020,8766672,1
7,177,749.2,382.1,140,444,8766852,2
7,177,724,366.5,408,604,8767280,3
7,178,971.1,524.9,1300,-1022,8771764,1
7,178,741.4,370.9,664,322,8772472,2
7,179,973.4,514.3,1228,-1021,8776776,1
7,179,1165.4,411.2,92,243,8776904,2
7,179,1213.9,373.5,540,351,8777460,3
7,179,1022.9,442.5,76,923,8777568,4
7,180,976.5,513.2,1288,-1020,8781756,1
7,180,1184.8,401.9,652,308,8782448,2
7,181,966.6,536.3,1224,-1020,8789824,1
7,181,1179.1,671.5,680,244,8790544,2
7,182,961.8,532.6,1220,-1018,8795172,1
7,182,1179.4,648.7,736,242,8795948,2
7,183,972.5,523.1,1232,-1021,8800168,1
7,183,776.5,433,116,243,8800316,2
7,183,736.8,383.7,616,379,8800952,3
7,184,975.4,526,1212,-1021,8805196,1
7,184,742.5,650.1,772,231,8806008,2
7,185,972.6,519.1,1228,-1020,8810232,1
7,185,856.2,716.5,164,248,8810436,2
7,185,972,301.8,104,476,8810604,3
7,186,978.9,521.2,1328,-1021,8815196,1
7,186,1205.4,393.2,644,347,8815880,2
7,187,979,518.1,1268,-1020,8820504,1
7,187,967.8,745.1,132,280,8820668,2
7,187,967.1,778.9,568,432,8821256,3
7,188,988.8,510.4,1328,-1021,8825580,1
7,188,1202.9,370.7,636,347,8826256,2
7,189,974.5,527.3,1324,-1021,8831260,1
7,189,748.6,369.5,152,343,8831452,2
7,189,725.3,366.8,496,507,8831960,3
7,190,981.1,524.9,1292,-1020,8836196,1
7,190,722.6,374.6,684,320,8836928,2
7,191,975.3,527.9,1268,-1020,8841608,1
7,191,1197.5,407.2,140,288,8841788,2
7,191,1222.5,382.4,484,440,8842284,3
7,192,979.1,517,1216,-1015,8846460,1
7,192,794.3,436.8,108,233,8846600,2
7,192,733.3,356.9,628,365,8847252,3
7,193,984.8,523.3,1240,-1019,8851380,1
7,193,1189,400.1,140,257,8851556,2
7,193,1220.3,376.3,588,409,8852156,3
7,194,976.5,513.3,1328,-1018,8856620,1
7,194,986.8,257.2,164,354,8856828,2
7,194,980.8,241.2,484,530,8857324,3
7,195,981,522.1,1352,-1023,8861356,1
7,195,731.3,369.9,644,373,8862044,2
7,196,979.2,511.3,1492,-1023,8866280,1
7,196,989.5,261,132,509,8866452,2
7,196,980.2,245.7,372,653,8866836,3
7,197,972.8,512.4,1324,-1031,8871088,1
7,197,976,753.5,112,337,8871244,2
7,197,964.5,796.9,552,473,8871820,3
7,198,975.5,512.2,1360,-1020,8875968,1
7,198,1183.4,385.7,164,384,8876176,2
7,198,1214.3,383.7,448,556,8876632,3
7,199,972.7,512.6,1288,-1019,8881048,1
7,199,994.2,778.7,132,305,8881216,2
7,199,961.5,786.6,560,453,8881792,3
7,200,968.8,511,1360,-1025,8886264,1
7,200,1188.5,375.3,636,375,8886940,2
7,201,973.8,511.2,1420,-1021,8891696,1
7,201,1179.8,649.1,156,439,8891892,2
7,201,1207.1,650.8,400,603,8892300,3
7,202,975.1,510.5,1288,-1022,8896496,1
7,202,961.9,787.2,660,314,8897204,2
7,203,974.5,520.3,1304,-1018,8901384,1
7,203,742.6,633,156,326,8901580,2
7,204,972.1,522.6,1308,-1025,8906748,1
7,204,973.9,333.9,60,323,8906848,2
7,204,971.9,245.1,620,407,8907492,3
7,205,976.8,523.8,1248,-1020,8911776,1
7,205,1198.3,386.3,140,272,8911960,2
7,205,1228.9,374.3,508,424,8912480,3
7,206,973,509.8,1264,-1022,8916708,1
7,206,1170.3,620.7,148,278,8916892,2
7,206,1206.5,649,580,446,8917492,3
7,207,976.5,515.7,1384,-1024,8921876,1
7,207,745.7,402.5,120,408,8922044,2
7,207,730.1,366.3,272,544,8922332,3
7,208,975.2,516.3,1392,-1023,8927052,1
7,208,722.2,350.4,608,413,8927704,2
7,209,968.6,513.6,1388,-1024,8931964,1
7,209,986.4,282.7,100,408,8932108,2
7,209,982.1,251.2,504,524,8932628,3
7,210,974.3,527.6,1252,-1021,8937268,1
7,210,1000.2,756.9,116,271,8937424,2
7,211,971.4,509.6,1296,-1016,8942332,1
7,211,1175.8,648.6,168,320,8942540,2
7,211,1209.3,649.7,476,500,8943028,3
7,212,975.3,518.9,1324,-1028,8947548,1
7,212,1013.1,357.3,60,340,8947652,2
7,212,969.7,247.8,588,424,8948264,3
7,213,972.5,512.8,1356,-1016,8952592,1
7,213,739.4,652.5,596,380,8953228,2
7,214,973.2,525.5,1328,-1018,8957496,1
7,214,948.4,774.4,684,350,8958220,2
7,215,974.1,516.5,1384,-1020,8962984,1
7,215,1178.5,376.1,160,404,8963184,2
7,215,1201.3,358.5,404,576,8963600,3
7,216,966.3,510.4,1524,-1019,8967976,1
8,1,978.4,539.6,267,-267,1297566,1
8,1,971.4,558.9,1163,7,1298736,2
8,2,964.6,541.2,1300,-1013,1314616,1
8,2,738,441,226,326,1314881,2
8,2,732.7,423.1,420,575,1315324,3
8,3,949.3,509.9,1365,-1012,1326817,1
8,3,1200.3,656.1,137,388,1326989,2
8,4,966,536.3,1423,-1014,1355608,1
8,4,1220.2,687.9,118,446,1355763,2
8,5,969.9,542.4,1354,-1013,1405879,1
8,6,964.5,533.4,1365,-1015,1414889,1
8,6,976,298.7,339,383,1415261,2
8,6,975,276.3,268,730,1415537,3
8,7,967.2,536.3,1280,-1014,1424456,1
8,7,1171.8,446.8,120,306,1424616,2
8,8,945.5,549.4,1296,-1013,1432723,1
8,9,948.1,539,1310,-1008,1439226,1
8,9,1204.6,540.3,527,346,1439797,2
8,9,921.7,755.1,83,936,1439943,3
8,10,958.7,544.7,1426,-1013,1445521,1
8,10,740.1,725.5,88,473,1445669,2
8,11,949.3,555.1,1272,-1022,1452176,1
8,11,1043.8,774.7,40,297,1452263,2
8,12,964.6,542.1,1312,-1012,1458376,1
