observer,trial,x,y,dur,onset,n
3,524,964.7,556.2,222,0,1
3,524,960.6,545.8,802,994,2
3,525,952.1,561.4,1228,0,1
3,525,838.9,372.7,102,150,2
3,525,1151.3,682.4,162,376,3
3,526,960.4,540.2,292,0,1
3,526,958.5,556.1,758,956,2
3,527,959.3,561.4,1204,0,1
3,528,968.6,553.1,118,0,1
3,528,962.4,551.5,774,1062,2
3,528,717.5,593,100,1206,3
3,529,962.5,559.3,1232,0,1
3,529,833.6,782.4,146,204,2
3,530,951.4,546.9,1010,0,1
3,530,742.8,669.1,280,324,2
3,531,961.4,559.2,298,0,1
3,531,961,559.7,700,928,2
3,532,955.4,562.8,174,0,1
3,532,961.1,559.7,778,1020,2
3,532,826.7,352.6,96,1164,3
3,532,936.9,312.8,550,1738,4
3,533,957.6,561.2,1212,0,1
3,533,839.1,761.7,108,142,2
3,533,945.1,323.8,208,424,3
3,534,957.9,554.7,216,0,1
3,534,959.6,559.8,770,982,2
3,534,1208.4,555.2,102,1114,3
3,535,965,558,186,0,1
3,535,958.2,560.6,836,1032,2
3,535,716,569.5,118,1176,3
3,536,957.4,555,226,0,1
3,536,957.8,548.6,834,1022,2
3,537,959.4,549.2,288,0,1
3,537,948.6,542.5,748,896,2
3,538,954.8,554,1206,0,1
3,538,720.1,557.3,92,136,2
3,538,983,779.8,196,394,3
3,539,952.9,538.2,252,0,1
3,539,957.9,538.9,816,938,2
3,540,960.6,541,186,0,1
3,540,957,541.2,790,994,2
3,541,936.3,550.2,266,0,1
3,541,947.3,535.2,760,924,2
3,542,949.5,532,204,0,1
3,542,954.5,539.7,790,982,2
3,543,962,536.3,1192,0,1
3,544,951.4,523.4,188,0,1
3,544,955.4,525.1,818,1020,2
3,545,949.6,535.9,1194,0,1
3,546,958.9,543.8,442,0,1
3,546,965.6,539.8,596,758,2
3,547,968.5,542.4,238,0,1
3,547,956.3,535.5,774,996,2
3,548,960.1,552.3,194,0,1
3,548,964.4,555,746,996,2
3,549,953.3,542.9,328,0,1
3,549,961.9,549.3,898,908,2
3,550,956.7,547.1,1198,0,1
3,551,955.5,560.5,274,0,1
3,551,957.8,553.7,782,980,2
3,552,960.1,551.1,1230,0,1
3,552,1091.5,737,124,154,2
3,553,964.4,559.7,1186,0,1
3,553,709.5,628.2,118,174,2
3,554,965.6,552.7,188,0,1
3,554,966.4,540.2,810,1034,2
3,555,960.9,556.7,170,0,1
3,555,966.8,552.8,712,1032,2
3,556,967.1,566.7,228,0,1
3,556,955.6,549,782,984,2
3,557,977.2,553.5,1196,0,1
3,558,973.7,559.9,262,0,1
3,558,967.2,537.7,824,932,2
3,558,1204,526.2,100,1064,3
3,559,964.9,548.3,190,0,1
3,559,965.7,551.9,728,990,2
3,559,1094.9,334.2,132,1168,3
3,559,966.6,818.4,98,1338,4
3,560,966.5,563.5,174,0,1
3,560,967.3,557.5,774,1012,2
3,561,964.8,567.5,216,0,1
3,561,959.1,550.2,802,1014,2
3,561,957.1,316,240,1304,3
3,562,957.8,562.2,1306,0,1
3,563,963.3,557.1,1244,0,1
3,564,947.2,545.4,204,0,1
3,564,951.2,552.2,780,984,2
3,564,1078.1,348.7,134,1152,3
3,565,964.3,553.5,194,0,1
3,565,959.7,552.8,746,1008,2
3,566,948.4,564.1,236,0,1
3,566,957.7,555.2,776,968,2
3,566,831.5,374.7,112,1130,3
3,566,724.5,719.2,36,1230,4
3,567,969.9,554.3,190,0,1
3,567,962.7,561.4,742,1030,2
3,568,962.8,550.8,176,0,1
3,568,966.4,555.1,742,1012,2
3,568,727.4,375.8,106,1212,3
3,569,954.5,542.8,206,0,1
3,569,954.9,553.7,768,986,2
3,570,960.3,563.6,188,0,1
3,570,961.7,556,794,1020,2
3,571,969.5,556.1,292,0,1
3,571,964.8,539.9,684,920,2
3,571,713.2,634.5,114,1082,3
3,572,960.7,560.2,90,0,1
3,572,968.9,565.8,882,1084,2
3,572,1069.9,341.4,104,1236,3
3,573,968.8,558.3,1232,0,1
3,573,1089.3,747.2,114,162,2
3,574,965,548.6,314,0,1
3,574,954.3,550.4,710,886,2
3,575,966.1,557.8,1228,0,1
3,576,964.7,551.5,230,0,1
3,576,962.2,560.3,796,1026,2
3,577,962.2,541.7,1048,0,1
3,577,834.7,377.6,358,400,2
3,577,962,819.2,86,556,3
3,578,963.4,561.8,226,0,1
3,578,961.3,553.7,796,988,2
3,578,1207.6,499.4,102,1132,3
5,1,988.7,531.2,746,0,1
5,1,1077.3,453.1,196,220,2
5,1,988,500.9,164,404,3
5,1,981.7,374.3,132,564,4
5,2,984.5,552.5,560,0,1
5,2,1066.3,478.6,150,174,2
5,2,989.2,535.1,100,298,3
5,2,1004.7,534.7,202,596,4
5,2,1018.4,453.6,204,822,5
5,2,819.9,402.3,178,1036,6
5,3,993.5,532.1,584,0,1
5,3,990.5,362.8,256,286,2
5,3,985.8,393.2,222,522,3
5,3,981.4,450.4,242,784,4
5,3,814,605.7,118,938,5
5,4,1003.7,523.3,650,0,1
5,4,1035.7,510,248,258,2
5,4,1000.7,509.4,302,572,3
5,4,1169,537.7,194,796,4
5,4,1205.1,556,222,1030,5
5,4,1189.4,671.5,264,1316,6
5,4,1206.8,574.9,218,1634,7
5,4,1125.3,604.3,148,1802,8
5,5,980.4,539.6,374,0,1
5,5,1022.2,538.3,164,272,2
5,5,979.4,539.1,422,706,3
5,5,1020.6,529.8,246,968,4
5,5,1107,740.1,146,1152,5
5,5,788.1,431.9,148,1352,6
5,6,954,551.9,78,0,1
5,6,981.6,539.3,1178,1188,2
5,6,776,497,188,1410,3
5,7,972.3,531.2,358,0,1
5,7,1019.4,474.2,216,238,2
5,7,983.3,517.4,662,916,3
5,7,786.9,592.8,156,1106,4
5,7,750.8,618.2,230,1352,5
5,8,977.4,533.8,348,0,1
5,8,980.3,538.6,838,932,2
5,8,1124.2,471.2,140,1102,3
5,9,978.5,544.2,312,0,1
5,9,977.4,527.3,184,298,2
5,9,1012.8,437.9,170,492,3
5,9,970.4,522.8,450,964,4
5,9,784.4,448.2,188,1178,5
5,9,745,413.8,172,1364,6
5,9,709.1,491.6,234,1620,7
5,10,975.2,535.8,340,0,1
5,10,1078.4,496.8,144,252,2
5,10,986.9,529.7,616,886,3
5,10,1149.8,448.7,424,1338,4
5,10,750.8,611.9,194,1584,5
5,11,975.8,529.1,332,0,1
5,11,991.1,541.5,196,206,2
5,11,971.8,537,680,896,3
5,11,1058.4,382.4,166,1090,4
5,11,1063.8,346.6,124,1226,5
5,11,757.2,624.1,422,1700,6
5,12,977.7,542,314,0,1
5,12,977.2,533.1,246,394,2
5,12,1010.9,509.6,184,596,3
5,12,975.1,523.3,328,938,4
5,12,782.9,534,126,1098,5
5,12,1178.7,667.5,480,1626,6
5,13,964,539,276,0,1
5,13,978.9,555.1,342,350,2
5,13,1080,502.7,168,542,3
5,13,999.1,515.8,354,914,4
5,13,1148.8,441.3,424,1364,5
5,13,786.2,598,200,1612,6
5,14,980.2,524.5,298,0,1
5,14,986.3,532.4,912,922,2
5,14,764.5,528.8,150,1106,3
5,14,965.7,758.1,216,1370,4
5,14,970.5,787.2,490,1870,5
5,15,969.7,542,308,0,1
5,15,985.5,527.5,246,368,2
5,15,1006.9,530.4,206,582,3
5,15,980,533.8,332,922,4
5,15,958.8,360.3,188,1138,5
5,15,949.4,331.5,292,1442,6
5,16,993.1,536.1,28,0,1
5,16,994.8,524,566,626,2
5,16,971.7,388.1,260,914,3
5,16,969.4,425.2,260,1188,4
5,16,956.4,317.1,520,1734,5
5,16,819.8,624.4,220,2000,6
5,17,985.3,538.8,498,0,1
5,17,975.3,433.2,152,182,2
5,17,972,501.4,490,692,3
5,17,879.3,357.1,168,884,4
5,17,848.8,344.6,106,1002,5
5,17,959.5,735.8,142,1196,6
5,17,967.9,788.1,500,1710,7
5,17,879.6,457,120,1934,8
5,18,974.8,524.1,210,0,1
5,18,975.6,524.9,514,626,2
5,18,999.5,538.5,226,866,3
5,18,969.9,542.8,174,1052,4
5,18,1142.3,553.7,126,1210,5
5,18,967.5,357.4,188,1436,6
5,18,944,324.4,374,1824,7
5,19,987.2,527.4,310,0,1
5,19,966.7,377.8,262,286,2
5,19,973.9,407.5,238,538,3
5,19,947.5,401.5,360,908,4
5,20,967.5,451.8,380,0,1
5,20,978.7,398.9,208,314,2
5,20,973.5,450.5,504,836,3
5,20,1135,445.1,254,1118,4
5,20,981.6,577.9,234,1394,5
5,20,839.3,748.4,170,1618,6
5,21,976.6,520.2,208,0,1
5,21,981.9,472.6,118,134,2
5,21,978,477.1,840,1064,3
5,21,1170.4,637.7,180,1278,4
5,21,1182.8,669.6,372,1662,5
5,21,1076.8,598.8,178,1864,6
5,22,992.3,532.7,726,0,1
5,22,1004.7,522.6,494,508,2
5,22,786.8,616.2,300,846,3
5,23,981.4,538.6,548,0,1
5,23,971.6,424,188,216,2
5,23,979.6,491.5,388,626,3
5,23,1137.3,450.4,248,908,4
5,23,1150.8,438.2,130,1050,5
5,24,989.4,540.6,296,0,1
5,24,971.8,529,192,306,2
5,24,1008.4,434.2,174,502,3
5,24,984.8,505.5,398,918,4
5,24,1068.5,363.4,204,1154,5
5,24,1155.7,422.9,438,1614,6
5,25,978.7,548.7,80,0,1
5,25,993.8,533,232,308,2
5,25,1042,458.4,184,632,3
5,25,975,514.8,242,898,4
5,25,979.4,464.2,228,1142,5
5,25,1138.4,551.6,212,1388,6
5,26,964.9,536.7,292,0,1
5,26,990.1,541.7,140,150,2
5,26,992.3,517.6,698,954,3
5,26,968,338.6,444,1428,4
5,27,980.6,546.4,56,0,1
5,27,978.2,518.4,278,288,2
5,27,963.7,362.9,214,534,3
5,27,977.3,417.9,370,922,4
5,27,1019.4,480.7,238,1176,5
5,28,983.4,534.3,44,0,1
5,28,977.7,522.9,198,324,2
5,28,965.2,402.6,184,640,3
5,28,986.7,485.3,242,900,4
5,28,963,522.5,254,1172,5
5,28,904.6,372.7,180,1378,6
5,29,989.1,521.5,382,0,1
5,29,959.9,358.6,204,232,2
5,29,989.6,392.3,204,452,3
5,29,1057.9,536.8,316,792,4
5,29,771.1,623.8,440,1274,5
5,30,985.3,551.5,378,0,1
5,30,1060.4,442.4,206,230,2
5,30,992.1,472.2,208,458,3
5,30,976.8,407.3,368,844,4
5,30,1162.3,673.8,320,1212,5
5,31,984.2,527.6,336,0,1
5,31,1117.2,450.5,190,218,2
5,31,818.9,602.5,220,478,3
5,31,967.8,492.9,224,736,4
5,31,1034.1,431,164,922,5
5,31,762,558.9,148,1112,6
5,31,962.7,806.3,206,1358,7
5,31,827.8,602.6,166,1594,8
5,32,974.8,550.7,274,0,1
5,32,986.8,555.5,308,440,2
5,32,988.4,526.3,542,996,3
5,32,961.7,340.3,478,1504,4
5,33,983.2,511.5,322,0,1
5,33,972.2,555.4,88,100,2
5,33,975.2,509.8,664,892,3
5,33,903.2,355.5,246,1162,4
5,34,989.3,524.1,286,0,1
5,34,985.8,509,132,238,2
5,34,982.8,365.6,182,454,3
5,34,978.9,417.9,228,700,4
5,34,1061.5,504.7,186,910,5
5,34,1187,571.8,158,1094,6
5,34,794.1,402.9,156,1298,7
5,35,986.6,543.8,236,0,1
5,35,972.8,427.7,174,198,2
5,35,996.1,485.8,74,288,3
5,35,993.1,477.2,276,672,4
5,35,980.4,509.2,416,1100,5
5,35,1105.4,563.5,136,1266,6
5,35,1175.2,667.7,260,1548,7
5,36,989.4,528.9,308,0,1
5,36,988.3,532.7,490,502,2
5,36,1043,492.5,354,878,3
5,36,870.6,350.6,168,1076,4
5,36,757.9,623.4,220,1340,5
5,37,967.8,534.4,284,0,1
5,37,1000.5,516.2,596,736,2
5,37,1013.6,489.5,228,984,3
5,37,771.8,602.1,136,1158,4
5,37,754.9,624.8,306,1478,5
5,38,973,550.2,288,0,1
5,38,981.6,528.4,186,310,2
5,38,991.3,447.7,194,524,3
5,38,988.6,496.9,384,926,4
5,38,1162,673.6,486,1438,5
5,38,861.5,657.2,236,1716,6
5,39,974.9,545.4,252,0,1
5,39,978.2,544.9,236,360,2
5,39,1047.6,518.4,158,538,3
5,39,983.1,530.7,454,1010,4
5,40,985.5,544.6,74,0,1
5,40,989,535,206,322,2
5,40,997.5,524.5,166,648,3
5,40,971.8,545.4,544,1204,4
5,40,954.6,367.4,170,1402,5
5,40,950,329.5,372,1786,6
5,41,981.6,529.9,310,0,1
5,41,996.1,528.4,220,232,2
5,41,974.8,413.6,256,514,3
5,41,988.7,461.5,302,832,4
5,41,1083.6,798.1,196,1078,5
5,42,971.2,541.2,328,0,1
5,42,992.4,506.5,296,420,2
5,42,1026.2,509.6,434,868,3
5,42,1162.8,699.3,310,1210,4
5,43,985.7,535.4,368,0,1
5,43,1011.6,531.8,206,220,2
5,43,985.5,526.2,248,476,3
5,43,1023.5,527,324,816,4
5,43,795.8,404.6,176,1030,5
5,44,973.2,538.1,404,0,1
5,44,979.2,478.8,192,210,2
5,44,965.3,520.4,578,802,3
5,45,975,548.5,278,0,1
5,45,972.6,548.1,854,984,2
5,45,1149.6,566.9,210,1226,3
5,45,955.7,356.5,148,1422,4
5,45,942,321.9,418,1854,5
5,45,860.5,595.3,150,2052,6
5,46,968.5,544.8,492,0,1
5,46,980.7,531.9,672,786,2
5,46,859.7,744.4,154,994,3
5,47,970.7,553.8,364,0,1
5,47,972.1,549.8,186,300,2
5,47,953.9,401.6,304,630,3
5,47,988.8,494.2,148,802,4
5,47,1121.8,662.2,196,1026,5
5,47,1163.2,683.2,122,1162,6
5,48,974.8,545.8,308,0,1
5,48,1008.6,538.8,190,314,2
5,48,1009.8,511.5,258,586,3
5,48,1031.2,537.6,362,958,4
5,48,997.1,729.6,122,1116,5
5,49,986.8,541.1,380,0,1
5,49,1024.1,535.6,228,244,2
5,49,988.6,537.4,544,798,3
5,49,862.3,643.9,186,1022,4
5,50,971.2,544.2,546,0,1
5,50,957.4,549.2,308,438,2
5,50,986.4,535.8,192,646,3
5,50,800.7,431.6,168,842,4
5,51,1014.8,529.9,456,0,1
5,51,1064.2,531,170,184,2
5,51,989.7,534.2,534,736,3
5,51,815.7,609.5,126,910,4
5,52,987.3,541.8,374,0,1
5,52,971.1,529.2,178,298,2
5,52,983.9,534.5,586,894,3
5,52,977.6,826.4,132,1082,4
5,53,985.7,537.5,296,0,1
5,53,978.2,543.5,864,984,2
5,54,1008.6,520.9,300,0,1
5,54,991.8,515.5,232,360,2
5,54,997,464,290,666,3
5,54,1003.9,505.5,258,942,4
5,55,981.2,543.3,88,0,1
5,55,1015.3,512.6,148,166,2
5,55,999.7,509.5,200,490,3
5,55,1002,430.4,170,682,4
5,55,975,503.9,438,1144,5
5,55,816.7,404.3,186,1356,6
5,56,985.1,536.7,346,0,1
5,56,998.1,523.4,192,330,2
5,56,964.5,543,530,874,3
5,57,985.3,525.4,282,0,1
5,57,986,523.3,204,338,2
5,57,966.9,404.8,196,558,3
5,57,965,503,400,980,4
5,57,962.7,799.4,456,1490,5
5,58,985.1,557.6,30,0,1
5,58,984.1,534.3,340,466,2
5,58,1003.1,487.8,264,788,3
5,58,977.9,511.9,378,1178,4
5,59,966,548.5,276,0,1
5,59,962.6,543,236,368,2
5,59,1032.3,501,162,552,3
5,59,974.8,534,416,986,4
5,60,963.3,540.7,228,0,1
5,60,962.5,570.3,246,402,2
5,60,983.3,524.6,204,624,3
5,60,953.4,541.6,328,962,4
5,60,1006,362.4,298,1296,5
5,61,974.3,550.4,440,0,1
5,61,959.3,450.7,158,274,2
5,61,961.5,406.2,154,444,3
5,61,963.1,531.5,378,846,4
5,61,1099.3,440.2,196,1080,5
5,61,1136.8,433.1,314,1408,6
5,62,973.7,546.8,492,0,1
5,62,964.6,392.4,240,270,2
5,62,976.1,446.5,258,546,3
5,62,968.2,519,182,744,4
5,62,890.3,344.7,206,976,5
5,62,925.2,323.6,214,1204,6
5,63,982.1,508.9,266,0,1
5,63,970.4,544.7,170,182,2
5,63,986.9,388.1,214,426,3
5,63,956.9,453.3,308,756,4
5,63,956.4,505.8,122,896,5
5,63,1040.4,357.3,250,1180,6
5,64,953.5,552.6,386,0,1
5,64,981.1,482.5,158,278,2
5,64,968.4,384.2,162,462,3
5,64,965.5,514.8,368,862,4
5,64,887.1,369.6,134,1022,5
5,65,985.2,539.5,552,0,1
5,65,971.8,451.5,234,260,2
5,65,995.2,505.9,336,614,3
5,65,841.3,764.9,140,812,4
5,66,971.4,546.7,336,0,1
5,66,975.1,539,248,382,2
5,66,979,491.7,180,578,3
5,66,971.6,538.6,306,900,4
5,66,797.6,540.6,112,1044,5
5,67,982.7,553.3,100,0,1
5,67,991.6,551.4,122,192,2
5,67,961.9,545.6,584,922,3
5,67,978.4,548.4,264,1198,4
5,67,799.9,603.5,156,1388,5
5,68,964.6,554.7,60,0,1
5,68,980.4,548.3,1026,1148,2
5,68,1153.5,667.9,442,1616,3
5,69,972.7,539.6,332,0,1
5,69,987.4,550.3,768,886,2
5,69,724.1,645.2,284,1208,3
5,70,969.5,548.7,388,0,1
5,70,989.7,544.8,200,330,2
5,70,956.3,547.8,458,798,3
5,70,752.2,520.1,116,950,4
5,70,1110.7,434.9,162,1152,5
5,71,975.2,530.9,286,0,1
5,71,952.3,539.1,200,320,2
5,71,984.4,554.4,226,558,3
5,71,953.3,540,386,954,4
5,71,757.2,518.7,124,1112,5
5,72,971.6,542,312,0,1
5,72,1002.8,489.1,242,368,2
5,72,972.3,533.9,520,904,3
5,72,811.5,412.4,164,1096,4
5,73,957.6,548.4,312,0,1
5,73,970.2,510.9,194,318,2
5,73,986.2,445.6,194,532,3
5,73,961.3,509.8,338,890,4
5,73,866.4,363,204,1120,5
5,73,1157.1,652.5,344,1516,6
5,74,974,530.9,352,0,1
5,74,975.8,456,272,402,2
5,74,974.4,509.7,444,864,3
5,74,958.2,794.3,398,1318,4
5,75,963.7,542.5,308,0,1
5,75,966.8,543.7,846,968,2
5,75,790.5,402.3,168,1168,3
5,76,961.7,547.6,1216,0,1
5,76,811.8,424.6,310,334,2
5,77,975,540.8,270,0,1
5,77,963.9,533.3,144,272,2
5,77,979.5,535.2,236,650,3
5,77,948.2,544,268,930,4
5,77,796,406.9,182,1142,5
5,78,972.1,523,320,0,1
5,78,981.7,534,206,214,2
5,78,935.6,509.1,238,466,3
5,78,970.8,498.6,434,916,4
5,79,969.9,538.1,350,0,1
5,79,990.3,523,806,912,2
5,79,1105.7,623.8,170,1110,3
5,79,1176.5,663.7,228,1358,4
5,80,987.8,542.5,62,0,1
5,80,987.5,538.1,524,644,2
5,80,961.4,536.6,508,1162,3
5,81,962.2,545.5,430,0,1
5,81,973.7,512.7,252,330,2
5,81,991.6,529.4,436,778,3
5,81,1124.3,437.7,218,1030,4
5,82,969.6,538.6,314,0,1
5,82,991.3,487.7,214,334,2
5,82,978.9,527.6,576,926,3
5,82,955.7,334.3,192,1146,4
5,82,839.4,753.1,218,1434,5
5,83,992.2,514.7,108,0,1
5,83,981.8,509.2,114,152,2
5,83,965.1,503.6,204,480,3
5,83,964,416.3,166,670,4
5,83,945.6,535,202,894,5
5,83,946,415.6,274,1192,6
5,83,1084.2,437.9,162,1384,7
5,84,978.4,531.8,342,0,1
5,84,1046.9,474.6,172,196,2
5,84,978.2,483.3,176,390,3
5,84,954.3,382.8,144,558,4
5,84,958.2,487.3,258,842,5
5,84,1124.5,495.3,208,1084,6
5,84,1153.6,426.8,600,1706,7
5,85,973.3,548.9,310,0,1
5,85,1007.4,469.8,302,424,2
5,85,1007.2,506,382,816,3
5,85,1054.4,510.9,106,936,4
5,85,1150.2,435.3,234,1198,5
5,85,953.8,497.3,154,1390,6
5,86,977.3,517.9,266,0,1
5,86,975.1,397.1,194,326,2
5,86,1011.5,437,186,526,3
5,86,971.3,487.1,498,1044,4
5,87,973.8,534.4,144,0,1
5,87,1001.4,522.8,214,224,2
5,87,999,472.4,194,542,3
5,87,1021.5,508.7,482,1036,4
5,87,1125.5,426,222,1286,5
5,87,1140.1,438.1,80,1374,6
5,87,809.9,594.5,102,1522,7
5,87,740.2,632,128,1670,8
5,88,997.3,509.4,238,0,1
5,88,987,462.5,250,404,2
5,88,971.8,536.3,576,998,3
5,88,1127.7,569.9,166,1198,4
5,88,1176,688.1,478,1698,5
5,89,969.7,536,342,0,1
5,89,985.8,552.4,288,298,2
5,89,984.4,533,616,922,3
5,89,969.4,345.1,490,1444,4
5,90,978.4,530.9,424,0,1
5,90,998.4,469.3,174,204,2
5,90,961.8,516.4,258,482,3
5,90,958.8,542.7,336,830,4
5,90,855.2,362.6,234,1090,5
5,90,737.1,636.8,706,1838,6
5,90,795.3,567.2,154,2086,7
5,91,974.5,542,292,0,1
5,91,969.4,386.8,162,276,2
5,91,978.5,473.6,660,956,3
5,91,909.7,747.1,132,1146,4
5,91,960.8,769.7,434,1594,5
5,92,976.2,533.8,454,0,1
5,92,968.1,439.3,194,218,2
5,92,996.9,491,300,536,3
5,92,1029.8,525.6,196,746,4
5,92,905.5,772,122,926,5
5,92,956.7,776.2,340,1278,6
5,93,967.5,540.2,366,0,1
5,93,978.4,542,356,458,2
5,93,1024.9,538.1,334,808,3
5,93,1065,775.5,184,1030,4
5,94,985.1,536.6,66,0,1
5,94,983.1,543.3,782,908,2
5,94,993.9,561.6,248,1168,3
5,94,962.1,721.5,82,1288,4
5,94,1169.9,637.8,164,1486,5
5,95,987.3,538.9,274,0,1
5,95,971.4,532.3,178,322,2
5,95,1021.8,461.9,196,550,3
5,95,983.7,504.7,318,886,4
5,95,1011,541.6,74,972,5
5,95,863.3,650.1,152,1158,6
5,95,741,629.9,278,1462,7
5,96,982.8,540.1,30,0,1
5,96,980.2,532.5,220,336,2
5,96,966.8,543.8,752,1244,3
5,97,984.9,532.2,344,0,1
5,97,977.6,537.1,270,398,2
5,97,1003.5,533.5,460,874,3
5,97,837.2,368.8,170,1074,4
5,98,976.7,543.4,310,0,1
5,98,984.8,524.5,358,482,2
5,98,995.1,494.2,380,880,3
5,99,997.5,534.9,348,0,1
5,99,993.9,485.6,250,384,2
5,99,1016.3,513.3,476,872,3
5,99,772.8,530.9,128,1040,4
5,100,984.8,523.9,76,0,1
5,100,976,525.7,784,906,2
5,100,999.1,514.1,252,1176,3
5,101,992.5,525.1,312,0,1
5,101,1013.4,508.1,208,320,2
5,101,1015.7,461.8,160,496,3
5,101,990.5,519.4,392,904,4
5,101,872.8,754.6,64,1062,5
5,101,965.3,775.6,384,1468,6
5,102,971.6,544.5,56,0,1
5,102,983.4,544.8,544,554,2
5,102,1011.8,543.1,276,844,3
5,102,983.7,574.2,316,1178,4
5,102,908.1,345.3,198,1406,5
5,103,970.7,548.8,52,0,1
5,103,980.6,534.5,252,366,2
5,103,965,544,704,1212,3
5,104,985.1,541.4,40,0,1
5,104,991.5,516.2,340,480,2
5,104,1026.9,546.2,176,672,3
5,104,982.9,543.9,364,1048,4
5,104,1009.9,541.4,168,1232,5
5,104,770.1,515.6,186,1456,6
5,105,974.2,547.3,282,0,1
5,105,986.5,528.7,216,354,2
5,105,1015.1,513.3,532,900,3
5,105,1050,347.4,144,1072,4
5,105,783.6,384.2,196,1306,5
5,106,982.2,541.9,340,0,1
5,106,994,513.2,254,394,2
5,106,1026.1,504.1,446,854,3
5,106,1103.7,738.4,128,1022,4
5,107,991.6,528.5,100,0,1
5,107,1000.3,530.8,220,228,2
5,107,994.2,532.9,244,600,3
5,107,1030.2,507.4,260,878,4
5,107,995,526.2,234,1126,5
5,107,1159.9,570.1,116,1274,6
5,108,1005,537,70,0,1
5,108,1007,542.3,392,400,2
5,108,999.8,478.2,232,746,3
5,108,992.6,543.6,320,1086,4
5,108,1064,816.4,136,1266,5
5,108,975.7,746.6,90,1378,6
5,108,777.9,628.4,222,1630,7
5,109,969.8,545.2,164,0,1
5,109,995.1,554.8,124,134,2
5,109,979.6,533.1,460,740,3
5,109,986.6,568.9,230,982,4
5,109,1046,745.5,156,1164,5
5,109,1157.6,692.2,402,1598,6
5,110,959.7,532.9,210,0,1
5,110,994.3,525.5,110,124,2
5,110,972.2,533.9,788,1050,3
5,110,950.4,350.1,154,1232,4
5,111,986.4,536,272,0,1
5,111,994.1,492.4,232,348,2
5,111,1021.3,465.1,238,604,3
5,111,992.9,536.6,146,770,4
5,111,1146.2,669.7,202,1000,5
5,111,827.1,628.1,154,1196,6
5,112,984.5,540.8,90,0,1
5,112,984.2,528.2,318,412,2
5,112,947.1,501.5,188,614,3
5,112,981.2,515.5,210,840,4
5,112,951.8,536.8,280,1132,5
5,112,840.1,747.1,114,1300,6
5,113,1036.8,529.1,248,0,1
5,113,998.6,476.5,350,480,2
5,113,976.7,544.9,486,984,3
5,113,913.3,365.8,116,1134,4
5,114,986.3,528.5,302,0,1
5,114,1019.3,520.2,160,176,2
5,114,962,452.7,238,436,3
5,114,987.8,504.8,232,682,4
5,114,956.7,546,208,908,5
5,114,982.1,807.6,152,1100,6
5,115,1002.5,532.9,128,0,1
5,115,1003.5,536,382,514,2
5,115,937.7,544.1,178,710,3
5,115,977.8,529.1,350,1076,4
5,116,1009.6,542,304,0,1
5,116,1003.4,494.8,182,324,2
5,116,1004.5,540.5,262,602,3
5,116,998.8,589,350,970,4
5,116,815.9,411.1,154,1158,5
5,117,984.4,545.6,378,0,1
5,117,991.5,445.9,160,292,2
5,117,982.3,522.5,204,514,3
5,117,961.2,554.1,358,882,4
5,117,940.2,353.4,180,1092,5
5,118,965.1,539.6,318,0,1
5,118,964.5,462.5,178,202,2
5,118,960,520.9,234,454,3
5,118,952.6,450.8,426,902,4
5,118,1114.7,435.5,204,1136,5
5,118,1142.3,435.2,274,1424,6
5,119,984.9,535.1,350,0,1
5,119,991,457.1,198,320,2
5,119,1012.5,501.3,344,680,3
5,119,979.7,540.6,218,914,4
5,119,956.6,815.8,120,1086,5
5,120,974.9,538.3,254,0,1
5,120,1004,495.3,218,344,2
5,120,969.9,488.7,280,634,3
5,120,980.1,522.9,316,960,4
5,120,1146.3,564.9,124,1118,5
5,120,1137.2,442.5,476,1622,6
5,121,978.1,540.2,274,0,1
5,121,984.1,509.7,212,352,2
5,121,1014.6,527,566,932,3
5,121,1105.4,444.5,184,1144,4
5,121,1135.7,436.1,262,1422,5
5,122,997.4,531.7,244,0,1
5,122,1029.3,522.3,294,310,2
5,122,988.1,527.9,604,928,3
5,122,772.3,543.1,96,1060,4
5,123,1001.9,539.2,296,0,1
5,123,1017.2,498.5,480,496,2
5,123,1031,511.7,216,720,3
5,123,997.2,525.9,342,1078,4
5,124,982.1,541.1,96,0,1
5,124,1007,542.1,170,224,2
5,124,968.2,552.9,760,1126,3
5,125,998.1,534.5,62,0,1
5,125,1003.4,528.3,196,318,2
5,125,968.6,548.6,840,1166,3
5,126,968,531,300,0,1
5,126,970.4,539.2,900,908,2
5,127,968.1,538.3,294,0,1
5,127,976.3,540.2,408,418,2
5,127,993.7,556,488,918,3
5,128,984.6,536.9,282,0,1
5,128,979.8,441.8,174,308,2
5,128,978.6,512.1,306,634,3
5,128,973.5,533.6,258,898,4
5,128,1028.9,367.4,174,1102,5
5,128,1033.7,341.3,126,1240,6
5,129,998.4,508.5,192,0,1
5,129,979,401,436,460,2
5,129,982.9,463.8,356,834,3
5,129,976.9,506,110,958,4
5,129,745,653.7,212,1210,5
5,130,992.5,534.4,336,0,1
5,130,986.2,503.6,190,316,2
5,130,1021.4,489.5,502,836,3
5,130,1039.6,736.8,142,1020,4
5,130,811.4,649.1,170,1230,5
5,131,960.2,544.2,84,0,1
5,131,959.2,541.3,690,698,2
5,131,971,528.4,410,1124,3
5,132,977.6,542.9,46,0,1
5,132,979.5,533.7,240,340,2
5,132,1117.2,625.9,126,492,3
5,132,976.9,521.2,746,1264,4
5,133,972.2,539.5,282,0,1
