"observer","trial","x","y","dur","onset","n","aoi","aoi2"
"2",274,1.89999999999998,-16.9,194,204,2,"c","centre"
"2",274,22.6,-20.6,646,858,3,"c","centre"
"2",274,-243.3,-126.4,138,1036,4,"5","target"
"2",275,3.39999999999998,-14.4,1214,0,1,"c","centre"
"2",275,128.2,-246.5,126,164,2,"d6","distracter"
"2",276,10.7,-12.5,1236,0,1,"c","centre"
"2",276,-2.60000000000002,-291.2,514,552,2,"6","target"
"2",277,62.1,-26.2,292,0,1,"c","centre"
"2",277,23.4,-18.5,450,466,2,"c","centre"
"2",277,60.8,-143.9,150,642,3,"0","blank"
"2",277,35,-66.2,160,822,4,"c","centre"
"2",277,35.1,-33,102,940,5,"c","centre"
"2",277,-88.9,192.4,124,1104,6,"d3","distracter"
"2",278,14.3,-25.9,48,0,1,"c","centre"
"2",278,11.5,-11.1,784,792,2,"c","centre"
"2",278,21.2,11.1,352,1156,3,"c","centre"
"2",278,-0.600000000000023,233.9,150,1338,4,"3","target"
"2",279,26.2,-2.70000000000005,1270,0,1,"c","centre"
"2",279,261.1,24.1,38,72,2,"d1","distracter"
"2",280,22.3,-23.8,300,0,1,"c","centre"
"2",280,0.600000000000023,-16.7,886,898,2,"c","centre"
"2",280,-283.8,116.4,164,1104,3,"4","target"
"2",281,11.9,5.70000000000005,356,0,1,"c","centre"
"2",281,1.20000000000005,22.7,280,290,2,"c","centre"
"2",281,29.6,23.6,568,874,3,"c","centre"
"2",281,-2.70000000000005,205.3,124,1030,4,"3","target"
"2",282,-8.29999999999995,-19.5,1208,0,1,"c","centre"
"2",283,11.3,-9.10000000000002,58,0,1,"c","centre"
"2",283,46.6,3.89999999999998,280,290,2,"c","centre"
"2",283,15.3,-5.79999999999995,880,1180,3,"c","centre"
"2",284,-4.5,-18.6,1220,0,1,"c","centre"
"2",284,-143.8,199.9,122,160,2,"d3","distracter"
"2",284,-27.9,230,510,694,3,"3","target"
"2",285,14,-10.3,314,0,1,"c","centre"
"2",285,51,22.5,212,230,2,"c","centre"
"2",285,21.6,9.60000000000002,220,460,3,"c","centre"
"2",285,27.2,-10.8,446,916,4,"c","centre"
"2",285,39.2,-228.5,160,1110,5,"6","target"
"2",286,17.9,-15.6,340,0,1,"c","centre"
"2",286,82.4000000000001,7.79999999999995,148,170,2,"c","centre"
"2",286,27,-14.5,662,846,3,"c","centre"
"2",286,33.9,230.5,168,1048,4,"3","target"
"2",287,26.5,-23.9,396,0,1,"c","centre"
"2",287,22.6,-18.4,806,816,2,"c","centre"
"2",288,18.7,-7.79999999999995,1314,0,1,"c","centre"
"2",288,13.4,214,132,164,2,"3","target"
"2",289,12.3,-6.5,1202,0,1,"c","centre"
"2",289,252,118.5,290,328,2,"2","target"
"2",290,25.9,3.70000000000005,336,0,1,"c","centre"
"2",290,30.2,12.2,686,696,2,"c","centre"
"2",290,42.9,49.4,218,930,3,"c","centre"
"2",290,-263.6,-145.6,216,1190,4,"5","target"
"2",290,-237.5,-143.2,170,1368,5,"5","target"
"2",291,56,10.1,374,0,1,"c","centre"
"2",291,8.79999999999995,5.20000000000005,846,862,2,"c","centre"
"2",291,-229.5,94.2,186,1086,3,"4","target"
"2",291,-243.4,112.1,252,1348,4,"4","target"
"2",292,8.39999999999998,-11.3,1208,0,1,"c","centre"
"2",292,117.6,-163.2,70,102,2,"d6","distracter"
"2",292,-17.7,226.6,200,346,3,"3","target"
"2",293,37.2,-3.79999999999995,440,0,1,"c","centre"
"2",293,0.5,53.4,188,208,2,"c","centre"
"2",293,13.8,15.2,622,842,3,"c","centre"
"2",293,-6.29999999999995,-334.6,188,1070,4,"6","target"
"2",294,49.1,-33.4,450,0,1,"c","centre"
"2",294,45.9,-15.8,756,768,2,"c","centre"
"2",294,-72.5,186.6,132,938,3,"d3","distracter"
"2",295,39.7,-40.7,1222,0,1,"c","centre"
"2",295,307.2,-34.6,126,162,2,"d1","distracter"
"2",296,37,-11.4,1326,0,1,"c","centre"
"2",296,24.7,-269.4,208,242,2,"6","target"
"2",297,26.9,-21.2,1230,0,1,"c","centre"
"2",298,15.6,-12.8,348,0,1,"c","centre"
"2",298,41.6,15.5,132,144,2,"c","centre"
"2",298,12,-14.2,738,892,3,"c","centre"
"2",299,8.60000000000002,-8.29999999999995,1336,0,1,"c","centre"
"2",299,-245.2,111.4,244,282,2,"4","target"
"2",300,9.60000000000002,-23.6,294,0,1,"c","centre"
"2",300,17.3,4,888,900,2,"c","centre"
"2",300,291.9,8.29999999999995,90,1026,3,"d1","distracter"
"2",300,-249.9,144.5,618,1698,4,"4","target"
"2",301,19.2,-12.5,448,0,1,"c","centre"
"2",301,23.2,-13.1,500,768,2,"c","centre"
"2",302,25.8,-14.4,1176,0,1,"c","centre"
"2",302,-251.8,128.9,180,222,2,"4","target"
"2",302,-225.4,127.1,120,350,3,"4","target"
"2",303,27.9,-18.4,84,0,1,"c","centre"
"2",303,10.7,-4.5,274,282,2,"c","centre"
"2",303,20.8,-2.39999999999998,810,1102,3,"c","centre"
"2",303,294.2,-7,116,1256,4,"d1","distracter"
"2",304,4.89999999999998,-3.29999999999995,1042,0,1,"c","centre"
"2",304,257,3.79999999999995,78,112,2,"d1","distracter"
"2",304,-54.8,245.8,134,288,3,"3","target"
"2",305,6.79999999999995,-5.79999999999995,1204,0,1,"c","centre"
"2",305,-11.3,212.6,122,156,2,"3","target"
"2",306,-10,-11.3,338,0,1,"c","centre"
"2",306,-48.3,25.3,174,190,2,"c","centre"
"2",306,-8.60000000000002,-4.29999999999995,696,896,3,"c","centre"
"2",306,-308.8,-30.1,116,1050,4,"d4","distracter"
"2",307,1.70000000000005,-16,284,0,1,"c","centre"
"2",307,161.1,-6.60000000000002,70,390,2,"d1","blank"
"2",307,-1.39999999999998,-18,460,932,3,"c","centre"
"2",307,264.9,-104.3,122,1090,4,"1","target"
"2",308,34.4,-15.2,1206,0,1,"c","centre"
"2",308,307.9,-46.9,94,130,2,"d1","distracter"
"2",308,25.2,221.8,300,498,3,"3","target"
"2",309,36.4,-10.1,1320,0,1,"c","centre"
"2",310,-11.6,-20.5,1228,0,1,"c","centre"
"2",310,103.1,132.2,108,138,2,"d2","distracter"
"2",310,-236.5,-140.8,212,406,3,"5","target"
"2",311,6,-20.8,1250,0,1,"c","centre"
"2",311,-4.20000000000005,252.3,410,448,2,"3","target"
"2",312,15.7,-4.5,1236,0,1,"c","centre"
"2",313,244.2,-230.4,32,0,1,"0","blank"
"2",313,127,-96.4,52,76,2,"1","blank"
"2",313,13.1,10.3,908,1108,3,"c","centre"
"2",313,-233.9,122.1,196,1342,4,"4","target"
"2",314,42.5,-112.8,38,0,1,"0","blank"
"2",314,186,52.3,68,86,2,"2","target"
"2",314,1.20000000000005,-9.20000000000005,808,924,3,"c","centre"
"2",315,6.79999999999995,-15.9,810,0,1,"c","centre"
"2",316,16.7,-16.9,368,0,1,"c","centre"
"2",316,17.6,2.10000000000002,862,876,2,"c","centre"
"2",317,16.5,-19.8,1220,0,1,"c","centre"
"2",318,-6.70000000000005,-29.4,1222,0,1,"c","centre"
"2",319,11.7,-3.89999999999998,1248,0,1,"c","centre"
"2",319,-40.2,219.5,198,232,2,"3","target"
"2",320,18.9,-17.7,864,0,1,"c","centre"
"2",320,15.9,-11.1,388,394,2,"c","centre"
"2",320,241,-148.3,194,624,3,"1","target"
"2",321,4.10000000000002,-19.9,1198,0,1,"c","centre"
"2",321,151.5,-242.4,136,178,2,"d6","distracter"
"2",322,-5.10000000000002,-12.5,1208,0,1,"c","centre"
"2",322,271.9,-80.1,136,172,2,"1","target"
"2",323,16.8,-16.8,1256,0,1,"c","centre"
"2",324,-5.10000000000002,17,54,0,1,"c","centre"
"2",324,110.9,16.9,192,1078,2,"0","blank"
"2",324,-3.10000000000002,-18,182,1280,3,"c","centre"
"2",324,-15.6,219.5,220,1546,4,"3","target"
"2",325,18.7,-26.4,594,0,1,"c","centre"
"2",325,16.3,-14.6,614,624,2,"c","centre"
"2",325,-223.5,-181.9,178,840,3,"5","target"
"2",326,162.9,108.3,22,0,1,"2","blank"
"2",326,15.9,-32.2,1188,1208,2,"c","centre"
"2",327,11.1,-21.5,1236,0,1,"c","centre"
"2",327,-281,-22.7,132,170,2,"d4","distracter"
"2",328,0.200000000000045,-12.9,1212,0,1,"c","centre"
"2",329,5.60000000000002,-11,324,0,1,"c","centre"
"2",329,-64.7,14.3,138,156,2,"c","centre"
"2",329,-7.20000000000005,-11.3,742,914,3,"c","centre"
"2",329,139,-238.7,60,1010,4,"d6","distracter"
"2",329,-250.3,-191,218,1274,5,"5","target"
"2",330,-10,2.89999999999998,280,0,1,"c","centre"
"2",330,9.70000000000005,-5.10000000000002,944,952,2,"c","centre"
"2",331,1.89999999999998,-15.5,1242,0,1,"c","centre"
"2",331,106.1,-73.1,48,70,2,"0","blank"
"2",332,15.6,-14.4,1230,0,1,"c","centre"
"2",333,-1.89999999999998,20.7,308,0,1,"c","centre"
"2",333,19.6,-4.29999999999995,906,914,2,"c","centre"
"2",333,-94.7,181.1,66,1016,3,"d3","distracter"
"2",333,243.2,-141.5,236,1300,4,"1","target"
"2",334,8.5,-8.79999999999995,1226,0,1,"c","centre"
"2",335,11.6,-17,1230,0,1,"c","centre"
"2",336,-0.899999999999977,-10,1250,0,1,"c","centre"
"2",337,-2.5,-18.5,1212,0,1,"c","centre"
"2",338,1.5,-18.7,1240,0,1,"c","centre"
"2",338,252.5,90.2,240,278,2,"2","target"
"2",339,-22.7,-39.4,1194,0,1,"c","centre"
"2",339,276.1,-32.7,198,234,2,"d1","distracter"
"2",340,13.9,-21,1204,0,1,"c","centre"
"2",340,94.5,213.3,132,166,2,"d2","distracter"
"2",341,-3.29999999999995,-7.60000000000002,1216,0,1,"c","centre"
"2",342,-4,-31.9,1254,0,1,"c","centre"
"2",343,-5.29999999999995,-9.5,716,0,1,"c","centre"
"2",343,1.39999999999998,0.200000000000045,494,506,2,"c","centre"
"2",343,-231.3,120.8,430,974,3,"4","target"
"2",344,-12.7,-26.2,324,0,1,"c","centre"
"2",344,4.70000000000005,-18.7,932,942,2,"c","centre"
"2",344,-25.7,-340.8,174,1166,3,"6","target"
"2",344,81.2,-202.8,220,1404,4,"d6","blank"
"2",345,55,-29.8,1218,0,1,"c","centre"
"2",345,-244.4,-20.4,116,154,2,"d4","distracter"
"2",345,-6.60000000000002,-263.6,166,364,3,"6","target"
"2",346,17.5,-38.6,346,0,1,"c","centre"
"2",346,3.29999999999995,-27.1,854,864,2,"c","centre"
"2",347,21.9,-3.70000000000005,1294,0,1,"c","centre"
"2",347,-230.4,112.6,196,234,2,"4","target"
"2",348,-2.79999999999995,-17.1,1198,0,1,"c","centre"
"2",349,20.8,-26.2,388,0,1,"c","centre"
"2",349,-12.8,-24.8,150,164,2,"c","centre"
"2",349,13,-28.6,656,828,3,"c","centre"
"2",349,-252.1,0.200000000000045,114,980,4,"d4","distracter"
"2",350,23,-31.2,296,0,1,"c","centre"
"2",350,-0.899999999999977,-21,958,968,2,"c","centre"
"2",350,-264.7,-154.3,354,1362,3,"5","target"
"2",351,8.20000000000005,-12.5,396,0,1,"c","centre"
"2",351,11.6,-4.89999999999998,488,828,2,"c","centre"
"2",351,131.4,-170.1,56,916,3,"d6","distracter"
"2",352,132.1,8.29999999999995,22,0,1,"0","blank"
"2",352,13.7,-18.8,858,908,2,"c","centre"
"2",352,-147,-255.2,92,1036,3,"d5","distracter"
"2",353,36,-23.8,1258,0,1,"c","centre"
"2",354,28.8,-4.39999999999998,278,0,1,"c","centre"
"2",354,-6.60000000000002,26,206,220,2,"c","centre"
"2",354,16.7,-6.70000000000005,752,982,3,"c","centre"
"2",354,19,-250.6,130,1146,4,"6","target"
"2",355,22.5,-31.2,352,0,1,"c","centre"
"2",355,132.8,61.7,22,274,2,"0","blank"
"2",355,16.5,-39.5,612,934,3,"c","centre"
"2",356,8.10000000000002,-24.5,1246,0,1,"c","centre"
"2",356,-243.8,110.2,382,422,2,"4","target"
"2",356,-103.2,93.1,62,506,3,"0","blank"
"2",357,32.2,-38,402,0,1,"c","centre"
"2",357,212.2,24.1,532,840,2,"d1","blank"
"2",357,11.8,242.1,124,996,3,"3","blank"
"2",357,410,-24.6,68,1112,4,"0","blank"
"2",357,389.8,-22.9,38,1252,5,"0","blank"
"2",358,16.5,-10.6,330,0,1,"c","centre"
"2",358,26.6,-16.5,872,886,2,"c","centre"
"2",359,32.9,-16.2,252,0,1,"c","centre"
"2",359,3.20000000000005,-31.2,1018,1026,2,"c","centre"
"2",360,10.4,-31.5,1232,0,1,"c","centre"
"2",360,174.9,178.5,34,110,2,"d2","distracter"
"2",360,-243.1,170.8,208,382,3,"4","target"
"2",361,6.60000000000002,-23.7,1270,0,1,"c","centre"
"2",362,9.39999999999998,-16.6,326,0,1,"c","centre"
"2",362,133.5,28.9,176,432,2,"0","blank"
"2",362,141.9,93,34,524,3,"2","blank"
"2",362,141,95,68,614,4,"2","blank"
"2",362,148.4,113.5,312,946,5,"2","blank"
"2",362,152.1,104.6,24,990,6,"2","blank"
"2",362,-273.3,165.2,90,1126,7,"4","target"
"2",363,27.2,-17.6,1250,0,1,"c","centre"
"2",363,-151,-213.6,112,146,2,"d5","distracter"
"2",364,21.2,-14.7,384,0,1,"c","centre"
"2",364,4.20000000000005,-20.5,840,850,2,"c","centre"
"2",364,-10.8,200,136,1034,3,"3","target"
"2",365,11.4,-17.9,1290,0,1,"c","centre"
"2",365,-0.200000000000045,234.8,384,422,2,"3","target"
"2",366,-3,-11.5,374,0,1,"c","centre"
"2",366,12.3,-7.10000000000002,856,868,2,"c","centre"
"2",366,10,-285.2,176,1078,3,"6","target"
"2",366,-14.1,-303.6,498,1586,4,"6","target"
"2",366,16.9,-138,300,1930,5,"0","blank"
"2",367,6.60000000000002,-12.4,1246,0,1,"c","centre"
"2",367,2.39999999999998,-285.9,196,230,2,"6","target"
"2",368,7.89999999999998,-11.1,1236,0,1,"c","centre"
"2",368,-287.7,-0.799999999999955,140,180,2,"d4","distracter"
"2",369,26.2,-26.3,1242,0,1,"c","centre"
"2",369,-111.6,186.8,132,174,2,"d3","distracter"
"2",369,-215.4,-157.5,654,880,3,"5","target"
"2",369,44.3,181.3,20,940,4,"3","blank"
"2",371,26.9,-14.6,1260,0,1,"c","centre"
"2",371,271.8,83.6,152,186,2,"2","target"
"2",372,77.9000000000001,24.1,34,0,1,"c","centre"
"2",372,7.29999999999995,-17,894,908,2,"c","centre"
"2",372,112.4,211.4,128,1068,3,"d2","distracter"
"2",373,-4.5,-16.1,1186,0,1,"c","centre"
"2",373,134.9,168.3,168,204,2,"d2","distracter"
"2",374,-1.5,-29.7,1218,0,1,"c","centre"
"2",375,8.89999999999998,-13.7,1204,0,1,"c","centre"
"2",375,-152.3,-248.4,110,158,2,"d5","distracter"
"2",375,-21.5,-283.5,188,372,3,"6","target"
"2",375,86.5,-165.4,40,432,4,"d6","blank"
"2",376,32.1,-27.6,74,0,1,"c","centre"
"2",376,-0.899999999999977,-22,166,176,2,"c","centre"
"2",376,18,-21.1,996,1182,3,"c","centre"
"2",376,104.2,-131.4,30,1240,4,"d6","distracter"
"2",376,-233.7,103.1,196,1484,5,"4","target"
"2",377,108.3,4.39999999999998,4,0,1,"0","blank"
"2",377,4.60000000000002,27,542,708,2,"c","centre"
"2",377,154.3,96.1,90,1104,3,"2","blank"
"2",377,158.7,125.5,32,1192,4,"2","blank"
"2",377,158.5,107.1,32,1260,5,"2","blank"
"2",377,105.3,-153.3,184,1490,6,"d6","blank"
"2",377,98.0999999999999,-208.1,42,1542,7,"d6","blank"
"2",378,4.5,-34,308,0,1,"c","centre"
"2",378,12.1,-13.6,884,894,2,"c","centre"
"2",379,-4.39999999999998,-29.9,1200,0,1,"c","centre"
"2",379,285.6,-23.4,130,166,2,"d1","distracter"
"2",379,254.3,91.3,204,396,3,"2","target"
"2",380,17.2,-11.7,300,0,1,"c","centre"
"2",380,17.6,-4.10000000000002,882,892,2,"c","centre"
"2",380,142.8,216.5,150,1078,3,"d2","distracter"
"2",381,5.29999999999995,-21.3,1212,0,1,"c","centre"
"2",381,381.4,-169,74,354,2,"0","blank"
"2",381,346.6,-100,282,652,3,"0","blank"
"2",382,12.4,-26.5,1218,0,1,"c","centre"
"2",382,155.2,-211.9,86,122,2,"d6","distracter"
"2",382,-194.2,-174.8,190,354,3,"5","target"
"2",382,-234.6,-142.6,254,622,4,"5","target"
"2",383,11.6,-24.5,1272,0,1,"c","centre"
"2",383,-241.7,-176.2,386,428,2,"5","target"
"2",384,16.4,-3.20000000000005,108,0,1,"c","centre"
"2",384,11.3,-1,1020,1212,2,"c","centre"
"2",384,-10.1,216.2,176,1432,3,"3","target"
"2",385,39.5,-39.9,322,0,1,"c","centre"
"2",385,43,-19.8,908,922,2,"c","centre"
"2",385,9.5,73.4,92,1038,3,"c","centre"
"2",386,-3.20000000000005,-18.5,124,0,1,"c","centre"
"2",386,6.79999999999995,-53.5,170,410,2,"c","centre"
"2",386,4.20000000000005,-17.4,754,1176,3,"c","centre"
"2",387,15.1,-21.4,1276,0,1,"c","centre"
"2",387,261.5,99.4,180,234,2,"2","target"
"2",387,342.3,207.8,26,278,3,"0","blank"
"2",387,257.5,102.3,154,454,4,"2","target"
"2",388,0.899999999999977,-45.8,322,0,1,"c","centre"
"2",388,0.5,-19.1,872,882,2,"c","centre"
"2",388,105.8,182.5,288,1208,3,"d2","distracter"
"2",388,148,168.7,76,1296,4,"d2","distracter"
"2",389,107.8,-70.5,32,0,1,"0","blank"
"2",389,56.6,34.3,276,384,2,"c","centre"
"2",389,18.1,3.89999999999998,554,948,3,"c","centre"
"2",389,257.8,-138.1,268,1250,4,"1","target"
"2",389,362,-46.7,76,1376,5,"0","blank"
"2",390,-7.39999999999998,-24.5,342,0,1,"c","centre"
"2",390,13.9,-25,870,878,2,"c","centre"
"2",390,-4.29999999999995,192.5,130,1040,3,"3","target"
"2",390,-11.1,237.1,228,1284,4,"3","target"
"2",391,4.29999999999995,-17.7,1214,0,1,"c","centre"
"2",391,138.4,120.8,72,104,2,"2","blank"
"2",391,-280.1,-181.8,232,384,3,"5","target"
"2",391,-253.1,-174.1,190,586,4,"5","target"
"2",392,-8.20000000000005,-7.29999999999995,48,0,1,"c","centre"
"2",392,18.2,-7.70000000000005,1184,1194,2,"c","centre"
"2",392,282.9,93.8,168,1402,3,"2","target"
"2",393,0.700000000000045,7.20000000000005,866,0,1,"c","centre"
"2",393,24.6,1.39999999999998,346,356,2,"c","centre"
"2",393,-262,-162.5,438,836,3,"5","target"
"2",394,2.89999999999998,-18,394,0,1,"c","centre"
"2",394,-11.7,-23.2,834,844,2,"c","centre"
"2",395,3.60000000000002,-27.6,1184,0,1,"c","centre"
"2",395,-131.3,209,126,164,2,"d3","distracter"
"2",396,2.39999999999998,7.70000000000005,244,0,1,"c","centre"
"2",396,88.0999999999999,152.8,296,322,2,"d2","blank"
"2",396,42.4,80.6,230,582,3,"c","centre"
"2",396,20.3,18.4,374,978,4,"c","centre"
"2",396,-258.2,-191,128,1156,5,"5","target"
"2",397,-5.10000000000002,-40.7,332,0,1,"c","centre"
"2",397,34.2,-29.2,228,242,2,"c","centre"
"2",397,7.60000000000002,-14.4,690,942,3,"c","centre"
"2",397,235,121.4,296,1272,4,"2","target"
"2",398,18.2,3.60000000000002,194,0,1,"c","centre"
"2",398,190.8,72.3,182,212,2,"2","blank"
"2",398,38.1,8.60000000000002,176,412,3,"c","centre"
"2",398,-2.70000000000005,-12.9,604,1026,4,"c","centre"
"2",398,1.29999999999995,193.6,150,1208,5,"3","target"
"2",399,31.8,2,230,0,1,"c","centre"
"2",399,52,-4.10000000000002,976,988,2,"c","centre"
"2",399,-228,-182.4,256,1282,3,"5","target"
"2",400,20.9,-17.6,328,0,1,"c","centre"
"2",400,-16.9,25,212,226,2,"c","centre"
"2",400,14.4,-12.6,656,894,3,"c","centre"
"2",400,239,-212.4,102,1100,4,"1","target"
"2",401,8,-12.9,380,0,1,"c","centre"
"2",401,-68.6,56.8,134,156,2,"c","centre"
"2",401,6.5,-1.70000000000005,652,828,3,"c","centre"
"2",402,-12.8,1.20000000000005,1224,0,1,"c","centre"
"2",402,30.3,-239.9,96,130,2,"6","target"
"2",402,-6.5,-288.6,380,526,3,"6","target"
"2",403,-4.5,-10.1,1204,0,1,"c","centre"
"2",404,-2,-17.9,326,0,1,"c","centre"
"2",404,-35.6,18.6,162,178,2,"c","centre"
"2",404,2.79999999999995,1.29999999999995,684,872,3,"c","centre"
"2",405,-1.60000000000002,-7.79999999999995,1224,0,1,"c","centre"
"2",405,2.5,-224.5,132,164,2,"6","target"
"2",406,11.8,-6.10000000000002,1182,0,1,"c","centre"
"2",406,270.4,-44.4,152,188,2,"d1","distracter"
"2",406,45.3,-258.6,186,412,3,"6","target"
"2",407,9.89999999999998,-12,1194,0,1,"c","centre"
"2",408,-7.5,-8.5,1196,0,1,"c","centre"
"2",408,137,-211.9,140,176,2,"d6","distracter"
"2",409,-12,-26.7,1002,0,1,"c","centre"
"2",409,284.8,-10.3,102,140,2,"d1","distracter"
"2",410,-14.3,-22.4,1232,0,1,"c","centre"
"2",410,-10.2,229.4,162,198,2,"3","target"
"2",411,-12.5,-19.6,1200,0,1,"c","centre"
"2",411,-148.3,235.4,136,178,2,"d3","distracter"
"2",412,5.89999999999998,-7.20000000000005,338,0,1,"c","centre"
"2",412,124.2,21.1,160,184,2,"0","blank"
"2",412,1.60000000000002,-26.6,658,864,3,"c","centre"
"2",412,-107.9,221.5,130,1034,4,"d3","distracter"
"2",413,0.5,7.20000000000005,1250,0,1,"c","centre"
"2",414,-0.5,0,1210,0,1,"c","centre"
"2",415,10.3,2.79999999999995,1252,0,1,"c","centre"
"2",415,26.1,-212.4,132,164,2,"6","target"
"2",416,3.5,3.60000000000002,1222,0,1,"c","centre"
"2",416,107.4,-192.2,70,104,2,"d6","distracter"
"2",417,-8.89999999999998,-0.100000000000023,70,0,1,"c","centre"
"2",417,9.79999999999995,20.8,274,446,2,"c","centre"
"2",417,-3.10000000000002,-4.20000000000005,740,1196,3,"c","centre"
"2",418,-3.39999999999998,-4.39999999999998,1218,0,1,"c","centre"
"2",419,7.10000000000002,-20.2,1230,0,1,"c","centre"
"2",420,3,-8.10000000000002,1234,0,1,"c","centre"
"2",420,-277.6,-8.20000000000005,100,136,2,"d4","distracter"
"2",421,10.8,-5.5,1234,0,1,"c","centre"
"2",421,112.8,-145.8,154,184,2,"d6","distracter"
"2",422,1.5,0,1232,0,1,"c","centre"
"2",423,12.5,-20.5,1264,0,1,"c","centre"
"2",423,261.6,-124.1,224,260,2,"1","target"
"2",424,7.20000000000005,-15.1,1246,0,1,"c","centre"
"2",424,-180.4,30.1,42,76,2,"d4","distracter"
"2",424,-4.89999999999998,206.9,124,236,3,"3","target"
"2",425,23.8,-9.39999999999998,1208,0,1,"c","centre"
"2",425,157.8,197.8,142,180,2,"d2","distracter"
"2",425,-189.4,-119.3,222,450,3,"5","target"
"2",426,10.9,-4.5,1204,0,1,"c","centre"
"2",427,24.5,-3.29999999999995,1196,0,1,"c","centre"
"2",428,8.29999999999995,-5.39999999999998,1198,0,1,"c","centre"
"2",428,95,195.7,128,166,2,"d2","distracter"
"2",429,7.10000000000002,3.70000000000005,322,0,1,"c","centre"
"2",429,130.6,56.2,338,364,2,"0","blank"
"2",429,13.6,18.2,542,928,3,"c","centre"
"2",430,14.1,-11,380,0,1,"c","centre"
"2",430,27.5,1.29999999999995,806,816,2,"c","centre"
"2",430,147.4,222.4,114,968,3,"d2","distracter"
"2",431,21.8,0.5,1224,0,1,"c","centre"
"2",431,-108,-210.4,100,136,2,"d5","distracter"
"2",432,9,12.7,534,0,1,"c","centre"
"2",432,-118,64.5,152,176,2,"0","blank"
"2",432,11.9,16.9,472,672,3,"c","centre"
"2",433,4.70000000000005,-5.20000000000005,1190,0,1,"c","centre"
"2",433,143.7,210.5,138,176,2,"d2","distracter"
"2",434,-3.29999999999995,-8.60000000000002,1190,0,1,"c","centre"
"2",434,225.2,-73.1,140,172,2,"1","target"
"2",435,0.200000000000045,-7.60000000000002,294,0,1,"c","centre"
"2",435,82.9000000000001,19.3,174,194,2,"c","centre"
"2",435,13,-3,736,948,3,"c","centre"
"2",436,13.8,2.20000000000005,1200,0,1,"c","centre"
"2",437,4.79999999999995,-7.29999999999995,1264,0,1,"c","centre"
"2",437,-130.6,15.9,34,60,2,"0","blank"
"2",437,204.2,110.1,234,334,3,"2","target"
"2",438,9.10000000000002,-10.5,1212,0,1,"c","centre"
"2",438,121.1,-217.7,136,170,2,"d6","distracter"
"2",439,2.60000000000002,-14,1216,0,1,"c","centre"
"2",439,-69.9,-213.1,126,160,2,"d5","distracter"
"2",440,19.7,-24.5,1202,0,1,"c","centre"
"2",441,25.9,-26.5,330,0,1,"c","centre"
"2",441,23.3,-21.6,840,850,2,"c","centre"
"2",442,7,-18.6,1292,0,1,"c","centre"
"2",442,210.3,-125.1,170,202,2,"1","target"
"2",443,1.20000000000005,-17.2,1258,0,1,"c","centre"
"2",444,55.7,-3.29999999999995,394,0,1,"c","centre"
"2",444,4.10000000000002,-15.7,852,866,2,"c","centre"
"2",445,15.6,-23.2,1324,0,1,"c","centre"
"2",445,29.9,184.6,110,146,2,"3","target"
"2",446,9.89999999999998,-6.60000000000002,1198,0,1,"c","centre"
"2",447,27.4,8.29999999999995,296,0,1,"c","centre"
"2",447,91.7,5.70000000000005,176,444,2,"c","centre"
"2",447,27.6,-13.4,514,990,3,"c","centre"
"2",448,28.7,-0.899999999999977,1252,0,1,"c","centre"
"2",449,14.5,-6.5,1220,0,1,"c","centre"
"2",449,44.8,-245.1,164,200,2,"6","target"
"2",450,19.3,-1,1216,0,1,"c","centre"
"2",450,219.2,95.2,160,196,2,"2","target"
"2",451,26.6,5.39999999999998,1246,0,1,"c","centre"
"2",451,-106.3,245.1,256,296,2,"d3","distracter"
"2",451,-199.8,-178.1,92,440,3,"5","target"
"2",452,13.4,-3.5,1218,0,1,"c","centre"
"2",452,252.7,-108.7,158,194,2,"1","target"
"2",453,12.9,-4.20000000000005,1198,0,1,"c","centre"
"2",454,12.9,-14.5,1184,0,1,"c","centre"
"2",454,-117.8,202,144,180,2,"d3","distracter"
"2",455,11.2,-0.100000000000023,1258,0,1,"c","centre"
"2",455,3.79999999999995,220.9,196,238,2,"3","target"
"2",455,3.5,255,372,626,3,"3","target"
"2",456,30.7,-13.8,1316,0,1,"c","centre"
"2",457,31,7.60000000000002,258,0,1,"c","centre"
"2",457,-0.200000000000045,51,148,164,2,"c","centre"
"2",457,13,2.79999999999995,818,994,3,"c","centre"
"2",458,-0.899999999999977,-17.6,1212,0,1,"c","centre"
"2",459,16.3,9.20000000000005,272,0,1,"c","centre"
"2",459,-4.10000000000002,42.1,196,210,2,"c","centre"
"2",459,4.5,6.79999999999995,754,972,3,"c","centre"
"2",459,262.9,75,134,1144,4,"2","target"
"2",460,9.29999999999995,-7,378,0,1,"c","centre"
"2",460,82.3,47.9,284,622,2,"c","centre"
"2",460,12.3,8,208,848,3,"c","centre"
"2",460,144.3,176.1,116,1000,4,"d2","distracter"
"2",460,240,-187.7,226,1266,5,"1","target"
"2",461,12.7,-2.10000000000002,1220,0,1,"c","centre"
"2",461,141.3,198,120,156,2,"d2","distracter"
"2",462,8.39999999999998,-0.700000000000045,1314,0,1,"c","centre"
"2",462,12,226.2,272,308,2,"3","target"
"2",462,-1.39999999999998,235,226,544,3,"3","target"
"2",463,0.799999999999955,-24.9,298,0,1,"c","centre"
"2",463,-6.79999999999995,-2.79999999999995,886,898,2,"c","centre"
"2",464,14.9,-14.8,576,0,1,"c","centre"
