observer,trial,x,y,dur,onset,n
1,173,944.5,546,1243,0,1
1,173,1050.7,683.8,45,86,2
1,173,945.1,268.5,521,678,3
1,173,640.8,2019.2,183,1018,4
1,173,617.2,2114.1,214,1250,5
1,173,635.4,2078.7,211,1469,6
1,173,559.6,2076.1,234,1721,7
1,174,951,543.5,1245,0,1
1,174,748.6,660.9,122,176,2
1,174,721.3,662.7,490,676,3
1,175,950.8,549,1284,0,1
1,175,832.2,779.9,165,217,2
1,175,830.2,749.3,37,273,3
1,175,1159.3,416.6,404,727,4
1,176,948.7,559.7,1319,0,1
1,176,749.6,673.6,178,219,2
1,176,726.9,685.1,117,346,3
1,177,949.3,553.7,1230,0,1
1,177,1066.3,767.2,174,212,2
1,177,1145.1,544.7,48,297,3
1,177,1149.3,446.7,272,607,4
1,177,735.5,2015,135,978,5
1,178,947,550,445,0,1
1,178,953.2,553,713,929,2
1,178,951.9,784.6,763,1729,3
1,178,665.6,2050.2,445,2494,4
1,178,659.8,2049.3,317,3099,5
1,178,660.3,1799.9,138,3274,6
1,178,968.9,819.1,95,3444,7
1,178,943.5,784.2,252,3721,8
1,179,946.5,555.5,83,0,1
1,179,943.9,554.9,952,1133,2
1,179,782.1,418.9,190,1366,3
1,179,738.5,434.5,119,1501,4
1,180,951.7,550.2,1194,0,1
1,180,951.8,265,345,398,2
1,180,664.6,2045,174,697,3
1,181,952.5,550.9,1194,0,1
1,181,1038.7,375.9,101,148,2
1,181,971.9,292.3,204,379,3
1,181,949.3,274,327,716,4
1,182,953.1,546.6,1190,0,1
1,182,950.8,282.2,432,486,2
1,183,946.8,550.1,1215,0,1
1,183,1086.5,757.6,102,169,2
1,183,732.5,676.1,361,589,3
1,183,625.5,2015.3,195,887,4
1,184,958.5,552.7,1239,0,1
1,184,865,736,105,152,2
1,184,760,402.1,167,377,3
1,184,731.7,409.5,197,586,4
1,184,688.2,2064.8,399,1152,5
1,184,679.9,2070.3,146,1654,6
1,184,728.9,636,136,1880,7
1,184,763,457.9,123,2055,8
1,185,955.3,553,1197,0,1
1,185,743.4,673.1,270,320,2
1,186,952.8,552.5,1291,0,1
1,186,739.7,672.4,169,220,2
1,187,947.9,555.5,1201,0,1
1,187,761.2,655.5,152,201,2
1,187,731.8,665.1,143,358,3
1,187,628.7,2010.9,160,623,4
1,188,948.4,552.7,1224,0,1
1,188,960,326.7,68,122,2
1,188,958.2,280.6,239,383,3
1,188,666.6,1988,164,677,4
1,189,948.2,546.3,1194,0,1
1,189,1188.1,662,227,278,2
1,189,664.2,2092.5,148,544,3
1,190,947.8,544.8,1208,0,1
1,190,746,423.6,194,240,2
1,190,719.4,420.4,226,476,3
1,191,947,548.1,1298,0,1
1,191,746.4,647.6,224,271,2
1,191,725.9,671.1,140,425,3
1,192,940.8,548.6,1225,0,1
1,192,1154.7,585.6,90,127,2
1,192,1161.6,662.9,632,783,3
1,192,1184,648.7,354,1146,4
1,192,654.1,2033.1,142,1404,5
1,193,951.8,549.3,1323,0,1
1,193,948.2,782.9,1493,1544,2
1,194,950.8,546.5,1230,0,1
1,194,839.2,326,120,173,2
1,194,1106.6,580.2,108,331,3
1,194,1171.8,666.9,633,992,4
1,194,1115.9,667.2,218,1943,5
1,194,644.5,2122.3,175,2235,6
1,194,667.6,2072,655,2902,7
1,195,947.9,553.2,1220,0,1
1,195,1054.4,402,83,122,2
1,195,1143.8,440.7,145,292,3
1,195,1158.5,433.1,276,576,4
1,195,640.1,1978.7,164,864,5
1,196,939.8,545.7,1238,0,1
1,196,944.3,787.3,527,573,2
1,197,946.3,553.4,1268,0,1
1,197,1164.2,660.2,489,528,2
1,198,951.3,551.6,1327,0,1
1,198,1157.1,647,215,264,2
1,198,704.8,2122.4,182,570,3
1,199,946.5,547.1,482,0,1
1,199,945.8,549.7,549,724,2
1,199,1037.2,731.6,100,874,3
1,199,1149,653.4,201,1103,4
1,199,1170.7,650.1,133,1245,5
1,200,945.9,549.5,1235,0,1
1,200,1167.3,697.8,88,138,2
1,200,1165.4,665.1,265,415,3
1,201,941.9,548.3,1188,0,1
1,201,1008.2,312.6,80,134,2
1,201,947.7,278.3,442,600,3
1,201,681.9,2061.7,533,1302,4
1,201,906.2,364,143,1630,5
1,202,948.9,546.4,1238,0,1
1,202,1021.9,631.9,28,54,2
1,202,905.1,691.8,39,123,3
1,202,1118.7,663.3,126,294,4
1,202,1167.2,650,378,690,5
1,203,946.9,548.9,1250,0,1
1,203,965,301,64,102,2
1,203,951.4,264.5,360,480,3
1,204,946.6,550.5,1214,0,1
1,204,1152.4,433.8,404,444,2
1,204,697.4,2041.8,168,742,3
1,205,949.2,552.7,1205,0,1
1,205,808.2,454.1,111,149,2
1,205,741.8,416.7,204,375,3
1,205,643.9,2010,213,714,4
1,206,948.2,549.1,1213,0,1
1,206,966.3,365.2,53,93,2
1,206,945.8,292.3,271,391,3
1,206,685.5,2013.2,156,705,4
1,207,941.5,546.4,1183,0,1
1,207,941.8,815.1,81,135,2
1,207,943,776.7,169,321,3
1,208,944.4,549.7,1211,0,1
1,208,957.4,319.1,58,97,2
1,208,952.5,274.9,142,264,3
1,209,940.2,550.1,1218,0,1
1,209,805,464.9,91,127,2
1,209,732.8,420.1,221,368,3
1,210,946.1,550,1225,0,1
1,210,899.7,423.9,49,85,2
1,210,1149.7,687,137,277,3
1,210,1165.6,657.1,223,515,4
1,210,667.7,2059.9,141,777,5
1,211,943.7,547.7,1279,0,1
1,211,949.3,288.1,58,114,2
1,211,943.3,266,184,313,3
1,211,650.3,1977.4,134,577,4
1,212,946.5,556.7,1311,0,1
1,212,785.1,459.8,97,140,2
1,212,728.3,433.2,114,275,3
1,213,944.1,551.1,1216,0,1
1,213,773,640.5,123,161,2
1,213,723.6,674.7,124,304,3
1,214,942.7,553.7,1210,0,1
1,214,953.6,774,289,339,2
1,215,943.4,548.8,1193,0,1
1,215,943.8,799.4,303,358,2
1,215,631,2112.8,188,651,3
1,216,938.8,539,1219,0,1
1,216,941.3,781.5,507,558,2
1,217,941.5,549,1222,0,1
1,217,989.9,672.6,88,124,2
1,217,954.5,784.7,631,783,3
1,217,644.8,2005,260,1141,4
1,218,941.2,551.6,1234,0,1
1,218,875.8,433.3,56,93,2
1,218,874.3,395,161,276,3
1,218,834.6,350.2,76,371,4
1,218,1164.5,690.2,297,729,5
1,219,943.8,548.9,1257,0,1
1,219,1170,656.9,273,323,2
1,220,946.4,547.9,1297,0,1
1,220,950.1,301.9,263,318,2
1,221,942.7,556.3,1276,0,1
1,221,832.9,709.2,99,149,2
1,221,733.4,669.7,597,769,3
1,222,945.9,550.6,1198,0,1
1,222,1156.5,650.9,385,425,2
1,223,945.2,551.6,1203,0,1
1,223,1068,738.8,177,220,2
1,223,1145,460.4,124,401,3
1,223,1152.8,431.8,221,635,4
1,223,687.4,1998.7,183,990,5
1,224,943,551,1275,0,1
1,224,751.6,676.2,139,181,2
1,224,716.1,692.8,102,306,3
1,225,941.5,552.2,1201,0,1
1,225,1159.5,657.3,317,356,2
1,226,941.7,546,1205,0,1
1,226,934.8,786.6,192,241,2
1,227,942.9,554,1213,0,1
1,227,940.9,784.9,305,346,2
1,228,942.2,552.4,1315,0,1
1,228,958.2,315.3,58,108,2
1,228,948.6,276.6,350,477,3
1,229,937.9,554.7,1226,0,1
1,229,1136.1,658,182,221,2
1,229,1169.5,664.9,161,392,3
1,230,943.3,551.3,1195,0,1
1,230,1124.7,452.3,132,171,2
1,230,1148.8,437.2,106,289,3
1,231,940.9,551.4,1218,0,1
1,231,830.4,732.7,180,221,2
1,231,1149.7,676.5,156,433,3
1,231,1165.6,664.7,169,612,4
1,231,666.1,2054.6,466,1178,5
1,231,653.4,2048,594,1781,6
1,232,939.6,552.4,1219,0,1
1,232,970,315,114,156,2
1,232,954.3,277.5,318,490,3
1,233,942,547.8,365,0,1
1,233,946.6,546.8,666,874,2
1,233,950.4,288.6,300,1224,3
1,234,949.2,554.8,1197,0,1
1,234,949.5,796.4,309,359,2
1,235,937.6,538.8,1209,0,1
1,235,946.4,763.2,245,282,2
1,235,589.3,2085,183,934,3
1,236,945.9,542.3,1215,0,1
1,236,1141.9,441.6,157,198,2
1,236,1165.4,416.8,152,364,3
1,236,618.3,1968.5,135,613,4
1,236,600.2,2131,105,765,5
1,236,601.9,2131.3,92,910,6
1,236,614.4,2053.4,177,1102,7
1,237,943.9,545,1195,0,1
1,237,738.6,699.8,105,171,2
1,237,724.4,673.3,250,432,3
1,238,948.1,545.1,1310,0,1
1,238,730.6,694.4,103,155,2
1,238,724.3,668.4,330,499,3
1,238,650.4,2134.9,273,875,4
1,239,946.2,552.2,1208,0,1
1,239,762.9,631.8,121,161,2
1,239,721.8,659,182,361,3
1,239,689.5,2076.9,169,644,4
1,240,951.7,552.8,1181,0,1
1,240,745.7,442.7,186,240,2
1,241,952.1,554.1,1203,0,1
1,241,1067.7,736.6,92,140,2
1,241,1149.8,409.7,418,612,3
1,241,692.7,2082.4,188,989,4
1,242,948.5,550.5,1212,0,1
1,242,1097.7,473.9,79,117,2
1,242,1133.2,452.1,136,269,3
1,242,1146.8,423,567,850,4
1,242,1119.4,367.3,115,1768,5
1,242,1151.2,434.8,637,2429,6
1,242,1147.5,418.2,864,3305,7
1,242,1145.5,418.3,1433,4949,8
1,242,1145.5,419.8,1521,6698,9
1,242,680.4,2043.1,613,7781,10
1,243,948.4,542.4,289,0,1
1,243,950.6,551.4,770,961,2
1,243,854.3,343.4,46,1060,3
1,243,982.3,888.5,75,1200,4
1,243,950.6,814.8,193,1418,5
1,244,949.6,551.3,1199,0,1
1,244,1192.4,563.3,102,151,2
1,244,744.1,415.7,273,487,3
1,244,655.2,2100.3,224,835,4
1,245,953.7,554.2,1185,0,1
1,245,953.7,829.7,93,144,2
1,245,952.6,804.2,227,382,3
1,245,692.5,2055.4,180,658,4
1,246,955.9,559.4,1276,0,1
1,246,781,549,25,62,2
1,246,1132,449.4,70,180,3
1,246,1162.4,417.4,354,559,4
1,246,659.6,2089.5,175,872,5
1,247,940.2,572.8,1260,0,1
1,247,945.4,806.6,468,505,2
1,247,699.9,2115.8,156,752,3
1,248,939.9,546.1,1223,0,1
1,248,806,628.4,121,155,2
1,248,731,675.6,127,307,3
1,249,944.7,554,1199,0,1
1,249,959.9,302.8,113,166,2
1,249,943.4,271.8,173,354,3
1,250,942.6,552.6,1198,0,1
1,250,967.7,819.4,95,147,2
1,250,954.1,797.3,188,348,3
1,251,947.2,538.7,532,0,1
1,251,949.9,522.6,176,362,2
1,251,939.7,540,308,679,3
1,251,737.5,658.9,278,1009,4
1,251,718.7,2021.6,255,1353,5
1,251,705.8,1983.9,513,1875,6
1,251,755.2,2084.9,217,2115,7
1,251,731.5,2064.6,329,2452,8
1,251,676.6,2043.1,346,2811,9
1,251,600.3,2087,224,3053,10
1,251,652.8,2064.4,217,3284,11
1,252,947.2,536.4,1218,0,1
1,252,950.1,275.9,341,395,2
1,253,944.3,543.1,1217,0,1
1,253,852.3,485.5,100,130,2
1,253,742.5,420.7,124,286,3
1,254,938.5,546.2,413,0,1
1,254,941.9,550.1,775,783,2
1,254,947.6,771.9,309,1140,3
1,255,946,542.9,1188,0,1
1,255,1130.3,449.7,339,378,2
1,257,941.7,553.1,1191,0,1
1,257,1066.3,767,131,178,2
1,257,842.4,562.4,61,286,3
1,257,760.2,457.5,168,482,4
1,257,756.2,512.6,778,1267,5
1,258,941.4,554.6,1205,0,1
1,258,1179,668.1,430,479,2
1,259,946.2,552,1219,0,1
1,259,1122.1,456.7,86,124,2
1,259,1145.4,430.9,156,294,3
1,260,943,551.3,1202,0,1
1,260,834.8,485.7,110,145,2
1,260,738.1,424.9,101,281,3
1,260,653.2,2080.1,550,961,4
1,260,739.7,445.5,439,1621,5
1,261,941.5,543.4,1214,0,1
1,261,1159.9,661.9,552,599,2
1,261,671.4,2036.9,212,926,3
1,262,944.5,549.7,1209,0,1
1,262,1069.1,721.8,74,113,2
1,262,931.2,281.5,392,565,3
1,262,680.3,2062.8,176,964,4
1,263,939.7,551.5,1202,0,1
1,263,812.6,461.7,99,137,2
1,263,735.9,416.5,168,327,3
1,263,673.3,2053.1,146,597,4
1,264,947.3,557,1200,0,1
1,264,1161,671,259,299,2
1,265,952.8,542.1,523,0,1
1,265,947.8,549,508,689,2
1,265,1085.6,724.4,101,831,3
1,265,956.9,793.5,297,1159,4
1,265,680.5,2134,69,1335,5
1,266,940.7,538.9,332,0,1
1,266,943.4,545,68,866,2
1,266,944.9,779,238,1153,3
1,267,938.7,546.4,338,0,1
1,267,939.6,540.1,645,860,2
1,267,1156,552.1,85,994,3
1,267,1153.8,452.9,153,1176,4
1,267,1161.3,425.2,567,1753,5
1,267,814.3,516.6,169,2125,6
1,267,829.4,495.5,34,2185,7
1,267,841.8,488.7,27,2281,8
1,267,690.3,2024.7,117,2438,9
1,267,1092.8,410.2,121,2774,10
1,267,1151.7,415.4,480,3278,11
1,268,942.2,558,1193,0,1
1,268,1041.9,354.2,124,176,2
1,268,1131.2,413.1,189,394,3
1,268,1157.4,424.3,310,715,4
1,268,1010.7,479.7,39,1054,5
1,269,948.3,544.5,1211,0,1
1,269,833.3,738,85,136,2
1,269,739.8,668.8,276,438,3
1,269,719.2,669.3,371,818,4
1,270,947.5,550.5,1196,0,1
1,270,818.1,449.1,91,129,2
1,270,735,422,209,359,3
1,271,946,550.6,1205,0,1
1,271,1129.9,450.2,133,173,2
1,271,1150,422.4,216,405,3
1,272,945.3,554,1437,0,1
1,272,1162.5,651.6,461,506,2
1,272,701.7,2078.5,306,927,3
1,273,943.8,551.1,1232,0,1
1,273,963.6,282.1,222,272,2
1,273,958.2,267.3,631,912,3
1,273,713.1,2014.4,173,1287,4
1,274,944.9,552.8,1334,0,1
1,274,746.2,652,227,269,2
1,274,642.4,2027.1,197,578,3
1,275,943.4,553.2,1231,0,1
1,275,906.6,711.7,92,130,2
1,275,936.7,775.5,483,633,3
1,276,947.7,554.5,1196,0,1
1,276,963.7,307.8,225,277,2
1,277,959.5,589.9,1389,0,1
1,277,780.6,441.7,200,241,2
1,277,652.4,1942.8,178,517,3
1,278,942.6,530.2,1197,0,1
1,278,785.2,434.9,186,225,2
1,278,681.4,1903.2,106,439,3
1,280,931.8,541.2,327,0,1
1,280,934.9,545.4,753,938,2
1,280,932.3,515.9,96,1053,3
1,280,740.2,436.1,141,1247,4
1,281,945.9,544.6,94,0,1
1,281,945,546.3,974,1149,2
1,281,858.2,354.4,93,1283,3
1,281,719,702.7,359,1701,4
1,281,661.3,2057.8,301,2665,5
1,282,946.1,546.9,1194,0,1
1,282,1169.1,671.2,203,247,2
1,283,934.8,539.9,1192,0,1
1,283,1117.4,449.9,125,167,2
1,283,1133.6,425.5,238,419,3
1,284,937.8,544.4,1225,0,1
1,284,720.1,683.4,298,349,2
1,285,941,545.1,1267,0,1
1,285,741.1,414,282,327,2
1,286,943.5,545.3,1187,0,1
1,286,855.6,335.7,201,244,2
1,286,821.3,311.2,461,721,3
1,286,741.1,427.7,318,1072,4
1,286,681.4,2006.3,182,1399,5
1,286,583.9,2050,166,1596,6
1,286,529.6,1972.8,166,1801,7
1,286,612.6,1925.3,23,1834,8
1,286,615.3,1881.4,27,1902,9
1,286,751,442.7,35,2209,10
1,287,944.2,548.9,399,0,1
1,287,936.6,543.5,564,782,2
1,287,843.1,318.2,108,943,3
1,287,743.2,418.8,182,1153,4
1,287,723.7,399.8,250,1416,5
1,288,945.3,548,1207,0,1
1,288,1072.2,752.9,336,376,2
1,288,741.5,395.4,257,695,3
1,288,599.5,2084.1,165,1057,4
1,289,939.4,553.5,1254,0,1
1,289,862.2,339.2,262,306,2
1,289,1128.7,653.7,170,530,3
1,289,1166.9,665.8,211,755,4
1,290,942.2,546.9,1301,0,1
1,290,959.7,304,72,118,2
1,290,954.1,277.4,270,402,3
1,291,943.8,555.1,1307,0,1
1,291,947.9,767.3,373,412,2
1,292,948.8,554.1,1209,0,1
1,292,1048.5,718.8,105,144,2
1,292,988.9,408.9,50,244,3
1,292,968.2,300.5,325,595,4
1,292,695.5,2054,131,892,5
1,293,947.6,545.5,1334,0,1
1,293,762.7,418.3,110,164,2
1,293,665.5,2047.1,155,431,3
1,294,942.4,546,1209,0,1
1,294,952.8,801.5,249,302,2
1,295,939.4,537.3,1214,0,1
1,295,763.9,635.1,129,169,2
1,295,726.8,660.7,200,383,3
1,296,940.5,554.3,1283,0,1
1,296,852.4,754.9,108,157,2
1,296,1155.5,661.3,196,408,3
1,296,1178.9,660.9,202,622,4
1,296,652.6,2088.3,169,1248,5
1,296,655.5,2051.7,242,1500,6
1,297,945.2,546.6,1271,0,1
1,297,1151.9,663.6,183,230,2
1,297,1176.8,669.7,159,400,3
1,298,945.7,550,1311,0,1
1,298,735.5,670.1,162,214,2
1,299,947.1,552,1219,0,1
1,299,832.9,459.6,89,121,2
1,299,745.1,424.3,130,274,3
1,300,947.7,549,1186,0,1
1,300,1164.8,671.2,211,259,2
1,300,695.9,2050.4,168,552,3
1,301,946.8,541.6,1181,0,1
1,301,770,446.9,217,266,2
1,301,692.2,2020.7,781,1233,3
1,302,944.4,553.5,1216,0,1
1,302,1168.4,681,371,420,2
1,302,687.6,2140.4,70,1088,3
1,303,948.9,548.7,1196,0,1
1,303,1142.6,453.5,238,277,2
1,304,953.9,556.1,1178,0,1
1,304,950.4,806.4,277,328,2
1,305,950.8,554.7,1194,0,1
1,305,877.5,333.3,99,142,2
1,305,956.2,264,1388,1556,3
1,305,936.9,500.7,86,1674,4
1,305,949,282.5,1092,2809,5
1,306,947.6,565.6,1215,0,1
1,306,824,698.3,132,168,2
1,306,737.1,692.8,342,530,3
1,306,710.1,721.1,68,613,4
1,306,734.8,636.6,167,1426,5
1,306,711.1,686.1,449,1898,6
1,306,731.2,685.6,520,2428,7
1,306,706.9,696.9,404,2845,8
1,306,677.3,2084.7,603,3561,9
1,307,951.1,550.1,383,0,1
1,307,942.3,549.6,661,859,2
1,307,943.1,781.4,403,1310,3
1,307,698.1,2080,170,1620,4
1,308,950.3,544.7,1215,0,1
1,308,1045.8,408.3,98,141,2
1,308,707.6,720.5,99,300,3
1,308,713.3,681.1,183,501,4
1,308,720.1,663,588,1100,5
1,308,734.7,656.5,284,1394,6
1,308,514.3,2114.9,93,1592,7
1,309,948.3,547.9,203,0,1
1,309,947.7,553.4,791,986,2
1,309,740.9,669.9,264,1300,3
1,309,690.3,2075,170,1562,4
1,310,944.3,547,1187,0,1
1,310,1127.7,442.4,143,182,2
1,310,1154.7,430.4,128,324,3
1,311,950.6,548.4,1201,0,1
1,311,1171.8,667.9,211,259,2
1,312,953.2,551,1183,0,1
1,312,939.1,812.5,230,269,2
1,313,950.7,539.6,1256,0,1
1,313,1177.8,672.1,143,194,2
1,313,1176.3,655.6,231,433,3
1,314,944.7,550.4,1225,0,1
1,314,961,348.5,50,87,2
1,314,947,272.1,180,290,3
1,315,943.3,545.8,1200,0,1
1,315,1176.5,661.7,332,382,2
1,316,946.4,545.7,1197,0,1
1,316,1148.1,428.8,258,301,2
1,317,950.6,547.7,340,0,1
1,317,954.2,548.9,637,866,2
1,317,1122.8,440.9,150,1055,3
1,317,1150.4,429,102,1173,4
1,318,946.8,549.7,1208,0,1
1,318,1123.7,611.7,119,155,2
1,318,1169.2,643.4,176,350,3
1,319,955.5,548.3,246,0,1
1,319,955.6,555.7,727,961,2
1,319,961.4,293.3,205,1217,3
1,319,707.9,2023.6,211,1631,4
1,319,683.8,2052.5,352,1995,5
1,319,889.7,331.2,192,2421,6
1,319,729.2,2059.9,223,2786,7
1,319,697.3,2024.4,289,3090,8
1,319,741.1,2014.2,270,3373,9
1,319,819.5,1946.5,430,3821,10
1,319,924.4,1927,186,4031,11
1,319,972.5,2012.1,346,4395,12
1,319,985.2,2124.4,435,4846,13
1,319,943.8,383,468,6705,14
1,319,911.6,182.5,137,8260,15
1,319,943.8,231,693,8975,16
1,319,955.9,245.5,612,9820,17
1,319,680.3,1934.7,156,10093,18
1,320,952.4,559.4,223,0,1
1,320,951.1,547.9,773,1002,2
1,320,727.1,662.1,406,1460,3
1,321,949,545.5,1182,0,1
1,321,1175.2,571.7,103,141,2
1,321,1163.4,684.1,204,372,3
1,321,700.4,2039.8,171,847,4
1,322,948.6,547.4,466,0,1
1,322,951.5,552.1,600,811,2
1,322,800.5,455.6,69,920,3
1,323,949.8,546.6,1238,0,1
1,323,735.7,694.6,150,204,2
1,323,717.4,684.6,255,467,3
1,324,946.4,550.1,1257,0,1
1,324,963.7,319.7,71,113,2
1,324,956.8,290.6,179,306,3
1,325,949.3,548.2,492,0,1
1,325,942.2,551.8,562,745,2
1,325,835.1,749.1,103,896,3
1,325,1162.5,416.1,419,1370,4
1,326,950,551.2,1209,0,1
1,326,907.6,749.8,133,169,2
1,326,944.2,783.7,496,681,3
1,327,947.9,550.5,1195,0,1
1,327,962.5,272.5,265,314,2
1,327,706.8,1976.9,175,681,3
1,328,948.1,555.6,1191,0,1
1,328,1122.3,441.8,159,200,2
1,328,1159.3,443.1,121,332,3
1,329,946.1,541.1,1262,0,1
1,329,836.9,759.7,41,92,2
1,329,1151.5,431.5,435,572,3
1,329,706.7,2128.9,39,779,4
1,330,952.4,544.2,442,0,1
1,330,948.3,547.9,657,828,2
1,330,1152,642.5,196,1071,3
1,330,1175.1,662.4,208,1290,4
1,331,939.6,544.6,499,0,1
1,331,948.8,547.2,535,722,2
1,331,882.4,311.5,140,906,3
1,331,747.3,700.6,132,1096,4
1,331,726.3,681,225,1332,5
1,331,680.1,2143.6,93,1709,6
1,331,682.9,2142.9,162,1961,7
1,332,944.9,546.2,1219,0,1
1,332,947.2,792.9,377,431,2
1,332,668.7,2132.1,209,750,3
1,332,657.9,2068.3,260,1024,4
1,332,576.5,2088.6,229,1271,5
1,333,946.4,544.1,412,0,1
1,333,945.3,553.8,612,791,2
1,333,867.5,766.3,95,934,3
1,333,735,427.3,299,1292,4
1,334,941.5,557.4,1198,0,1
1,334,858.3,359.9,78,130,2
1,334,743.8,740.1,90,282,3
1,334,725.8,694.5,258,558,4
1,334,640.7,2050,589,1245,5
1,335,947.8,552,1216,0,1
1,335,1128.8,479.1,68,106,2
1,335,1140.8,435.6,253,380,3
1,335,685.3,2032.7,185,691,4
1,336,948.2,548.4,1186,0,1
1,336,1180.2,564.1,125,163,2
1,336,955.9,289.3,362,585,3
1,337,938,551.8,1266,0,1
1,337,1147.3,436,414,455,2
1,338,946.4,546.7,1189,0,1
1,338,1139.3,438.9,357,398,2
1,339,947.2,545.4,1194,0,1
1,339,1152.9,437.1,310,351,2
1,340,952.7,550.2,1227,0,1
1,340,1152.7,472.7,124,163,2
1,340,1160.7,442.6,166,340,3
1,341,952.9,550.8,1187,0,1
1,341,949.9,801.8,238,286,2
1,342,952.8,555.4,1223,0,1
1,342,761.5,424,157,203,2
1,343,949,549.8,1183,0,1
1,343,951.8,279.5,210,263,2
1,343,702.5,1996.4,158,553,3
1,344,952,553.3,1198,0,1
1,344,1173.5,658.4,442,482,2
1,345,953.5,550.8,1216,0,1
1,345,757.6,559.7,104,141,2
1,345,751.5,670.5,250,417,3
1,345,723.1,675.8,78,507,4
1,345,721.6,667.7,774,1502,5
1,345,578.5,2124.8,23,2215,6
1,345,576,2130.7,48,2296,7
1,346,945.1,554.4,1177,0,1
1,346,955.4,286.1,249,301,2
1,347,943.8,542.5,1228,0,1
1,347,1074.9,760.8,66,117,2
1,347,947.3,313.2,113,282,3
1,347,949.1,265,210,512,4
1,347,773.1,2059.4,134,818,5
1,348,949.3,551.5,1222,0,1
1,348,856.6,755.7,113,151,2
1,348,728.9,681.5,398,587,3
1,349,951.7,552.2,1195,0,1
1,349,963.2,285.2,316,367,2
1,350,946.1,557.4,1187,0,1
1,350,898.6,358.9,91,134,2
1,350,1145,676.6,155,346,3
1,350,1171.5,674,216,573,4
1,350,1187.2,662.5,105,688,5
1,350,1179.3,649.1,1108,1976,6
1,350,1141.7,631,133,3269,7
1,351,945.4,548.6,1186,0,1
1,351,1039.2,384.1,81,120,2
1,351,1135.3,445.3,148,295,3
1,351,1155.4,433.9,253,559,4
1,352,948,554.6,1186,0,1
1,352,1136.6,449.4,223,264,2
1,353,947.2,553,1191,0,1
1,353,756,466.1,112,157,2
1,353,724.9,422.5,107,282,3
1,354,942.9,554.8,1034,0,1
1,354,1199.2,575.9,153,203,2
1,354,707.3,690,354,621,3
1,355,946.8,552.7,1196,0,1
1,355,1147.5,477.4,100,141,2
1,355,1149.1,433.4,224,381,3
1,356,941.8,537.5,239,0,1
1,356,947.6,544.6,812,974,2
1,356,1066.2,711.2,34,1055,3
1,356,947,280.9,355,1472,4
1,356,675.8,1975.6,144,1748,5
1,356,647.5,1998,236,2015,6
1,356,955.2,362.7,119,2281,7
1,357,948.6,549.3,288,0,1
1,357,948.4,551.4,760,934,2
1,357,1190.1,660.8,512,1493,3
1,357,684.4,2103.8,189,1806,4
1,358,950.3,556.1,61,0,1
1,358,944.6,550.1,963,1147,2
1,358,733.1,693.2,142,1341,3
1,358,715.6,677.4,233,1583,4
1,359,950.3,551.4,1528,0,1
1,359,783.6,494.5,142,181,2
1,360,949.2,555.7,1204,0,1
1,360,789.6,638.7,146,182,2
1,360,731.8,681.1,105,307,3
1,361,949.4,555.4,758,0,1
1,361,945.8,541.3,417,586,2
1,361,771.7,435.8,139,767,3
1,361,698.3,1959.1,179,1063,4
1,362,949.9,557.7,1197,0,1
1,362,1014.4,741.6,63,100,2
1,362,946.4,777.4,367,489,3
1,363,956.3,553.9,1188,0,1
1,363,743.9,528.2,52,92,2
1,363,971.9,297.5,150,287,3
1,363,952.8,271.3,271,571,4
1,364,947.2,551.3,1195,0,1
1,364,745.1,653.5,243,282,2
1,365,952,551.3,1235,0,1
1,365,1163.8,670.4,1070,1111,2
1,365,699.9,2099.7,220,1456,3
1,366,947.7,552.7,1225,0,1
1,366,869.1,764.3,71,111,2
1,366,738.3,385.8,301,464,3
1,367,950.9,559.4,1197,0,1
1,367,754.3,605.2,103,143,2
1,367,736.3,685.8,194,360,3
1,367,662.1,2059.7,246,1026,4
1,367,757,551.7,153,1361,5
1,367,731,679.6,277,1681,6
1,367,645.8,2061.4,221,2007,7
1,368,949.6,555.8,1207,0,1
1,368,950.7,763.3,231,279,2
1,368,690.6,2145.1,22,552,3
1,368,691,2129.3,28,605,4
1,369,949.2,555.3,365,0,1
1,369,950.8,555.6,744,938,2
1,369,963.6,704.3,141,1112,3
1,369,942.6,808.8,153,1297,4
1,370,939.8,553.5,1221,0,1
1,370,1057.2,371.4,100,142,2
1,370,727.6,692.8,152,355,3
1,370,714.4,670.6,785,1148,4
1,370,557.1,2124.6,125,1441,5
1,370,666.8,2096.8,228,1760,6
1,371,950.2,556.2,1203,0,1
1,371,801.2,450,204,244,2
1,371,673.3,2020.7,120,483,3
1,372,946.5,548.1,1191,0,1
1,372,983.6,752.6,135,175,2
1,372,951.6,783.1,307,498,3
1,373,948.1,554.7,1210,0,1
1,373,1120.1,480.1,127,165,2
1,373,1153.8,446.1,132,314,3
1,373,698.2,2004.6,183,679,4
1,374,947.8,554.9,1212,0,1
1,374,951.8,806.2,364,407,2
1,374,694.2,2077.4,180,692,3
1,375,944.9,558.8,1296,0,1
1,375,840.3,763.5,272,314,2
1,375,1118.7,703.8,127,486,3
1,375,1156.1,673.2,256,757,4
1,376,947.7,559.2,1227,0,1
1,376,865.9,703.4,103,140,2
1,376,933.2,244.5,191,392,3
1,376,941.1,266.5,201,603,4
1,377,946.7,555.4,1288,0,1
1,377,952.4,277.9,347,398,2
1,377,655.2,1997.9,161,736,3
1,378,943.9,555,262,0,1
1,378,947.8,549.9,769,941,2
1,378,1139.9,457.3,169,1149,3
