"observer","trial","x","y","dur","onset","n","aoi"
"1",409,193.4,-117,306,345,2,"c"
"1",409,-293.8,-1580.8,210,669,3,"c"
"1",410,-17.3,-12.8,1206,0,1,"c"
"1",410,-9.89999999999998,240.4,173,216,2,"c"
"1",411,-15.5,11.8,152,0,1,"c"
"1",411,-18.3,-1,938,1042,2,"c"
"1",411,-205.1,94.6,156,1242,3,"c"
"1",412,-9,-10.9,1201,0,1,"c"
"1",412,-11.7,-236.3,182,231,2,"c"
"1",413,-14.8,-18.6,1193,0,1,"c"
"1",413,195,-21.2,79,116,2,"c"
"1",413,182.9,89.4,182,327,3,"c"
"1",413,-316.5,-1469.2,120,625,4,"c"
"1",414,-12.5,-11.5,1203,0,1,"c"
"1",414,208.3,-129.5,222,271,2,"c"
"1",415,-13.6,-13,1183,0,1,"c"
"1",415,-229.1,-139,128,180,2,"c"
"1",416,-13,-9.60000000000002,1198,0,1,"c"
"1",416,92.8,-200.5,77,127,2,"c"
"1",416,198.6,-133.5,171,331,3,"c"
"1",417,-14.2,-7.10000000000002,1190,0,1,"c"
"1",417,-233.7,-9.89999999999998,46,94,2,"c"
"1",417,-13.7,251.1,245,382,3,"c"
"1",418,-15.4,-14,1194,0,1,"c"
"1",418,174.5,91.9,297,336,2,"c"
"1",419,-19.8,-10.2,1246,0,1,"c"
"1",419,-112.7,190.1,40,89,2,"c"
"1",419,-17,-303.3,98,242,3,"c"
"1",419,-22.3,-259.3,276,535,4,"c"
"1",420,-21,-11.1,1200,0,1,"c"
"1",420,200.7,-24.7,81,119,2,"c"
"1",421,-17.9,-9.20000000000005,372,0,1,"c"
"1",421,-18.8,-9.20000000000005,666,865,2,"c"
"1",421,-212.2,122,166,1076,3,"c"
"1",422,-13.6,-12.2,379,0,1,"c"
"1",422,-14.9,-6.20000000000005,622,811,2,"c"
"1",422,-201.5,102.1,151,1005,3,"c"
"1",423,-10.3,-14.2,1208,0,1,"c"
"1",423,105.1,-183.8,65,117,2,"c"
"1",423,-223,127.3,303,478,3,"c"
"1",423,-253,-1521.4,274,988,4,"c"
"1",424,-15.6,-11.3,1199,0,1,"c"
"1",424,-188.3,111.4,199,245,2,"c"
"1",424,-303.5,-1451.8,121,486,3,"c"
"1",425,-13.7,-10.1,1222,0,1,"c"
"1",425,0,258.5,266,320,2,"c"
"1",426,-26.6,-5.79999999999995,677,0,1,"c"
"1",426,-23.7,-1.10000000000002,363,539,2,"c"
"1",426,-637.8,-1267.7,199,853,3,"c"
"1",426,-471,-1305.4,409,1273,4,"c"
"1",426,-568.5,-1341.1,179,1468,5,"c"
"1",426,-674.8,-1415.9,48,1580,6,"c"
"1",426,-711.9,-1456.6,21,1727,7,"c"
"1",426,-742.1,-1500.5,544,2293,8,"c"
"1",426,179.8,-53.1,148,2617,9,"c"
"1",426,194.3,-131.9,289,2931,10,"c"
"1",427,-29.3,1,323,0,1,"c"
"1",427,-22,-10.5,774,955,2,"c"
"1",427,-160.4,-219.4,94,1101,3,"c"
"1",427,179.6,-132.6,115,1271,4,"c"
"1",427,204.8,-111.1,178,1470,5,"c"
"1",428,-19.8,-10.6,1215,0,1,"c"
"1",428,-115.8,-214.1,90,140,2,"c"
"1",428,-217.9,111.8,229,427,3,"c"
"1",428,-297.6,-1426.3,105,668,4,"c"
"1",429,-16.9,-14.2,1193,0,1,"c"
"1",429,-180.3,92.2,158,199,2,"c"
"1",429,-291.5,-1449.3,88,408,3,"c"
"1",429,-336.6,-1595,20,517,4,"c"
"1",430,-17.5,-12.2,1208,0,1,"c"
"1",430,-215.3,104.2,200,242,2,"c"
"1",430,-243.4,123.4,107,363,3,"c"
"1",431,-15.3,-14.8,1276,0,1,"c"
"1",431,-16.1,-250.7,443,481,2,"c"
"1",432,-25.9,-6.5,1221,0,1,"c"
"1",432,-223.7,-106,189,227,2,"c"
"1",432,-257.5,-134.2,103,347,3,"c"
"1",432,-213.6,-145.7,152,1991,4,"c"
"1",433,-14.5,-9.20000000000005,1191,0,1,"c"
"1",433,91.5999999999999,163.3,76,117,2,"c"
"1",433,-208,112.7,182,354,3,"c"
"1",434,-13.4,-6.89999999999998,1187,0,1,"c"
"1",434,-125.3,-225.2,138,185,2,"c"
"1",434,-235.9,85.6,108,357,3,"c"
"1",434,-241.8,143.4,318,696,4,"c"
"1",435,-16.1,-16.8,1213,0,1,"c"
"1",435,-221.2,-28.2,62,100,2,"c"
"1",435,-230.6,115.2,259,387,3,"c"
"1",436,-21.8,-16,287,0,1,"c"
"1",436,-18.3,-0.899999999999977,720,910,2,"c"
"1",436,-142,-174.6,113,1060,3,"c"
"1",437,-17,-14.1,1181,0,1,"c"
"1",437,-24.9,256.2,842,896,2,"c"
"1",438,-17.4,-14.1,1207,0,1,"c"
"1",438,-107.4,-188.6,94,136,2,"c"
"1",438,-231.5,-138.6,266,434,3,"c"
"1",439,-20.1,-15.7,1184,0,1,"c"
"1",439,-11.7,-234.9,338,377,2,"c"
"1",440,-21.8,-10.6,1210,0,1,"c"
"1",440,204.1,-105.8,369,417,2,"c"
"1",440,-232.3,-1347.7,48,653,3,"c"
"1",441,-16.4,-13.9,1197,0,1,"c"
"1",441,-220.3,-120.9,314,355,2,"c"
"1",442,-17.7,-12.3,1184,0,1,"c"
"1",442,210.2,-30.9,114,151,2,"c"
"1",442,200,-122.1,317,494,3,"c"
"1",443,-19,-15.8,1136,0,1,"c"
"1",443,-218.2,-26.9,97,135,2,"c"
"1",443,-15.4,-250,280,466,3,"c"
"1",443,-345.6,-1471.7,139,705,4,"c"
"1",444,-10.1,-13.4,1197,0,1,"c"
"1",444,-110.9,106.7,99,131,2,"c"
"1",444,-211.8,116.2,186,341,3,"c"
"1",445,-16.5,-10.8,395,0,1,"c"
"1",445,-15,-18.6,635,816,2,"c"
"1",445,-14.2,242.5,245,1101,3,"c"
"1",445,-266.8,-1406.4,110,1346,4,"c"
"1",446,-18.9,-14.4,1231,0,1,"c"
"1",446,-109.5,-188.2,72,108,2,"c"
"1",446,-236.7,150.4,299,453,3,"c"
"1",447,-21.2,-15.3,1208,0,1,"c"
"1",447,171,79.8,74,113,2,"c"
"1",447,179.7,115.7,206,336,3,"c"
"1",448,-8.29999999999995,13.3,233,0,1,"c"
"1",448,-17.4,-8.39999999999998,885,895,2,"c"
"1",448,-12.2,-288.7,83,1030,3,"c"
"1",449,-21,-11.7,1196,0,1,"c"
"1",449,-21.8,-222.4,332,380,2,"c"
"1",450,-19.1,-5,1227,0,1,"c"
"1",450,128.8,55.6,288,324,2,"c"
"1",451,-13.2,-15.2,1268,0,1,"c"
"1",451,-66.7,247.1,114,221,2,"c"
"1",451,-26.1,269.3,223,463,3,"c"
"1",452,-14.3,-11.6,1204,0,1,"c"
"1",452,-7.70000000000005,-254.9,229,281,2,"c"
"1",453,-11,-12.8,1183,0,1,"c"
"1",453,1.89999999999998,-253.3,235,283,2,"c"
"1",454,-13.5,-8,1196,0,1,"c"
"1",454,180.1,77.4,79,115,2,"c"
"1",454,190.8,102.2,170,300,3,"c"
"1",455,-14.9,3.79999999999995,1195,0,1,"c"
"1",455,-51.3,-195.5,109,146,2,"c"
"1",455,-14.6,-235.2,202,367,3,"c"
"1",456,-17.2,-15.7,1191,0,1,"c"
"1",456,-182.4,-84.3,129,164,2,"c"
"1",456,-226.6,-133.1,173,356,3,"c"
"1",457,-8.70000000000005,-13.8,1200,0,1,"c"
"1",457,225.8,-123,187,235,2,"c"
"1",458,-14.2,-3.10000000000002,1216,0,1,"c"
"1",458,-160.9,100.1,203,244,2,"c"
"1",459,-11.2,-12.1,1077,0,1,"c"
"1",459,-132.3,79.8,100,138,2,"c"
"1",459,-218.2,114,81,250,3,"c"
"1",460,-12.1,-8.70000000000005,1197,0,1,"c"
"1",460,-9.20000000000005,-257.8,164,201,2,"c"
"1",460,-267.7,-1584.3,216,516,3,"c"
"1",461,-11.7,-8.89999999999998,1207,0,1,"c"
"1",461,210.6,-41.8,76,114,2,"c"
"1",461,190.2,99.6,139,298,3,"c"
"1",462,-9.79999999999995,-12.9,1205,0,1,"c"
"1",462,208.2,-118.3,298,346,2,"c"
"1",463,-7.20000000000005,-10.2,1203,0,1,"c"
"1",463,212.5,-153.9,154,207,2,"c"
"1",463,-287.9,-1574.7,129,564,3,"c"
"1",464,-13,-18.8,1202,0,1,"c"
"1",464,-102.2,211.9,96,148,2,"c"
"1",464,-232,-186.7,88,297,3,"c"
"1",464,-239.3,-142.9,152,467,4,"c"
"1",465,-11.8,-7.20000000000005,1191,0,1,"c"
"1",465,178.6,89.1,187,229,2,"c"
"1",466,-15.1,-9.39999999999998,1198,0,1,"c"
"1",466,-9.60000000000002,259.2,185,236,2,"c"
"1",467,-26.9,-1,59,0,1,"c"
"1",467,-15.9,-3.29999999999995,949,1140,2,"c"
"1",467,216.4,-122.5,166,1355,3,"c"
"1",467,-373.7,-1577.6,340,1813,4,"c"
"1",467,-379.3,-1588.1,67,1902,5,"c"
"1",468,-17,-11.2,1194,0,1,"c"
"1",468,169.2,123.4,217,257,2,"c"
"1",469,-20.4,-14.4,1226,0,1,"c"
"1",469,-120.4,-209.4,231,279,2,"c"
"1",469,-30.6,193.9,74,435,3,"c"
"1",469,-24.1,239.5,186,643,4,"c"
"1",469,-317.9,-1494.5,187,1009,5,"c"
"1",470,-17.7,-11.3,1215,0,1,"c"
"1",470,-211,-167.8,71,124,2,"c"
"1",471,-13.7,-8.29999999999995,1190,0,1,"c"
"1",471,-56.6,201.8,93,136,2,"c"
"1",471,-22.1,249,193,351,3,"c"
"1",472,-15.8,-7.60000000000002,1223,0,1,"c"
"1",472,-95.6,-196.6,122,157,2,"c"
"1",472,-226.5,-151.3,168,358,3,"c"
"1",473,-14.8,-30,1215,0,1,"c"
"1",473,225.1,-147.5,261,314,2,"c"
"1",474,-17.1,-7.79999999999995,1198,0,1,"c"
"1",474,-202.7,99.1,216,258,2,"c"
"1",475,-16.7,-8,593,0,1,"c"
"1",475,-19.5,-6.10000000000002,393,595,2,"c"
"1",475,-103.8,214.5,70,717,3,"c"
"1",475,178.6,90,252,1018,4,"c"
"1",475,21.7,59,56,1282,5,"c"
"1",476,-11.7,-10.2,1208,0,1,"c"
"1",476,-13,-262.5,501,552,2,"c"
"1",476,-272.3,-1511.1,262,910,3,"c"
"1",476,-296.9,-1529,191,1110,4,"c"
"1",476,-287.3,-1510.2,176,1672,5,"c"
"1",477,-11.8,-5.5,1206,0,1,"c"
"1",477,-156.9,67.4,99,137,2,"c"
"1",477,-222.1,117.5,122,280,3,"c"
"1",478,-14.1,-9.39999999999998,1243,0,1,"c"
"1",478,108.2,-201.5,75,125,2,"c"
"1",478,-224.3,-140.4,287,470,3,"c"
"1",479,-17,-1.29999999999995,1176,0,1,"c"
"1",479,87.5999999999999,207.2,85,127,2,"c"
"1",479,6.70000000000005,253.7,168,320,3,"c"
"1",479,-20,265.4,286,618,4,"c"
"1",479,-281.1,-1579.2,64,842,5,"c"
"1",480,-13.1,-4.39999999999998,303,0,1,"c"
"1",480,-77.7,-8.89999999999998,146,1040,2,"c"
"1",480,-29,-211.9,161,1252,3,"c"
"1",480,-14.9,-242.3,480,1743,4,"c"
"1",481,-15.7,-9.5,1195,0,1,"c"
"1",481,-222.6,-127.7,144,196,2,"c"
"1",481,-306.2,-1590.2,25,335,3,"c"
"1",482,-14.7,-5.70000000000005,508,0,1,"c"
"1",482,-19.3,-4.60000000000002,457,683,2,"c"
"1",482,185.2,96.5,167,892,3,"c"
"1",482,-281.6,-1502.5,185,1200,4,"c"
"1",483,-18.9,-13.9,1259,0,1,"c"
"1",483,-248.6,-140.5,156,208,2,"c"
"1",484,-13.4,-14.2,1199,0,1,"c"
"1",484,180.2,112.1,190,230,2,"c"
"1",485,-17.7,-9.5,1204,0,1,"c"
"1",485,-4.79999999999995,162.2,51,90,2,"c"
"1",485,-20.9,259.6,235,351,3,"c"
"1",486,-13.9,-7.5,1229,0,1,"c"
"1",486,131,-192.5,88,139,2,"c"
"1",486,-219,-134,180,378,3,"c"
"1",487,-13.9,-8.29999999999995,1223,0,1,"c"
"1",487,4.29999999999995,-164.8,104,136,2,"c"
"1",487,-8.39999999999998,-245.3,263,422,3,"c"
"1",488,-14.6,0.299999999999955,1223,0,1,"c"
"1",488,157.6,-4.5,32,66,2,"c"
"1",488,-159.9,109.1,57,183,3,"c"
"1",488,-235.5,129.9,190,397,4,"c"
"1",489,-14,-3.5,1197,0,1,"c"
"1",489,172.8,-61.7,24,69,2,"c"
"1",489,-31.3,-256.6,275,397,3,"c"
"1",490,-10.2,-13.9,1190,0,1,"c"
"1",490,-212.1,-123.2,162,211,2,"c"
"1",490,-305.6,-1458.7,172,480,3,"c"
"1",491,-12.5,-7.10000000000002,1198,0,1,"c"
"1",491,-213.7,-122.2,195,236,2,"c"
"1",492,-12.8,-12.8,1269,0,1,"c"
"1",492,179.2,107.5,118,162,2,"c"
"1",493,-18,-10.6,1191,0,1,"c"
"1",493,43.2,-195.3,87,133,2,"c"
"1",493,-16.5,-253.1,206,362,3,"c"
"1",493,-281.1,-1600,61,534,4,"c"
"1",494,-16.1,-14,1191,0,1,"c"
"1",494,-186.4,-125,104,144,2,"c"
"1",494,-288.3,-1559.5,343,587,3,"c"
"1",494,-329,-1391.5,212,833,4,"c"
"1",495,9.29999999999995,-4,1178,0,1,"c"
"1",495,-197,-136.7,85,133,2,"c"
"1",496,-9.70000000000005,-9.5,1040,0,1,"c"
"1",496,-210.3,-127.1,101,150,2,"c"
"1",497,-5.60000000000002,-18.2,1216,0,1,"c"
"1",497,179.9,78.4,133,183,2,"c"
"1",498,-15.1,-5.10000000000002,1228,0,1,"c"
"1",498,-6.89999999999998,235.3,235,288,2,"c"
"1",498,-425.5,-1560.2,119,543,3,"c"
"1",499,-13.7,-11.3,1193,0,1,"c"
"1",499,170.7,86.3,79,118,2,"c"
"1",499,180.9,109,117,247,3,"c"
"1",500,-13,-7.79999999999995,1175,0,1,"c"
"1",500,0.600000000000023,258.8,164,216,2,"c"
"1",501,-12.6,-10.4,1193,0,1,"c"
"1",501,96.5999999999999,-200.9,109,162,2,"c"
"1",501,205.8,-128.6,333,519,3,"c"
"1",502,-12.4,-11.4,1204,0,1,"c"
"1",502,-14.9,-246.7,192,241,2,"c"
"1",503,-15.6,-9.70000000000005,1207,0,1,"c"
"1",503,-109.2,215.2,84,138,2,"c"
"1",503,211.4,-146.4,124,321,3,"c"
"1",503,217.6,-126.8,150,486,4,"c"
"1",503,141.5,-190.2,93,1867,5,"c"
"1",503,206.6,-113.3,302,2198,6,"c"
"1",504,-20.4,-1.70000000000005,1167,0,1,"c"
"1",504,-87.1,229.2,95,145,2,"c"
"1",505,-10.7,-9.5,1270,0,1,"c"
"1",505,-185.6,100.8,73,114,2,"c"
"1",505,-221,126.5,224,354,3,"c"
"1",506,-15.8,-13.7,1197,0,1,"c"
"1",506,1.70000000000005,261,212,253,2,"c"
"1",507,-7.70000000000005,-7.39999999999998,1186,0,1,"c"
"1",507,-2,265.7,190,240,2,"c"
"1",508,-15,-10.1,1198,0,1,"c"
"1",508,185.1,79.7,165,216,2,"c"
"1",509,-12.4,-14.1,1192,0,1,"c"
"1",509,217.5,-140.1,154,205,2,"c"
"1",510,-22.8,-5,1184,0,1,"c"
"1",510,-102.6,198.3,63,103,2,"c"
"1",510,180.7,95.1,131,286,3,"c"
"1",510,186.2,110.9,273,570,4,"c"
"1",510,-340.5,-1546.8,254,962,5,"c"
"1",511,-9.70000000000005,-9.29999999999995,1199,0,1,"c"
"1",511,-3.89999999999998,260,196,238,2,"c"
"1",512,-20.4,-7.29999999999995,1209,0,1,"c"
"1",512,3.39999999999998,-221.4,239,290,2,"c"
"1",512,-324.4,-1599.5,33,708,3,"c"
"1",512,-320.9,-1597.2,45,804,4,"c"
"1",512,-306.9,-1527,668,1498,5,"c"
"1",513,-8.10000000000002,-13.3,1162,0,1,"c"
"1",513,0,-240.3,244,293,2,"c"
"1",514,-11.8,-9.20000000000005,1228,0,1,"c"
"1",514,204,-96.4,290,326,2,"c"
"1",515,-11.8,-15.5,1238,0,1,"c"
"1",515,168.9,90.7,202,242,2,"c"
"1",516,-14.7,-4.39999999999998,1201,0,1,"c"
"1",516,171.6,95.3,227,268,2,"c"
"1",516,-295.7,-1543.1,170,580,3,"c"
"1",517,-10.6,-10.4,1252,0,1,"c"
"1",517,178.2,98.2,259,297,2,"c"
"1",518,-10.4,-11.9,1193,0,1,"c"
"1",518,-194.8,-134.1,140,178,2,"c"
"1",519,-12.8,-4.79999999999995,1224,0,1,"c"
"1",519,-109,-218.2,103,156,2,"c"
"1",519,-28.8,220.7,83,291,3,"c"
"1",519,-28.8,248.5,217,533,4,"c"
"1",520,-10.6,-16.1,1197,0,1,"c"
"1",520,45,122.5,83,117,2,"c"
"1",520,-211.7,96.7,152,318,3,"c"
"1",521,-17.9,-9.5,1213,0,1,"c"
"1",521,-4.39999999999998,231.5,231,283,2,"c"
"1",522,-13.5,-18.9,1189,0,1,"c"
"1",522,202.7,-19.5,64,112,2,"c"
"1",522,190.8,85.7,530,668,3,"c"
"1",523,-9,-13.7,1202,0,1,"c"
"1",523,-190.6,78.5,151,193,2,"c"
"1",524,-9.89999999999998,-6.29999999999995,1189,0,1,"c"
"1",524,-22.5,-246.9,157,209,2,"c"
"1",524,-290.3,-1577.6,220,528,3,"c"
"1",525,-16,-5.20000000000005,609,0,1,"c"
"1",525,-15.7,-9.39999999999998,411,584,2,"c"
"1",525,170.3,96.6,208,834,3,"c"
"1",525,-319.2,-1452.4,197,1161,4,"c"
"1",526,-10.7,-2.89999999999998,1220,0,1,"c"
"1",526,-82.9,97.6,83,113,2,"c"
"1",526,-225.3,-162.2,234,400,3,"c"
"1",526,-320,-1570.5,561,1065,4,"c"
"1",527,-14.2,-15.2,1198,0,1,"c"
"1",527,83.5999999999999,-206.3,69,109,2,"c"
"1",527,182.2,126.6,183,351,3,"c"
"1",528,-14.5,-10.7,1242,0,1,"c"
"1",528,-210.6,-43.4,91,129,2,"c"
"1",528,-212.4,-134.4,177,331,3,"c"
"1",528,-339.1,-1498.8,179,622,4,"c"
"1",529,-15.5,-10.7,1198,0,1,"c"
"1",529,94.4000000000001,-185.7,78,117,2,"c"
"1",529,-7.29999999999995,234.1,140,318,3,"c"
"1",529,-17.4,268.1,351,686,4,"c"
"1",529,-347.8,-1575,223,1056,5,"c"
"1",530,-15.5,-18.9,1194,0,1,"c"
"1",530,-23.8,-265.1,233,273,2,"c"
"1",531,-18.6,-6.29999999999995,1198,0,1,"c"
"1",531,26.2,-185.5,122,161,2,"c"
"1",532,-19.7,-15.3,1242,0,1,"c"
"1",532,-216.3,94.3,147,192,2,"c"
"1",533,-21.2,-19.7,1256,0,1,"c"
"1",533,-201.4,109.7,153,194,2,"c"
"1",534,-23.4,-17.1,1285,0,1,"c"
"1",534,-20.1,-267.7,190,241,2,"c"
"1",535,-17.8,-14.9,1287,0,1,"c"
"1",535,164.9,-108.8,219,258,2,"c"
"1",536,-15.1,-16,1206,0,1,"c"
"1",536,21.9,204.7,85,138,2,"c"
"1",536,-6.5,250.8,203,361,3,"c"
"1",537,-16.8,-16.8,1193,0,1,"c"
"1",537,-9.10000000000002,-240.4,184,226,2,"c"
"1",538,-18.1,-8.20000000000005,1215,0,1,"c"
"1",538,-207.9,-126.2,186,237,2,"c"
"1",539,-21.1,-2.89999999999998,1189,0,1,"c"
"1",539,-191.9,109.2,112,155,2,"c"
"1",540,-16.5,-18.9,1210,0,1,"c"
"1",540,-17.9,-266.1,146,189,2,"c"
"1",541,-15.8,-12.5,182,0,1,"c"
"1",541,-18,-20.1,808,1037,2,"c"
"1",541,-185.6,119.3,131,1218,3,"c"
"1",542,-14.4,-12.1,1244,0,1,"c"
"1",542,178,-102.9,264,302,2,"c"
"1",542,-271.5,-1567.1,223,700,3,"c"
"1",543,-8.5,-9.89999999999998,1222,0,1,"c"
"1",543,-18.6,-247.5,180,230,2,"c"
"1",544,-8.60000000000002,-10.3,1290,0,1,"c"
"1",544,-201.2,129.2,261,305,2,"c"
"1",544,-234.1,118.5,155,474,3,"c"
"1",545,-7.39999999999998,-2.20000000000005,422,0,1,"c"
"1",545,-10.8,-7,723,910,2,"c"
"1",545,198.4,-114.1,136,1092,3,"c"
"1",545,-285.9,-1592.3,35,1249,4,"c"
"1",546,-15.8,-12.8,1242,0,1,"c"
"1",546,-220.4,-143.4,169,219,2,"c"
"1",547,-12.4,-9.29999999999995,1187,0,1,"c"
"1",547,-101.3,220.2,124,166,2,"c"
"1",547,189.7,95.6,127,335,3,"c"
"1",547,203.7,120.4,150,497,4,"c"
"1",547,-286.5,-1598.6,70,711,5,"c"
"1",547,-286.1,-1595.5,163,934,6,"c"
"1",548,-16.4,-11.4,1192,0,1,"c"
"1",548,-237,-136.9,165,217,2,"c"
"1",548,-320.9,-1478.1,184,498,3,"c"
"1",549,-15.7,-13.4,1246,0,1,"c"
"1",549,-219.6,-150,198,246,2,"c"
"1",549,-320.5,-1530.7,264,631,3,"c"
"1",550,-16.5,-17,1207,0,1,"c"
"1",550,160.5,98.4,161,202,2,"c"
"1",550,191.7,111.9,118,333,3,"c"
"1",550,-284.8,-1487.5,171,634,4,"c"
"1",551,-13,-3.10000000000002,1273,0,1,"c"
"1",551,-125.7,-220.7,36,88,2,"c"
"1",551,-43,194.4,87,226,3,"c"
"1",551,-21.4,251.7,156,406,4,"c"
"1",551,-4.29999999999995,274,392,812,5,"c"
"1",552,-11.1,-11.2,1196,0,1,"c"
"1",552,-173.2,74.1,131,172,2,"c"
"1",552,-214.7,88.8,53,239,3,"c"
"1",553,-13.9,-8.29999999999995,1207,0,1,"c"
"1",553,-28.4,-253.1,399,448,2,"c"
"1",553,-283.1,-1533.1,309,851,3,"c"
"1",554,-12.8,-16,1192,0,1,"c"
"1",554,189.7,92.5,229,268,2,"c"
"1",555,-11.3,-11.9,1246,0,1,"c"
"1",555,214.9,-150.6,212,264,2,"c"
"1",556,-12.1,-18.9,1211,0,1,"c"
"1",556,-124.7,-234.4,173,223,2,"c"
"1",556,184.7,80.8,93,363,3,"c"
"1",556,191.7,111.5,139,520,4,"c"
"1",557,-11.7,-14.4,1135,0,1,"c"
"1",557,-178.7,-22.1,118,155,2,"c"
"1",557,-230.6,-143.1,629,814,3,"c"
"1",557,-274.3,-1595.8,178,1808,4,"c"
"1",557,-274.9,-1603.7,134,1969,5,"c"
"1",558,-13.4,-15.1,1193,0,1,"c"
"1",558,163.9,85.6,291,332,2,"c"
"1",558,185.3,86.2,289,818,3,"c"
"1",558,201.4,112.4,958,1787,4,"c"
"1",558,-441.6,-1537.4,132,2061,5,"c"
"1",559,-11,-14.4,1198,0,1,"c"
"1",559,-5.10000000000002,262.7,187,242,2,"c"
"1",560,-8.60000000000002,-10.7,1185,0,1,"c"
"1",560,-197,92.9,173,227,2,"c"
"1",561,-8.89999999999998,-10.3,248,0,1,"c"
"1",561,-11.3,-11.4,757,960,2,"c"
"1",561,-158.7,-113.6,121,1123,3,"c"
"1",561,-236.2,-134.5,210,1355,4,"c"
"1",562,-14.3,-15.3,1220,0,1,"c"
"1",562,220.5,-115.6,194,234,2,"c"
"1",563,-16.6,-12.7,1201,0,1,"c"
"1",563,3.10000000000002,259,182,236,2,"c"
"1",564,-31.5,-8.5,315,0,1,"c"
"1",564,-15.9,-16.3,724,901,2,"c"
"1",564,173,80.4,139,1079,3,"c"
"1",565,-18.3,-18.2,1191,0,1,"c"
"1",565,67.3,178.4,93,145,2,"c"
"1",565,-1.39999999999998,252.7,284,455,3,"c"
"1",565,-257.9,-1582.7,219,816,4,"c"
"1",566,-9.60000000000002,-3.70000000000005,1211,0,1,"c"
"1",566,-0.5,281.6,189,316,2,"c"
"1",567,-17.6,-17.3,170,0,1,"c"
"1",567,-19.7,-17.7,875,1077,2,"c"
"1",567,-122.2,-213.3,65,1184,3,"c"
"1",567,195.2,-143.7,206,1442,4,"c"
"1",567,-318.5,-1576.2,28,1585,5,"c"
"1",568,-18.7,-14,1295,0,1,"c"
"1",568,79,-166.2,45,82,2,"c"
"1",568,-226.9,152.5,194,340,3,"c"
"1",569,-15.6,-15.7,1193,0,1,"c"
"1",569,-10.6,259.6,232,284,2,"c"
"1",570,-12.4,-13.5,1188,0,1,"c"
"1",570,-205.7,115.2,128,173,2,"c"
"1",571,-14.9,-18.1,1243,0,1,"c"
"1",571,68.5999999999999,-191.4,42,78,2,"c"
"1",571,172.5,97.8,262,394,3,"c"
"1",573,-10,-24.9,36,0,1,"c"
"1",573,-14.1,-27.7,1006,1179,2,"c"
"1",573,-90.2,-227.6,74,1294,3,"c"
"1",573,-18.9,-256,472,1789,4,"c"
"1",573,-322.6,-1587.6,159,2060,5,"c"
"1",574,-14.5,-22.9,1203,0,1,"c"
"1",574,220.7,-54,77,115,2,"c"
"1",574,201.5,-153.2,223,363,3,"c"
"1",574,-237,-1587.8,22,572,4,"c"
"1",575,-8.10000000000002,-11.7,1224,0,1,"c"
"1",575,160.6,56.4,107,146,2,"c"
"1",575,196.9,99.1,237,402,3,"c"
"1",576,-8.39999999999998,-14.9,1223,0,1,"c"
"1",576,-178.4,104.3,290,331,2,"c"
"1",576,-258.4,-1493.1,188,628,3,"c"
"2",1,-20.4,-22.1,1311,0,1,"c"
"2",1,7.10000000000002,-7.39999999999998,816,832,2,"c"
"2",1,130.8,182.9,213,1198,3,"c"
"2",1,111.4,181.7,1658,2874,4,"c"
"2",1,116,187.6,921,3923,5,"c"
"2",1,36.1,95.5,110,4071,6,"c"
"2",1,119.6,157.3,25,4126,7,"c"
"2",1,112.2,182.4,285,4549,8,"c"
"2",1,82.7,167.5,155,4851,9,"c"
"2",1,120.7,167.2,386,5254,10,"c"
"2",1,106.8,178,983,6351,11,"c"
"2",1,219,99.3,116,6492,12,"c"
"2",1,-555.4,-1469,130,6771,13,"c"
"2",1,-405.5,-1236.7,61,7401,14,"c"
"2",1,-315,-1276.3,124,7652,15,"c"
"2",1,-478.4,-1196.7,118,7793,16,"c"
"2",1,-298.4,-409.6,65,8903,17,"c"
"2",1,52.4,130.6,138,9101,18,"c"
"2",2,2.10000000000002,-28.6,1887,0,1,"c"
"2",2,-119.5,-206.5,326,373,2,"c"
"2",2,-111.8,-257.8,983,1378,3,"c"
"2",2,-401.1,-1549.1,109,1601,4,"c"
"2",2,-16,-159.7,228,2937,5,"c"
"2",2,-104.7,-198.6,273,3240,6,"c"
"2",2,-10.3,24.1,215,3508,7,"c"
"2",2,-88,-167.5,574,4116,8,"c"
"2",2,-107.9,15.2,245,4411,9,"c"
"2",2,-110.1,-173.6,226,4683,10,"c"
"2",2,17.9,25.3,350,5089,11,"c"
"2",2,7,98.8,265,5385,12,"c"
"2",2,-64,-192.4,201,5640,13,"c"
"2",2,43.4,-114.5,188,5853,14,"c"
"2",2,39.4,80.7,704,6608,15,"c"
"2",2,5.60000000000002,203.7,315,6961,16,"c"
"2",2,20.4,223.7,416,7393,17,"c"
"2",2,213.2,68,253,7689,18,"c"
"2",2,157.6,-149.1,177,7913,19,"c"
"2",2,221.5,-89.2,147,8103,20,"c"
"2",2,102.4,141.3,95,8252,21,"c"
"2",2,20.9,195.4,113,8389,22,"c"
"2",2,206.8,65.2,260,8780,23,"c"
"2",2,-146.8,16.3,163,8997,24,"c"
"2",2,-168.5,-165.4,269,9309,25,"c"
"2",2,-14.7,187.1,204,9573,26,"c"
"2",2,17.5,214.5,849,10443,27,"c"
"2",2,-50.1,-151.8,250,10878,28,"c"
"2",2,-13.1,161.8,312,11248,29,"c"
"2",2,-60.2,122.1,117,11998,30,"c"
"2",2,18.3,219.3,141,13900,31,"c"
"2",2,4.29999999999995,196.3,341,14252,32,"c"
"2",2,20.5,214.2,352,14616,33,"c"
