observer, trial, targLoc, distLoc, targDiscrim, thoughtNoAttCap
27, 148, 3, 5, -1, -1
27, 149, 2, 5, -1, -1
27, 150, 1, 3, 1, 1
27, 151, 5, 5, 1, 1
27, 152, 2, 0, 1, 1
27, 153, 2, 0, 1, 1
27, 154, 5, 0, 1, 1
27, 155, 6, 0, 1, 1
27, 156, 2, 3, 1, 1
27, 157, 6, 0, 1, 1
27, 158, 3, 4, -1, -1
27, 159, 2, 5, 1, 1
27, 160, 3, 0, 1, 1
27, 161, 2, 0, 1, 1
27, 162, 4, 6, -1, -1
27, 163, 2, 0, 1, 1
27, 164, 1, 0, 1, 1
27, 165, 4, 0, 1, 1
27, 166, 3, 0, 1, 1
27, 167, 5, 6, 1, 1
27, 168, 4, 3, 1, 1
27, 169, 6, 1, 1, 1
27, 170, 6, 3, 1, 1
27, 171, 3, 3, 1, 1
27, 172, 1, 6, 1, 1
27, 173, 1, 6, 1, 1
27, 174, 5, 0, 1, 1
27, 175, 1, 0, 1, 1
27, 176, 1, 0, 1, 1
27, 177, 2, 0, 1, 1
27, 178, 6, 2, -1, -1
27, 179, 5, 0, 1, 1
27, 180, 3, 0, 1, 1
27, 181, 1, 5, -1, -1
27, 182, 1, 1, -1, -1
27, 183, 6, 1, -1, -1
27, 184, 6, 5, 1, 1
27, 185, 3, 3, 1, 1
27, 186, 6, 6, 1, 1
27, 187, 6, 1, 1, 1
27, 188, 6, 0, 1, 1
27, 189, 4, 4, 1, 1
27, 190, 5, 0, 1, 1
27, 191, 5, 1, 1, 1
27, 192, 3, 4, 1, 1
27, 193, 6, 0, 1, 1
27, 194, 6, 5, 1, 1
27, 195, 5, 0, 1, 1
27, 196, 6, 0, 1, 1
27, 197, 4, 3, 1, 1
27, 198, 3, 1, -1, -1
27, 199, 3, 0, 1, 1
27, 200, 4, 0, 1, 1
27, 201, 3, 5, 1, 1
27, 202, 4, 3, 1, 1
27, 203, 2, 2, 1, 1
27, 204, 2, 4, 1, 1
27, 205, 2, 5, 1, 1
27, 206, 5, 0, 1, 1
27, 207, 5, 4, 1, 1
27, 208, 4, 0, 1, 1
27, 209, 1, 0, 1, 1
27, 210, 6, 3, 0, 1
27, 211, 1, 0, 1, 1
27, 212, 1, 4, 1, 1
27, 213, 2, 4, 1, 1
27, 214, 6, 0, 1, 1
27, 215, 5, 5, 1, 1
27, 216, 1, 1, -1, -1
