"observer","trial","x","y","dur","onset","n","aoi","aoi2"
"15",123,-120.2,230,166,207,2,"d3","distracter"
"15",124,13.2,31.7,467,0,1,"c","centre"
"15",124,16.8,31.7,599,789,2,"c","centre"
"15",124,10.3,242.8,171,1005,3,"3","target"
"15",124,-6.29999999999995,261.5,244,1260,4,"3","target"
"15",125,6.29999999999995,46.8,1229,0,1,"c","centre"
"15",125,203.7,146.3,577,607,2,"2","target"
"15",126,9.89999999999998,46,1250,0,1,"c","centre"
"15",126,-8.89999999999998,250.7,136,170,2,"3","blank"
"15",127,2.79999999999995,84.2,1245,0,1,"c","centre"
"15",127,-0.100000000000023,-218.3,180,219,2,"6","target"
"15",128,24,44.2,370,0,1,"c","centre"
"15",128,11.3,52.4,830,838,2,"c","centre"
"15",128,105.2,228,182,1053,3,"d2","distracter"
"15",129,21.3,37.4,588,0,1,"c","centre"
"15",129,6.70000000000005,42,616,623,2,"c","centre"
"15",129,122.9,196.6,141,808,3,"d2","distracter"
"15",129,-199.8,168,180,1035,4,"4","target"
"15",130,10.3,45.9,1253,0,1,"c","centre"
"15",131,10.6,39.4,1215,0,1,"c","centre"
"15",131,246.7,5.70000000000005,135,174,2,"d1","distracter"
"15",131,218.9,131.4,271,481,3,"2","target"
"15",132,9.79999999999995,36.4,1254,0,1,"c","centre"
"15",132,126.8,-3.70000000000005,115,138,2,"0","blank"
"15",133,11.5,52.6,1229,0,1,"c","centre"
"15",133,7.39999999999998,262.9,166,201,2,"3","target"
"15",133,0.600000000000023,280,93,302,3,"3","target"
"15",134,5.29999999999995,54,1188,0,1,"c","centre"
"15",134,-124.4,258.9,203,241,2,"d3","distracter"
"15",134,213.6,-117.6,182,475,3,"1","target"
"15",135,14.8,40.5,1225,0,1,"c","centre"
"15",135,-206.3,143.6,316,351,2,"4","target"
"15",136,4.5,55.4,1229,0,1,"c","centre"
"15",137,7.60000000000002,23.3,1197,0,1,"c","centre"
"15",137,122.3,255.5,175,213,2,"d2","distracter"
"15",137,9.39999999999998,-223.1,235,514,3,"6","target"
"15",138,6.70000000000005,31.9,1219,0,1,"c","centre"
"15",138,-66.4,-171,137,171,2,"d5","distracter"
"15",138,-124.5,-192.4,101,288,3,"d5","distracter"
"15",138,-1.5,-232.1,293,604,4,"6","target"
"15",139,-2.20000000000005,26.4,1248,0,1,"c","centre"
"15",140,7,42.8,1201,0,1,"c","centre"
"15",140,-222,10.6,163,203,2,"d4","distracter"
"15",140,-203.7,-81,81,305,3,"5","target"
"15",141,7.39999999999998,52.4,1251,0,1,"c","centre"
"15",141,198.7,149.3,187,217,2,"2","target"
"15",141,220.2,167.4,259,486,3,"2","target"
"15",142,9.89999999999998,41.2,1246,0,1,"c","centre"
"15",142,1.10000000000002,290.2,156,199,2,"3","target"
"15",143,22.5,59.2,273,0,1,"c","centre"
"15",143,24.7,222.2,193,221,2,"3","target"
"15",143,-0.399999999999977,71.5,670,923,3,"c","centre"
"15",143,76.2,278.6,147,1109,4,"d2","distracter"
"15",143,116.9,267,90,1212,5,"d2","distracter"
"15",144,7.70000000000005,64.3,60,0,1,"c","centre"
"15",144,26.7,46.2,178,338,2,"c","centre"
"15",144,3,53.3,796,1143,3,"c","centre"
"15",144,-111.3,238.9,178,1357,4,"d3","distracter"
"15",145,-28.7,88.6,320,0,1,"c","centre"
"15",145,11.5,70.9,863,877,2,"c","centre"
"15",145,-213.2,177.8,156,1069,3,"4","target"
"15",146,14.1,66.7,1229,0,1,"c","centre"
"15",147,13.3,64.5,1217,0,1,"c","centre"
"15",147,-122.1,239.8,270,301,2,"d3","distracter"
"15",148,7.10000000000002,57.5,207,0,1,"c","centre"
"15",148,12.5,106.6,923,1020,2,"0","blank"
"15",148,-75.3,-110.9,226,1281,3,"0","blank"
"15",149,-2.10000000000002,43.8,1246,0,1,"c","centre"
"15",149,100.4,-171.8,173,211,2,"d6","distracter"
"15",149,-207.7,142.7,357,615,3,"4","target"
"15",150,-5.5,40.7,1203,0,1,"c","centre"
"15",150,116.2,-207,163,206,2,"d6","distracter"
"15",150,-225.1,-96.1,237,487,3,"5","target"
"15",151,21.9,48.8,496,0,1,"c","centre"
"15",151,17,122.8,228,251,2,"0","blank"
"15",151,28.1,31.7,459,734,3,"c","centre"
"15",152,6.20000000000005,37.7,1203,0,1,"c","centre"
"15",152,-243.3,27.6,120,161,2,"d4","distracter"
"15",153,14.4,34.2,1221,0,1,"c","centre"
"15",154,10.3,43.7,1209,0,1,"c","centre"
"15",155,15.2,33.4,1212,0,1,"c","centre"
"15",155,-221.2,35.4,193,232,2,"d4","distracter"
"15",156,9.89999999999998,26.9,1208,0,1,"c","centre"
"15",157,15.8,12.3,1206,0,1,"c","centre"
"15",157,249.2,-101.4,177,217,2,"1","target"
"15",158,9.79999999999995,32.9,1204,0,1,"c","centre"
"15",159,29.2,37.5,379,0,1,"c","centre"
"15",159,14.9,24.2,591,842,2,"c","centre"
"15",159,268.2,-7.70000000000005,123,1004,3,"d1","distracter"
"15",159,-214.8,152.1,410,1471,4,"4","target"
"15",160,23.2,24.2,990,0,1,"c","centre"
"15",160,8.89999999999998,24.7,287,296,2,"c","centre"
"15",160,-181.5,121.7,112,440,3,"4","blank"
"15",160,220.2,110.2,390,880,4,"2","target"
"15",161,21.1,12.9,477,0,1,"c","centre"
"15",161,13,35,726,737,2,"c","centre"
"15",161,201.2,108.6,200,967,3,"2","target"
"15",162,8.20000000000005,40.3,1236,0,1,"c","centre"
"15",162,-214.1,-44.7,185,224,2,"d4","blank"
"15",163,11.3,39.6,1226,0,1,"c","centre"
"15",163,-106.8,-132.9,195,222,2,"d5","distracter"
"15",163,196.1,111.9,173,444,3,"2","target"
"15",164,9.10000000000002,31.8,1208,0,1,"c","centre"
"15",164,88.5999999999999,205.7,134,172,2,"d2","distracter"
"15",165,23.1,29.9,800,0,1,"c","centre"
"15",165,7.70000000000005,61.1,412,422,2,"c","centre"
"15",165,-107.8,219.9,252,707,3,"d3","distracter"
"15",166,11.6,35.7,1197,0,1,"c","centre"
"15",166,133,-188.3,154,193,2,"d6","distracter"
"15",167,15.5,42.6,1216,0,1,"c","centre"
"15",167,-237.4,49.9,302,341,2,"d4","distracter"
"15",168,25.8,38.9,302,0,1,"c","centre"
"15",168,13,48.6,928,935,2,"c","centre"
"15",168,135.4,-168.5,151,1124,3,"d6","distracter"
"15",169,29.1,42.1,338,0,1,"c","centre"
"15",169,11.9,45.1,873,880,2,"c","centre"
"15",170,22.3,79,224,0,1,"c","centre"
"15",170,7.39999999999998,227.9,156,179,2,"3","blank"
"15",170,-2.39999999999998,276.6,524,713,3,"3","blank"
"15",170,13.2,5.60000000000002,258,1010,4,"c","centre"
"15",171,15.1,25.6,1258,0,1,"c","centre"
"15",171,-101.1,211.3,168,204,2,"d3","distracter"
"15",171,-194.4,-81.3,211,471,3,"5","target"
"15",171,-222.5,-80,151,631,4,"5","target"
"15",172,19.4,19.1,366,0,1,"c","centre"
"15",172,23.1,23.7,647,871,2,"c","centre"
"15",172,-97.9,231.2,128,1036,3,"d3","distracter"
"15",172,-201.3,-114.6,160,1245,4,"5","target"
"15",173,22.2,39.7,592,0,1,"c","centre"
"15",173,42.9,40.2,339,350,2,"c","centre"
"15",173,20.9,33.5,317,675,3,"c","centre"
"15",174,20.1,22.1,1214,0,1,"c","centre"
"15",174,165.1,203.1,153,187,2,"d2","distracter"
"15",174,242.1,116.8,454,666,3,"2","target"
"15",175,26.2,30.1,1218,0,1,"c","centre"
"15",175,259.9,-2.29999999999995,124,161,2,"d1","distracter"
"15",175,-203.6,-74.9,103,317,3,"5","target"
"15",176,17.1,39.7,1257,0,1,"c","centre"
"15",176,20,-205.6,270,306,2,"6","target"
"15",177,30.1,40.3,1204,0,1,"c","centre"
"15",177,268.7,2.60000000000002,138,179,2,"d1","distracter"
"15",177,-183,157.8,325,553,3,"4","target"
"15",178,31.5,44.7,1195,0,1,"c","centre"
"15",178,277,-3.10000000000002,196,236,2,"d1","distracter"
"15",179,30.4,46.1,1214,0,1,"c","centre"
"15",179,139.4,-162.7,106,140,2,"d6","distracter"
"15",179,-229.4,-93,250,441,3,"5","target"
"15",180,33.7,39,393,0,1,"c","centre"
"15",180,17.6,35,574,842,2,"c","centre"
"15",181,25.9,48.3,1196,0,1,"c","centre"
"15",181,149.7,-164.8,180,215,2,"d6","distracter"
"15",182,24.1,49.4,392,0,1,"c","centre"
"15",182,18.5,33.4,603,876,2,"c","centre"
"15",183,31.5,61.3,292,0,1,"c","centre"
"15",183,7.5,81.6,951,962,2,"c","centre"
"15",183,-108.2,-120.7,148,1150,3,"0","blank"
"15",184,49.7,41,278,0,1,"c","centre"
"15",184,17.2,54.6,913,924,2,"c","centre"
"15",184,-45,256.9,138,1103,3,"3","target"
"15",185,41.6,41,311,0,1,"c","centre"
"15",185,25.9,50.2,890,896,2,"c","centre"
"15",186,27.5,46.6,277,0,1,"c","centre"
"15",186,42.9,154.7,187,210,2,"0","blank"
"15",186,14.9,60.5,683,916,3,"c","centre"
"15",186,-228,48.4,188,1147,4,"d4","distracter"
"15",187,19.7,70.8,1206,0,1,"c","centre"
"15",187,112.4,264.5,163,198,2,"d2","distracter"
"15",187,239.8,-136.8,120,379,3,"1","target"
"15",188,18.6,35.3,1208,0,1,"c","centre"
"15",188,275.1,-19.4,175,217,2,"d1","distracter"
"15",188,250.4,-127.2,534,773,3,"1","target"
"15",189,22.7,21.2,1237,0,1,"c","centre"
"15",189,226.1,93.8,162,202,2,"2","target"
"15",190,7.5,39.5,327,0,1,"c","centre"
"15",190,27.4,37.3,663,875,2,"c","centre"
"15",190,-81.8,223.1,127,1044,3,"d3","distracter"
"15",191,21.1,40.4,1247,0,1,"c","centre"
"15",192,16.8,40.4,1231,0,1,"c","centre"
"15",192,-192.3,-65.4,327,371,2,"5","target"
"15",193,29.3,23.6,301,0,1,"c","centre"
"15",193,11,38,913,923,2,"c","centre"
"15",194,29.9,45.9,537,0,1,"c","centre"
"15",194,4.5,59.5,667,677,2,"c","centre"
"15",194,-173.5,-75.2,178,896,3,"5","target"
"15",195,17.1,31.9,1255,0,1,"c","centre"
"15",195,-220.6,40.2,137,179,2,"d4","distracter"
"15",196,21.8,38.5,1287,0,1,"c","centre"
"15",197,25.5,14.5,1238,0,1,"c","centre"
"15",197,124.7,211.5,133,163,2,"d2","distracter"
"15",197,-233,-64.3,419,637,3,"5","target"
"15",198,23.4,19.6,1263,0,1,"c","centre"
"15",198,130,-131.6,127,165,2,"d6","distracter"
"15",199,18,25.1,1225,0,1,"c","centre"
"15",199,-71.5,-151.3,145,178,2,"d5","distracter"
"15",199,-112.6,-163.8,100,291,3,"d5","distracter"
"15",200,32.2,37.4,1241,0,1,"c","centre"
"15",201,28.8,50.9,1316,0,1,"c","centre"
"15",202,29.2,53,1245,0,1,"c","centre"
"15",202,-216.4,57.1,157,209,2,"d4","distracter"
"15",203,43.7,40.2,391,0,1,"c","centre"
"15",203,23.3,41.9,825,832,2,"c","centre"
"15",204,25.9,35.2,378,0,1,"c","centre"
"15",204,25.7,41.9,616,849,2,"c","centre"
"15",205,29,41.8,1209,0,1,"c","centre"
"15",205,131.4,204.4,142,172,2,"d2","distracter"
"15",206,31.7,38.1,1215,0,1,"c","centre"
"15",206,38.1,-185.5,158,191,2,"6","target"
"15",207,25.9,25.5,348,0,1,"c","centre"
"15",207,20.3,26.8,787,998,2,"c","centre"
"15",208,21.5,28.5,1253,0,1,"c","centre"
"15",208,220.3,120.6,254,285,2,"2","target"
"15",209,6.79999999999995,33.5,1272,0,1,"c","centre"
"15",210,22.8,32.9,1254,0,1,"c","centre"
"15",210,124.8,161,136,160,2,"d2","distracter"
"15",210,-201.2,-71.3,439,646,3,"5","target"
"15",211,46.1,29.6,290,0,1,"c","centre"
"15",211,15.5,38.4,954,965,2,"c","centre"
"15",212,22,33.5,526,0,1,"c","centre"
"15",212,18.8,37.2,796,805,2,"c","centre"
"15",212,-183.1,-77,287,1126,3,"5","target"
"15",213,20.3,43.3,1249,0,1,"c","centre"
"15",213,-124.5,-129.6,180,217,2,"d5","distracter"
"15",214,22,21.6,513,0,1,"c","centre"
"15",214,2.5,29.1,859,871,2,"c","centre"
"15",215,37.1,36.7,1275,0,1,"c","centre"
"15",216,10.4,32,275,0,1,"c","centre"
"15",216,56.5,51.8,153,166,2,"c","centre"
"15",216,19.1,39.7,64,239,3,"c","centre"
"15",216,9.39999999999998,34,405,993,4,"c","centre"
"15",217,36.4,34.7,415,0,1,"c","centre"
"15",217,33.6,37.2,565,824,2,"c","centre"
"15",217,141.4,190.1,169,1028,3,"d2","distracter"
"15",218,19.9,23,1224,0,1,"c","centre"
"15",218,25.7,249.7,220,267,2,"3","target"
"15",219,16.1,33.2,275,0,1,"c","centre"
"15",219,35.5,187.8,185,220,2,"3","target"
"15",219,20,56.7,717,959,3,"c","centre"
"15",219,143,-207.7,165,1162,4,"d6","distracter"
"15",220,21.2,40.7,1213,0,1,"c","centre"
"15",220,135.6,-171.2,192,224,2,"d6","distracter"
"15",221,37.9,44.7,1246,0,1,"c","centre"
"15",221,26,-207,345,382,2,"6","target"
"15",222,14.2,37.4,1225,0,1,"c","centre"
"15",222,-104.1,201.9,162,190,2,"d3","distracter"
"15",223,21.9,35.9,1310,0,1,"c","centre"
"15",224,21,17.8,588,0,1,"c","centre"
"15",224,-148.9,-32.1,598,623,2,"0","blank"
"15",224,-221.2,-69.5,537,1178,3,"5","target"
"15",225,19.4,32.9,1224,0,1,"c","centre"
"15",225,-224,53.6,161,203,2,"d4","distracter"
"15",226,36.6,28.7,332,0,1,"c","centre"
"15",226,13.3,42.4,897,905,2,"c","centre"
"15",227,34.5,39.1,270,0,1,"c","centre"
"15",227,0.100000000000023,40.8,200,211,2,"c","centre"
"15",227,27.9,33.9,808,1027,3,"c","centre"
"15",227,-90.4,206.1,151,1214,4,"d3","distracter"
"15",228,23.7,34.9,1236,0,1,"c","centre"
"15",228,38.1,-212.3,169,210,2,"6","target"
"15",229,15.8,46.2,1244,0,1,"c","centre"
"15",230,21.8,40.7,1249,0,1,"c","centre"
"15",231,33.2,41,737,0,1,"c","centre"
"15",231,13.6,33.3,540,547,2,"c","centre"
"15",231,-87.9,-186.5,136,734,3,"d5","distracter"
"15",231,208.3,94.7,163,942,4,"2","target"
"15",232,19.2,41.8,1241,0,1,"c","centre"
"15",232,-83.9,189.4,131,166,2,"d3","distracter"
"15",232,-187.2,-76.5,274,482,3,"5","target"
"15",233,14.5,36.3,1210,0,1,"c","centre"
"15",233,43.8,-215.1,163,201,2,"6","target"
"15",234,22.5,34.4,1205,0,1,"c","centre"
"15",234,-133.6,-181.3,159,196,2,"d5","distracter"
"15",235,28.8,39.8,1205,0,1,"c","centre"
"15",235,20.6,-223.1,146,193,2,"6","target"
"15",236,33.7,31.2,442,0,1,"c","centre"
"15",236,11.2,32.1,769,776,2,"c","centre"
"15",236,11.2,-193.1,219,1035,3,"6","target"
"15",237,20.8,27.6,1239,0,1,"c","centre"
"15",238,14.9,36.2,1265,0,1,"c","centre"
"15",238,18.4,238.1,189,226,2,"3","target"
"15",239,12.6,36.2,1227,0,1,"c","centre"
"15",240,17.1,30.7,1197,0,1,"c","centre"
"15",240,267.3,-6.39999999999998,150,191,2,"d1","distracter"
"15",241,29.5,43.2,370,0,1,"c","centre"
"15",241,11.5,41.4,859,867,2,"c","centre"
"15",241,116.5,174.9,134,1027,3,"d2","distracter"
"15",242,36.4,36.1,1233,0,1,"c","centre"
"15",243,25.2,34.2,1251,0,1,"c","centre"
"15",243,-193.4,-70,219,253,2,"5","target"
"15",244,28.6,25,1260,0,1,"c","centre"
"15",244,-73.4,-133.8,163,199,2,"0","blank"
"15",244,-187.6,131.8,193,442,3,"4","target"
"15",245,18.7,29.5,1222,0,1,"c","centre"
"15",245,-192.2,164,253,288,2,"4","target"
"15",246,27.4,31,1217,0,1,"c","centre"
"15",246,-217.8,45,165,208,2,"d4","distracter"
"15",247,20.7,47.6,1211,0,1,"c","centre"
"15",247,-68.1,-172.6,200,242,2,"d5","distracter"
"15",248,26,37.1,485,0,1,"c","centre"
"15",248,12.4,49.3,732,742,2,"c","centre"
"15",248,-193.8,146.2,189,967,3,"4","target"
"15",249,15.4,35.1,1400,0,1,"c","centre"
"15",249,199.9,130.3,241,272,2,"2","target"
"15",250,19.4,32.6,1268,0,1,"c","centre"
"15",251,35.9,76.6,432,0,1,"c","centre"
"15",251,43,124.4,233,249,2,"0","blank"
"15",251,43.2,56.3,513,782,3,"c","centre"
"15",251,-133.8,232,185,1003,4,"d3","distracter"
"15",252,27.7,54,1244,0,1,"c","centre"
"15",253,25,55.7,1228,0,1,"c","centre"
"15",255,13.3,27.8,385,0,1,"c","centre"
"15",255,15.8,27.6,605,841,2,"c","centre"
"15",255,-109.7,195.4,145,1022,3,"d3","distracter"
"15",256,27.9,37.1,560,0,1,"c","centre"
"15",256,14.2,41.2,651,661,2,"c","centre"
"15",257,21.1,42.7,1217,0,1,"c","centre"
"15",257,-250.3,43.6,259,303,2,"d4","distracter"
"15",258,23.9,46.1,1207,0,1,"c","centre"
"15",258,-168.3,161.1,91,123,2,"4","blank"
"15",258,10.1,269.5,762,918,3,"3","target"
"15",259,22.4,39.2,1249,0,1,"c","centre"
"15",259,24.9,-182,158,189,2,"6","target"
"15",260,19,29.5,1192,0,1,"c","centre"
"15",260,120.9,-167.6,190,223,2,"d6","distracter"
"15",261,21.5,55.7,1257,0,1,"c","centre"
"15",262,13.9,56.9,1227,0,1,"c","centre"
"15",262,-142.5,-117.8,128,163,2,"5","target"
"15",263,15.9,56.6,1207,0,1,"c","centre"
"15",263,-133.6,267.6,215,257,2,"d3","distracter"
"15",264,28.4,40.6,416,0,1,"c","centre"
"15",264,12.7,39.5,815,823,2,"c","centre"
"15",264,-90,226.5,140,997,3,"d3","distracter"
"15",265,15.4,56.7,878,0,1,"c","centre"
"15",265,5.29999999999995,53.9,382,389,2,"c","centre"
"15",265,-142.6,-6.5,150,563,3,"0","blank"
"15",266,-2.5,65,306,0,1,"c","centre"
"15",266,36,65.5,178,190,2,"c","centre"
"15",266,8.5,66.5,751,950,3,"c","centre"
"15",267,11.6,61.5,1335,0,1,"c","centre"
"15",267,-33.3,177.7,131,152,2,"3","target"
"15",268,10,39.7,1251,0,1,"c","centre"
"15",269,10.2,40.9,1226,0,1,"c","centre"
"15",270,19.2,16.3,307,0,1,"c","centre"
"15",270,25.1,179.7,190,214,2,"3","blank"
"15",270,19.1,32.4,666,912,3,"c","centre"
"15",271,17.6,30.6,1214,0,1,"c","centre"
"15",271,121.9,204.8,139,179,2,"d2","distracter"
"15",272,15.9,22.4,1241,0,1,"c","centre"
"15",272,22.1,-171.3,139,171,2,"6","target"
"15",273,16.8,25.3,1262,0,1,"c","centre"
"15",273,-165.5,-58.8,173,198,2,"5","target"
"15",274,11.4,33.7,1218,0,1,"c","centre"
"15",274,-189.8,-40.8,197,231,2,"d4","blank"
"15",275,2.39999999999998,15.2,1231,0,1,"c","centre"
"15",275,-99.2,199.3,165,192,2,"d3","distracter"
"15",276,6.5,16.9,338,0,1,"c","centre"
"15",276,9.29999999999995,17.3,673,911,2,"c","centre"
"15",277,20.6,11.7,1240,0,1,"c","centre"
"15",277,-17.2,-153.3,208,238,2,"0","blank"
"15",277,7.79999999999995,-215.5,162,420,3,"6","target"
"15",277,-1,-240.1,1227,1897,4,"6","target"
"15",278,18,21.9,1262,0,1,"c","centre"
"15",279,16.2,29.9,1228,0,1,"c","centre"
"15",279,-99.9,196.3,135,171,2,"d3","distracter"
"15",279,-188.4,-74.6,240,459,3,"5","target"
"15",280,12.4,29.8,1255,0,1,"c","centre"
"15",281,19.4,21.5,1258,0,1,"c","centre"
"15",282,8.5,30.6,1261,0,1,"c","centre"
"15",282,10.9,231.8,163,192,2,"3","target"
"15",283,18.8,21.9,1219,0,1,"c","centre"
"15",283,9,-214.7,318,353,2,"6","target"
"15",284,30.6,34.8,619,0,1,"c","centre"
"15",284,11.4,52.5,711,722,2,"c","centre"
"15",284,10.5,245.6,216,973,3,"3","target"
"15",285,19.2,29.3,1247,0,1,"c","centre"
"15",286,25.4,24.4,1213,0,1,"c","centre"
"15",286,-46.1,-156.4,201,233,2,"0","blank"
"15",287,21.8,37.2,1251,0,1,"c","centre"
"15",288,28.6,19.3,334,0,1,"c","centre"
"15",288,29,29.7,600,876,2,"c","centre"
"15",288,262.9,-17.5,142,1056,3,"d1","distracter"
"15",289,25.8,21.7,1238,0,1,"c","centre"
"15",290,50.7,18.1,283,0,1,"c","centre"
"15",290,28.2,20.8,975,983,2,"c","centre"
"15",290,223.7,-82,176,1197,3,"1","target"
"15",291,17.2,28.5,1216,0,1,"c","centre"
"15",292,26.4,23.8,1267,0,1,"c","centre"
"15",292,-189.9,140.7,288,319,2,"4","target"
"15",293,34.1,34.5,1213,0,1,"c","centre"
"15",293,-84.9,191.1,123,155,2,"d3","distracter"
"15",293,2.5,-193.2,181,394,3,"6","target"
"15",294,26.4,33,1352,0,1,"c","centre"
"15",294,17.6,-221.1,271,317,2,"6","target"
"15",295,17.7,33.5,1313,0,1,"c","centre"
"15",296,36.8,25.5,1232,0,1,"c","centre"
"15",296,143.7,-179.6,166,212,2,"d6","distracter"
"15",296,-180.4,136.1,156,426,3,"4","target"
"15",296,-196.5,139.9,246,680,4,"4","target"
"15",297,24.9,25.7,1224,0,1,"c","centre"
"15",297,169.6,-144.4,142,176,2,"1","target"
"15",298,47.3,22.3,318,0,1,"c","centre"
"15",298,27.8,24.1,935,943,2,"c","centre"
"15",299,29.8,25.8,1207,0,1,"c","centre"
"15",299,134.9,-160.8,151,192,2,"d6","distracter"
"15",300,20.5,21.8,1267,0,1,"c","centre"
"15",300,-203.1,37.7,158,193,2,"d4","distracter"
"15",301,29.3,50.8,490,0,1,"c","centre"
"15",301,15.2,30.9,186,193,2,"c","centre"
"15",301,31.8,88.7,514,723,3,"c","centre"
"15",301,-101.3,226.6,153,911,4,"d3","distracter"
"15",301,217.3,-108,181,1144,5,"1","target"
"15",302,22.1,43.3,1231,0,1,"c","centre"
"15",303,21.4,39.4,1220,0,1,"c","centre"
"15",303,265.3,5.70000000000005,125,166,2,"d1","distracter"
"15",304,14.4,36.8,1200,0,1,"c","centre"
"15",305,11.3,41.9,1283,0,1,"c","centre"
"15",305,-126.3,-142.8,120,163,2,"d5","distracter"
"15",305,193.9,101,144,354,3,"2","target"
"15",306,13.8,39,1318,0,1,"c","centre"
"15",307,5,39.9,1238,0,1,"c","centre"
"15",307,-57.6,200.1,144,172,2,"d3","distracter"
"15",308,0.799999999999955,37.3,315,0,1,"c","centre"
"15",308,36.4,52.3,161,171,2,"c","centre"
"15",308,5.29999999999995,36.3,739,923,3,"c","centre"
"15",308,218.3,1.70000000000005,116,1069,4,"d1","distracter"
"15",309,-3.20000000000005,19.2,308,0,1,"c","centre"
"15",309,25.8,32.2,199,209,2,"c","centre"
"15",309,3.39999999999998,31.9,699,917,3,"c","centre"
"15",309,-249.7,26.4,154,1111,4,"d4","distracter"
"15",309,3.10000000000002,282,255,1417,5,"3","target"
"15",310,21,35.2,1236,0,1,"c","centre"
"15",310,-103,-178.2,146,179,2,"d5","distracter"
"15",310,-0.5,219.7,152,384,3,"3","target"
"15",311,3.29999999999995,21.9,1246,0,1,"c","centre"
"15",312,6.89999999999998,42.4,1244,0,1,"c","centre"
"15",312,-108.7,211.6,148,177,2,"d3","distracter"
"15",313,12.5,38.6,1194,0,1,"c","centre"
"15",314,29,99.2,273,0,1,"0","blank"
"15",314,14.4,225.4,227,250,2,"3","target"
"15",314,-5.60000000000002,44.7,610,892,3,"c","centre"
"15",315,1.39999999999998,45.5,1245,0,1,"c","centre"
"15",315,10.5,-220.5,300,341,2,"6","target"
"15",316,8.79999999999995,46.4,533,0,1,"c","centre"
"15",316,1.39999999999998,85.9,694,710,2,"c","centre"
"15",316,-5.5,-202,247,1003,3,"6","target"
"15",317,9.29999999999995,41.4,1239,0,1,"c","centre"
"15",317,234.8,-75.3,173,209,2,"1","target"
"15",318,8.10000000000002,36,1256,0,1,"c","centre"
"15",319,1.5,47.8,234,0,1,"c","centre"
"15",319,-3.29999999999995,244.7,1008,1041,2,"3","blank"
"15",320,0.299999999999955,53.4,1269,0,1,"c","centre"
"15",320,20.9,-209.8,167,208,2,"6","target"
"15",321,13.2,34.3,1240,0,1,"c","centre"
"15",321,123.3,225.2,156,200,2,"d2","distracter"
"15",321,2.29999999999995,-219.8,500,774,3,"6","target"
"15",322,8,39.4,1256,0,1,"c","centre"
"15",322,-232.8,48.3,112,155,2,"d4","distracter"
"15",323,15.7,36.8,299,0,1,"c","centre"
"15",323,16.9,25.3,717,906,2,"c","centre"
"15",323,-255.5,49.4,134,1080,3,"d4","distracter"
"15",324,16.8,55.6,1210,0,1,"c","centre"
"15",325,11,45.8,1223,0,1,"c","centre"
"15",325,211.7,-87.3,681,718,2,"1","target"
"15",326,8.79999999999995,40.6,1214,0,1,"c","centre"
"15",326,236.8,12.7,154,190,2,"d1","distracter"
"15",327,10.5,43,1193,0,1,"c","centre"
"15",327,114.5,239.4,133,175,2,"d2","distracter"
"15",328,17.5,43.6,468,0,1,"c","centre"
"15",328,6,46.9,749,757,2,"c","centre"
"15",328,111.8,-153,150,944,3,"d6","distracter"
"15",329,36.1,52.1,382,0,1,"c","centre"
"15",329,4.29999999999995,47,814,822,2,"c","centre"
"15",329,-237.2,50.4,117,981,3,"d4","distracter"
"15",330,5.20000000000005,46.5,356,0,1,"c","centre"
"15",330,8.20000000000005,55.7,649,869,2,"c","centre"
"15",331,17.4,37.3,289,0,1,"c","centre"
"15",331,-2.79999999999995,92.7,275,293,2,"c","centre"
"15",331,5.10000000000002,24.8,609,923,3,"c","centre"
"15",332,16.2,42,1210,0,1,"c","centre"
"15",332,69.7,98.8,77,99,2,"0","blank"
"15",332,-249.9,-85.8,162,302,3,"5","target"
"15",333,1.39999999999998,53.8,569,0,1,"c","centre"
"15",333,7.89999999999998,41.1,656,666,2,"c","centre"
"15",333,-193.6,165.9,233,932,3,"4","target"
"15",334,16.1,56.1,570,0,1,"c","centre"
"15",334,0.799999999999955,55.2,671,682,2,"c","centre"
"15",335,24.7,44.1,324,0,1,"c","centre"
"15",335,3.70000000000005,56.9,906,918,2,"c","centre"
"15",336,13.1,42.3,1251,0,1,"c","centre"
"15",336,-108.5,-131.3,136,181,2,"d5","distracter"
"15",336,-20.3,236.5,137,367,3,"3","target"
"15",337,2.29999999999995,51.7,1236,0,1,"c","centre"
"15",337,114.3,-170.3,175,210,2,"d6","distracter"
"15",337,-4.89999999999998,-212.4,605,837,3,"6","target"
"15",338,2,48.9,1223,0,1,"c","centre"
"15",338,110.5,-143.3,133,168,2,"d6","distracter"
"15",339,6.20000000000005,54.7,1224,0,1,"c","centre"
"15",340,11.2,79.9,560,0,1,"c","centre"
"15",340,-1.5,65.1,676,684,2,"c","centre"
"15",340,185.9,162.5,228,940,3,"2","target"
"15",341,14.9,59,292,0,1,"c","centre"
"15",341,-1,59.8,948,956,2,"c","centre"
"15",341,-111.8,-140.9,85,1087,3,"d5","distracter"
"15",341,-192.7,182.4,207,1336,4,"4","target"
"15",342,3.10000000000002,67.7,1209,0,1,"c","centre"
"15",342,230.4,37.9,151,178,2,"d1","distracter"
"15",343,11,48.2,1240,0,1,"c","centre"
"15",343,112.8,-185,106,156,2,"d6","distracter"
"15",344,8.70000000000005,39.4,1241,0,1,"c","centre"
"15",345,10.7,43.7,1249,0,1,"c","centre"
"15",345,136.9,-174.6,165,201,2,"d6","distracter"
"15",346,4.29999999999995,36.8,1242,0,1,"c","centre"
"15",346,105.3,-155.1,106,142,2,"d6","distracter"
