"observer","trial","x","y","dur","n","aoi","aoi2"
"11",113,19.2,207.4,113,2,"3","blank"
"11",113,17.9,4.89999999999998,581,3,"c","centre"
"11",113,284.6,13.6,287,4,"d1","distracter"
"11",113,-3.39999999999998,-280.5,194,5,"6","target"
"11",113,1.70000000000005,-258.3,210,6,"6","target"
"11",114,7.20000000000005,21.4,397,1,"c","centre"
"11",114,-2.5,214.6,135,2,"3","blank"
"11",114,18.2,29.5,493,3,"c","centre"
"11",114,7.79999999999995,35,139,4,"c","centre"
"11",114,22.9,-243.2,660,5,"6","target"
"11",115,19.3,30.6,815,1,"c","centre"
"11",115,3.39999999999998,31,384,2,"c","centre"
"11",115,-6.5,-232.9,186,3,"6","target"
"11",116,20.5,35.2,1210,1,"c","centre"
"11",116,-235.2,10,34,2,"d4","distracter"
"11",116,-171.4,-135.2,141,3,"5","target"
"11",116,-197.2,-128.6,129,4,"5","target"
"11",117,29.2,15.3,1220,1,"c","centre"
"11",117,-217.8,-29.3,74,2,"d4","distracter"
"11",117,-209.1,-162.2,114,3,"5","target"
"11",117,-163,-68.8,146,4,"5","target"
"11",117,-182.7,-119.6,172,5,"5","target"
"11",118,19.6,15.7,1212,1,"c","centre"
"11",118,33.2,284.9,503,2,"3","target"
"11",119,28.6,15.5,1213,1,"c","centre"
"11",119,240.9,140.4,474,2,"2","target"
"11",120,18.7,17.4,1225,1,"c","centre"
"11",120,292.1,11.7,501,2,"d1","distracter"
"11",120,9.5,-289.9,110,3,"6","target"
"11",120,18.3,-252.5,221,4,"6","target"
"11",121,6.79999999999995,20.7,552,1,"c","centre"
"11",121,13.1,32.3,660,2,"c","centre"
"11",121,18.4,-188.6,251,3,"6","target"
"11",121,23.9,-234.7,352,4,"6","target"
"11",121,19,-241.3,99,5,"6","target"
"11",122,24.9,18.2,1198,1,"c","centre"
"11",122,256.1,-118.5,381,2,"1","target"
"11",122,219.3,-78.9,123,3,"1","target"
"11",123,33.9,26.4,550,1,"c","centre"
"11",123,27.4,33.8,621,2,"c","centre"
"11",123,-88.3,-246.8,148,3,"d5","distracter"
"11",123,-103.4,-221.1,244,4,"d5","distracter"
"11",123,35.4,-242.7,194,5,"6","target"
"11",123,13.2,-242.8,666,6,"6","target"
"11",124,12.9,4.60000000000002,1282,1,"c","centre"
"11",124,-93.6,195,177,2,"d3","distracter"
"11",124,7.39999999999998,-271.5,139,3,"6","target"
"11",124,28.4,-267.6,505,4,"6","target"
"11",125,26.6,20.3,1210,1,"c","centre"
"11",125,251.2,141.7,360,2,"2","target"
"11",126,1.29999999999995,25.1,1198,1,"c","centre"
"11",126,237.8,140.8,350,2,"2","target"
"11",126,249.5,71.4,77,3,"2","target"
"11",127,16.6,20.6,1201,1,"c","centre"
"11",127,251.4,-15.9,169,2,"d1","distracter"
"11",127,237.9,-130.6,481,3,"1","target"
"11",128,-4.39999999999998,33.2,942,1,"c","centre"
"11",128,-15.4,30.7,289,2,"c","centre"
"11",128,138,242.7,628,3,"d2","distracter"
"11",128,231.3,-152.5,113,4,"1","target"
"11",128,242.4,-118.7,209,5,"1","target"
"11",129,12.2,19.9,425,1,"c","centre"
"11",129,24.9,184.9,118,2,"3","blank"
"11",129,2.5,57.9,602,3,"c","centre"
"11",129,-268.5,10.5,133,4,"d4","distracter"
"11",129,3.29999999999995,-261.6,139,5,"6","target"
"11",129,-2.5,-253.1,535,6,"6","target"
"11",129,-247.9,-8.39999999999998,165,7,"d4","distracter"
"11",129,-253.9,10.8,119,8,"d4","distracter"
"11",129,20.6,-269.9,132,9,"6","target"
"11",130,22.7,17.2,574,1,"c","centre"
"11",130,29.1,9,499,2,"c","centre"
"11",130,14.9,-241.2,569,3,"6","target"
"11",131,17.5,23,543,1,"c","centre"
"11",131,18.1,27.1,667,2,"c","centre"
"11",131,-193.6,143.2,285,3,"4","target"
"11",132,24.4,9.79999999999995,631,1,"c","centre"
"11",132,8.39999999999998,20.3,548,2,"c","centre"
"11",132,286.6,-11.5,182,3,"d1","distracter"
"11",132,248.2,-161.3,140,4,"1","target"
"11",132,257.3,-143.6,163,5,"1","target"
"11",133,3.89999999999998,31.4,1206,1,"c","centre"
"11",133,-229.9,25.3,205,2,"d4","distracter"
"11",133,-253.2,19.5,202,3,"d4","distracter"
"11",133,260.1,-115.8,363,4,"1","target"
"11",134,-8.20000000000005,19.4,621,1,"c","centre"
"11",134,4,17.3,651,2,"c","centre"
"11",134,26.8,264.5,784,3,"3","target"
"11",134,127.1,-229.2,250,4,"d6","distracter"
"11",134,129.9,-176.3,24,5,"d6","distracter"
"11",135,10.7,26.4,374,1,"c","centre"
"11",135,13.4,280.1,110,2,"3","blank"
"11",135,0.899999999999977,3,198,3,"c","centre"
"11",135,-5.89999999999998,21.5,447,4,"c","centre"
"11",135,-225.2,145.4,356,5,"4","target"
"11",136,5.89999999999998,25.9,1225,1,"c","centre"
"11",136,144.5,142.3,152,2,"2","target"
"11",136,237.3,148.4,157,3,"2","target"
"11",136,-57.4,223.2,127,4,"3","blank"
"11",136,-106.4,234.7,164,5,"d3","distracter"
"11",136,228.7,164.6,327,6,"2","target"
"11",136,221.1,180.8,104,7,"2","target"
"11",136,238.1,142.3,97,8,"2","target"
"11",137,17.1,22.4,323,1,"c","centre"
"11",137,11.4,202.2,118,2,"3","blank"
"11",137,17.3,-13.9,156,3,"c","centre"
"11",137,23,7.39999999999998,558,4,"c","centre"
"11",137,-219.6,-114.2,237,5,"5","target"
"11",137,-206.8,-134.8,123,6,"5","target"
"11",138,18.5,29.8,1204,1,"c","centre"
"11",138,31.2,278.7,432,2,"3","target"
"11",139,5.5,16,1213,1,"c","centre"
"11",139,-200.7,129.4,323,2,"4","target"
"11",140,15,30.5,1196,1,"c","centre"
"11",140,-204.2,-116,111,2,"5","target"
"11",140,-228.3,-121.5,71,3,"5","target"
"11",141,11.3,23,1221,1,"c","centre"
"11",141,-230.8,140.4,287,2,"4","target"
"11",141,-230.2,-135.2,75,3,"5","blank"
"11",142,8.79999999999995,3,562,1,"c","centre"
"11",142,-66.8,113.5,85,2,"0","blank"
"11",142,12.9,15.4,498,3,"c","centre"
"11",142,-212.9,131.5,410,4,"4","target"
"11",142,-249.8,71.4,102,5,"4","target"
"11",143,16.2,7.10000000000002,299,1,"c","centre"
"11",143,24.1,5.89999999999998,749,2,"c","centre"
"11",143,141,-222.6,156,3,"d6","distracter"
"11",143,24.7,254.5,244,4,"3","target"
"11",144,1.10000000000002,23.2,1188,1,"c","centre"
"11",144,141.5,246.8,283,2,"d2","distracter"
"11",144,231.6,-133.9,145,3,"1","target"
"11",144,241.9,-121.8,353,4,"1","target"
"11",144,-197.9,-1033.4,23,5,"0","blank"
"11",145,-14.1,20.7,557,1,"c","centre"
"11",145,-7.20000000000005,31.4,630,2,"c","centre"
"11",145,117.5,250.2,234,3,"d2","distracter"
"11",145,-200.1,133.5,226,4,"4","target"
"11",146,15.7,23,1207,1,"c","centre"
"11",146,169.6,222.6,255,2,"d2","distracter"
"11",146,224.9,154,222,3,"2","target"
"11",147,0.899999999999977,20.9,1218,1,"c","centre"
"11",147,-226.8,128.7,325,2,"4","target"
"11",147,-210.2,141.7,28,3,"4","target"
"11",147,-98.3,109.7,140,4,"0","blank"
"11",148,1.20000000000005,11.3,1234,1,"c","centre"
"11",148,136.8,207.3,180,2,"d2","distracter"
"11",148,-220.4,135,270,3,"4","target"
"11",149,1.60000000000002,4.39999999999998,687,1,"c","centre"
"11",149,-12.4,18.5,530,2,"c","centre"
"11",149,42,-16.7,154,3,"c","centre"
"11",149,-120.5,-222.1,170,4,"d5","distracter"
"11",149,244.8,134.3,251,5,"2","target"
"11",149,230.8,134,375,6,"2","target"
"11",149,-110.7,-284.7,119,7,"d5","distracter"
"11",149,-129.2,-255.4,109,8,"d5","distracter"
"11",150,1.70000000000005,17.8,1220,1,"c","centre"
"11",150,-227.8,130.2,493,2,"4","target"
"11",150,-213.3,145.3,122,3,"4","target"
"11",151,31,19.6,325,1,"c","centre"
"11",151,36.2,221,106,2,"3","blank"
"11",151,31.1,22,701,3,"c","centre"
"11",151,234.3,-156.1,139,4,"1","target"
"11",151,229.2,-132.5,150,5,"1","target"
"11",152,9.29999999999995,19.4,1218,1,"c","centre"
"11",152,-121.5,216.6,133,2,"d3","distracter"
"11",152,240.2,-128.6,192,3,"1","target"
"11",152,173.9,8.5,157,4,"d1","blank"
"11",153,29.3,17.6,280,1,"c","centre"
"11",153,18,25.2,746,2,"c","centre"
"11",153,-88.1,-219.9,129,3,"d5","distracter"
"11",153,261,-117.3,322,4,"1","target"
"11",154,8,11.8,1204,1,"c","centre"
"11",154,-76.1,-219.7,155,2,"d5","distracter"
"11",154,-1.70000000000005,-229.7,217,3,"6","target"
"11",154,-7.10000000000002,-244.4,78,4,"6","target"
"11",154,-131.9,-329.4,88,5,"0","blank"
"11",154,-120,-217.6,201,6,"d5","distracter"
"11",154,-5.79999999999995,-259.1,169,7,"6","target"
"11",155,14.6,34.3,1215,1,"c","centre"
"11",155,-112.5,-221.7,154,2,"d5","distracter"
"11",155,34.6,268.6,192,3,"3","target"
"11",155,25.5,283.4,124,4,"3","target"
"11",155,-103.1,-179.5,56,5,"d5","distracter"
"11",156,8.79999999999995,14.2,295,1,"c","centre"
"11",156,4.70000000000005,21.7,920,2,"c","centre"
"11",156,-132.6,196.6,237,3,"d3","distracter"
"11",156,-204.8,144.8,263,4,"4","target"
"11",156,-108.6,227.7,257,5,"d3","distracter"
"11",156,-211.5,137.4,468,6,"4","target"
"11",157,11.8,20.9,1227,1,"c","centre"
"11",157,270,12.4,310,2,"d1","distracter"
"11",157,-192.6,136.8,188,3,"4","target"
"11",158,15.9,24.6,1238,1,"c","centre"
"11",158,155.1,-194.8,416,2,"d6","distracter"
"11",158,-213.5,140.7,404,3,"4","target"
"11",159,22.3,16.3,333,1,"c","centre"
"11",159,26.5,29.1,694,2,"c","centre"
"11",159,-199.2,150.1,473,3,"4","target"
"11",160,37.8,-6.89999999999998,337,1,"c","centre"
"11",160,26.1,13,628,2,"c","centre"
"11",160,237.6,153.8,675,3,"2","target"
"11",161,19.5,6.39999999999998,1190,1,"c","centre"
"11",161,26,275.4,345,2,"3","target"
"11",162,-1.39999999999998,24.9,1195,1,"c","centre"
"11",162,143.6,230.1,220,2,"d2","distracter"
"11",162,250,-128.5,527,3,"1","target"
"11",163,7,26.7,1218,1,"c","centre"
"11",163,246.9,138.9,279,2,"2","target"
"11",164,18,14.3,1227,1,"c","centre"
"11",164,-220.8,-126,270,2,"5","target"
"11",164,-177.9,-326.4,83,3,"0","blank"
"11",165,17,20.4,1213,1,"c","centre"
"11",165,-115.1,205.3,165,2,"d3","distracter"
"11",165,-228.9,141.1,320,3,"4","target"
"11",165,-520.9,-1489.2,40,4,"0","blank"
"11",166,12.5,19.6,589,1,"c","centre"
"11",166,33.1,20.7,608,2,"c","centre"
"11",166,-95.9,220.2,134,3,"d3","distracter"
"11",166,-221.5,-160.8,136,4,"5","target"
"11",166,-214.2,-138,179,5,"5","target"
"11",166,-142.8,221,149,6,"d3","distracter"
"11",167,10.3,23.2,1198,1,"c","centre"
"11",167,17.9,269.6,365,2,"3","target"
"11",168,13.7,24.4,375,1,"c","centre"
"11",168,20.2,24.8,801,2,"c","centre"
"11",168,261.4,4.29999999999995,137,3,"d1","distracter"
"11",168,7.89999999999998,234.9,144,4,"3","target"
"11",168,7.29999999999995,262.3,255,5,"3","target"
"11",168,287.6,-3.60000000000002,189,6,"d1","distracter"
"11",168,205.4,72,81,7,"2","blank"
"11",168,15.2,257.9,162,8,"3","target"
"11",168,15,269.4,571,9,"3","target"
"11",169,12.7,30.8,602,1,"c","centre"
"11",169,18.2,23.5,629,2,"c","centre"
"11",169,19.7,234.5,144,3,"3","target"
"11",169,18.4,261.6,254,4,"3","target"
"11",169,-238.5,3.89999999999998,110,5,"d4","distracter"
"11",170,-7.39999999999998,26.9,223,1,"c","centre"
"11",170,10.5,22.7,272,2,"c","centre"
"11",170,16.5,25.5,679,3,"c","centre"
"11",170,121.9,-207.4,179,4,"d6","distracter"
"11",170,14.2,-244.8,243,5,"6","target"
"11",170,34,-248.2,144,6,"6","target"
"11",170,26.1,-253.7,58,7,"6","target"
"11",171,15.8,22.5,1369,1,"c","centre"
"11",171,148.7,-221.8,390,2,"d6","distracter"
"11",171,-202.7,138.2,188,3,"4","target"
"11",171,-233.4,136.4,388,4,"4","target"
"11",172,8.29999999999995,37.8,1343,1,"c","centre"
"11",172,-124.5,-155.9,133,2,"d5","distracter"
"11",172,-122.4,-200.1,205,3,"d5","distracter"
"11",172,-204.3,171.8,160,4,"4","target"
"11",172,-216.8,149.2,375,5,"4","target"
"11",172,-131.9,-327,38,6,"0","blank"
"11",173,8.5,17.8,1224,1,"c","centre"
"11",173,8.60000000000002,261.8,379,2,"3","target"
"11",174,18.3,30.7,305,1,"c","centre"
"11",174,4,182.6,124,2,"3","blank"
"11",174,7.29999999999995,30.6,590,3,"c","centre"
"11",174,-18.1,-255.9,141,4,"6","target"
"11",174,-14.7,-238.4,274,5,"6","target"
"11",175,26.2,7,77,1,"c","centre"
"11",175,20.6,15.5,989,2,"c","centre"
"11",175,-179.2,-62.8,111,3,"5","target"
"11",175,-208.9,-119.4,372,4,"5","target"
"11",175,-105.9,245.6,357,5,"d3","distracter"
"11",176,7,26.2,422,1,"c","centre"
"11",176,2.70000000000005,17.1,303,2,"c","centre"
"11",176,-13.3,21.2,271,3,"c","centre"
"11",176,-117.2,-214,148,4,"d5","distracter"
"11",176,-139.9,-204.6,466,5,"d5","distracter"
"11",176,5.79999999999995,259.1,352,6,"3","target"
"11",177,3.39999999999998,18.8,1268,1,"c","centre"
"11",177,139.1,165.4,133,2,"d2","distracter"
"11",177,150.3,228,172,3,"d2","distracter"
"11",177,243.3,145.1,371,4,"2","target"
"11",177,138,221.5,195,5,"d2","distracter"
"11",178,-0.700000000000045,21,497,1,"c","centre"
"11",178,-34.6,56,157,2,"c","centre"
"11",178,-10.4,25.4,531,3,"c","centre"
"11",178,-268.2,27.7,187,4,"d4","distracter"
"11",178,-44.2,-188.3,106,5,"6","target"
"11",178,-16.6,-240.5,510,6,"6","target"
"11",178,-257.1,8.29999999999995,380,7,"d4","distracter"
"11",178,15.5,-275.8,120,8,"6","target"
"11",178,7.89999999999998,-246.3,213,9,"6","target"
"11",179,10.5,25.7,1213,1,"c","centre"
"11",179,16.1,268.6,465,2,"3","target"
"11",180,16.9,-0.5,334,1,"c","centre"
"11",180,16.5,12.2,838,2,"c","centre"
"11",180,262.9,68.4,107,3,"d1","distracter"
"11",180,254.5,151.7,389,4,"2","target"
"11",180,264.5,18.9,192,5,"d1","distracter"
"11",181,-1.39999999999998,25.1,446,1,"c","centre"
"11",181,-1.5,11.6,313,2,"c","centre"
"11",181,-12.9,158.9,208,3,"3","target"
"11",181,5.89999999999998,267.1,483,4,"3","target"
"11",182,11.7,22.6,284,1,"c","centre"
"11",182,23.9,26.3,548,2,"c","centre"
"11",182,2.39999999999998,29,385,3,"c","centre"
"11",182,-212.1,151.3,398,4,"4","target"
"11",182,-144.2,-130.2,107,5,"5","blank"
"11",182,-146.9,-214.1,166,6,"d5","distracter"
"11",182,-218.7,140.7,227,7,"4","target"
"11",182,-3.60000000000002,236.9,176,8,"3","blank"
"11",182,-210.9,158.3,303,9,"4","target"
"11",182,-141.2,-292.8,86,10,"d5","distracter"
"11",182,-136.2,-211.8,178,11,"d5","distracter"
"11",183,3.20000000000005,35,465,1,"c","centre"
"11",183,-174.3,89.4,88,2,"4","blank"
"11",183,21.2,-2.10000000000002,219,3,"c","centre"
"11",183,16.4,23.1,349,4,"c","centre"
"11",184,6,26.2,503,1,"c","centre"
"11",184,23,32.7,687,2,"c","centre"
"11",184,173.9,-205.5,141,3,"d6","distracter"
"11",184,-190.5,105.3,107,4,"4","target"
"11",184,-198.8,138.2,190,5,"4","target"
"11",184,-215.2,134.8,207,6,"4","target"
"11",185,28.1,29.5,251,1,"c","centre"
"11",185,22.7,50.6,135,2,"c","centre"
"11",185,15.7,24.2,133,3,"c","centre"
"11",185,20.3,16.6,277,4,"c","centre"
"11",185,90.5999999999999,262.3,152,5,"d2","distracter"
"11",185,17.4,267.5,267,6,"3","target"
"11",186,12.2,15.8,494,1,"c","centre"
"11",186,19.6,21.5,290,2,"c","centre"
"11",186,8.89999999999998,20.9,243,3,"c","centre"
"11",186,-42,252.8,116,4,"3","target"
"11",186,-102.9,235.8,217,5,"d3","distracter"
"11",186,18.4,264.6,234,6,"3","target"
"11",187,5.29999999999995,23.6,1215,1,"c","centre"
"11",187,-250.7,16.4,305,2,"d4","distracter"
"11",187,-6.70000000000005,-239.5,363,3,"6","target"
"11",187,13.9,-253.5,333,4,"6","target"
"11",187,-259.7,2.20000000000005,219,5,"d4","distracter"
"11",188,-6.89999999999998,10,1229,1,"c","centre"
"11",188,133.9,-203.1,259,2,"d6","distracter"
"11",188,222,143.8,467,3,"2","target"
"11",189,16.4,19.8,1211,1,"c","centre"
"11",189,244.8,-101.8,212,2,"1","target"
"11",189,248.6,-120.8,172,3,"1","target"
"11",190,11.3,15,268,1,"c","centre"
"11",190,170.5,118.1,113,2,"2","blank"
"11",190,-10.7,10.3,197,3,"c","centre"
"11",190,20.1,12.7,528,4,"c","centre"
"11",190,151.3,248.6,136,5,"d2","distracter"
"11",190,-3.20000000000005,-318.3,100,6,"6","target"
"11",190,16.7,-260.2,153,7,"6","target"
"11",191,11.7,-10,721,1,"c","centre"
"11",191,9.39999999999998,3.10000000000002,239,2,"c","centre"
"11",191,29.8,-4.79999999999995,273,3,"c","centre"
"11",191,-196.9,109.4,325,4,"4","target"
"11",192,6.70000000000005,27.3,258,1,"c","centre"
"11",192,25.6,20.3,764,2,"c","centre"
"11",192,-224.1,-142.4,191,3,"5","target"
"11",192,-167.2,-175.6,90,4,"d5","blank"
"11",193,18.4,17.1,265,1,"c","centre"
"11",193,19.5,20.3,745,2,"c","centre"
"11",193,-219.2,-129.2,432,3,"5","target"
"11",194,23.5,19.9,348,1,"c","centre"
"11",194,22.6,16.6,665,2,"c","centre"
"11",194,-193.5,133,357,3,"4","target"
"11",195,20.6,15.6,1233,1,"c","centre"
"11",195,151.1,-123.4,75,2,"1","blank"
"11",195,141,-199,104,3,"d6","distracter"
"11",195,248.8,129.5,285,4,"2","target"
"11",196,17.7,15.1,1231,1,"c","centre"
"11",196,-211.2,124,384,2,"4","target"
"11",197,21.8,18.2,44,1,"c","centre"
"11",197,12.1,19.8,530,2,"c","centre"
"11",197,17.6,19,642,3,"c","centre"
"11",197,2.29999999999995,270.4,691,4,"3","target"
"11",197,115.1,-254.7,118,5,"d6","distracter"
"11",197,133.4,-229.5,206,6,"d6","distracter"
"11",198,16.3,17.9,1247,1,"c","centre"
"11",198,16.3,257.4,236,2,"3","target"
"11",198,108.4,-113.7,83,3,"0","blank"
"11",198,150.6,-220,179,4,"d6","distracter"
"11",198,30.9,281.3,352,5,"3","target"
"11",198,84.4000000000001,347.6,298,6,"0","blank"
"11",199,4.5,14.8,711,1,"c","centre"
"11",199,14.7,22.2,499,2,"c","centre"
"11",199,-1.70000000000005,-271.1,457,3,"6","target"
"11",199,-28.8,-323,66,4,"6","target"
"11",200,22.8,23.8,256,1,"c","centre"
"11",200,11.8,25.5,119,2,"c","centre"
"11",200,19.1,18.9,651,3,"c","centre"
"11",200,-123.1,199.4,185,4,"d3","distracter"
"11",200,-208.2,146.5,566,5,"4","target"
"11",201,20.4,12.9,1194,1,"c","centre"
"11",201,288.5,14.6,245,2,"d1","distracter"
"11",201,22.2,258.7,238,3,"3","target"
"11",202,8.10000000000002,31.8,1208,1,"c","centre"
"11",202,-223.6,22.9,178,2,"d4","distracter"
"11",202,227.6,140.9,276,3,"2","target"
"11",202,172.7,166.8,112,4,"2","target"
"11",203,5.39999999999998,0.200000000000045,1209,1,"c","centre"
"11",203,21,250.2,498,2,"3","target"
"11",204,5.20000000000005,19.8,1208,1,"c","centre"
"11",204,-120.4,221.7,331,2,"d3","distracter"
"11",204,247.8,-148.7,132,3,"1","target"
"11",204,235.6,-121.9,186,4,"1","target"
"11",205,3.5,17,334,1,"c","centre"
"11",205,17.2,12,644,2,"c","centre"
"11",205,16.7,-246,352,3,"6","target"
"11",206,13.3,24.2,461,1,"c","centre"
"11",206,-0.600000000000023,19.5,618,2,"c","centre"
"11",206,-250.7,20.4,267,3,"d4","distracter"
"11",206,-283.5,13.7,130,4,"d4","distracter"
"11",206,-8.39999999999998,269.1,394,5,"3","target"
"11",206,-258.5,78.9,79,6,"4","blank"
"11",207,-6.29999999999995,18.4,369,1,"c","centre"
"11",207,3.60000000000002,25.1,822,2,"c","centre"
"11",207,15.3,272.9,437,3,"3","target"
"11",207,253.9,15.9,220,4,"d1","distracter"
"11",208,19.9,15.8,1227,1,"c","centre"
"11",208,-119,-195.6,245,2,"d5","distracter"
"11",208,-6.79999999999995,264.3,305,3,"3","target"
"11",209,5.70000000000005,26.3,1214,1,"c","centre"
"11",209,-229.7,-105.4,397,2,"5","target"
"11",210,11.2,3.70000000000005,373,1,"c","centre"
"11",210,10.2,21.7,656,2,"c","centre"
"11",210,-201.1,122,343,3,"4","target"
"11",210,-225.2,128.6,189,4,"4","target"
"11",211,3.60000000000002,21.3,1219,1,"c","centre"
"11",211,237.2,-108.8,392,2,"1","target"
"11",212,17.8,26.7,383,1,"c","centre"
"11",212,8,13.5,679,2,"c","centre"
"11",212,-203.2,139.3,308,3,"4","target"
"11",212,-204.7,148.7,258,4,"4","target"
"11",213,3.39999999999998,21.6,802,1,"c","centre"
"11",213,-11.8,21.9,400,2,"c","centre"
"11",213,233.4,-118.3,451,3,"1","target"
"11",213,185.2,-132.9,187,4,"1","target"
"11",213,-377.5,-1582.3,89,5,"0","blank"
"11",214,19.9,-5.70000000000005,36,1,"c","centre"
"11",214,-2.20000000000005,29.6,984,2,"c","centre"
"11",214,-11.3,-279.7,145,3,"6","target"
"11",214,-11.2,-261,294,4,"6","target"
"11",214,6.79999999999995,-230.1,96,5,"6","target"
"11",215,-17.9,0.200000000000045,580,1,"c","centre"
"11",215,-15.4,16.4,454,2,"c","centre"
"11",215,219.4,147.8,373,3,"2","target"
"11",215,214.4,141.1,237,4,"2","target"
"11",216,13.2,-10,465,1,"c","centre"
"11",216,-41.3,34.4,138,2,"c","centre"
"11",216,0.299999999999955,-5.20000000000005,598,3,"c","centre"
"11",216,212.6,-106.7,163,4,"1","target"
"11",216,231.1,-139.1,224,5,"1","target"
"11",217,5.10000000000002,16,295,1,"c","centre"
"11",217,8.20000000000005,8,654,2,"c","centre"
"11",217,-108.1,-209.1,204,3,"d5","distracter"
"11",217,234.4,-151.5,353,4,"1","target"
"11",217,-76.1,-224.4,153,5,"d5","distracter"
"11",218,11.9,-0.100000000000023,1251,1,"c","centre"
"11",218,-112.3,200.9,161,2,"d3","distracter"
"11",218,-19.3,-316.5,118,3,"6","target"
"11",218,-3.89999999999998,-274.9,369,4,"6","target"
"11",219,-3.79999999999995,0.299999999999955,1201,1,"c","centre"
"11",219,156.6,204.1,173,2,"d2","distracter"
"11",219,240.2,147.2,102,3,"2","target"
"11",219,243.4,136.6,141,4,"2","target"
"11",219,200.4,166.3,112,5,"2","target"
"11",219,144.3,221.6,180,6,"d2","distracter"
"11",220,12.7,9.5,1216,1,"c","centre"
"11",220,-3.39999999999998,-259.7,485,2,"6","target"
"11",221,37.5,11,1219,1,"c","centre"
"11",221,287.8,-128.9,268,2,"1","target"
"11",221,257.5,-153.1,86,3,"1","target"
"11",221,262.9,-144.6,123,4,"1","target"
"11",222,26.7,4.20000000000005,1256,1,"c","centre"
"11",222,57.5,75.3,88,2,"c","centre"
"11",222,-207.7,-153.9,114,3,"5","target"
"11",222,-181,-122.9,142,4,"5","target"
"11",223,7.70000000000005,11.7,364,1,"c","centre"
"11",223,13.4,4.10000000000002,673,2,"c","centre"
"11",223,-217.6,135.7,359,3,"4","target"
"11",224,3.20000000000005,13.2,634,1,"c","centre"
"11",224,26.4,26.3,559,2,"c","centre"
"11",224,-2.10000000000002,-256.1,485,3,"6","target"
"11",224,-1.5,-307.4,25,4,"6","target"
"11",225,6.29999999999995,14.5,516,1,"c","centre"
"11",225,13.5,9.60000000000002,729,2,"c","centre"
"11",225,-227.1,128.5,357,3,"4","target"
"11",226,-5.10000000000002,15.7,1213,1,"c","centre"
"11",226,-123.5,235.7,170,2,"d3","distracter"
"11",226,-215.2,146.9,210,3,"4","target"
"11",226,-212.5,144,99,4,"4","target"
"11",226,-156.3,83.5,103,5,"4","target"
"11",227,17.7,22.5,456,1,"c","centre"
"11",227,2.60000000000002,24.3,724,2,"c","centre"
"11",227,257.9,80.5,240,3,"2","target"
"11",227,278.1,22,96,4,"d1","distracter"
"11",227,248.5,134.3,70,5,"2","target"
"11",228,13.5,30.5,1211,1,"c","centre"
"11",228,147.1,-191.7,140,2,"d6","distracter"
"11",228,-230.5,120.4,129,3,"4","target"
"11",228,-213.6,139.7,52,4,"4","target"
"11",228,-221.9,158.7,34,5,"4","target"
"11",228,72.5999999999999,2.60000000000002,150,6,"c","centre"
"11",229,10.6,23.3,1205,1,"c","centre"
"11",229,-222.8,-126.6,358,2,"5","target"
"11",229,-246.6,-177.2,33,3,"5","target"
"11",230,10.8,25.9,1219,1,"c","centre"
"11",230,-3.20000000000005,-244.7,305,2,"6","target"
"11",230,-10.3,-234.3,344,3,"6","target"
"11",231,19.2,14.7,387,1,"c","centre"
"11",231,2.60000000000002,10.9,642,2,"c","centre"
"11",231,-76.5,236.7,129,3,"d3","distracter"
"11",231,-120.6,231.1,143,4,"d3","distracter"
"11",231,12.1,273.5,304,5,"3","target"
"11",232,19.3,13.6,1211,1,"c","centre"
"11",233,29.5,22.3,242,1,"c","centre"
"11",233,15.1,27.5,941,2,"c","centre"
"11",233,148.4,211.8,321,3,"d2","distracter"
"11",233,165.8,190.2,138,4,"d2","distracter"
"11",233,219.7,148.2,320,5,"2","target"
"11",234,8.20000000000005,18.4,707,1,"c","centre"
"11",234,-0.299999999999955,26.6,491,2,"c","centre"
"11",234,205.1,75.1,98,3,"2","target"
"11",234,233.5,142.1,201,4,"2","target"
"11",234,158.1,-212.1,157,5,"d6","distracter"
"11",234,251.3,136.8,167,6,"2","target"
"11",234,135.4,-155.8,100,7,"d6","distracter"
"11",235,11.2,4.5,292,1,"c","centre"
"11",235,9.89999999999998,0.399999999999977,682,2,"c","centre"
"11",235,-136.8,-211,195,3,"d5","distracter"
"11",235,-235.6,-132.8,202,4,"5","target"
"11",235,-240.6,-122.5,304,5,"5","target"
"11",235,-209.5,-145.9,165,6,"5","target"
"11",236,13.3,13.6,769,1,"c","centre"
"11",236,-13.4,-9.20000000000005,285,2,"c","centre"
"11",236,223,137.2,330,3,"2","target"
"11",237,14.6,22.5,590,1,"c","centre"
"11",237,7.79999999999995,21.8,307,2,"c","centre"
"11",237,2,5,141,3,"c","centre"
"11",237,136.9,225.7,143,4,"d2","distracter"
"11",237,-197.3,146.8,176,5,"4","target"
"11",237,-221.6,139.7,263,6,"4","target"
"11",237,-217.1,115.5,41,7,"4","target"
"11",238,15.9,18,584,1,"c","centre"
"11",238,15.9,19.9,592,2,"c","centre"
"11",238,249.2,140.9,260,3,"2","target"
"11",238,-434.1,-1579.5,85,4,"0","blank"
"11",239,7.20000000000005,26.7,291,1,"c","centre"
"11",239,13,14.2,723,2,"c","centre"
"11",239,184.3,-187.7,144,3,"d6","distracter"
"11",239,160.6,-210.3,116,4,"d6","distracter"
"11",239,249.7,-133.1,266,5,"1","target"
"11",239,168.7,-207.6,264,6,"d6","distracter"
"11",239,249,-144.9,272,7,"1","target"
"11",240,-3.79999999999995,26.6,379,1,"c","centre"
