observer,trial,x,y,dur,onset,offset,n
3_4,27,948.2,548.9,311,0,21506631,1
3_4,27,1123.8,365,192,349,21506861,2
3_4,27,1142.2,381.4,633,553,21507506,3
3_4,27,1214.6,550,306,1212,21507838,4
3_4,28,930.6,553.2,1594,0,21513547,1
3_4,29,952.1,547.9,313,0,21518634,1
3_4,29,719.4,679.7,51,356,21518728,2
3_4,29,756.6,683.2,100,543,21518964,3
3_4,29,946.7,556.7,850,677,21519848,4
3_4,30,937.3,548,237,0,21525797,1
3_4,30,959.5,525.3,277,392,21526229,2
3_4,30,948.4,564.5,696,684,21526940,3
3_4,32,948.3,551.2,294,0,21538816,1
3_4,32,704.8,700.1,71,337,21538930,2
3_4,32,748.4,626.5,236,542,21539300,3
3_4,32,975.8,537.9,395,813,21539730,4
3_4,32,1048.9,375.4,140,1239,21539901,5
3_4,33,962.8,556.7,383,0,21544789,1
3_4,33,968.8,403.4,311,413,21545130,2
3_4,33,965.4,564.2,481,753,21545640,3
3_4,33,824.5,765.6,133,1271,21545810,4
3_4,34,949.5,547.8,1412,0,21551969,1
3_4,34,798.8,488.9,245,1448,21552250,2
3_4,35,948.1,551.9,340,0,21556864,1
3_4,35,785.9,369.8,180,381,21557085,2
3_4,35,717.5,396,618,580,21557722,3
3_4,35,1059.3,811.8,172,1246,21557942,4
3_4,36,957.5,545.4,1368,0,21564458,1
3_4,36,942.3,327.2,169,1408,21564667,2
3_4,37,948,544.1,446,0,21569789,1
3_4,37,947.3,335.3,162,478,21569983,2
3_4,37,936.7,303,530,651,21570524,3
3_4,37,1078.2,320.4,179,1208,21570730,4
3_4,38,947.7,557.1,304,0,21578080,1
3_4,38,933.1,385.4,303,343,21578422,2
3_4,38,771.5,379.9,278,678,21578732,3
3_4,38,736.5,393.2,249,969,21578994,4
3_4,38,859.7,745.9,216,1259,21579251,5
3_4,39,940.7,550.9,313,0,21584640,1
3_4,39,947,352.9,139,354,21584820,2
3_4,39,927.4,269.1,670,516,21585513,3
3_4,39,797.7,324.6,136,1218,21585681,4
3_4,39,743.2,670.4,380,1398,21586105,5
3_4,40,950.7,559.6,304,0,21591520,1
3_4,40,990.9,374.7,149,344,21591709,2
3_4,40,930,283.9,669,516,21592401,3
3_4,40,1052.8,334.3,152,1209,21592577,4
3_4,41,947.4,555.2,1238,0,21597882,1
3_4,42,955.9,552.3,1244,0,21603925,1
3_4,42,947.5,294.8,214,1276,21604171,2
3_4,43,959.5,561.3,1341,0,21609688,1
3_4,44,959.8,550.9,856,0,21614502,1
3_4,44,918.8,535.5,497,870,21615013,2
3_4,45,954.7,543.6,1250,0,21620248,1
3_4,45,1069.5,707.2,112,1289,21620399,2
3_4,46,989.4,539.3,277,0,21627614,1
3_4,46,902.1,355,403,309,21628049,2
3_4,46,962.2,381.3,581,735,21628653,3
3_4,46,1155.3,447.7,162,1343,21628842,4
3_4,47,955,547,284,0,21634032,1
3_4,47,943.1,332.8,1072,317,21635137,2
3_4,48,958.7,537.8,312,0,21639779,1
3_4,48,1130.3,417.8,248,342,21640057,2
3_4,48,1172.3,453.6,251,606,21640324,3
3_4,48,974.4,531.6,347,887,21640701,4
3_4,48,709.5,545.5,116,1271,21640854,5
3_4,49,948.1,546.3,283,0,21645350,1
3_4,49,949.8,356.2,893,320,21646280,2
3_4,50,962.8,534.6,411,0,21651779,1
3_4,50,1053.4,501.5,228,437,21652033,2
3_4,50,951.5,536,658,687,21652713,3
3_4,51,947,566.6,342,0,21683680,1
3_4,51,914.1,363.2,623,379,21684340,2
3_4,51,940.5,498.9,260,1032,21684630,3
3_4,53,947.2,561.6,1219,0,21696807,1
3_4,54,948.9,557.3,1240,0,21702028,1
3_4,55,953.2,567.4,309,0,21707481,1
3_4,55,948.3,390.1,129,342,21707643,2
3_4,55,915.9,317.2,725,495,21708392,3
3_4,55,1068.5,763.2,138,1268,21708578,4
3_4,56,949,543.2,1224,0,21713699,1
3_4,57,957.6,550.2,1237,0,21718846,1
3_4,57,933,403.5,152,1271,21719032,2
3_4,58,942.6,545.9,1245,0,21724519,1
3_4,58,1184.7,572.2,183,1282,21724739,2
3_4,58,946,372.4,143,1509,21724926,3
3_4,59,953.1,541.5,1339,0,21730430,1
3_4,60,949.5,552.4,281,0,21737159,1
3_4,60,930.1,325.9,889,320,21738087,2
3_4,60,818.7,354,454,1234,21738566,3
3_4,61,937.5,544.5,288,0,21744014,1
3_4,61,911.9,350.9,708,327,21744761,2
3_4,61,940.2,543.9,195,1173,21745094,3
3_4,61,828.4,766.7,131,1404,21745261,4
3_4,62,946.3,550.5,628,0,21749858,1
3_4,62,926.9,561.3,332,646,21750208,2
3_4,62,955.2,553.6,269,987,21750486,3
3_4,62,712.1,700,264,1294,21750788,4
3_4,63,951.5,556.4,1229,0,21758356,1
3_4,64,957.9,538.6,1259,0,21765138,1
3_4,64,928.2,346.8,140,1303,21765322,2
3_4,65,951.5,534.8,1198,0,21771360,1
3_4,65,1040.9,414.3,135,1236,21771533,2
3_4,66,947.9,535.5,1330,0,21778110,1
3_4,67,941.3,539.3,381,0,21782561,1
3_4,67,969.5,427.9,822,407,21783409,2
3_4,68,957.4,547.5,1231,0,21791512,1
3_4,70,927.3,551.8,308,0,21801506,1
3_4,70,720.5,447.8,637,442,21802277,2
3_4,70,896.8,533.1,153,1115,21802466,3
3_4,71,946.1,555,1233,0,21808870,1
3_4,71,1121.3,481.5,122,1264,21809023,2
3_4,72,948.6,533.7,367,0,21813318,1
3_4,72,927.9,335,777,401,21814129,2
3_4,72,701.8,486.3,108,1219,21814278,3
3_4,73,941.9,546.7,326,0,21819726,1
3_4,73,933.8,467.6,445,346,21820191,2
3_4,73,934.6,532,390,810,21820600,3
3_4,73,691.8,541.7,118,1237,21820755,4
3_4,74,941.2,540.7,327,0,21825644,1
3_4,74,868.3,393.3,40,362,21825719,2
3_4,74,926.6,379.7,207,529,21826053,3
3_4,74,935.8,551.4,448,767,21826532,4
3_4,74,778.7,797.3,142,1252,21826711,5
3_4,75,943.2,539.7,362,0,21831381,1
3_4,75,836.3,327.6,202,399,21831620,2
3_4,75,940,306.7,616,623,21832258,3
3_4,76,933.2,537.9,281,0,21836533,1
3_4,76,936.3,330.3,168,318,21836738,2
3_4,76,937.8,304,699,496,21837447,3
3_4,77,936.9,529.4,364,0,21843421,1
3_4,77,754.5,398.5,805,421,21844283,2
3_4,78,935.8,539.7,586,0,21850173,1
3_4,78,921.9,545.4,521,739,21850847,2
3_4,78,1128.4,450.6,177,1296,21851060,3
3_4,79,937.8,526.6,1240,0,21856144,1
3_4,80,938.1,500.5,1206,0,21862894,1
3_4,80,778.6,328.2,162,1244,21863094,2
3_4,80,1179.2,699.9,262,1463,21863413,3
3_4,81,926.7,508.6,276,0,21868548,1
3_4,81,934.5,301.1,892,309,21869473,2
3_4,81,1029.4,330.9,158,1224,21869654,3
3_4,81,707.7,635.6,375,1428,21870075,4
3_4,82,940.3,539.2,289,0,21876196,1
3_4,82,895.4,412.5,382,455,21876744,2
3_4,82,716.1,420.6,381,868,21877156,3
3_4,82,923.3,342.9,157,1283,21877347,4
3_4,83,941.4,540.2,1196,0,21883102,1
3_4,83,787.9,773.6,148,1237,21883291,2
3_4,84,946.2,551.7,351,0,21887723,1
3_4,84,764.4,439.8,190,389,21887951,2
3_4,84,717.2,431.7,640,592,21888604,3
3_4,85,924,534.3,335,0,21893813,1
3_4,85,935.9,343.6,276,373,21894127,2
3_4,85,925.8,321.7,555,662,21894695,3
3_4,86,935,546.2,386,0,21898678,1
3_4,86,736.1,436.2,810,424,21899526,2
3_4,87,924.5,550.5,801,0,21903926,1
3_4,87,948.3,546.1,282,814,21904221,2
3_4,88,927.4,550,1219,0,21909729,1
3_4,89,934.9,550.2,312,0,21913538,1
3_4,89,893.1,544.9,331,325,21913882,2
3_4,89,939.2,548.9,530,672,21914428,3
3_4,90,932.2,548.5,1221,0,21920085,1
3_4,90,1169.6,523.3,110,1253,21920227,2
3_4,91,922.5,554.4,283,0,21924468,1
3_4,91,1037.4,399,164,322,21924671,2
3_4,92,933.3,546,1219,0,21929847,1
3_4,92,1123.6,473.7,138,1247,21930013,2
3_4,93,924.4,562.8,368,0,21934815,1
3_4,93,1076.7,497.2,136,393,21934976,2
3_4,93,1160.9,437,562,551,21935560,3
3_4,93,923.2,430.4,123,1149,21935719,4
3_4,94,931.3,548.1,28,0,21939474,1
3_4,94,919.8,550.6,1212,35,21940693,2
3_4,94,943,785.1,836,1284,21941566,3
3_4,95,925.8,543.4,346,0,21945909,1
3_4,95,1109.5,484,155,384,21946102,2
3_4,95,1153.8,453.6,207,554,21946324,3
3_4,95,931.8,565.8,446,801,21946810,4
3_4,96,931.2,550.3,299,0,21951647,1
3_4,96,883,435.8,65,336,21951749,2
3_4,96,925.7,328.3,762,430,21952540,3
3_4,96,791,336.9,155,1217,21952720,4
3_4,97,938.8,554.5,426,0,21957474,1
3_4,97,945.9,543.3,873,434,21958355,2
3_4,97,913.4,384.4,141,1346,21958535,3
3_4,98,926.6,531.4,341,0,21962389,1
3_4,98,936.1,359.3,126,377,21962551,2
3_4,98,905.1,302.5,197,544,21962789,3
3_4,99,942.8,544,278,0,21967709,1
3_4,99,923.5,465.4,105,303,21967839,2
3_4,99,911.1,294.1,729,444,21968604,3
3_4,99,700.7,606,192,1222,21968845,4
3_4,100,939.7,532.5,980,0,21974180,1
3_4,100,740.7,648.6,214,1017,21974431,2
3_4,100,685.7,557.1,286,1254,21974740,3
3_4,101,952.3,552.8,274,0,21993559,1
3_4,101,942.4,362.5,133,311,21993729,2
3_4,101,922.6,293.1,311,466,21994062,3
3_4,101,961,552.6,405,817,21994507,4
3_4,101,805.5,359.9,124,1261,21994670,5
3_4,102,955.6,563.9,1178,0,22000183,1
3_4,102,1211.4,596.8,158,1214,22000377,2
3_4,103,948.3,541.2,1207,0,22005781,1
3_4,103,1192.7,553.3,149,1242,22005965,2
3_4,104,953.9,546.9,1349,0,22011936,1
3_4,105,948.2,556,1223,0,22018810,1
3_4,106,948.1,545,1193,0,22023831,1
3_4,107,939.9,551.3,1404,0,22030126,1
3_4,107,775.7,635.2,154,1440,22030316,2
3_4,108,931.4,544.2,416,0,22034729,1
3_4,108,959.8,546.2,226,426,22034965,2
3_4,108,940.1,546.1,566,659,22035538,3
3_4,108,690.3,531.9,167,1259,22035739,4
3_4,108,937.6,323.4,238,1468,22036019,5
3_4,109,946.5,537.1,855,0,22041428,1
3_4,109,946,350.5,299,891,22041763,2
3_4,110,946.9,546.9,1229,0,22047335,1
3_4,110,704.8,539.1,131,1264,22047501,2
3_4,111,935.7,556.1,300,0,22052990,1
3_4,111,885,419.6,279,324,22053293,2
3_4,111,707.3,442.6,408,630,22053728,3
3_4,111,981,427.3,185,1080,22053955,4
3_4,111,1194.6,572.7,116,1305,22054111,5
3_4,112,946,555.9,1504,0,22059378,1
3_4,113,938.1,552.1,1218,0,22064359,1
3_4,114,942.8,553.1,1302,0,22069597,1
3_4,115,946.8,570.2,1543,0,22075019,1
3_4,116,939,552.2,1202,0,22080179,1
3_4,116,700.5,547.7,151,1237,22080365,2
3_4,117,947.6,567.1,1217,0,22086231,1
3_4,117,1096,765.3,134,1252,22086400,2
3_4,118,940.1,562,315,0,22090276,1
3_4,118,1051.6,433.3,250,343,22090554,2
3_4,118,964.2,525.2,309,1248,22091518,3
3_4,119,944.8,555.9,323,0,22095982,1
3_4,119,936.2,535.9,237,331,22096227,2
3_4,119,931.8,347.7,419,605,22096683,3
3_4,119,923.9,532.2,265,1066,22096990,4
3_4,120,956.2,563,213,0,22101367,1
3_4,120,1046,436.7,181,238,22101573,2
3_4,120,1145,453.9,256,442,22101852,3
3_4,120,933.5,557,695,734,22102583,4
3_4,121,942.9,544.4,317,0,22108679,1
3_4,121,1099.6,524.8,241,343,22108946,2
3_4,121,924.3,544.8,879,653,22109894,3
3_4,122,951.9,558.1,182,0,22116261,1
3_4,122,963.8,506.6,143,196,22116418,2
3_4,122,1002.1,446.9,837,474,22117390,3
3_4,122,916.1,839,147,1365,22117591,4
3_4,123,960.6,523.5,453,0,22123886,1
3_4,123,950.5,486.2,335,594,22124362,2
3_4,123,927.4,318.8,287,961,22124681,3
3_4,123,1193.8,467.4,177,1288,22124898,4
3_4,124,941.2,541.1,343,0,22129874,1
3_4,124,892.8,412,303,524,22130358,2
3_4,124,719.2,422.3,342,860,22130733,3
3_4,125,950,539.7,1210,0,22136092,1
3_4,126,944.8,542.4,1210,0,22141760,1
3_4,126,1123.8,426.6,168,1241,22141959,2
3_4,127,947.1,539.8,963,0,22146912,1
3_4,127,748.3,429.3,539,1005,22147493,2
3_4,127,1126.4,426.5,170,1590,22147709,3
3_4,128,943.1,534.4,344,0,22152628,1
3_4,128,1107.3,410.9,271,385,22152940,2
3_4,128,955.9,322.6,518,687,22153489,3
3_4,128,707,495.3,135,1249,22153668,4
3_4,129,952.8,493.1,459,0,22159207,1
3_4,129,1144.6,453.4,559,498,22159805,2
3_4,129,706.7,493.5,108,1102,22159958,3
3_4,130,943.8,549.9,1251,0,22165140,1
3_4,130,948.2,380.4,137,1280,22165306,2
3_4,131,938.1,541.8,337,0,22170538,1
3_4,131,961.2,413.6,137,366,22170704,2
3_4,131,921.9,299.1,220,527,22170948,3
3_4,131,948.7,567.6,265,789,22171255,4
3_4,131,941.5,540,253,1067,22171521,5
3_4,132,939.9,528.6,1322,0,22178041,1
3_4,133,931.9,527.4,338,0,22182828,1
3_4,133,948.4,376.9,167,364,22183021,2
3_4,134,932,526.2,1368,0,22189939,1
3_4,135,925.7,531.8,310,0,22193854,1
3_4,135,963.6,407,289,336,22194169,2
3_4,135,925.1,528.6,580,657,22194781,3
3_4,136,936.3,535,1279,0,22201655,1
3_4,137,935.7,521.1,1225,0,22208431,1
3_4,137,744.9,636.7,190,1260,22208656,2
3_4,138,942.4,549.6,348,0,22212387,1
3_4,138,942.1,514.3,875,359,22213273,2
3_4,139,945.5,540.4,408,0,22218769,1
3_4,139,921.4,379.4,183,448,22218992,2
3_4,139,946,305.4,559,659,22219579,3
3_4,139,926.8,835.9,177,1273,22219811,4
3_4,140,940.3,540.4,1210,0,22225834,1
3_4,140,1138.2,437.7,139,1242,22226005,2
3_4,141,947.3,542.4,440,0,22230532,1
3_4,141,820.5,489.8,378,616,22231086,2
3_4,141,923.8,490.2,259,1015,22231366,3
3_4,141,835.5,384.8,104,1312,22231508,4
3_4,142,939.9,548,306,0,22235232,1
3_4,142,1031.1,413.7,264,332,22235522,2
3_4,142,1168.6,426.7,589,619,22236134,3
3_4,144,936.4,518.8,335,0,22247745,1
3_4,144,973.4,360.6,56,364,22247830,2
3_4,144,989.8,359.7,29,1149,22248588,3
3_4,144,852.2,662.3,130,1247,22248787,4
3_4,145,935.1,538.1,1254,0,22254980,1
3_4,146,948.1,550.6,372,0,22259816,1
3_4,146,933.8,521.9,830,385,22260659,2
3_4,147,937,533.8,1397,0,22265809,1
3_4,148,935.2,530.4,1228,0,22272340,1
3_4,149,938,517.4,33,0,22276145,1
3_4,149,913.7,526.6,268,45,22276425,2
3_4,149,936.7,526.8,888,322,22277322,3
3_4,150,952.9,536.7,1330,0,22282910,1
3_4,151,948.2,555.2,326,0,22291390,1
3_4,151,925.7,320,573,363,22292000,2
3_4,151,844,596.6,210,983,22292257,3
3_4,151,1148.4,403.1,254,1235,22292553,4
3_4,152,934.4,569.6,337,0,22296935,1
3_4,152,1038.3,493.3,1045,363,22298006,2
3_4,153,943.2,550.3,1223,0,22303655,1
3_4,153,698.8,552.4,133,1260,22303825,2
3_4,154,951.4,557.6,287,0,22308702,1
3_4,154,1072,467.3,594,632,22309641,2
3_4,154,1052.5,353.7,193,1253,22309861,3
3_4,155,964.2,558.4,302,0,22314351,1
3_4,155,948.6,320.1,892,343,22315284,2
3_4,155,823.6,328.5,172,1263,22315484,3
3_4,155,705.5,703.2,128,1492,22315669,4
3_4,156,936.5,559.1,318,0,22319999,1
3_4,156,943.6,542.5,986,326,22320993,2
3_4,157,948.9,553.2,1482,0,22326183,1
3_4,159,938.6,570.8,1349,0,22338102,1
3_4,160,944.8,553.6,745,0,22342858,1
3_4,160,748.3,436.7,544,780,22343437,2
3_4,160,1157,659.2,163,1373,22343649,3
3_4,161,951.3,573.1,1228,0,22348262,1
3_4,162,942,578.9,315,0,22354019,1
3_4,162,1051.6,486.2,206,342,22354252,2
3_4,162,932.1,580.2,772,577,22355053,3
3_4,162,934.4,335.4,144,1393,22355241,4
3_4,162,934.1,288.7,437,1557,22355698,5
3_4,163,946.9,557,346,0,22359835,1
3_4,163,920.1,447.8,1047,382,22360918,2
3_4,164,943.3,551.7,1231,0,22366303,1
3_4,164,1182.6,603.2,110,1261,22366443,2
3_4,164,1161.7,691,290,1395,22366757,3
3_4,165,938.1,555.7,1378,0,22371984,1
3_4,166,942.1,549.5,1260,0,22377650,1
3_4,167,927.9,549.2,301,0,22381846,1
3_4,167,776.4,420,843,346,22382734,2
3_4,167,671.1,532.4,146,1222,22382913,3
3_4,168,942.5,548.1,1224,0,22387348,1
3_4,169,937.3,551.4,1220,0,22392277,1
3_4,170,940.8,542.5,1200,0,22398325,1
3_4,170,1061.8,728.3,128,1237,22398490,2
3_4,171,943.7,533.4,1199,0,22404025,1
3_4,171,1109,752.7,134,1236,22404196,2
3_4,172,951.9,543.6,290,0,22408316,1
3_4,172,1005.2,509.9,1195,309,22409530,2
3_4,173,944.7,537.7,1191,0,22414985,1
3_4,173,684.7,545.8,118,1228,22415140,2
3_4,174,940.3,539.2,1243,0,22420986,1
3_4,174,1146.8,468,192,1282,22421217,2
3_4,175,955.3,530.3,368,0,22426044,1
3_4,175,1105.6,501.4,274,405,22426355,2
3_4,175,931.2,522.7,571,711,22426958,3
3_4,175,940.5,848.5,125,1333,22427134,4
3_4,176,953.7,529.2,1245,0,22432257,1
3_4,177,945.4,542.9,1237,0,22437665,1
3_4,178,942.2,547.5,1220,0,22443550,1
3_4,179,945.4,549.1,1220,0,22448517,1
3_4,180,940.1,531.5,260,0,22453007,1
3_4,180,929.1,360.9,326,291,22453364,2
3_4,180,911.6,315.3,611,634,22453992,3
3_4,181,948.8,531.5,317,0,22458199,1
3_4,181,992.4,396.6,416,345,22458643,2
3_4,181,940.3,552.2,507,798,22459187,3
3_4,182,943.5,544.9,1439,0,22464971,1
3_4,183,942.4,552.8,1190,0,22470521,1
3_4,184,945.7,557.6,1372,0,22476138,1
3_4,185,940.9,562.3,1205,0,22481988,1
3_4,185,1043.1,781.6,143,1241,22482167,2
3_4,186,948.1,552.4,406,0,22486372,1
3_4,186,1002.3,556.2,363,423,22486752,2
3_4,186,949.7,553.1,439,802,22487207,3
3_4,186,928.1,791.7,294,1272,22487532,4
3_4,187,981.2,557,59,0,22493610,1
3_4,187,952,556.6,1197,70,22494818,2
3_4,188,967.9,564.5,451,0,22499819,1
3_4,188,954.6,554.6,764,459,22500591,2
3_4,189,945.4,543,1204,0,22505722,1
3_4,190,940.1,543.2,1241,0,22511427,1
3_4,191,935.1,562.4,1221,0,22516158,1
3_4,192,941.1,537.4,930,0,22521233,1
3_4,192,734.1,607.5,249,970,22521522,2
3_4,193,954.8,540.3,369,0,22526055,1
3_4,193,892.8,396,839,411,22526936,2
3_4,193,938.2,344.4,189,1270,22527145,3
3_4,194,946.6,547.9,1233,0,22531672,1
3_4,194,940,408,129,1272,22531840,2
3_4,195,942.1,546.4,1328,0,22536866,1
3_4,195,704.5,678.4,280,1371,22537189,2
3_4,196,938.4,550.4,1308,0,22542318,1
3_4,196,1162.6,489.6,126,1338,22542474,2
3_4,197,928.1,554.1,312,0,22547352,1
3_4,197,1007.4,528.6,967,331,22548338,2
3_4,197,941,336.7,172,1333,22548545,3
3_4,198,945.5,545.8,1233,0,22553873,1
3_4,199,950.2,556.1,1234,0,22559358,1
3_4,199,1182.6,659.2,233,1272,22559629,2
3_4,200,947.9,562.7,294,0,22563152,1
3_4,200,948.1,554.2,956,303,22564117,2
3_4,201,957.9,563,357,0,22574784,1
3_4,201,1024.1,476.4,120,536,22575083,2
3_4,201,1129.9,458.5,518,680,22575625,3
3_4,201,848.8,795.2,116,1251,22575794,4
3_4,201,954,320.5,544,1415,22576386,5
3_4,202,965.2,546.9,314,0,22580428,1
3_4,202,963.4,457.3,374,337,22580825,2
3_4,202,949.1,354.6,433,737,22581284,3
3_4,202,1220.2,596,121,1212,22581447,4
3_4,202,965.7,803.5,333,1374,22581821,5
3_4,203,946.9,553.5,1196,0,22587239,1
3_4,204,935.1,552.7,1180,0,22593758,1
3_4,204,831.1,772.8,118,1219,22593915,2
3_4,205,934,544.6,333,0,22598644,1
3_4,205,991.4,455.4,158,358,22598827,2
3_4,205,927.1,320.7,646,541,22599498,3
3_4,205,1191.9,581.3,156,1231,22599698,4
3_4,206,953.8,552.4,1255,0,22605518,1
3_4,206,1073.3,396.5,159,1286,22605708,2
3_4,207,934.3,551.3,1243,0,22610983,1
3_4,207,750.3,450.5,302,1281,22611323,2
3_4,208,933.6,554.6,301,0,22616231,1
3_4,208,962.5,403.8,157,327,22616414,2
3_4,208,927.3,324.7,727,508,22617165,3
3_4,209,951.8,536.9,1366,0,22623647,1
3_4,210,936.9,542.3,1204,0,22628985,1
3_4,210,1177,689.5,748,1241,22629770,2
3_4,211,940.9,555.9,1232,0,22635746,1
3_4,212,943,538.6,1317,0,22641170,1
3_4,213,936.6,539.6,768,0,22646533,1
3_4,213,999,547,476,785,22647026,2
3_4,213,1130.2,448.6,179,1291,22647235,3
3_4,213,1162.3,436.7,280,1483,22647528,4
3_4,214,939.7,552,1335,0,22653502,1
3_4,215,938,549.5,293,0,22660892,1
3_4,215,962.5,506.3,336,311,22661246,2
3_4,215,947.9,534.2,618,661,22661878,3
3_4,216,953,546,1363,0,22667819,1
3_4,217,941.5,552.9,1313,0,22673550,1
3_4,217,953.7,846.7,152,1354,22673743,2
3_4,218,959.8,550,1338,0,22679590,1
3_4,218,736,412.5,272,1381,22679905,2
3_4,219,947.8,546.7,1299,0,22684835,1
3_4,220,951.9,536.5,291,0,22690312,1
3_4,220,935,330.1,849,325,22691195,2
3_4,220,807.3,338.3,120,1198,22691339,3
3_4,221,947.6,552.5,369,0,22696223,1
3_4,221,917.7,337,349,408,22696611,2
3_4,221,958.3,551.1,562,795,22697211,3
3_4,222,943.8,533.1,1307,0,22702895,1
3_4,223,939.7,535.8,1290,0,22708862,1
3_4,224,949.3,537.9,316,0,22713805,1
3_4,224,1129.4,454.3,313,349,22714151,2
3_4,224,944.4,521.4,504,698,22714691,3
3_4,224,1055.1,377.6,140,1240,22714869,4
3_4,225,942.6,539.3,1211,0,22719742,1
3_4,226,947.4,530.3,330,0,22723771,1
3_4,226,1049.6,505.7,941,355,22724737,2
3_4,226,1006.2,462.2,23,1317,22724781,3
3_4,227,949.1,542.8,275,0,22728735,1
3_4,227,959.2,553.9,948,284,22729692,2
3_4,228,942.4,553.9,361,0,22733435,1
3_4,228,964.6,547.9,846,369,22734289,2
3_4,229,948.6,550.5,1216,0,22740253,1
3_4,230,942.1,553.4,344,0,22745981,1
3_4,230,1124,464.9,848,371,22746856,2
3_4,230,832.3,575.5,115,1270,22747022,3
3_4,231,929.4,550.4,322,0,22753616,1
3_4,231,1108.3,495.4,315,352,22753961,2
3_4,231,922.3,550.4,566,698,22754558,3
3_4,232,942.9,548.5,322,0,22759582,1
3_4,232,1102.8,469,262,357,22759879,2
3_4,232,929.9,539.6,571,650,22760481,3
3_4,232,1195.3,544.7,154,1258,22760672,4
3_4,233,943.5,553.7,486,0,22765181,1
3_4,233,941.6,358.6,159,520,22765374,2
3_4,233,930,304.8,590,699,22765984,3
3_4,234,940.2,541.5,312,0,22770808,1
3_4,234,1040.4,415.6,342,354,22771192,2
3_4,234,946.5,517.4,544,721,22771761,3
3_4,235,933.1,542.2,419,0,22776581,1
3_4,235,953.2,545.1,811,428,22777401,2
3_4,236,945.5,536.1,284,0,22781863,1
3_4,236,1154.4,441.7,880,326,22782785,2
3_4,236,1197.4,579.5,234,1237,22783050,3
3_4,237,939.2,548.7,240,0,22786970,1
3_4,237,1142.1,603.9,323,267,22787320,2
3_4,237,942.6,539.3,613,621,22787964,3
3_4,238,949,537.5,1296,0,22793378,1
3_4,239,943.1,526.8,1228,0,22799076,1
3_4,240,932,542.3,716,0,22803772,1
3_4,240,968.4,528.8,347,734,22804137,2
3_4,240,937.4,532.6,166,1092,22804314,3
3_4,240,1025.2,817,138,1299,22804493,4
3_4,241,954.5,536.3,1150,0,22809998,1
3_4,241,871.6,794,122,1191,22810161,2
3_4,242,942,531.9,1207,0,22815306,1
3_4,243,942.9,534.5,23,0,22819552,1
3_4,243,918.6,542.9,1191,31,22820751,2
3_4,243,1204,536.5,161,1260,22820950,3
3_4,244,945.6,526.3,329,0,22824912,1
3_4,244,935.9,522.1,884,339,22825806,2
3_4,245,931.9,538.1,1208,0,22831475,1
3_4,245,996,338.1,156,1241,22831664,2
3_4,246,944.4,529.6,282,0,22835934,1
3_4,246,963.3,335.6,152,317,22836121,2
3_4,246,957.3,337.8,342,477,22836471,3
3_4,246,895.1,538.9,216,855,22836723,4
3_4,246,945.1,539.9,173,1085,22836910,5
3_4,246,1181.4,481.6,121,1291,22837064,6
3_4,247,940.3,531.1,273,0,22840809,1
3_4,247,953.5,327.8,903,310,22841749,2
3_4,247,741.1,745.8,113,1258,22841907,3
3_4,248,949.9,526.1,1242,0,22847644,1
3_4,248,910.2,477.2,177,1266,22847845,2
3_4,248,1155.1,672.2,220,1486,22848108,3
3_4,249,941.1,519,346,0,22852099,1
3_4,249,1022.8,428.6,180,367,22852300,2
3_4,249,947.5,327.5,643,571,22852967,3
3_4,249,891.3,793.7,133,1263,22853149,4
3_4,250,956.1,531,276,0,22858938,1
3_4,250,1009.2,334.5,159,309,22859130,2
3_4,251,950,549.6,211,0,22878126,1
3_4,251,912.5,322.2,789,251,22878955,2
3_4,251,984.8,555.6,230,1084,22879229,3
3_4,252,949.7,546.1,309,0,22883317,1
3_4,252,951.2,400.4,135,337,22883480,2
3_4,252,918.6,318.6,706,495,22884209,3
3_4,253,945,547.6,1337,0,22889827,1
3_4,253,915.3,322.5,314,1379,22890183,2
3_4,254,942.9,544.5,1265,0,22895106,1
3_4,254,904.5,339.1,139,1303,22895283,2
3_4,255,938,540.6,1206,0,22900264,1
3_4,256,947,542,573,0,22904248,1
3_4,256,931.7,356.7,645,609,22904929,2
3_4,257,939.8,532.4,1242,0,22911087,1
3_4,257,879.8,475.6,154,1266,22911265,2
3_4,258,933.9,533.6,1311,0,22916486,1
3_4,259,948.2,532.4,1285,0,22922228,1
3_4,260,941,542.9,265,0,22926893,1
3_4,260,943.5,365.2,916,296,22927840,2
3_4,260,681.8,559.9,172,1255,22928055,3
3_4,261,936.4,535.4,1204,0,22932451,1
3_4,262,930,537.3,1263,0,22938708,1
3_4,262,929.3,362.3,135,1294,22938874,2
3_4,263,944.6,538.4,1207,0,22944052,1
3_4,263,1171.8,595.4,147,1241,22944233,2
3_4,264,949,543.3,286,0,22948884,1
3_4,264,934.4,345.3,181,320,22949099,2
3_4,264,918.2,320,671,513,22949782,3
3_4,264,874.4,779.8,120,1240,22949958,4
3_4,265,948.2,551.3,1230,0,22956576,1
3_4,265,1057.1,406,143,1265,22956754,2
3_4,266,937.3,546.1,1225,0,22962155,1
3_4,266,936.9,346.9,144,1261,22962335,2
3_4,267,949,541,1197,0,22967411,1
3_4,268,941.6,534.6,1224,0,22972289,1
3_4,269,944.7,541.6,1197,0,22977245,1
3_4,270,944,542,1228,0,22981828,1
3_4,271,941,544.8,1217,0,22986934,1
3_4,272,949.1,540.7,220,0,22993087,1
3_4,272,945.4,537.3,295,361,22993523,2
